wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,pos,ref
2824,290,9,en,en,290,Prn,Prn$$,en2,/V\,PRON,"HugCap, v. 290"
2825,290,10,desduissant,desduissant,290,Vprs,Vprs,déduire,C/V\.C/V\.'C/V\,VERB,"HugCap, v. 290"
2826,291,1,et,et,291,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 291"
2827,291,2,se,se,291,Sub,Sub,si3,C/(e)\,SCONJ,"HugCap, v. 291"
2828,291,3,plus,plus,291,Adv,Adv,plus,C/V\,ADV,"HugCap, v. 291"
2829,291,4,n',n',291,Neg,Neg$$,ne,C/\,ADV,"HugCap, v. 291"
2830,291,5,en,en,291,Prn,Prn$$,en2,/V\,PRON,"HugCap, v. 291"
2831,291,6,fasoie,fasoie,291,Vfin,Vfin,faire,C/V\.'C/V\./(e)\,VERB,"HugCap, v. 291"
2832,291,7,en,en,291,Pre,Pre,en,/V\,ADP,"HugCap, v. 291"
2833,291,8,jour,jour,291,N,N,jour,C/V\,NOUN,"HugCap, v. 291"
2834,291,9,de,de,291,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 291"
2835,291,10,men,men,291,Det,Det,mon,C/V\,DET,"HugCap, v. 291"
2836,291,11,vivant,vivant,291,N,N,vivant,C/V\.'C/V\,NOUN,"HugCap, v. 291"
2837,291,12,",",",",291,Pnc,Pnc,",",,PUNCT,"HugCap, v. 291"
2838,292,1,s',s',292,Adv,Adv,si4,C/\,ADV,"HugCap, v. 292"
2839,292,2,en,en,292,Prn,Prn$$,en2,/V\,PRON,"HugCap, v. 292"
2840,292,3,aray,aray,292,Vfin,Vfin,avoir,/V\.'C/V\,VERB,"HugCap, v. 292"
2841,292,4,ge,ge,292,Prn,Prn%,je,C/(e)\,PRON,"HugCap, v. 292"
2842,292,5,deduit,deduit,292,N,N,déduit,C/V\.'C/V\,NOUN,"HugCap, v. 292"
2843,292,6,et,et,292,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 292"
2844,292,7,joie,joie,292,N,N,joie,'C/V\./(e)\,NOUN,"HugCap, v. 292"
2845,292,8,en,en,292,Pre,Pre,en,/V\,ADP,"HugCap, v. 292"
2846,292,9,ramenbrant,ramenbrant,292,Vprs,Vprs,remembrer,C/V\.C/V\.'C/V\,VERB,"HugCap, v. 292"
2847,293,1,du,du,293,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,"HugCap, v. 293"
2848,293,2,jolly,jolly,293,Adj,Adj,joli,C/V\.'C/V\,ADJ,"HugCap, v. 293"
2849,293,3,tamps,tamps,293,N,N,temps,C/V\,NOUN,"HugCap, v. 293"
2850,293,4,que,que,293,Qux,Qux,que,C/(e)\,PRON,"HugCap, v. 293"
2851,293,5,j',j',293,Prn,Prn$,je,C/\,PRON,"HugCap, v. 293"
2852,293,6,ay,ay,293,Vfin,Vfin,avoir,/V\,VERB,"HugCap, v. 293"
2853,293,7,eu,eu,293,Vpp,Vpp,avoir,/(V)\.'/V\,VERB,"HugCap, v. 293"
2854,293,8,et,et,293,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 293"
2855,293,9,nonpourquant,nonpourquant,293,Adv,Adv,nonpourquant,C/V\.C/V\.'C/V\,ADV,"HugCap, v. 293"
2856,294,1,je,je,294,Prn,Prn$,je,C/(e)\,PRON,"HugCap, v. 294"
2857,294,2,serviray,serviray,294,Vfin,Vfin,servir,C/V\.C/V\.'C/V\,VERB,"HugCap, v. 294"
2858,294,3,amours,amours,294,N,N,amour,/V\.'C/V\,NOUN,"HugCap, v. 294"
2859,294,4,",",",",294,Pnc,Pnc,",",,PUNCT,"HugCap, v. 294"
2860,294,5,qui,qui,294,Qux,Qux,qui,C/V\,PRON,"HugCap, v. 294"
2861,294,6,que,que,294,Sub,Sub,que,C/(e)\,SCONJ,"HugCap, v. 294"
2862,294,7,m',m',294,Prn,Prn$$,me,C/\,PRON,"HugCap, v. 294"
2863,294,8,en,en,294,Prn,Prn$$,en2,/V\,PRON,"HugCap, v. 294"
2864,294,9,voist,voist,294,Vfin,Vfin,aller,C/V\,VERB,"HugCap, v. 294"
2865,294,10,blamant,blamant,294,Vprs,Vprs,blâmer,C/V\.'C/V\,VERB,"HugCap, v. 294"
2866,294,11,",",",",294,Pnc,Pnc,",",,PUNCT,"HugCap, v. 294"
2867,295,1,coy,coy,295,Qux,Qux,que,C/V\,PRON,"HugCap, v. 295"
2868,295,2,que,que,295,Sub,Sub,que,C/(e)\,SCONJ,"HugCap, v. 295"
2869,295,3,saige,saige,295,Adj,Adj,sage,'C/V\.C/(e)\,ADJ,"HugCap, v. 295"
2870,295,4,le,le,295,Prn,Prn$$,le,C/(e)\,PRON,"HugCap, v. 295"
2871,295,5,tiengnent,tiengnent,295,Vfin,Vfin,tenir,'C/V\.C/e\,VERB,"HugCap, v. 295"
2872,295,6,a,a,295,Pre,Pre,à,/V\,ADP,"HugCap, v. 295"
2873,295,7,euvre,euvre,295,N,N,oeuvre,'/V\.C/(e)\,NOUN,"HugCap, v. 295"
2874,295,8,folliant,folliant,295,Vprs,Vprs,foloyer,C/V\.C/V\.'C/V\,VERB,"HugCap, v. 295"
2875,295,9,",",",",295,Pnc,Pnc,",",,PUNCT,"HugCap, v. 295"
2876,296,1,car,car,296,Crd,Crd,car,C/V\,CCONJ,"HugCap, v. 296"
2877,296,2,s',s',296,Sub,Sub,si3,C/\,SCONJ,"HugCap, v. 296"
2878,296,3,il,il,296,Prn,Prn$,il,/V\,PRON,"HugCap, v. 296"
2879,296,4,y,y,296,Prn,Prn$$,y2,/V\,PRON,"HugCap, v. 296"
2880,296,5,gist,gist,296,Vfin,Vfin,gésir,C/V\,VERB,"HugCap, v. 296"
2881,296,6,follie,follie,296,N,N,folie,C/V\.'C/V\./(e)\,NOUN,"HugCap, v. 296"
2882,296,7,",",",",296,Pnc,Pnc,",",,PUNCT,"HugCap, v. 296"
2883,296,8,elle,elle,296,Prn,Prn$,elle,'/V\.C/(e)\,PRON,"HugCap, v. 296"
2884,296,9,est,est,296,Vfin,Vfin,être,/V\,VERB,"HugCap, v. 296"
2885,296,10,douce,douce,296,Adj,Adj,doux,'C/V\.C/(e)\,ADJ,"HugCap, v. 296"
2886,296,11,et,et,296,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 296"
2887,296,12,plaisant,plaisant,296,Vprs,Vprs,plaire,C/V\.'C/V\,VERB,"HugCap, v. 296"
2888,296,13,",",",",296,Pnc,Pnc,",",,PUNCT,"HugCap, v. 296"
2889,297,1,et,et,297,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 297"
2890,297,2,qui,qui,297,Qux,Qux,qui,C/V\,PRON,"HugCap, v. 297"
2891,297,3,vit,vit,297,Vfin,Vfin,voir,C/V\,VERB,"HugCap, v. 297"
2892,297,4,en,en,297,Pre,Pre,en,/V\,ADP,"HugCap, v. 297"
2893,297,5,plaisance,plaisance,297,N,N,plaisance,C/V\.'C/V\.C/(e)\,NOUN,"HugCap, v. 297"
2894,297,6,",",",",297,Pnc,Pnc,",",,PUNCT,"HugCap, v. 297"
2895,297,7,il,il,297,Prn,Prn$,il,/V\,PRON,"HugCap, v. 297"
2896,297,8,a,a,297,Vfin,Vfin,avoir,/V\,VERB,"HugCap, v. 297"
2897,297,9,assez,assez,297,Adv,Adv,assez,/V\.'C/V\,ADV,"HugCap, v. 297"
2898,297,10,vaillant,vaillant,297,Vprs,Vprs,valoir,C/V\.'C/V\,VERB,"HugCap, v. 297"
2899,297,11,.,.,297,Pnc,Pnc,.,,PUNCT,"HugCap, v. 297"
2900,297,12,»,»,297,Pnc,Pnc,»,,PUNCT,"HugCap, v. 297"
2901,298,1,ainsy,ainsy,298,Adv,Adv,ainsi,/V\.'C/V\,ADV,"HugCap, v. 298"
2902,298,2,disoit,disoit,298,Vfin,Vfin,dire,C/V\.'C/V\,VERB,"HugCap, v. 298"
2903,298,3,huons,huons,298,N,N,Hugues,C/V\.'C/V\,NOUN,"HugCap, v. 298"
2904,298,4,",",",",298,Pnc,Pnc,",",,PUNCT,"HugCap, v. 298"
2905,298,5,ly,ly,298,Det,Det,le,C/V\,DET,"HugCap, v. 298"
2906,298,6,bachellers,bachellers,298,N,N,bachelier,C/V\.C/e\.'C/V\,NOUN,"HugCap, v. 298"
2907,298,7,membrus,membrus,298,Adj,Adj,membru,C/V\.'C/V\,ADJ,"HugCap, v. 298"
2908,298,8,.,.,298,Pnc,Pnc,.,,PUNCT,"HugCap, v. 298"
2909,299,1,par,par,299,Pre,Pre,par,C/V\,ADP,"HugCap, v. 299"
2910,299,2,le,le,299,Det,Det,le,C/(e)\,DET,"HugCap, v. 299"
2911,299,3,païs,païs,299,N,N,pays,C/V\.'C/V\,NOUN,"HugCap, v. 299"
2912,299,4,de,de,299,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 299"
2913,299,5,frisse,frisse,299,N,N,Frise,'C/V\.C/(e)\,NOUN,"HugCap, v. 299"
2914,299,6,fu,fu,299,Vfin,Vfin,être,C/V\,VERB,"HugCap, v. 299"
2915,299,7,cez,cez,299,Dem,Dem,cist,C/V\,DET,"HugCap, v. 299"
2916,299,8,quemins,quemins,299,N,N,chemin,C/V\.'C/V\,NOUN,"HugCap, v. 299"
2917,299,9,tenus,tenus,299,Vpp,Vpp,tenir,C/V\.'C/V\,VERB,"HugCap, v. 299"
2918,300,1,tant,tant,300,QIs,QIs,tant,C/V\,ADV,"HugCap, v. 300"
2919,300,2,qu',qu',300,Sub,Sub,que,C/\,SCONJ,"HugCap, v. 300"
2920,300,3,il,il,300,Prn,Prn$,il,/V\,PRON,"HugCap, v. 300"
2921,300,4,vint,vint,300,Vfin,Vfin,venir,C/V\,VERB,"HugCap, v. 300"
2922,300,5,a,a,300,Pre,Pre,à,/V\,ADP,"HugCap, v. 300"
2923,300,6,utrecht,utrecht,300,N,N,Utrecht,/V\.'C/V\,NOUN,"HugCap, v. 300"
2924,300,7,",",",",300,Pnc,Pnc,",",,PUNCT,"HugCap, v. 300"
2925,300,8,ne,ne,300,Neg,Neg$$,ne,C/(e)\,ADV,"HugCap, v. 300"
2926,300,9,s',s',300,Prn,Prn$$,se,C/\,PRON,"HugCap, v. 300"
2927,300,10,est,est,300,Vfin,Vfin,être,/V\,VERB,"HugCap, v. 300"
2928,300,11,aresteus,aresteus,300,Vpp,Vpp,arestevoir,/V\.C/V\.C/(V)\.'/V\,VERB,"HugCap, v. 300"
2929,300,12,",",",",300,Pnc,Pnc,",",,PUNCT,"HugCap, v. 300"
2930,301,1,ou,ou,301,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,"HugCap, v. 301"
2931,301,2,pallais,pallais,301,N,N,palais,C/V\.'C/V\,NOUN,"HugCap, v. 301"
2932,301,3,s',s',301,Prn,Prn$$,se,C/\,PRON,"HugCap, v. 301"
2933,301,4,en,en,301,Prn,Prn$$,en2,/V\,PRON,"HugCap, v. 301"
2934,301,5,alla,alla,301,Vfin,Vfin,aller,/V\.'C/V\,VERB,"HugCap, v. 301"
2935,301,6,qui,qui,301,Qux,Qux,qui,C/V\,PRON,"HugCap, v. 301"
2936,301,7,fu,fu,301,Vfin,Vfin,être,C/V\,VERB,"HugCap, v. 301"
2937,301,8,enclos,enclos,301,Vpp,Vpp,enclore,/V\.'C/V\,VERB,"HugCap, v. 301"
2938,301,9,de,de,301,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 301"
2939,301,10,murs,murs,301,N,N,mur,C/V\,NOUN,"HugCap, v. 301"
2940,301,11,.,.,301,Pnc,Pnc,.,,PUNCT,"HugCap, v. 301"
2941,302,1,la,la,302,Adv,Adv,là,C/V\,ADV,"HugCap, v. 302"
2942,302,2,estoit,estoit,302,Vfin,Vfin,être,/V\.'C/V\,VERB,"HugCap, v. 302"
2943,302,3,ly,ly,302,Det,Det,le,C/V\,DET,"HugCap, v. 302"
2944,302,4,bon,bon,302,Adj,Adj,bon,C/V\,ADJ,"HugCap, v. 302"
2945,302,5,rois,rois,302,N,N,roi,C/V\,NOUN,"HugCap, v. 302"
2946,302,6,nouvellement,nouvellement,302,Adv,Adv,nouvellement,C/V\.C/V\.C/e\.'C/V\,ADV,"HugCap, v. 302"
2947,302,7,venus,venus,302,Vpp,Vpp,venir,C/V\.'C/V\,VERB,"HugCap, v. 302"
2948,302,8,",",",",302,Pnc,Pnc,",",,PUNCT,"HugCap, v. 302"
2949,303,1,hugon,hugon,303,N,N,Hugon,C/V\.'C/V\,NOUN,"HugCap, v. 303"
2950,303,2,de,de,303,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 303"
2951,303,3,vauvenisse,vauvenisse,303,N,N,Vauvenisse,C/V\.C/e\.'C/V\.C/(e)\,NOUN,"HugCap, v. 303"
2952,303,4,qui,qui,303,Qux,Qux,qui,C/V\,PRON,"HugCap, v. 303"
2953,303,5,fu,fu,303,Vfin,Vfin,être,C/V\,VERB,"HugCap, v. 303"
2954,303,6,fiers,fiers,303,Adj,Adj,fier,C/V\,ADJ,"HugCap, v. 303"
2955,303,7,et,et,303,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 303"
2956,303,8,cremus,cremus,303,Vpp,Vpp,criembre,C/V\.'C/V\,VERB,"HugCap, v. 303"
2957,303,9,.,.,303,Pnc,Pnc,.,,PUNCT,"HugCap, v. 303"
2958,304,1,hues,hues,304,N,N,Hugues,'C/V\./e\,NOUN,"HugCap, v. 304"
2959,304,2,vient,vient,304,Vfin,Vfin,venir,C/V\,VERB,"HugCap, v. 304"
2960,304,3,o,o,304,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,"HugCap, v. 304"
2961,304,4,pallais,pallais,304,N,N,palais,C/V\.'C/V\,NOUN,"HugCap, v. 304"
2962,304,5,qui,qui,304,Qux,Qux,qui,C/V\,PRON,"HugCap, v. 304"
2963,304,6,tant,tant,304,QIs,QIs,tant,C/V\,ADV,"HugCap, v. 304"
2964,304,7,fu,fu,304,Vfin,Vfin,être,C/V\,VERB,"HugCap, v. 304"
2965,304,8,esleus,esleus,304,Vpp,Vpp,élire,/V\.C/(V)\.'/V\,VERB,"HugCap, v. 304"
2966,304,9,",",",",304,Pnc,Pnc,",",,PUNCT,"HugCap, v. 304"
2967,305,1,devant,devant,305,PrA,PrA,devant,C/V\.'C/V\,ADP,"HugCap, v. 305"
2968,305,2,le,le,305,Det,Det,le,C/(e)\,DET,"HugCap, v. 305"
2969,305,3,roy,roy,305,N,N,roi,C/V\,NOUN,"HugCap, v. 305"
2970,305,4,hugon,hugon,305,N,N,Hugon,C/V\.'C/V\,NOUN,"HugCap, v. 305"
2971,305,5,est,est,305,Vfin,Vfin,être,/V\,VERB,"HugCap, v. 305"
2972,305,6,a,a,305,Pre,Pre,à,/V\,ADP,"HugCap, v. 305"
2973,305,7,genous,genous,305,N,N,genou,C/V\.'C/V\,NOUN,"HugCap, v. 305"
2974,305,8,queüs,queüs,305,Vpp,Vpp,choir,C/(V)\.'/V\,VERB,"HugCap, v. 305"
2975,305,9,",",",",305,Pnc,Pnc,",",,PUNCT,"HugCap, v. 305"
2976,306,1,de,de,306,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 306"
2977,306,2,dieu,dieu,306,N,N,dieu,C/V\,NOUN,"HugCap, v. 306"
2978,306,3,le,le,306,Prn,Prn$$,le,C/(e)\,PRON,"HugCap, v. 306"
2979,306,4,salua,salua,306,Vfin,Vfin,saluer,C/V\.C/V\.'C/V\,VERB,"HugCap, v. 306"
2980,306,5,qui,qui,306,Qux,Qux,qui,C/V\,PRON,"HugCap, v. 306"
2981,306,6,o,o,306,Pre+Det,Pre+Det,en.le,/V\,ADP,"HugCap, v. 306"
2982,306,7,chiel,chiel,306,N,N,ciel,C/V\,NOUN,"HugCap, v. 306"
2983,306,8,fait,fait,306,Vfin,Vfin,faire,C/V\,VERB,"HugCap, v. 306"
2984,306,9,vertus,vertus,306,N,N,vertu,C/V\.'C/V\,NOUN,"HugCap, v. 306"
2985,306,10,.,.,306,Pnc,Pnc,.,,PUNCT,"HugCap, v. 306"
2986,307,1,ly,ly,307,Det,Det,le,C/V\,DET,"HugCap, v. 307"
2987,307,2,roy,roy,307,N,N,roi,C/V\,NOUN,"HugCap, v. 307"
2988,307,3,par,par,307,Pre,Pre,par,C/V\,ADP,"HugCap, v. 307"
2989,307,4,se,se,307,Det,Det,son4,C/(e)\,DET,"HugCap, v. 307"
2990,307,5,bonté,bonté,307,N,N,bonté,C/V\.'C/V\,NOUN,"HugCap, v. 307"
2991,307,6,le,le,307,Prn,Prn$$,le,C/(e)\,PRON,"HugCap, v. 307"
2992,307,7,fist,fist,307,Vfin,Vfin,faire,C/V\,VERB,"HugCap, v. 307"
2993,307,8,relever,relever,307,Vinf,Vinf,relever,C/V\.C/e\.'C/V\,VERB,"HugCap, v. 307"
2994,307,9,sus,sus,307,PrA,PrA,sus,C/V\,ADV,"HugCap, v. 307"
2995,308,1,et,et,308,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 308"
2996,308,2,ly,ly,308,Prn,Prn$$,li,C/V\,PRON,"HugCap, v. 308"
2997,308,3,a,a,308,Vfin,Vfin,avoir,/V\,VERB,"HugCap, v. 308"
2998,308,4,dit,dit,308,Vpp,Vpp,dire,C/V\,VERB,"HugCap, v. 308"
2999,308,5,:,:,308,Pnc,Pnc,:,,PUNCT,"HugCap, v. 308"
3000,308,6,«,«,308,Pnc,Pnc,«,,PUNCT,"HugCap, v. 308"
3001,308,7,vassaus,vassaus,308,N,N,vassal,C/V\.'C/V\,NOUN,"HugCap, v. 308"
3002,308,8,",",",",308,Pnc,Pnc,",",,PUNCT,"HugCap, v. 308"
3003,308,9,bien,bien,308,Adv,Adv,bien,C/V\,ADV,"HugCap, v. 308"
3004,308,10,soiiez,soiiez,308,Vfin,Vfin,être,C/V\.'C/V\,VERB,"HugCap, v. 308"
3005,308,11,vous,vous,308,Prn,Prn%,vous,C/V\,PRON,"HugCap, v. 308"
3006,308,12,venus,venus,308,Vpp,Vpp,venir,C/V\.'C/V\,VERB,"HugCap, v. 308"
3007,308,13,!,!,308,Pnc,Pnc,!,,PUNCT,"HugCap, v. 308"
3008,309,1,ditëz,ditëz,309,Vfin,Vfin,dire,'C/V\.C/e\,VERB,"HugCap, v. 309"
3009,309,2,ce,ce,309,Prn,Prn,ce,C/(e)\,PRON,"HugCap, v. 309"
3010,309,3,qu',qu',309,Qux,Qux,que,C/\,PRON,"HugCap, v. 309"
3011,309,4,il,il,309,Prn,Prn$,il,/V\,PRON,"HugCap, v. 309"
3012,309,5,vous,vous,309,Prn,Prn$$,vous,C/V\,PRON,"HugCap, v. 309"
3013,309,6,plaist,plaist,309,Vfin,Vfin,plaire,C/V\,VERB,"HugCap, v. 309"
3014,309,7,",",",",309,Pnc,Pnc,",",,PUNCT,"HugCap, v. 309"
3015,309,8,bien,bien,309,Adv,Adv,bien,C/V\,ADV,"HugCap, v. 309"
3016,309,9,serez,serez,309,Vfin,Vfin,être,C/V\.'C/V\,VERB,"HugCap, v. 309"
3017,309,10,entendus,entendus,309,Vpp,Vpp,entendre,/V\.C/V\.'C/V\,VERB,"HugCap, v. 309"
3018,309,11,.,.,309,Pnc,Pnc,.,,PUNCT,"HugCap, v. 309"
3019,310,1,-,-,310,Pnc,Pnc,-,,PUNCT,"HugCap, v. 310"
3020,310,2,sire,sire,310,N,N,sire,'C/V\.C/(e)\,NOUN,"HugCap, v. 310"
3021,310,3,",",",",310,Pnc,Pnc,",",,PUNCT,"HugCap, v. 310"
3022,310,4,ce,ce,310,Prn,Prn,ce,C/(e)\,PRON,"HugCap, v. 310"
3023,310,5,dist,dist,310,Vfin,Vfin,dire,C/V\,VERB,"HugCap, v. 310"
3024,310,6,huon,huon,310,N,N,Hugues,C/V\.'C/V\,NOUN,"HugCap, v. 310"
3025,310,7,",",",",310,Pnc,Pnc,",",,PUNCT,"HugCap, v. 310"
3026,310,8,de,de,310,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 310"
3027,310,9,dieus,dieus,310,N,N,dieu,C/V\,NOUN,"HugCap, v. 310"
3028,310,10,aiiés,aiiés,310,Vfin,Vfin,avoir,/V\.'C/V\,VERB,"HugCap, v. 310"
3029,310,11,sallus,sallus,310,N,N,salut,C/V\.'C/V\,VERB,"HugCap, v. 310"
3030,310,12,!,!,310,Pnc,Pnc,!,,PUNCT,"HugCap, v. 310"
3031,311,1,du,du,311,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,"HugCap, v. 311"
3032,311,2,bon,bon,311,Adj,Adj,bon,C/V\,ADJ,"HugCap, v. 311"
3033,311,3,païs,païs,311,N,N,pays,C/V\.'C/V\,NOUN,"HugCap, v. 311"
3034,311,4,de,de,311,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 311"
3035,311,5,franche,franche,311,N,N,France,'C/V\.C/(e)\,PROPN|NOUN,"HugCap, v. 311"
3036,311,6,sui,sui,311,Vfin,Vfin,être,C/V\,VERB,"HugCap, v. 311"
3037,311,7,ge,ge,311,Prn,Prn%,je,C/(e)\,PRON,"HugCap, v. 311"
3038,311,8,nez,nez,311,Vpp,Vpp,naître,C/V\,VERB,"HugCap, v. 311"
3039,311,9,et,et,311,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 311"
3040,311,10,issus,issus,311,Vpp,Vpp,issir,/V\.'C/V\,VERB,"HugCap, v. 311"
3041,311,11,",",",",311,Pnc,Pnc,",",,PUNCT,"HugCap, v. 311"
3042,312,1,or,or,312,Adv,Adv,or2,/V\,ADV,"HugCap, v. 312"
3043,312,2,me,me,312,Prn,Prn$$,me,C/(e)\,PRON,"HugCap, v. 312"
3044,312,3,sui,sui,312,Vfin,Vfin,être,C/V\,VERB,"HugCap, v. 312"
3045,312,4,par,par,312,Pre,Pre,par,C/V\,ADP,"HugCap, v. 312"
3046,312,5,jonesse,jonesse,312,N,N,jeunesse,C/V\.'C/V\.C/(e)\,NOUN,"HugCap, v. 312"
3047,312,6,de,de,312,Pre,Pre,de,C/(e)\,ADP,"HugCap, v. 312"
3048,312,7,men,men,312,Det,Det,mon,C/V\,DET,"HugCap, v. 312"
3049,312,8,lieu,lieu,312,N,N,lieu,C/V\,NOUN,"HugCap, v. 312"
3050,312,9,esmeüs,esmeüs,312,Vpp,Vpp,émouvoir,/V\.C/(V)\.'/V\,VERB,"HugCap, v. 312"
3051,312,10,",",",",312,Pnc,Pnc,",",,PUNCT,"HugCap, v. 312"
3052,313,1,peu,peu,313,N,N,peu,C/V\,PROPN|NOUN,"HugCap, v. 313"
3053,313,2,d',d',313,Pre,Pre,de,C/\,ADP,"HugCap, v. 313"
3054,313,3,avoir,avoir,313,N,N,avoir2,/V\.'C/V\,PROPN|NOUN,"HugCap, v. 313"
3055,313,4,enportay,enportay,313,Vfin,Vfin,emporter,/V\.C/V\.'C/V\,VERB,"HugCap, v. 313"
3056,313,5,",",",",313,Pnc,Pnc,",",,PUNCT,"HugCap, v. 313"
3057,313,6,c',c',313,Prn,Prn,ce,C/\,PRON,"HugCap, v. 313"
3058,313,7,est,est,313,Vfin,Vfin,être,/V\,VERB,"HugCap, v. 313"
3059,313,8,ja,ja,313,Adv,Adv,jà,C/V\,ADV,"HugCap, v. 313"
3060,313,9,tous,tous,313,QIs,QIs,tout,C/V\,ADV,"HugCap, v. 313"
3061,313,10,despendus,despendus,313,Vpp,Vpp,dépendre,C/V\.C/V\.'C/V\,VERB,"HugCap, v. 313"
3062,313,11,;,;,313,Pnc,Pnc,;,,PUNCT,"HugCap, v. 313"
3063,314,1,pour,pour,314,Pre,Pre,pour,C/V\,ADP,"HugCap, v. 314"
3064,314,2,ce,ce,314,Prn,Prn,ce,C/(e)\,PRON,"HugCap, v. 314"
3065,314,3,sui,sui,314,Vfin,Vfin,être,C/V\,VERB,"HugCap, v. 314"
3066,314,4,vers,vers,314,Pre,Pre,vers2,C/V\,ADP,"HugCap, v. 314"
3067,314,5,vous,vous,314,Prn,Prn,vous,C/V\,PRON,"HugCap, v. 314"
3068,314,6,trais,trais,314,Vpp,Vpp,traire,C/V\,VERB,"HugCap, v. 314"
3069,314,7,",",",",314,Pnc,Pnc,",",,PUNCT,"HugCap, v. 314"
3070,314,8,noble,noble,314,Adj,Adj,noble,'C/V\.C/(e)\,ADJ,"HugCap, v. 314"
3071,314,9,rois,rois,314,N,N,roi,C/V\,NOUN,"HugCap, v. 314"
3072,314,10,esleus,esleus,314,Vpp,Vpp,élire,/V\.C/(V)\.'/V\,VERB,"HugCap, v. 314"
3073,314,11,",",",",314,Pnc,Pnc,",",,PUNCT,"HugCap, v. 314"
3074,315,1,affin,affin,315,Adv,Adv,afin,/V\.'C/V\,ADV,"HugCap, v. 315"
3075,315,2,qu',qu',315,Sub,Sub,que,C/\,SCONJ,"HugCap, v. 315"
3076,315,3,en,en,315,Pre,Pre,en,/V\,ADP,"HugCap, v. 315"
3077,315,4,vo,vo,315,Det,Det,votre,C/V\,DET,"HugCap, v. 315"
3078,315,5,service,service,315,N,N,service,C/V\.'C/V\.C/(e)\,NOUN,"HugCap, v. 315"
3079,315,6,je,je,315,Prn,Prn$,je,C/(e)\,PRON,"HugCap, v. 315"
3080,315,7,fusse,fusse,315,Vfin,Vfin,être,'C/V\.C/(e)\,VERB,"HugCap, v. 315"
3081,315,8,recheus,recheus,315,N,N,recevoir,C/V\.C/(V)\.'/V\,PROPN|NOUN,"HugCap, v. 315"
3082,315,9,",",",",315,Pnc,Pnc,",",,PUNCT,"HugCap, v. 315"
3083,316,1,car,car,316,Crd,Crd,car,C/V\,CCONJ,"HugCap, v. 316"
3084,316,2,par,par,316,Pre,Pre,par,C/V\,ADP,"HugCap, v. 316"
3085,316,3,servir,servir,316,Vinf,Vinf,servir,C/V\.'C/V\,VERB,"HugCap, v. 316"
3086,316,4,lëz,lëz,316,Det,Det,le,C/e\,DET,"HugCap, v. 316"
3087,316,5,bons,bons,316,Adj,Adj,bon,C/V\,ADJ,"HugCap, v. 316"
3088,316,6,est,est,316,Vfin,Vfin,être,/V\,VERB,"HugCap, v. 316"
3089,316,7,.i.,.i.,316,QIs,QIs,un,/V\,DET,"HugCap, v. 316"
3090,316,8,hons,hons,316,N,N,homme,/V\,NOUN,"HugCap, v. 316"
3091,316,9,chier,chier,316,Adj,Adj,cher,C/V\,ADJ,"HugCap, v. 316"
3092,316,10,tenus,tenus,316,Vpp,Vpp,tenir,C/V\.'C/V\,VERB,"HugCap, v. 316"
3093,316,11,.,.,316,Pnc,Pnc,.,,PUNCT,"HugCap, v. 316"
3094,317,1,par,par,317,Pre,Pre,par,C/V\,ADP,"HugCap, v. 317"
3095,317,2,moy,moy,317,Prn,Prn,moi,C/V\,PRON,"HugCap, v. 317"
3096,317,3,seroit,seroit,317,Vfin,Vfin,être,C/V\.'C/V\,VERB,"HugCap, v. 317"
3097,317,4,ung,ung,317,QIs,QIs,un,/V\,DET,"HugCap, v. 317"
3098,317,5,princhëz,princhëz,317,N,N,prince,'C/V\.C/e\,NOUN,"HugCap, v. 317"
3099,317,6,armez,armez,317,Vpp,Vpp,armer,/V\.'C/V\,VERB,"HugCap, v. 317"
3100,317,7,et,et,317,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 317"
3101,317,8,fervestus,fervestus,317,Vpp,Vpp,fervêtir,C/V\.C/V\.'C/V\,VERB,"HugCap, v. 317"
3102,318,1,et,et,318,Crd,Crd,et,/V\,CCONJ,"HugCap, v. 318"
3103,318,2,servis,servis,318,Vpp,Vpp,servir,C/V\.'C/V\,VERB,"HugCap, v. 318"
3104,318,3,en,en,318,Pre,Pre,en,/V\,ADP,"HugCap, v. 318"
