wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,syllabified,lemma
2623,358,5,col,col,358,N,N,C/V\,cou
2624,358,6,ait,ait,358,Vfin,Vfin,/V\,avoir
2625,358,7,mau,mau,358,Adj,Adj,C/V\,mal
2626,358,8,dahé,dahé,358,N,N,C/V\.'C/V\,dehé
2627,358,9,",",",",358,Pnc,Pnc,,","
2628,359,1,dame,dame,359,N,N,'C/V\.C/(e)\,dame
2629,359,2,",",",",359,Pnc,Pnc,,","
2630,359,3,qui,qui,359,Qux,Qux,C/V\,qui
2631,359,4,més,més,359,Adv,Adv,C/V\,mais
2632,359,5,vos,vos,359,Prn,Prn$$,C/V\,vous
2633,359,6,servira,servira,359,Vfin,Vfin,C/V\.C/V\.'C/V\,servir
2634,359,7,!,!,359,Pnc,Pnc,,!
2635,360,1,je,je,360,Prn,Prn$,C/(e)\,je
2636,360,2,atendré,atendré,360,Vfin,Vfin,/V\.C/V\.'C/V\,attendre
2637,360,3,tant,tant,360,QIs,QIs,C/V\,tant
2638,360,4,que,que,360,Sub,Sub,C/(e)\,que
2639,360,5,vendra,vendra,360,Vfin,Vfin,C/V\.'C/V\,venir
2640,361,1,mon,mon,361,Det,Det,C/V\,mon
2641,361,2,sire,sire,361,N,N,'C/V\.C/(e)\,sire
2642,361,3,",",",",361,Pnc,Pnc,,","
2643,361,4,adont,adont,361,Adv,Adv,/V\.'C/V\,adonc
2644,361,5,si,si,361,Adv,Adv,C/V\,si
2645,361,6,m',m',361,Prn,Prn$$,C/\,me
2646,361,7,en,en,361,Prn,Prn$$,/V\,en
2647,361,8,irai,irai,361,Vfin,Vfin,/V\.'C/V\,aller
2648,361,9,:,:,361,Pnc,Pnc,,:
2649,362,1,de,de,362,Pre,Pre,C/(e)\,de
2650,362,2,vos,vos,362,Prn,Prn,C/V\,vous
2651,362,3,a,a,362,Pre,Pre,/V\,à
2652,362,4,lui,lui,362,Prn,Prn,C/V\,lui
2653,362,5,me,me,362,Prn,Prn$$,C/(e)\,me
2654,362,6,clamerai,clamerai,362,Vfin,Vfin,C/V\.C/e\.'C/V\,clamer
2655,362,7,.,.,362,Pnc,Pnc,,.
2656,363,1,-,-,363,Pnc,Pnc,,-
2657,363,2,voi,voi,363,Vfin,Vfin,C/V\,voir
2658,363,3,",",",",363,Pnc,Pnc,,","
2659,363,4,clameras,clameras,363,Vfin,Vfin,C/V\.C/e\.'C/V\,clamer
2660,363,5,?,?,363,Pnc,Pnc,,?
2661,363,6,pute,pute,363,Adj,Adj,'C/V\.C/(e)\,put
2662,363,7,bufarde,bufarde,363,N,N,C/V\.'C/V\.C/(e)\,bouffard
2663,363,8,",",",",363,Pnc,Pnc,,","
2664,364,1,ribaude,ribaude,364,Adj,Adj,C/V\.'C/V\.C/(e)\,ribaud
2665,364,2,pulente,pulente,364,Adj,Adj,C/V\.'C/V\.C/(e)\,pullent
2666,364,3,",",",",364,Pnc,Pnc,,","
2667,364,4,bastarde,bastarde,364,N,N,C/V\.'C/V\.C/(e)\,bâtard
2668,364,5,!,!,364,Pnc,Pnc,,!
2669,365,1,-,-,365,Pnc,Pnc,,-
2670,365,2,bastarde,bastarde,365,N,N,C/V\.'C/V\.C/(e)\,bâtard
2671,365,3,",",",",365,Pnc,Pnc,,","
2672,365,4,dame,dame,365,N,N,'C/V\.C/(e)\,dame
2673,365,5,?,?,365,Pnc,Pnc,,?
2674,365,6,par,par,365,Pre,Pre,C/V\,par
2675,365,7,grant,grant,365,Adj,Adj,C/V\,grand
2676,365,8,mal,mal,365,N,N,C/V\,mal
2677,365,9,!,!,365,Pnc,Pnc,,!
2678,366,1,li,li,366,Det,Det,C/V\,le
2679,366,2,vostre,vostre,366,Adj,Adj,'C/V\.C/(e)\,votre
2680,366,3,enfant,enfant,366,N,N,/V\.'C/V\,enfant
2681,366,4,sunt,sunt,366,Vfin,Vfin,C/V\,être
2682,366,5,molt,molt,366,QIs,QIs,C/V\,moult
2683,366,6,loial,loial,366,Adj,Adj,C/V\.'C/V\,loyal
2684,367,1,que,que,367,Qux,Qux,C/(e)\,que
2685,367,2,vos,vos,367,Prn,Prn$,C/V\,vous
2686,367,3,avez,avez,367,Vfin,Vfin,/V\.'C/V\,avoir
2687,367,4,du,du,367,Pre+Det,Pre+Det,C/V\,de.le
2688,367,5,prestre,prestre,367,N,N,'C/V\.C/(e)\,prêtre
2689,367,6,eüs,eüs,367,Vpp,Vpp,/(V)\.'/V\,avoir
2690,367,7,?,?,367,Pnc,Pnc,,?
2691,368,1,-,-,368,Pnc,Pnc,,-
2692,368,2,por,por,368,Pre,Pre,C/V\,pour
2693,368,3,la,la,368,Det,Det,C/V\,le
2694,368,4,passion,passion,368,N,N,C/V\.C/V\.'C/V\,passion
2695,368,5,dieu,dieu,368,N,N,C/V\,dieu
2696,368,6,",",",",368,Pnc,Pnc,,","
2697,368,7,met,met,368,Vfin,Vfin,C/V\,mettre
2698,368,8,jus,jus,368,Adv,Adv,C/V\,jus
2699,369,1,ma,ma,369,Det,Det,C/V\,mon
2700,369,2,pel,pel,369,N,N,C/V\,peau
2701,369,3,",",",",369,Pnc,Pnc,,","
2702,369,4,ou,ou,369,Crd,Crd,/V\,ou
2703,369,5,tu,tu,369,Prn,Prn$,C/V\,tu
2704,369,6,le,le,369,Prn,Prn$$,C/(e)\,le
2705,369,7,comparras,comparras,369,Vfin,Vfin,C/V\.C/V\.'C/V\,comparer
2706,369,8,!,!,369,Pnc,Pnc,,!
2707,370,1,mieus,mieus,370,Adv,Adv,C/V\,mieux
2708,370,2,vos,vos,370,Prn,Prn$$,C/V\,vous
2709,370,3,vendroit,vendroit,370,Vfin,Vfin,C/V\.'C/V\,venir
2710,370,4,estre,estre,370,Vinf,Vinf,'/V\.C/(e)\,être
2711,370,5,a,a,370,Pre,Pre,/V\,à
2712,370,6,arras,arras,370,N,N,/V\.'C/V\,Arras
2713,370,7,",",",",370,Pnc,Pnc,,","
2714,371,1,par,par,371,Pre,Pre,C/V\,par
2715,371,2,la,la,371,Det,Det,C/V\,le
2716,371,3,mort,mort,371,N,N,C/V\,mort
2717,371,4,dieu,dieu,371,N,N,C/V\,dieu
2718,371,5,",",",",371,Pnc,Pnc,,","
2719,371,6,voire,voire,371,Adv,Adv,'C/V\.C/(e)\,voire
2720,371,7,a,a,371,Pre,Pre,/V\,à
2721,371,8,coloigne,coloigne,371,N,N,C/V\.'C/V\.C/(e)\,Cologne
2722,371,9,!,!,371,Pnc,Pnc,,!
2723,371,10,"""","""",371,Pnc,Pnc,,""""
2724,372,1,et,et,372,Crd,Crd,/V\,et
2725,372,2,la,la,372,Det,Det,C/V\,le
2726,372,3,dame,dame,372,N,N,'C/V\.C/(e)\,dame
2727,372,4,tret,tret,372,Vfin,Vfin,C/V\,traire
2728,372,5,sa,sa,372,Det,Det,C/V\,son
2729,372,6,queloigne,queloigne,372,N,N,C/V\.'C/V\.C/(e)\,quenouille
2730,372,7,",",",",372,Pnc,Pnc,,","
2731,373,1,un,un,373,QIs,QIs,/V\,un
2732,373,2,coup,coup,373,N,N,C/V\,coup
2733,373,3,li,li,373,Prn,Prn$$,C/V\,li
2734,373,4,done,done,373,Vfin,Vfin,'C/V\.C/(e)\,donner
2735,373,5,",",",",373,Pnc,Pnc,,","
2736,373,6,et,et,373,Crd,Crd,/V\,et
2737,373,7,cele,cele,373,Dem,Dem,'C/V\.C/(e)\,cil
2738,373,8,crie,crie,373,Vfin,Vfin,'C/V\./(e)\,crier
2739,373,9,:,:,373,Pnc,Pnc,,:
2740,374,1,"""","""",374,Pnc,Pnc,,""""
2741,374,2,par,par,374,Pre,Pre,C/V\,par
2742,374,3,la,la,374,Det,Det,C/V\,le
2743,374,4,vertu,vertu,374,N,N,C/V\.'C/V\,vertu
2744,374,5,seinte,seinte,374,Adj,Adj,'C/V\.C/(e)\,saint
2745,374,6,marie,marie,374,N,N,C/V\.'C/V\./(e)\,Marie
2746,374,7,",",",",374,Pnc,Pnc,,","
2747,375,1,mar,mar,375,Adv,Adv,C/V\,mar
2748,375,2,m',m',375,Prn,Prn$$,C/\,me
2749,375,3,i,i,375,Prn,Prn$$,/V\,y
2750,375,4,avez,avez,375,Vfin,Vfin,/V\.'C/V\,avoir
2751,375,5,a,a,375,Pre,Pre,/V\,à
2752,375,6,tort,tort,375,N,N,C/V\,tort
2753,375,7,batue,batue,375,Vpp,Vpp,C/V\.'C/V\./(e)\,battre
2754,375,8,!,!,375,Pnc,Pnc,,!
2755,376,1,la,la,376,Det,Det,C/V\,le
2756,376,2,pel,pel,376,N,N,C/V\,peau
2757,376,3,vos,vos,376,Prn,Prn$$,C/V\,vous
2758,376,4,iert,iert,376,Vfin,Vfin,/V\,être
2759,376,5,molt,molt,376,QIs,QIs,C/V\,moult
2760,376,6,chier,chier,376,Adj,Adj,C/V\,cher
2761,376,7,vendue,vendue,376,Vpp,Vpp,C/V\.'C/V\./(e)\,vendre
2762,376,8,",",",",376,Pnc,Pnc,,","
2763,377,1,enchois,enchois,377,Adv,Adv,/V\.'C/V\,ainçois
2764,377,2,que,que,377,Sub,Sub,C/(e)\,que
2765,377,3,je,je,377,Prn,Prn$,C/(e)\,je
2766,377,4,muire,muire,377,Vfin,Vfin,'C/V\.C/(e)\,mourir
2767,377,5,de,de,377,Pre,Pre,C/(e)\,de
2768,377,6,mort,mort,377,N,N,C/V\,mort
2769,377,7,!,!,377,Pnc,Pnc,,!
2770,377,8,"""","""",377,Pnc,Pnc,,""""
2771,378,1,dont,dont,378,Adv,Adv,C/V\,donc
2772,378,2,pleure,pleure,378,Vfin,Vfin,'C/V\.C/(e)\,pleurer
2773,378,3,et,et,378,Crd,Crd,/V\,et
2774,378,4,fet,fet,378,Vfin,Vfin,C/V\,faire
2775,378,5,un,un,378,QIs,QIs,/V\,un
2776,378,6,duel,duel,378,N,N,C/V\,deuil
2777,378,7,fort,fort,378,Adj,Adj,C/V\,fort
2778,378,8,.,.,378,Pnc,Pnc,,.
2779,379,1,a,a,379,Pre,Pre,/V\,à
2780,379,2,la,la,379,Det,Det,C/V\,le
2781,379,3,noise,noise,379,N,N,'C/V\.C/(e)\,noise
2782,379,4,et,et,379,Crd,Crd,/V\,et
2783,379,5,a,a,379,Pre,Pre,/V\,à
2784,379,6,la,la,379,Det,Det,C/V\,le
2785,379,7,tenchon,tenchon,379,N,N,C/V\.'C/V\,tançon
2786,380,1,vint,vint,380,Vfin,Vfin,C/V\,venir
2787,380,2,li,li,380,Det,Det,C/V\,le
2788,380,3,prestres,prestres,380,N,N,'C/V\.C/e\,prêtre
2789,380,4,a,a,380,Pre,Pre,/V\,à
2790,380,5,la,la,380,Det,Det,C/V\,le
2791,380,6,meson,meson,380,N,N,C/V\.'C/V\,maison
2792,380,7,.,.,380,Pnc,Pnc,,.
2793,381,1,"""","""",381,Pnc,Pnc,,""""
2794,381,2,qu',qu',381,Qux,Qux,C/\,que
2795,381,3,est,est,381,Vfin,Vfin,/V\,être
2796,381,4,ce,ce,381,Prn,Prn,C/(e)\,ce
2797,381,5,",",",",381,Pnc,Pnc,,","
2798,381,6,dist,dist,381,Vfin,Vfin,C/V\,dire
2799,381,7,il,il,381,Prn,Prn%,/V\,il
2800,381,8,",",",",381,Pnc,Pnc,,","
2801,381,9,qui,qui,381,Qux,Qux,C/V\,qui
2802,381,10,t',t',381,Prn,Prn$$,C/\,te
2803,381,11,a,a,381,Vfin,Vfin,/V\,avoir
2804,381,12,ce,ce,381,Prn,Prn,C/(e)\,ce
2805,381,13,fet,fet,381,Vpp,Vpp,C/V\,faire
2806,381,14,?,?,381,Pnc,Pnc,,?
2807,382,1,-,-,382,Pnc,Pnc,,-
2808,382,2,sire,sire,382,N,N,'C/V\.C/(e)\,sire
2809,382,3,",",",",382,Pnc,Pnc,,","
2810,382,4,madame,madame,382,N,N,C/V\.'C/V\.C/(e)\,madame
2811,382,5,",",",",382,Pnc,Pnc,,","
2812,382,6,sanz,sanz,382,Pre,Pre,C/V\,sans
2813,382,7,forfet,forfet,382,N,N,C/V\.'C/V\,forfait
2814,382,8,.,.,382,Pnc,Pnc,,.
2815,383,1,-,-,383,Pnc,Pnc,,-
2816,383,2,por,por,383,Pre,Pre,C/V\,pour
2817,383,3,nient,nient,383,Prn,Prn,C/{V}\.'/V\,nïent
2818,383,4,",",",",383,Pnc,Pnc,,","
2819,383,5,voir,voir,383,Adv,Adv,C/V\,voir
2820,383,6,",",",",383,Pnc,Pnc,,","
2821,383,7,ne,ne,383,Neg,Neg$$,C/(e)\,ne
2822,383,8,fu,fu,383,Vfin,Vfin,C/V\,être
2823,383,9,ce,ce,383,Prn,Prn,C/(e)\,ce
2824,383,10,mie,mie,383,Neg,Neg,'C/V\./(e)\,mie
2825,383,11,:,:,383,Pnc,Pnc,,:
2826,384,1,di,di,384,Vfin,Vfin,C/V\,dire
2827,384,2,moi,moi,384,Prn,Prn%$,C/V\,moi
2828,384,3,voir,voir,384,N,N,C/V\,voir
2829,384,4,",",",",384,Pnc,Pnc,,","
2830,384,5,ne,ne,384,Neg,Neg$$,C/(e)\,ne
2831,384,6,me,me,384,Prn,Prn$$,C/(e)\,me
2832,384,7,mentir,mentir,384,Vinf,Vinf,C/V\.'C/V\,mentir
2833,384,8,mie,mie,384,Neg,Neg,'C/V\./(e)\,mie
2834,384,9,!,!,384,Pnc,Pnc,,!
2835,385,1,-,-,385,Pnc,Pnc,,-
2836,385,2,certes,certes,385,Adv,Adv,'C/V\.C/e\,certes
2837,385,3,",",",",385,Pnc,Pnc,,","
2838,385,4,sire,sire,385,N,N,'C/V\.C/(e)\,sire
2839,385,5,",",",",385,Pnc,Pnc,,","
2840,385,6,por,por,385,Pre,Pre,C/V\,pour
2841,385,7,la,la,385,Det,Det,C/V\,le
2842,385,8,pel,pel,385,N,N,C/V\,peau
2843,385,9,fu,fu,385,Vfin,Vfin,C/V\,être
2844,385,10,",",",",385,Pnc,Pnc,,","
2845,386,1,qui,qui,386,Qux,Qux,C/V\,qui
2846,386,2,la,la,386,Adv,Adv,C/V\,là
2847,386,3,pent,pent,386,Vfin,Vfin,C/V\,pendre
2848,386,4,derriere,derriere,386,PrA,PrA,C/V\.'C/V\.C/(e)\,derrière
2849,386,5,cel,cel,386,Dem,Dem,C/V\,cil
2850,386,6,fu,fu,386,N,N,C/V\,feu
2851,386,7,.,.,386,Pnc,Pnc,,.
2852,387,1,beau,beau,387,Adj,Adj,C/V\,beau
2853,387,2,sire,sire,387,N,N,'C/V\.C/(e)\,sire
2854,387,3,",",",",387,Pnc,Pnc,,","
2855,387,4,vos,vos,387,Prn,Prn$,C/V\,vous
2856,387,5,me,me,387,Prn,Prn$$,C/(e)\,me
2857,387,6,commandastes,commandastes,387,Vfin,Vfin,C/V\.C/V\.'C/V\.C/e\,commander
2858,388,1,ersoir,ersoir,388,Adv,Adv,/V\.'C/V\,ersoir
2859,388,2,",",",",388,Pnc,Pnc,,","
2860,388,3,quant,quant,388,Sub,Sub,C/V\,quand
2861,388,4,vos,vos,388,Prn,Prn,C/V\,vous
2862,388,5,couchier,couchier,388,Vinf,Vinf,C/V\.'C/V\,coucher
2863,388,6,alastes,alastes,388,Vfin,Vfin,/V\.'C/V\.C/e\,aller
2864,388,7,",",",",388,Pnc,Pnc,,","
2865,389,1,que,que,389,Sub,Sub,C/(e)\,que
2866,389,2,nostre,nostre,389,Det,Det,'C/V\.C/(e)\,notre
2867,389,3,oste,oste,389,N,N,'/V\.C/(e)\,hôte
2868,389,4,",",",",389,Pnc,Pnc,,","
2869,389,5,sire,sire,389,N,N,'C/V\.C/(e)\,sire
2870,389,6,davis,davis,389,N,N,C/V\.'C/V\,David
2871,389,7,",",",",389,Pnc,Pnc,,","
2872,390,1,fust,fust,390,Vfin,Vfin,C/V\,être
2873,390,2,aesiez,aesiez,390,Vpp,Vpp,/(V)\./V\.'C/V\,aaiser
2874,390,3,et,et,390,Crd,Crd,/V\,et
2875,390,4,bien,bien,390,Adv,Adv,C/V\,bien
2876,390,5,servis,servis,390,Vpp,Vpp,C/V\.'C/V\,servir
2877,390,6,",",",",390,Pnc,Pnc,,","
2878,391,1,et,et,391,Crd,Crd,/V\,et
2879,391,2,je,je,391,Prn,Prn$,C/(e)\,je
2880,391,3,fis,fis,391,Vfin,Vfin,C/V\,faire
2881,391,4,vos,vos,391,Det,Det,C/V\,votre
2882,391,5,commandement,commandement,391,N,N,C/V\.C/V\.C/e\.'C/V\,commandement
2883,391,6,;,;,391,Pnc,Pnc,,;
2884,392,1,et,et,392,Crd,Crd,/V\,et
2885,392,2,il,il,392,Prn,Prn$,/V\,il
2886,392,3,me,me,392,Prn,Prn$$,C/(e)\,me
2887,392,4,dona,dona,392,Vfin,Vfin,C/V\.'C/V\,donner
2888,392,5,voirement,voirement,392,Adv,Adv,C/V\.C/e\.'C/V\,voirement
2889,393,1,sa,sa,393,Det,Det,C/V\,son
2890,393,2,pel,pel,393,N,N,C/V\,peau
2891,393,3,",",",",393,Pnc,Pnc,,","
2892,393,4,sus,sus,393,PrA,PrA,C/V\,sus
2893,393,5,sainz,sainz,393,Adj,Adj,C/V\,saint
2894,393,6,le,le,393,Prn,Prn$$,C/(e)\,le
2895,393,7,jurerai,jurerai,393,Vfin,Vfin,C/V\.C/e\.'C/V\,jurer
2896,393,8,",",",",393,Pnc,Pnc,,","
2897,394,1,car,car,394,Crd,Crd,C/V\,car
2898,394,2,molt,molt,394,QIs,QIs,C/V\,moult
2899,394,3,bien,bien,394,Adv,Adv,C/V\,bien
2900,394,4,deservie,deservie,394,Vpp,Vpp,C/V\.C/V\.'C/V\./(e)\,desservir
2901,394,5,l',l',394,Prn,Prn$$,C/\,le
2902,394,6,ai,ai,394,Vfin,Vfin,/V\,avoir
2903,394,7,!,!,394,Pnc,Pnc,,!
2904,394,8,"""","""",394,Pnc,Pnc,,""""
2905,395,1,le,le,395,Det,Det,C/(e)\,le
2906,395,2,prestres,prestres,395,N,N,'C/V\.C/e\,prêtre
2907,395,3,ot,ot,395,Vfin,Vfin,/V\,ouïr
2908,395,4,et,et,395,Crd,Crd,/V\,et
2909,395,5,aperçoit,aperçoit,395,Vfin,Vfin,/V\.C/V\.'C/V\,apercevoir
2910,395,6,:,:,395,Pnc,Pnc,,:
2911,396,1,as,as,396,Pre+Det,Pre+Det,/V\,à.le
2912,396,2,parolles,parolles,396,N,N,C/V\.'C/V\.C/e\,parole
2913,396,3,qu',qu',396,Qux,Qux,C/\,que
2914,396,4,ele,ele,396,Prn,Prn$,'/V\.C/(e)\,elle
2915,396,5,disoit,disoit,396,Vfin,Vfin,C/V\.'C/V\,dire
2916,396,6,",",",",396,Pnc,Pnc,,","
2917,397,1,l',l',397,Prn,Prn$$,C/\,le
2918,397,2,avoit,avoit,397,Vfin,Vfin,/V\.'C/V\,avoir
2919,397,3,son,son,397,Det,Det,C/V\,son
2920,397,4,oste,oste,397,N,N,'/V\.C/(e)\,hôte
2921,397,5,enganee,enganee,397,Vpp,Vpp,/V\.C/V\.'C/V\./(e)\,enganer
2922,397,6,;,;,397,Pnc,Pnc,,;
2923,398,1,por,por,398,Pre,Pre,C/V\,pour
2924,398,2,ce,ce,398,Prn,Prn,C/(e)\,ce
2925,398,3,li,li,398,Prn,Prn$$,C/V\,li
2926,398,4,ot,ot,398,Vfin,Vfin,/V\,avoir
2927,398,5,sa,sa,398,Det,Det,C/V\,son
2928,398,6,pel,pel,398,N,N,C/V\,peau
2929,398,7,donee,donee,398,Vpp,Vpp,C/V\.'C/V\./(e)\,donner
2930,398,8,.,.,398,Pnc,Pnc,,.
2931,399,1,s',s',399,Adv,Adv,C/\,si
2932,399,2,en,en,399,Prn,Prn$$,/V\,en
2933,399,3,fu,fu,399,Vfin,Vfin,C/V\,être
2934,399,4,corocié,corocié,399,Vpp,Vpp,C/V\.C/V\.'C/V\,courroucer
2935,399,5,et,et,399,Crd,Crd,/V\,et
2936,399,6,plein,plein,399,Adj,Adj,C/V\,plein
2937,399,7,d',d',399,Pre,Pre,C/\,de
2938,399,8,ire,ire,399,N,N,'/V\.C/(e)\,ire
2939,399,9,",",",",399,Pnc,Pnc,,","
2940,400,1,més,més,400,Crd,Crd,C/V\,mais
2941,400,2,sa,sa,400,Det,Det,C/V\,son
2942,400,3,pensee,pensee,400,N,N,C/V\.'C/V\./(e)\,pensée
2943,400,4,ne,ne,400,Neg,Neg$$,C/(e)\,ne
2944,400,5,vot,vot,400,Vfin,Vfin,C/V\,vouloir
2945,400,6,dire,dire,400,Vinf,Vinf,'C/V\.C/(e)\,dire
2946,400,7,.,.,400,Pnc,Pnc,,.
2947,401,1,"""","""",401,Pnc,Pnc,,""""
2948,401,2,dame,dame,401,N,N,'C/V\.C/(e)\,dame
2949,401,3,",",",",401,Pnc,Pnc,,","
2950,401,4,dist,dist,401,Vfin,Vfin,C/V\,dire
2951,401,5,il,il,401,Prn,Prn%,/V\,il
2952,401,6,",",",",401,Pnc,Pnc,,","
2953,401,7,se,se,401,Sub,Sub,C/(e)\,si
2954,401,8,deus,deus,401,N,N,C/V\,dieu
2955,401,9,me,me,401,Prn,Prn$$,C/(e)\,me
2956,401,10,saut,saut,401,Vfin,Vfin,C/V\,sauver
2957,401,11,",",",",401,Pnc,Pnc,,","
2958,402,1,vos,vos,402,Prn,Prn$,C/V\,vous
2959,402,2,avez,avez,402,Vfin,Vfin,/V\.'C/V\,avoir
2960,402,3,fet,fet,402,Vpp,Vpp,C/V\,faire
2961,402,4,trop,trop,402,Adv,Adv,C/V\,trop
2962,402,5,mavés,mavés,402,Adj,Adj,C/V\.'C/V\,mauvais
2963,402,6,saut,saut,402,N,N,C/V\,saut
2964,402,7,!,!,402,Pnc,Pnc,,!
2965,403,1,petit,petit,403,Adj,Adj,C/V\.'C/V\,petit
2966,403,2,me,me,403,Prn,Prn$$,C/(e)\,me
2967,403,3,prisiez,prisiez,403,Vfin,Vfin,C/V\.'C/V\,priser
2968,403,4,et,et,403,Crd,Crd,/V\,et
2969,403,5,doutez,doutez,403,Vfin,Vfin,C/V\.'C/V\,douter
2970,403,6,",",",",403,Pnc,Pnc,,","
2971,404,1,qui,qui,404,Qux,Qux,C/V\,qui
2972,404,2,ma,ma,404,Det,Det,C/V\,mon
2973,404,3,beasse,beasse,404,N,N,C/(V)\.'/V\.C/(e)\,baiasse
2974,404,4,me,me,404,Prn,Prn$$,C/(e)\,me
2975,404,5,batez,batez,404,Vfin,Vfin,C/V\.'C/V\,battre
2976,404,6,!,!,404,Pnc,Pnc,,!
2977,405,1,-,-,405,Pnc,Pnc,,-
2978,405,2,pour,pour,405,Pre,Pre,C/V\,pour
2979,405,3,ma,ma,405,Det,Det,C/V\,mon
2980,405,4,pel,pel,405,N,N,C/V\,peau
2981,405,5,qu',qu',405,Qux,Qux,C/\,que
2982,405,6,ele,ele,405,Prn,Prn$,'/V\.C/(e)\,elle
2983,405,7,veut,veut,405,Vfin,Vfin,C/V\,vouloir
2984,405,8,avoir,avoir,405,Vinf,Vinf,/V\.'C/V\,avoir
2985,405,9,!,!,405,Pnc,Pnc,,!
2986,406,1,sire,sire,406,N,N,'C/V\.C/(e)\,sire
2987,406,2,",",",",406,Pnc,Pnc,,","
2988,406,3,s',s',406,Sub,Sub,C/\,si
2989,406,4,en,en,406,Prn,Prn$$,/V\,en
2990,406,5,saviez,saviez,406,Vfin,Vfin,C/V\.C/<V>\.'/V\,savoir
2991,406,6,le,le,406,Det,Det,C/(e)\,le
2992,406,7,voir,voir,406,N,N,C/V\,voir
2993,407,1,de,de,407,Pre,Pre,C/(e)\,de
2994,407,2,la,la,407,Det,Det,C/V\,le
2995,407,3,honte,honte,407,N,N,'C/V\.C/(e)\,honte
2996,407,4,qu',qu',407,Qux,Qux,C/\,que
2997,407,5,ele,ele,407,Prn,Prn$,'/V\.C/(e)\,elle
2998,407,6,m',m',407,Prn,Prn$$,C/\,me
2999,407,7,a,a,407,Vfin,Vfin,/V\,avoir
3000,407,8,dite,dite,407,Vpp,Vpp,'C/V\.C/(e)\,dire
3001,407,9,",",",",407,Pnc,Pnc,,","
3002,408,1,vos,vos,408,Prn,Prn$,C/V\,vous
3003,408,2,l',l',408,Prn,Prn$$,C/\,le
3004,408,3,en,en,408,Prn,Prn$$,/V\,en
3005,408,4,rendriez,rendriez,408,Vfin,Vfin,C/V\.C/<V>\.'/V\,rendre
3006,408,5,la,la,408,Det,Det,C/V\,le
3007,408,6,merite,merite,408,N,N,C/V\.'C/V\.C/(e)\,mérite
3008,408,7,",",",",408,Pnc,Pnc,,","
3009,409,1,car,car,409,Crd,Crd,C/V\,car
3010,409,2,vos,vos,409,Det,Det,C/V\,votre
3011,409,3,enfanz,enfanz,409,N,N,/V\.'C/V\,enfant
3012,409,4,m',m',409,Prn,Prn$$,C/\,me
3013,409,5,a,a,409,Vfin,Vfin,/V\,avoir
3014,409,6,reprovez,reprovez,409,Vpp,Vpp,C/V\.C/V\.'C/V\,réprouver
3015,409,7,.,.,409,Pnc,Pnc,,.
3016,410,1,mavesement,mavesement,410,Adv,Adv,C/V\.C/V\.C/e\.'C/V\,mauvaisement
3017,410,2,voir,voir,410,Adj,Adj,C/V\,voir
3018,410,3,vos,vos,410,Prn,Prn$$,C/V\,vous
3019,410,4,provez,provez,410,Vfin,Vfin,C/V\.'C/V\,prouver
3020,410,5,",",",",410,Pnc,Pnc,,","
3021,411,1,qui,qui,411,Qux,Qux,C/V\,qui
3022,411,2,soufrez,soufrez,411,Vfin,Vfin,C/V\.'C/V\,souffrir
3023,411,3,qu',qu',411,Sub,Sub,C/\,que
3024,411,4,ele,ele,411,Prn,Prn$,'/V\.C/(e)\,elle
3025,411,5,vos,vos,411,Prn,Prn$$,C/V\,vous
3026,411,6,blatenge,blatenge,411,Vfin,Vfin,C/V\.'C/V\.C/(e)\,blastengier
3027,412,1,et,et,412,Crd,Crd,/V\,et
3028,412,2,honist,honist,412,Vfin,Vfin,C/V\.'C/V\,honnir
3029,412,3,tote,tote,412,QIs,QIs,'C/V\.C/(e)\,tout
3030,412,4,par,par,412,Pre,Pre,C/V\,par
3031,412,5,sa,sa,412,Det,Det,C/V\,son
3032,412,6,gengle,gengle,412,N,N,'C/V\.C/(e)\,jangle
3033,412,7,.,.,412,Pnc,Pnc,,.
3034,413,1,je,je,413,Prn,Prn$,C/(e)\,je
3035,413,2,ne,ne,413,Neg,Neg$$,C/(e)\,ne
3036,413,3,sai,sai,413,Vfin,Vfin,C/V\,savoir
3037,413,4,qu',qu',413,Qux,Qux,C/\,que
3038,413,5,il,il,413,Prn,Prn$,/V\,il
3039,413,6,en,en,413,Prn,Prn$$,/V\,en
3040,413,7,avendra,avendra,413,Vfin,Vfin,/V\.C/V\.'C/V\,avenir
3041,413,8,:,:,413,Pnc,Pnc,,:
3042,414,1,ja,ja,414,Adv,Adv,C/V\,jà
3043,414,2,ma,ma,414,Det,Det,C/V\,mon
3044,414,3,pel,pel,414,N,N,C/V\,peau
3045,414,4,ne,ne,414,Neg,Neg$$,C/(e)\,ne
3046,414,5,li,li,414,Prn,Prn$$,C/V\,li
3047,414,6,remaindra,remaindra,414,Vfin,Vfin,C/V\.C/V\.'C/V\,remanoir
3048,414,7,",",",",414,Pnc,Pnc,,","
3049,415,1,je,je,415,Prn,Prn$,C/(e)\,je
3050,415,2,di,di,415,Vfin,Vfin,C/V\,dire
3051,415,3,qu',qu',415,Sub,Sub,C/\,que
3052,415,4,ele,ele,415,Prn,Prn$,'/V\.C/(e)\,elle
3053,415,5,n',n',415,Neg,Neg$$,C/\,ne
3054,415,6,est,est,415,Vfin,Vfin,/V\,être
3055,415,7,mie,mie,415,Neg,Neg,'C/V\./(e)\,mie
