wd_id,line_id,linewd,lex_id,word,textlineid,syntag,syntag2,lemma,syllabified,ref
2089,281,6,en,en,281,Pre,Pre,en,/V\,"GuilMachBeh, v. 281"
2090,281,7,une,une,281,QIs,QIs,un,'/V\.C/(e)\,"GuilMachBeh, v. 281"
2091,281,8,compaingnie,compaingnie,281,N,N,compagnie,C/V\.C/V\.'C/V\./(e)\,"GuilMachBeh, v. 281"
2092,282,1,ou,Ou,282,Qux,Qux,où,/V\,"GuilMachBeh, v. 282"
2093,282,2,il,il,282,Prn,Prn$,il,/V\,"GuilMachBeh, v. 282"
2094,282,3,avoit,avoit,282,Vfin,Vfin,avoir,/V\.'C/V\,"GuilMachBeh, v. 282"
2095,282,4,mainte,mainte,282,QIs,QIs,maint,'C/V\.C/(e)\,"GuilMachBeh, v. 282"
2096,282,5,dame,dame,282,N,N,dame,'C/V\.C/(e)\,"GuilMachBeh, v. 282"
2097,282,6,jolie,jolie,282,Adj,Adj,joli,C/V\.'C/V\./(e)\,"GuilMachBeh, v. 282"
2098,282,7,",",",",282,Pnc,Pnc,",",,"GuilMachBeh, v. 282"
2099,283,1,juene,Juene,283,Adj,Adj,jeune,'C/V\.C/(e)\,"GuilMachBeh, v. 283"
2100,283,2,",",",",283,Pnc,Pnc,",",,"GuilMachBeh, v. 283"
2101,283,3,gentil,gentil,283,Adj,Adj,gentil,C/V\.'C/V\,"GuilMachBeh, v. 283"
2102,283,4,",",",",283,Pnc,Pnc,",",,"GuilMachBeh, v. 283"
2103,283,5,joieuse,joieuse,283,Adj,Adj,joyeux,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 283"
2104,283,6,",",",",283,Pnc,Pnc,",",,"GuilMachBeh, v. 283"
2105,283,7,et,et,283,Crd,Crd,et,/V\,"GuilMachBeh, v. 283"
2106,283,8,envoisie,envoisie,283,Vpp,Vpp,envoiser,/V\.C/V\.'C/V\./(e)\,"GuilMachBeh, v. 283"
2107,283,9,",",",",283,Pnc,Pnc,",",,"GuilMachBeh, v. 283"
2108,284,1,vins,Vins,284,Vfin,Vfin,venir,C/V\,"GuilMachBeh, v. 284"
2109,284,2,par,par,284,Pre,Pre,par,C/V\,"GuilMachBeh, v. 284"
2110,284,3,fortune,Fortune,284,N,N,fortune,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 284"
2111,284,4,",",",",284,Pnc,Pnc,",",,"GuilMachBeh, v. 284"
2112,285,1,qui,Qui,285,Qux,Qux,qui,C/V\,"GuilMachBeh, v. 285"
2113,285,2,de,de,285,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 285"
2114,285,3,mentir,mentir,285,Vinf,Vinf,mentir,C/V\.'C/V\,"GuilMachBeh, v. 285"
2115,285,4,a,a,285,Pre,Pre,à,/V\,"GuilMachBeh, v. 285"
2116,285,5,tous,tous,285,QIs,QIs,tout,C/V\,"GuilMachBeh, v. 285"
2117,285,6,est,est,285,Vfin,Vfin,être,/V\,"GuilMachBeh, v. 285"
2118,285,7,trop,trop,285,Adv,Adv,trop,C/V\,"GuilMachBeh, v. 285"
2119,285,8,commune,commune,285,Adj,Adj,commun,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 285"
2120,285,9,",",",",285,Pnc,Pnc,",",,"GuilMachBeh, v. 285"
2121,286,1,si,Si,286,Adv,Adv,si,C/V\,"GuilMachBeh, v. 286"
2122,286,2,en,en,286,Prn,Prn$$,en,/V\,"GuilMachBeh, v. 286"
2123,286,3,choisi,choisi,286,Vfin,Vfin,choisir,C/V\.'C/V\,"GuilMachBeh, v. 286"
2124,286,4,entre,entre,286,PrA,PrA,entre,'/V\.C/(e)\,"GuilMachBeh, v. 286"
2125,286,5,les,les,286,Det,Det,le,C/V\,"GuilMachBeh, v. 286"
2126,286,6,autres,autres,286,Adj,Adj,autre,'/V\.C/e\,"GuilMachBeh, v. 286"
2127,286,7,l',l',286,Det,Det,le,C/\,"GuilMachBeh, v. 286"
2128,286,8,une,une,286,QIs,QIs,un,'/V\.C/(e)\,"GuilMachBeh, v. 286"
2129,287,1,qui,Qui,287,Qux,Qux,qui,C/V\,"GuilMachBeh, v. 287"
2130,287,2,",",",",287,Pnc,Pnc,",",,"GuilMachBeh, v. 287"
2131,287,3,tout,tout,287,QIs,QIs,tout,C/V\,"GuilMachBeh, v. 287"
2132,287,4,aussi,aussi,287,Adv,Adv,aussi,/V\.'C/V\,"GuilMachBeh, v. 287"
2133,287,5,com,com,287,Sub,Sub,comme,C/V\,"GuilMachBeh, v. 287"
2134,287,6,li,li,287,Det,Det,le,C/V\,"GuilMachBeh, v. 287"
2135,287,7,solaus,solaus,287,N,N,soleil,C/V\.'C/V\,"GuilMachBeh, v. 287"
2136,287,8,la,la,287,Det,Det,le,C/V\,"GuilMachBeh, v. 287"
2137,287,9,lune,lune,287,N,N,lune,'C/V\.C/(e)\,"GuilMachBeh, v. 287"
2138,288,1,veint,Veint,288,Vfin,Vfin,vaincre,C/V\,"GuilMachBeh, v. 288"
2139,288,2,de,de,288,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 288"
2140,288,3,clarté,clarté,288,N,N,clarté,C/V\.'C/V\,"GuilMachBeh, v. 288"
2141,288,4,",",",",288,Pnc,Pnc,",",,"GuilMachBeh, v. 288"
2142,289,1,avoit,Avoit,289,Vfin,Vfin,avoir,/V\.'C/V\,"GuilMachBeh, v. 289"
2143,289,2,elle,elle,289,Prn,Prn%,elle,'/V\.C/(e)\,"GuilMachBeh, v. 289"
2144,289,3,les,les,289,Det,Det,le,C/V\,"GuilMachBeh, v. 289"
2145,289,4,autres,autres,289,Adj,Adj,autre,'/V\.C/e\,"GuilMachBeh, v. 289"
2146,289,5,seurmonté,seurmonté,289,Vpp,Vpp,surmonter,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 289"
2147,290,1,de,De,290,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 290"
2148,290,2,pris,pris,290,N,N,prix,C/V\,"GuilMachBeh, v. 290"
2149,290,3,",",",",290,Pnc,Pnc,",",,"GuilMachBeh, v. 290"
2150,290,4,d',d',290,Pre,Pre,de,C/\,"GuilMachBeh, v. 290"
2151,290,5,onneur,onneur,290,N,N,honneur,/V\.'C/V\,"GuilMachBeh, v. 290"
2152,290,6,",",",",290,Pnc,Pnc,",",,"GuilMachBeh, v. 290"
2153,290,7,de,de,290,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 290"
2154,290,8,grace,grace,290,N,N,grâce,'C/V\.C/(e)\,"GuilMachBeh, v. 290"
2155,290,9,",",",",290,Pnc,Pnc,",",,"GuilMachBeh, v. 290"
2156,290,10,et,et,290,Crd,Crd,et,/V\,"GuilMachBeh, v. 290"
2157,290,11,de,de,290,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 290"
2158,290,12,biauté,biauté,290,N,N,beauté,C/V\.'C/V\,"GuilMachBeh, v. 290"
2159,290,13,",",",",290,Pnc,Pnc,",",,"GuilMachBeh, v. 290"
2160,291,1,et,Et,291,Crd,Crd,et,/V\,"GuilMachBeh, v. 291"
2161,291,2,tant,tant,291,QIs,QIs,tant,C/V\,"GuilMachBeh, v. 291"
2162,291,3,estoit,estoit,291,Vfin,Vfin,être,/V\.'C/V\,"GuilMachBeh, v. 291"
2163,291,4,humble,humble,291,Adj,Adj,humble,'/V\.C/(e)\,"GuilMachBeh, v. 291"
2164,291,5,et,et,291,Crd,Crd,et,/V\,"GuilMachBeh, v. 291"
2165,291,6,simple,simple,291,Adj,Adj,simple,'C/V\.C/(e)\,"GuilMachBeh, v. 291"
2166,291,7,",",",",291,Pnc,Pnc,",",,"GuilMachBeh, v. 291"
2167,291,8,a,a,291,Pre,Pre,à,/V\,"GuilMachBeh, v. 291"
2168,291,9,mon,mon,291,Det,Det,mon,C/V\,"GuilMachBeh, v. 291"
2169,291,10,gré,gré,291,N,N,gré,C/V\,"GuilMachBeh, v. 291"
2170,291,11,",",",",291,Pnc,Pnc,",",,"GuilMachBeh, v. 291"
2171,292,1,car,Car,292,Crd,Crd,car,C/V\,"GuilMachBeh, v. 292"
2172,292,2,",",",",292,Pnc,Pnc,",",,"GuilMachBeh, v. 292"
2173,292,3,a,a,292,Pre,Pre,à,/V\,"GuilMachBeh, v. 292"
2174,292,4,voir,voir,292,N,N,voir,C/V\,"GuilMachBeh, v. 292"
2175,292,5,dire,dire,292,Vinf,Vinf,dire,'C/V\.C/(e)\,"GuilMachBeh, v. 292"
2176,292,6,",",",",292,Pnc,Pnc,",",,"GuilMachBeh, v. 292"
2177,293,1,on,On,293,Prn,Prn$,on,/V\,"GuilMachBeh, v. 293"
2178,293,2,ne,ne,293,Neg,Neg$$,ne,C/(e)\,"GuilMachBeh, v. 293"
2179,293,3,porroit,porroit,293,Vfin,Vfin,pouvoir,C/V\.'C/V\,"GuilMachBeh, v. 293"
2180,293,4,en,en,293,Pre,Pre,en,/V\,"GuilMachBeh, v. 293"
2181,293,5,tout,tout,293,QIs,QIs,tout,C/V\,"GuilMachBeh, v. 293"
2182,293,6,le,le,293,Det,Det,le,C/(e)\,"GuilMachBeh, v. 293"
2183,293,7,monde,monde,293,N,N,monde,'C/V\.C/(e)\,"GuilMachBeh, v. 293"
2184,293,8,eslire,eslire,293,Vinf,Vinf,élire,/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 293"
2185,294,1,sa,Sa,294,Det,Det,son,C/V\,"GuilMachBeh, v. 294"
2186,294,2,pareille,pareille,294,Adj,Adj,pareil,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 294"
2187,294,3,",",",",294,Pnc,Pnc,",",,"GuilMachBeh, v. 294"
2188,294,4,ne,ne,294,Crd,Crd,ne,C/(e)\,"GuilMachBeh, v. 294"
2189,294,5,tous,tous,294,QIs,QIs,tout,C/V\,"GuilMachBeh, v. 294"
2190,294,6,li,li,294,Det,Det,le,C/V\,"GuilMachBeh, v. 294"
2191,294,7,mons,mons,294,N,N,monde,C/V\,"GuilMachBeh, v. 294"
2192,294,8,souffire,souffire,294,Vinf,Vinf,suffire,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 294"
2193,295,1,ne,Ne,295,Neg,Neg$$,ne,C/(e)\,"GuilMachBeh, v. 295"
2194,295,2,porroit,porroit,295,Vfin,Vfin,pouvoir,C/V\.'C/V\,"GuilMachBeh, v. 295"
2195,295,3,pas,pas,295,Neg,Neg,pas,C/V\,"GuilMachBeh, v. 295"
2196,295,4,por,por,295,Pre,Pre,pour,C/V\,"GuilMachBeh, v. 295"
2197,295,5,sa,sa,295,Det,Det,son,C/V\,"GuilMachBeh, v. 295"
2198,295,6,biauté,biauté,295,N,N,beauté,C/V\.'C/V\,"GuilMachBeh, v. 295"
2199,295,7,descrire,descrire,295,Vinf,Vinf,décrire,C/V\.'C/V\.C/(e)\,"GuilMachBeh, v. 295"
2200,296,1,parfaitement,Parfaitement,296,Adv,Adv,parfaitement,C/V\.C/V\.C/e\.'C/V\,"GuilMachBeh, v. 296"
2201,296,2,.,.,296,Pnc,Pnc,.,,"GuilMachBeh, v. 296"
2202,297,1,car,Car,297,Crd,Crd,car,C/V\,"GuilMachBeh, v. 297"
2203,297,2,je,je,297,Prn,Prn$,je,C/(e)\,"GuilMachBeh, v. 297"
2204,297,3,la,la,297,Prn,Prn$$,le,C/V\,"GuilMachBeh, v. 297"
2205,297,4,vi,vi,297,Vfin,Vfin,voir,C/V\,"GuilMachBeh, v. 297"
2206,297,5,dancier,dancier,297,Vinf,Vinf,danser,C/V\.'C/V\,"GuilMachBeh, v. 297"
2207,297,6,si,si,297,Adv,Adv,si,C/V\,"GuilMachBeh, v. 297"
2208,297,7,cointement,cointement,297,Adv,Adv,cointement,C/V\.C/e\.'C/V\,"GuilMachBeh, v. 297"
2209,298,1,et,Et,298,Crd,Crd,et,/V\,"GuilMachBeh, v. 298"
2210,298,2,puis,puis,298,PrA,PrA,puis,C/V\,"GuilMachBeh, v. 298"
2211,298,3,chanter,chanter,298,Vinf,Vinf,chanter,C/V\.'C/V\,"GuilMachBeh, v. 298"
2212,298,4,si,si,298,Adv,Adv,si,C/V\,"GuilMachBeh, v. 298"
2213,298,5,tres,trés,298,PrA,PrA,très,C/V\,"GuilMachBeh, v. 298"
2214,298,6,joliement,joliement,298,Adv,Adv,joliment,C/V\.C/V\.C/e\.'C/V\,"GuilMachBeh, v. 298"
2215,298,7,",",",",298,Pnc,Pnc,",",,"GuilMachBeh, v. 298"
2216,299,1,rire,Rire,299,Vinf,Vinf,rire,'C/V\.C/(e)\,"GuilMachBeh, v. 299"
2217,299,2,et,et,299,Crd,Crd,et,/V\,"GuilMachBeh, v. 299"
2218,299,3,jouer,jouer,299,Vinf,Vinf,jouer,C/V\.'C/V\,"GuilMachBeh, v. 299"
2219,299,4,si,si,299,Det,Det,son,C/V\,"GuilMachBeh, v. 299"
2220,299,5,gracieusement,gracieusement,299,Adv,Adv,gracieusement,C/V\.C/{V}\./V\.C/e\.'C/V\,"GuilMachBeh, v. 299"
2221,300,1,qu',Qu',300,Sub,Sub,que,C/\,"GuilMachBeh, v. 300"
2222,300,2,onques,onques,300,Adv,Adv,onques,'/V\.C/e\,"GuilMachBeh, v. 300"
2223,300,3,encor,encor,300,Adv,Adv,encore,/V\.'C/V\,"GuilMachBeh, v. 300"
2224,301,1,ne,Ne,301,Neg,Neg$$,ne,C/(e)\,"GuilMachBeh, v. 301"
2225,301,2,fu,fu,301,Vfin,Vfin,être,C/V\,"GuilMachBeh, v. 301"
2226,301,3,veüs,veüs,301,Vpp,Vpp,voir,C/(V)\.'/V\,"GuilMachBeh, v. 301"
2227,301,4,plus,plus,301,Adv,Adv,plus,C/V\,"GuilMachBeh, v. 301"
2228,301,5,gracieus,gracieus,301,Adj,Adj,gracieux,C/V\.C/{V}\.'/V\,"GuilMachBeh, v. 301"
2229,301,6,tresor,tresor,301,N,N,trésor,C/V\.'C/V\,"GuilMachBeh, v. 301"
2230,301,7,.,.,301,Pnc,Pnc,.,,"GuilMachBeh, v. 301"
2231,302,1,car,Car,302,Crd,Crd,car,C/V\,"GuilMachBeh, v. 302"
2232,302,2,si,si,302,Det,Det,son,C/V\,"GuilMachBeh, v. 302"
2233,302,3,cheveus,cheveus,302,N,N,cheveu,C/V\.'C/V\,"GuilMachBeh, v. 302"
2234,302,4,ressambloient,ressambloient,302,Vfin,Vfin,ressembler,C/V\.C/V\.'C/V\./e\,"GuilMachBeh, v. 302"
2235,302,5,fil,fil,302,N,N,fil,C/V\,"GuilMachBeh, v. 302"
2236,302,6,d',d',302,Pre,Pre,de,C/\,"GuilMachBeh, v. 302"
2237,302,7,or,or,302,N,N,or,/V\,"GuilMachBeh, v. 302"
2238,303,1,et,Et,303,Crd,Crd,et,/V\,"GuilMachBeh, v. 303"
2239,303,2,n',n',303,Neg,Neg$$,ne,C/\,"GuilMachBeh, v. 303"
2240,303,3,estoient,estoient,303,Vfin,Vfin,être,/V\.'C/V\./e\,"GuilMachBeh, v. 303"
2241,303,4,ne,ne,303,Crd,Crd,ne,C/(e)\,"GuilMachBeh, v. 303"
2242,303,5,trop,trop,303,Adv,Adv,trop,C/V\,"GuilMachBeh, v. 303"
2243,303,6,blont,blont,303,Vfin,Vfin,blond,C/V\,"GuilMachBeh, v. 303"
2244,303,7,ne,ne,303,Crd,Crd,ne,C/(e)\,"GuilMachBeh, v. 303"
2245,303,8,trop,trop,303,Adv,Adv,trop,C/V\,"GuilMachBeh, v. 303"
2246,303,9,sor,sor,303,Adj,Adj,sor,C/V\,"GuilMachBeh, v. 303"
2247,303,10,.,.,303,Pnc,Pnc,.,,"GuilMachBeh, v. 303"
2248,304,1,son,Son,304,Det,Det,son,C/V\,"GuilMachBeh, v. 304"
2249,304,2,front,front,304,N,N,front,C/V\,"GuilMachBeh, v. 304"
2250,304,3,estoit,estoit,304,Vfin,Vfin,être,/V\.'C/V\,"GuilMachBeh, v. 304"
2251,305,1,blanc,Blanc,305,Adj,Adj,blanc,C/V\,"GuilMachBeh, v. 305"
2252,305,2,et,et,305,Crd,Crd,et,/V\,"GuilMachBeh, v. 305"
2253,305,3,poli,poli,305,Vpp,Vpp,poli,C/V\.'C/V\,"GuilMachBeh, v. 305"
2254,305,4,",",",",305,Pnc,Pnc,",",,"GuilMachBeh, v. 305"
2255,305,5,ne,ne,305,Crd,Crd,ne,C/(e)\,"GuilMachBeh, v. 305"
2256,305,6,fronce,fronce,305,N,N,fronce,'C/V\.C/(e)\,"GuilMachBeh, v. 305"
2257,305,7,n',n',305,Neg,Neg$$,ne,C/\,"GuilMachBeh, v. 305"
2258,305,8,i,i,305,Prn,Prn$$,y,/V\,"GuilMachBeh, v. 305"
2259,305,9,avoit,avoit,305,Vfin,Vfin,avoir,/V\.'C/V\,"GuilMachBeh, v. 305"
2260,305,10,",",",",305,Pnc,Pnc,",",,"GuilMachBeh, v. 305"
2261,306,1,sans,Sans,306,Pre,Pre,sans,C/V\,"GuilMachBeh, v. 306"
2262,306,2,vice,vice,306,N,N,vice,'C/V\.C/(e)\,"GuilMachBeh, v. 306"
2263,306,3,nul,nul,306,QIs,QIs,nul,C/V\,"GuilMachBeh, v. 306"
2264,306,4,compassé,compassé,306,Vpp,Vpp,compasser,C/V\.C/V\.'C/V\,"GuilMachBeh, v. 306"
2265,306,5,si,si,306,Adv,Adv,si,C/V\,"GuilMachBeh, v. 306"
2266,306,6,a,a,306,Pre,Pre,à,/V\,"GuilMachBeh, v. 306"
2267,306,7,droit,droit,306,Adj,Adj,droit,C/V\,"GuilMachBeh, v. 306"
2268,307,1,que,Que,307,Sub,Sub,que,C/(e)\,"GuilMachBeh, v. 307"
2269,307,2,trop,trop,307,Adv,Adv,trop,C/V\,"GuilMachBeh, v. 307"
2270,307,3,large,large,307,Adj,Adj,large,'C/V\.C/(e)\,"GuilMachBeh, v. 307"
2271,307,4,n',n',307,Neg,Neg$$,ne,C/\,"GuilMachBeh, v. 307"
2272,307,5,estoit,estoit,307,Vfin,Vfin,être,/V\.'C/V\,"GuilMachBeh, v. 307"
2273,307,6,",",",",307,Pnc,Pnc,",",,"GuilMachBeh, v. 307"
2274,307,7,ne,ne,307,Crd,Crd,ne,C/(e)\,"GuilMachBeh, v. 307"
2275,307,8,trop,trop,307,Adv,Adv,trop,C/V\,"GuilMachBeh, v. 307"
2276,307,9,estroit,estroit,307,Adj,Adj,étroit,/V\.'C/V\,"GuilMachBeh, v. 307"
2277,307,10,;,;,307,Pnc,Pnc,;,,"GuilMachBeh, v. 307"
2278,308,1,et,Et,308,Crd,Crd,et,/V\,"GuilMachBeh, v. 308"
2279,308,2,si,si,308,Det,Det,son,C/V\,"GuilMachBeh, v. 308"
2280,308,3,sorcil,sorcil,308,N,N,sourcil,C/V\.'C/V\,"GuilMachBeh, v. 308"
2281,308,4,",",",",308,Pnc,Pnc,",",,"GuilMachBeh, v. 308"
2282,309,1,qui,Qui,309,Qux,Qux,qui,C/V\,"GuilMachBeh, v. 309"
2283,309,2,estoient,estoient,309,Vfin,Vfin,être,/V\.'C/V\./e\,"GuilMachBeh, v. 309"
2284,309,3,de,de,309,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 309"
2285,309,4,taille,taille,309,N,N,taille,'C/V\.C/(e)\,"GuilMachBeh, v. 309"
2286,309,5,tres,trés,309,PrA,PrA,très,C/V\,"GuilMachBeh, v. 309"
2287,309,6,gentil,gentil,309,Adj,Adj,gentil,C/V\.'C/V\,"GuilMachBeh, v. 309"
2288,309,7,",",",",309,Pnc,Pnc,",",,"GuilMachBeh, v. 309"
2289,310,1,dessus,Dessus,310,PrA,PrA,dessus,C/V\.'C/V\,"GuilMachBeh, v. 310"
2290,310,2,le,le,310,Det,Det,le,C/(e)\,"GuilMachBeh, v. 310"
2291,310,3,blanc,blanc,310,Adj,Adj,blanc,C/V\,"GuilMachBeh, v. 310"
2292,310,4,sambloient,sambloient,310,Vfin,Vfin,sembler,C/V\.'C/V\./e\,"GuilMachBeh, v. 310"
2293,310,5,.i.,.i.,310,QIs,QIs,un,/V\,"GuilMachBeh, v. 310"
2294,310,6,noir,noir,310,Adj,Adj,noir,C/V\,"GuilMachBeh, v. 310"
2295,310,7,fil,fil,310,N,N,fil,C/V\,"GuilMachBeh, v. 310"
2296,310,8,",",",",310,Pnc,Pnc,",",,"GuilMachBeh, v. 310"
2297,311,1,dont,Dont,311,Qux,Qux,dont,C/V\,"GuilMachBeh, v. 311"
2298,311,2,il,il,311,Prn,Prn$,il,/V\,"GuilMachBeh, v. 311"
2299,311,3,fussent,fussent,311,Vfin,Vfin,être,'C/V\.C/e\,"GuilMachBeh, v. 311"
2300,311,4,prisié,prisié,311,Vpp,Vpp,priser,C/V\.'C/V\,"GuilMachBeh, v. 311"
2301,311,5,entre,entre,311,PrA,PrA,entre,'/V\.C/(e)\,"GuilMachBeh, v. 311"
2302,311,6,cent,cent,311,QIs,QIs,cent,C/V\,"GuilMachBeh, v. 311"
2303,311,7,mil,mil,311,QIs,QIs,mille,C/V\,"GuilMachBeh, v. 311"
2304,311,8,.,.,311,Pnc,Pnc,.,,"GuilMachBeh, v. 311"
2305,312,1,mais,Mais,312,Crd,Crd,mais,C/V\,"GuilMachBeh, v. 312"
2306,312,2,si,si,312,Det,Det,son,C/V\,"GuilMachBeh, v. 312"
2307,312,3,.ij.,.ij.,312,QIs,QIs,deux,C/V\,"GuilMachBeh, v. 312"
2308,312,4,oueil,oueil,312,N,N,oeil,/V\,"GuilMachBeh, v. 312"
2309,312,5,",",",",312,Pnc,Pnc,",",,"GuilMachBeh, v. 312"
2310,313,1,qui,Qui,313,Qux,Qux,qui,C/V\,"GuilMachBeh, v. 313"
2311,313,2,de,de,313,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 313"
2312,313,3,mon,mon,313,Det,Det,mon,C/V\,"GuilMachBeh, v. 313"
2313,313,4,cuer,cuer,313,N,N,coeur,C/V\,"GuilMachBeh, v. 313"
2314,313,5,vorrent,vorrent,313,Vfin,Vfin,vouloir,'C/V\.C/e\,"GuilMachBeh, v. 313"
2315,313,6,passer,passer,313,Vinf,Vinf,passer,C/V\.'C/V\,"GuilMachBeh, v. 313"
2316,313,7,le,le,313,Det,Det,le,C/(e)\,"GuilMachBeh, v. 313"
2317,313,8,sueil,sueil,313,N,N,seuil,C/V\,"GuilMachBeh, v. 313"
2318,314,1,par,Par,314,Pre,Pre,par,C/V\,"GuilMachBeh, v. 314"
2319,314,2,leur,leur,314,Det,Det,leur,C/V\,"GuilMachBeh, v. 314"
2320,314,3,rigour,rigour,314,N,N,rigueur,C/V\.'C/V\,"GuilMachBeh, v. 314"
2321,314,4,et,et,314,Crd,Crd,et,/V\,"GuilMachBeh, v. 314"
2322,314,5,par,par,314,Pre,Pre,par,C/V\,"GuilMachBeh, v. 314"
2323,314,6,leur,leur,314,Det,Det,leur,C/V\,"GuilMachBeh, v. 314"
2324,314,7,bel,bel,314,Adj,Adj,beau,C/V\,"GuilMachBeh, v. 314"
2325,314,8,accueil,accueil,314,N,N,accueil,/V\.'C/V\,"GuilMachBeh, v. 314"
2326,314,9,",",",",314,Pnc,Pnc,",",,"GuilMachBeh, v. 314"
2327,315,1,pour,Pour,315,Pre,Pre,pour,C/V\,"GuilMachBeh, v. 315"
2328,315,2,moy,moy,315,Prn,Prn$,moi,C/V\,"GuilMachBeh, v. 315"
2329,315,3,donner,donner,315,Vinf,Vinf,donner,C/V\.'C/V\,"GuilMachBeh, v. 315"
2330,315,4,le,le,315,Det,Det,le,C/(e)\,"GuilMachBeh, v. 315"
2331,315,5,mal,mal,315,N,N,mal,C/V\,"GuilMachBeh, v. 315"
2332,315,6,dont,dont,315,Qux,Qux,dont,C/V\,"GuilMachBeh, v. 315"
2333,315,7,je,je,315,Prn,Prn$,je,C/(e)\,"GuilMachBeh, v. 315"
2334,315,8,me,me,315,Prn,Prn$$,me,C/(e)\,"GuilMachBeh, v. 315"
2335,315,9,dueil,dueil,315,Vfin,Vfin,douloir,C/V\,"GuilMachBeh, v. 315"
2336,315,10,",",",",315,Pnc,Pnc,",",,"GuilMachBeh, v. 315"
2337,316,1,furent,Furent,316,Vfin,Vfin,être,'C/V\.C/e\,"GuilMachBeh, v. 316"
2338,316,2,riant,riant,316,Vprs,Vprs,rire,C/V\.'C/V\,"GuilMachBeh, v. 316"
2339,316,3,",",",",316,Pnc,Pnc,",",,"GuilMachBeh, v. 316"
2340,317,1,nom,Nom,317,Neg,Neg,non,C/V\,"GuilMachBeh, v. 317"
2341,317,2,pas,pas,317,Neg,Neg,pas,C/V\,"GuilMachBeh, v. 317"
2342,317,3,moult,moult,317,QIs,QIs,moult,C/V\,"GuilMachBeh, v. 317"
2343,317,4,vair,vair,317,Adj,Adj,vair,C/V\,"GuilMachBeh, v. 317"
2344,317,5,",",",",317,Pnc,Pnc,",",,"GuilMachBeh, v. 317"
2345,317,6,por,por,317,Pre,Pre,pour,C/V\,"GuilMachBeh, v. 317"
2346,317,7,estre,estre,317,Vinf,Vinf,être,'/V\.C/(e)\,"GuilMachBeh, v. 317"
2347,317,8,plus,plus,317,Adv,Adv,plus,C/V\,"GuilMachBeh, v. 317"
2348,317,9,poingnant,poingnant,317,Vprs,Vprs,poindre,C/V\.'C/V\,"GuilMachBeh, v. 317"
2349,318,1,et,Et,318,Crd,Crd,et,/V\,"GuilMachBeh, v. 318"
2350,318,2,plus,plus,318,Adv,Adv,plus,C/V\,"GuilMachBeh, v. 318"
2351,318,3,agu,agu,318,Adj,Adj,aigu,/V\.'C/V\,"GuilMachBeh, v. 318"
2352,318,4,",",",",318,Pnc,Pnc,",",,"GuilMachBeh, v. 318"
2353,318,5,dous,dous,318,Adj,Adj,doux,C/V\,"GuilMachBeh, v. 318"
2354,318,6,",",",",318,Pnc,Pnc,",",,"GuilMachBeh, v. 318"
2355,318,7,humble,humble,318,Adj,Adj,humble,'/V\.C/(e)\,"GuilMachBeh, v. 318"
2356,318,8,",",",",318,Pnc,Pnc,",",,"GuilMachBeh, v. 318"
2357,318,9,et,et,318,Crd,Crd,et,/V\,"GuilMachBeh, v. 318"
2358,318,10,attraiant,attraiant,318,Vprs,Vprs,attraire,/V\.C/V\.'C/V\,"GuilMachBeh, v. 318"
2359,318,11,",",",",318,Pnc,Pnc,",",,"GuilMachBeh, v. 318"
2360,319,1,tous,Tous,319,QIs,QIs,tout,C/V\,"GuilMachBeh, v. 319"
2361,319,2,pleins,pleins,319,Adj,Adj,plein,C/V\,"GuilMachBeh, v. 319"
2362,319,3,de,de,319,Pre,Pre,de,C/(e)\,"GuilMachBeh, v. 319"
2363,319,4,las,las,319,N,N,lacs,C/V\,"GuilMachBeh, v. 319"
2364,319,5,pour,pour,319,Pre,Pre,pour,C/V\,"GuilMachBeh, v. 319"
2365,319,6,loier,loier,319,Vinf,Vinf,lier,C/V\.'C/V\,"GuilMachBeh, v. 319"
2366,319,7,.i.,.i.,319,QIs,QIs,un,/V\,"GuilMachBeh, v. 319"
2367,319,8,amant,amant,319,Vprs,Vprs,aimer,/V\.'C/V\,"GuilMachBeh, v. 319"
2368,320,1,en,En,320,Pre,Pre,en,/V\,"GuilMachBeh, v. 320"
2369,320,2,amour,amour,320,N,N,amour,/V\.'C/V\,"GuilMachBeh, v. 320"
2370,320,3,pure,pure,320,Adj,Adj,pur,'C/V\.C/(e)\,"GuilMachBeh, v. 320"
2371,320,4,;,;,320,Pnc,Pnc,;,,"GuilMachBeh, v. 320"
2372,321,1,et,Et,321,Crd,Crd,et,/V\,"GuilMachBeh, v. 321"
2373,321,2,s',s',321,Adv,Adv,si,C/\,"GuilMachBeh, v. 321"
2374,321,3,estoient,estoient,321,Vfin,Vfin,être,/V\.'C/V\./e\,"GuilMachBeh, v. 321"
