wd_id,line_id,linewd,word,lex_id,lemma,textlineid,syntag,syntag2,syllabified,ref
2930,419,3,cis,cis,cist,5937,Dem,Dem,C/V\,"GautArrEr, v. 5937"
2931,419,4,caitis,caitis,chétif,5937,Adj,Adj,C/V\.'C/V\,"GautArrEr, v. 5937"
2932,419,5,que,que,que,5937,Qux,Qux,C/(e)\,"GautArrEr, v. 5937"
2933,419,6,je,je,je,5937,Prn,Prn$,C/(e)\,"GautArrEr, v. 5937"
2934,419,7,voi,voi,voir,5937,Vfin,Vfin,C/V\,"GautArrEr, v. 5937"
2935,419,8,",",",",",",5937,Pnc,Pnc,,"GautArrEr, v. 5937"
2936,420,1,qui,qui,qui,5938,Qux,Qux,C/V\,"GautArrEr, v. 5938"
2937,420,2,vit,vit,vivre,5938,Vfin,Vfin,C/V\,"GautArrEr, v. 5938"
2938,420,3,sans,sans,sans,5938,Pre,Pre,C/V\,"GautArrEr, v. 5938"
2939,420,4,raison,raison,raison,5938,N,N,C/V\.'C/V\,"GautArrEr, v. 5938"
2940,420,5,et,et,et,5938,Crd,Crd,/V\,"GautArrEr, v. 5938"
2941,420,6,sans,sans,sans,5938,Pre,Pre,C/V\,"GautArrEr, v. 5938"
2942,420,7,loi,loi,loi,5938,N,N,C/V\,"GautArrEr, v. 5938"
2943,421,1,et,et,et,5939,Crd,Crd,/V\,"GautArrEr, v. 5939"
2944,421,2,as,as,à.le,5939,Pre+Det,Pre+Det,/V\,"GautArrEr, v. 5939"
2945,421,3,gens,gens,gens,5939,N,N,C/V\,"GautArrEr, v. 5939"
2946,421,4,se,se,se,5939,Prn,Prn$$,C/(e)\,"GautArrEr, v. 5939"
2947,421,5,fait,fait,faire,5939,Vfin,Vfin,C/V\,"GautArrEr, v. 5939"
2948,421,6,aourer,aourer,aorer,5939,Vinf,Vinf,/(V)\./V\.'C/V\,"GautArrEr, v. 5939"
2949,421,7,:,:,:,5939,Pnc,Pnc,,"GautArrEr, v. 5939"
2950,422,1,diables,diables,diable,5940,N,N,C/V\.'C/V\.C/e\,"GautArrEr, v. 5940"
2951,422,2,le,le,le,5940,Prn,Prn$$,C/(e)\,"GautArrEr, v. 5940"
2952,422,3,puist,puist,pouvoir,5940,Vfin,Vfin,C/V\,"GautArrEr, v. 5940"
2953,422,4,enporter,enporter,emporter,5940,Vinf,Vinf,/V\.C/V\.'C/V\,"GautArrEr, v. 5940"
2954,423,1,s',s',si,5941,Sub,Sub,C/\,"GautArrEr, v. 5941"
2955,423,2,il,il,il,5941,Prn,Prn,/V\,"GautArrEr, v. 5941"
2956,423,3,autrement,autrement,autrement,5941,Adv,Adv,/V\.C/e\.'C/V\,"GautArrEr, v. 5941"
2957,423,4,ne,ne,ne,5941,Neg,Neg$$,C/(e)\,"GautArrEr, v. 5941"
2958,423,5,se,se,se,5941,Prn,Prn$$,C/(e)\,"GautArrEr, v. 5941"
2959,423,6,contient,contient,contenir,5941,Vfin,Vfin,C/V\.'C/V\,"GautArrEr, v. 5941"
2960,423,7,.,.,.,5941,Pnc,Pnc,,"GautArrEr, v. 5941"
2961,424,1,de,de,de,5942,Pre,Pre,C/(e)\,"GautArrEr, v. 5942"
2962,424,2,le,le,le,5942,Det,Det,C/(e)\,"GautArrEr, v. 5942"
2963,424,3,folie,folie,folie,5942,N,N,C/V\.'C/V\./(e)\,"GautArrEr, v. 5942"
2964,424,4,qu',qu',que,5942,Qux,Qux,C/\,"GautArrEr, v. 5942"
2965,424,5,il,il,il,5942,Prn,Prn$,/V\,"GautArrEr, v. 5942"
2966,424,6,maintient,maintient,maintenir,5942,Vfin,Vfin,C/V\.'C/V\,"GautArrEr, v. 5942"
2967,425,1,savoir,savoir,savoir,5943,Vinf,Vinf,C/V\.'C/V\,"GautArrEr, v. 5943"
2968,425,2,m',m',me,5943,Prn,Prn$$,C/\,"GautArrEr, v. 5943"
2969,425,3,estuet,estuet,estovoir,5943,Vfin,Vfin,/V\.'C/V\,"GautArrEr, v. 5943"
2970,425,4,qu',qu',que,5943,Qux,Qux,C/\,"GautArrEr, v. 5943"
2971,425,5,il,il,il,5943,Prn,Prn$,/V\,"GautArrEr, v. 5943"
2972,425,6,en,en,en,5943,Prn,Prn$$,/V\,"GautArrEr, v. 5943"
2973,425,7,dira,dira,dire,5943,Vfin,Vfin,C/V\.'C/V\,"GautArrEr, v. 5943"
2974,425,8,.,.,.,5943,Pnc,Pnc,,"GautArrEr, v. 5943"
2975,425,9,"""","""","""",5943,Pnc,Pnc,,"GautArrEr, v. 5943"
2976,426,1,dont,dont,donc,5944,Adv,Adv,C/V\,"GautArrEr, v. 5944"
2977,426,2,si,si,si,5944,Adv,Adv,C/V\,"GautArrEr, v. 5944"
2978,426,3,li,li,li,5944,Prn,Prn$$,C/V\,"GautArrEr, v. 5944"
2979,426,4,dist,dist,dire,5944,Vfin,Vfin,C/V\,"GautArrEr, v. 5944"
2980,426,5,:,:,:,5944,Pnc,Pnc,,"GautArrEr, v. 5944"
2981,426,6,"""","""","""",5944,Pnc,Pnc,,"GautArrEr, v. 5944"
2982,426,7,que,que,que,5944,Qux,Qux,C/(e)\,"GautArrEr, v. 5944"
2983,426,8,fais,fais,faire,5944,Vfin,Vfin,C/V\,"GautArrEr, v. 5944"
2984,426,9,tu,tu,tu,5944,Prn,Prn%,C/V\,"GautArrEr, v. 5944"
2985,426,10,la,la,là,5944,Adv,Adv,C/V\,"GautArrEr, v. 5944"
2986,426,11,",",",",",",5944,Pnc,Pnc,,"GautArrEr, v. 5944"
2987,427,1,diva,diva,diva,5945,Exc,Exc,C/V\.'C/V\,"GautArrEr, v. 5945"
2988,427,2,!,!,!,5945,Pnc,Pnc,,"GautArrEr, v. 5945"
2989,427,3,caitis,caitis,chétif,5945,Adj,Adj,C/V\.'C/V\,"GautArrEr, v. 5945"
2990,427,4,mal,mal,mal,5945,Adv,Adv,C/V\,"GautArrEr, v. 5945"
2991,427,5,eurés,eurés,heuré,5945,Adj,Adj,/(V)\./V\.'C/V\,"GautArrEr, v. 5945"
2992,427,6,?,?,?,5945,Pnc,Pnc,,"GautArrEr, v. 5945"
2993,428,1,por,por,pour,5946,Pre,Pre,C/V\,"GautArrEr, v. 5946"
2994,428,2,toi,toi,toi,5946,Prn,Prn,C/V\,"GautArrEr, v. 5946"
2995,428,3,aront,aront,avoir,5946,Vfin,Vfin,/V\.'C/V\,"GautArrEr, v. 5946"
2996,428,4,molt,molt,moult,5946,QIs,QIs,C/V\,"GautArrEr, v. 5946"
2997,428,5,endurés,endurés,endurer,5946,Vpp,Vpp,/V\.C/V\.'C/V\,"GautArrEr, v. 5946"
2998,429,1,mal,mal,mal,5947,N,N,C/V\,"GautArrEr, v. 5947"
2999,429,2,et,et,et,5947,Crd,Crd,/V\,"GautArrEr, v. 5947"
3000,429,3,traval,traval,travail,5947,N,N,C/V\.'C/V\,"GautArrEr, v. 5947"
3001,429,4,li,li,le,5947,Det,Det,C/V\,"GautArrEr, v. 5947"
3002,429,5,crestien,crestien,chrétien,5947,Adj,Adj,C/V\.C/{V}\.'/V\,"GautArrEr, v. 5947"
3003,429,6,.,.,.,5947,Pnc,Pnc,,"GautArrEr, v. 5947"
3004,430,1,car,car,car,5948,Crd,Crd,C/V\,"GautArrEr, v. 5948"
3005,430,2,croi,croi,croire,5948,Vfin,Vfin,C/V\,"GautArrEr, v. 5948"
3006,430,3,en,en,en,5948,Pre,Pre,/V\,"GautArrEr, v. 5948"
3007,430,4,diu,diu,Dieu,5948,N,N,C/V\,"GautArrEr, v. 5948"
3008,430,5,si,si,si,5948,Adv,Adv,C/V\,"GautArrEr, v. 5948"
3009,430,6,feras,feras,faire,5948,Vfin,Vfin,C/V\.'C/V\,"GautArrEr, v. 5948"
3010,430,7,bien,bien,bien,5948,Adv,Adv,C/V\,"GautArrEr, v. 5948"
3011,430,8,!,!,!,5948,Pnc,Pnc,,"GautArrEr, v. 5948"
3012,431,1,croi,croi,croire,5949,Vfin,Vfin,C/V\,"GautArrEr, v. 5949"
3013,431,2,en,en,en,5949,Pre,Pre,/V\,"GautArrEr, v. 5949"
3014,431,3,celui,celui,cil,5949,Dem,Dem,C/V\.'C/V\,"GautArrEr, v. 5949"
3015,431,4,qui,qui,qui,5949,Qux,Qux,C/V\,"GautArrEr, v. 5949"
3016,431,5,fu,fu,être,5949,Vfin,Vfin,C/V\,"GautArrEr, v. 5949"
3017,431,6,pendus,pendus,pendre,5949,Vpp,Vpp,C/V\.'C/V\,"GautArrEr, v. 5949"
3018,432,1,et,et,et,5950,Crd,Crd,/V\,"GautArrEr, v. 5950"
3019,432,2,mains,mains,main,5950,N,N,C/V\,"GautArrEr, v. 5950"
3020,432,3,et,et,et,5950,Crd,Crd,/V\,"GautArrEr, v. 5950"
3021,432,4,piés,piés,pied,5950,N,N,C/V\,"GautArrEr, v. 5950"
3022,432,5,ot,ot,avoir,5950,Vfin,Vfin,/V\,"GautArrEr, v. 5950"
3023,432,6,estendus,estendus,étendre,5950,Vpp,Vpp,/V\.C/V\.'C/V\,"GautArrEr, v. 5950"
3024,433,1,en,en,en,5951,Pre,Pre,/V\,"GautArrEr, v. 5951"
3025,433,2,cele,cele,cil,5951,Dem,Dem,'C/V\.C/(e)\,"GautArrEr, v. 5951"
3026,433,3,crois,crois,croix,5951,N,N,C/V\,"GautArrEr, v. 5951"
3027,433,4,",",",",",",5951,Pnc,Pnc,,"GautArrEr, v. 5951"
3028,433,5,deseur,deseur,dessur,5951,PrA,PrA,C/V\.'C/V\,"GautArrEr, v. 5951"
3029,433,6,ton,ton,ton,5951,Det,Det,C/V\,"GautArrEr, v. 5951"
3030,433,7,cief,cief,chef,5951,N,N,C/V\,"GautArrEr, v. 5951"
3031,433,8,;,;,;,5951,Pnc,Pnc,,"GautArrEr, v. 5951"
3032,434,1,reçoif,reçoif,recevoir,5952,Vfin,Vfin,C/V\.'C/V\,"GautArrEr, v. 5952"
3033,434,2,de,de,de,5952,Pre,Pre,C/(e)\,"GautArrEr, v. 5952"
3034,434,3,moi,moi,moi,5952,Prn,Prn,C/V\,"GautArrEr, v. 5952"
3035,434,4,te,te,ton,5952,Det,Det,C/(e)\,"GautArrEr, v. 5952"
3036,434,5,terre,terre,terre,5952,N,N,'C/V\.C/(e)\,"GautArrEr, v. 5952"
3037,434,6,en,en,en,5952,Pre,Pre,/V\,"GautArrEr, v. 5952"
3038,434,7,fief,fief,fief,5952,N,N,C/V\,"GautArrEr, v. 5952"
3039,435,1,si,si,si,5953,Adv,Adv,C/V\,"GautArrEr, v. 5953"
3040,435,2,fai,fai,faire,5953,Vfin,Vfin,C/V\,"GautArrEr, v. 5953"
3041,435,3,te,te,ton,5953,Det,Det,C/(e)\,"GautArrEr, v. 5953"
3042,435,4,gent,gent,gent,5953,N,N,C/V\,"GautArrEr, v. 5953"
3043,435,5,crestiener,crestiener,chrétienner,5953,Vinf,Vinf,C/V\.C/{V}\./V\.'C/V\,"GautArrEr, v. 5953"
3044,435,6,.,.,.,5953,Pnc,Pnc,,"GautArrEr, v. 5953"
3045,436,1,je,je,je,5954,Prn,Prn$,C/(e)\,"GautArrEr, v. 5954"
3046,436,2,ne,ne,ne,5954,Neg,Neg$$,C/(e)\,"GautArrEr, v. 5954"
3047,436,3,te,te,te,5954,Prn,Prn$$,C/(e)\,"GautArrEr, v. 5954"
3048,436,4,quier,quier,quérir,5954,Vfin,Vfin,C/V\,"GautArrEr, v. 5954"
3049,436,5,a,a,à,5954,Pre,Pre,/V\,"GautArrEr, v. 5954"
3050,436,6,plus,plus,plus,5954,Adv,Adv,C/V\,"GautArrEr, v. 5954"
3051,436,7,mener,mener,mener,5954,Vinf,Vinf,C/V\.'C/V\,"GautArrEr, v. 5954"
3052,436,8,:,:,:,5954,Pnc,Pnc,,"GautArrEr, v. 5954"
3053,437,1,vivre,vivre,vivre,5955,Vinf,Vinf,'C/V\.C/(e)\,"GautArrEr, v. 5955"
3054,437,2,poras,poras,pouvoir,5955,Vfin,Vfin,C/V\.'C/V\,"GautArrEr, v. 5955"
3055,437,3,sifaitement,sifaitement,sifaitement,5955,Adv,Adv,C/V\.C/V\.C/e\.'C/V\,"GautArrEr, v. 5955"
3056,438,1,u,u,ou,5956,Crd,Crd,/V\,"GautArrEr, v. 5956"
3057,438,2,ja,ja,jà,5956,Adv,Adv,C/V\,"GautArrEr, v. 5956"
3058,438,3,ne,ne,ne,5956,Neg,Neg$$,C/(e)\,"GautArrEr, v. 5956"
3059,438,4,vivras,vivras,vivre,5956,Vfin,Vfin,C/V\.'C/V\,"GautArrEr, v. 5956"
3060,438,5,autrement,autrement,autrement,5956,Adv,Adv,/V\.C/e\.'C/V\,"GautArrEr, v. 5956"
3061,438,6,",",",",",",5956,Pnc,Pnc,,"GautArrEr, v. 5956"
3062,439,1,ains,ains,ains,5957,Crd,Crd,/V\,"GautArrEr, v. 5957"
3063,439,2,t',t',te,5957,Prn,Prn$$,C/\,"GautArrEr, v. 5957"
3064,439,3,ocirai,ocirai,occire,5957,Vfin,Vfin,/V\.C/V\.'C/V\,"GautArrEr, v. 5957"
3065,439,4,si,si,si,5957,Adv,Adv,C/V\,"GautArrEr, v. 5957"
3066,439,5,con,con,comme,5957,Sub,Sub,C/V\,"GautArrEr, v. 5957"
3067,439,6,ton,ton,ton,5957,Det,Det,C/V\,"GautArrEr, v. 5957"
3068,439,7,fil,fil,fils,5957,N,N,C/V\,"GautArrEr, v. 5957"
3069,439,8,:,:,:,5957,Pnc,Pnc,,"GautArrEr, v. 5957"
3070,440,1,o,o,o,5958,Pre,Pre,/V\,"GautArrEr, v. 5958"
3071,440,2,lui,lui,lui,5958,Prn,Prn,C/V\,"GautArrEr, v. 5958"
3072,440,3,sera,sera,être,5958,Vfin,Vfin,C/V\.'C/V\,"GautArrEr, v. 5958"
3073,440,4,t',t',ton,5958,Det,Det,C/\,"GautArrEr, v. 5958"
3074,440,5,ame,ame,âme,5958,N,N,'/V\.C/(e)\,"GautArrEr, v. 5958"
3075,440,6,en,en,en,5958,Pre,Pre,/V\,"GautArrEr, v. 5958"
3076,440,7,escil,escil,exil,5958,N,N,/V\.'C/V\,"GautArrEr, v. 5958"
3077,440,8,",",",",",",5958,Pnc,Pnc,,"GautArrEr, v. 5958"
3078,441,1,en,en,en,5959,Pre,Pre,/V\,"GautArrEr, v. 5959"
3079,441,2,infer,infer,enfer,5959,N,N,/V\.'C/V\,"GautArrEr, v. 5959"
3080,441,3,ert,ert,être,5959,Vfin,Vfin,/V\,"GautArrEr, v. 5959"
3081,441,4,ja,ja,jà,5959,Adv,Adv,C/V\,"GautArrEr, v. 5959"
3082,441,5,avalee,avalee,avaler,5959,Vpp,Vpp,/V\.C/V\.'C/V\./(e)\,"GautArrEr, v. 5959"
3083,442,1,la,la,là,5960,Adv,Adv,C/V\,"GautArrEr, v. 5960"
3084,442,2,ou,ou,où,5960,Qux,Qux,/V\,"GautArrEr, v. 5960"
3085,442,3,li,li,le,5960,Det,Det,C/V\,"GautArrEr, v. 5960"
3086,442,4,siue,siue,sien,5960,Adj,Adj,'C/V\./(e)\,"GautArrEr, v. 5960"
3087,442,5,en,en,en,5960,Prn,Prn$$,/V\,"GautArrEr, v. 5960"
3088,442,6,est,est,être,5960,Vfin,Vfin,/V\,"GautArrEr, v. 5960"
3089,442,7,alee,alee,aller,5960,Vpp,Vpp,/V\.'C/V\./(e)\,"GautArrEr, v. 5960"
3090,442,8,.,.,.,5960,Pnc,Pnc,,"GautArrEr, v. 5960"
3091,443,1,li,li,le,5961,Det,Det,C/V\,"GautArrEr, v. 5961"
3092,443,2,siue,siue,sien,5961,Adj,Adj,'C/V\./(e)\,"GautArrEr, v. 5961"
3093,443,3,est,est,être,5961,Vfin,Vfin,/V\,"GautArrEr, v. 5961"
3094,443,4,en,en,en,5961,Pre,Pre,/V\,"GautArrEr, v. 5961"
3095,443,5,infer,infer,enfer,5961,N,N,/V\.'C/V\,"GautArrEr, v. 5961"
3096,443,6,pieça,pieça,piéça,5961,Adv,Adv,C/V\.'C/V\,"GautArrEr, v. 5961"
3097,443,7,;,;,;,5961,Pnc,Pnc,,"GautArrEr, v. 5961"
3098,444,1,je,je,je,5962,Prn,Prn$,C/(e)\,"GautArrEr, v. 5962"
3099,444,2,l',l',le,5962,Prn,Prn$$,C/\,"GautArrEr, v. 5962"
3100,444,3,ocis,ocis,occire,5962,Vfin,Vfin,/V\.'C/V\,"GautArrEr, v. 5962"
3101,444,4,voir,voir,voir,5962,Adv,Adv,C/V\,"GautArrEr, v. 5962"
3102,444,5,",",",",",",5962,Pnc,Pnc,,"GautArrEr, v. 5962"
3103,444,6,puis,puis,puis,5962,PrA,PrA,C/V\,"GautArrEr, v. 5962"
3104,444,7,m',m',me,5962,Prn,Prn$$,C/\,"GautArrEr, v. 5962"
3105,444,8,en,en,en,5962,Prn,Prn$$,/V\,"GautArrEr, v. 5962"
3106,444,9,vinç,vinç,venir,5962,Vfin,Vfin,C/V\,"GautArrEr, v. 5962"
3107,444,10,ça,ça,çà,5962,Adv,Adv,C/V\,"GautArrEr, v. 5962"
3108,444,11,;,;,;,5962,Pnc,Pnc,,"GautArrEr, v. 5962"
3109,445,1,n',n',ne,5963,Neg,Neg$$,C/\,"GautArrEr, v. 5963"
3110,445,2,i,i,y,5963,Prn,Prn$$,/V\,"GautArrEr, v. 5963"
3111,445,3,voil,voil,vouloir,5963,Vfin,Vfin,C/V\,"GautArrEr, v. 5963"
3112,445,4,trametre,trametre,tramettre,5963,Vinf,Vinf,C/V\.'C/V\.C/(e)\,"GautArrEr, v. 5963"
3113,445,5,autre,autre,autre,5963,Adj,Adj,'/V\.C/(e)\,"GautArrEr, v. 5963"
3114,445,6,mesage,mesage,message,5963,N,N,C/V\.'C/V\.C/(e)\,"GautArrEr, v. 5963"
3115,445,7,.,.,.,5963,Pnc,Pnc,,"GautArrEr, v. 5963"
3116,446,1,tu,tu,tu,5964,Prn,Prn$,C/V\,"GautArrEr, v. 5964"
3117,446,2,iés,iés,être,5964,Vfin,Vfin,/V\,"GautArrEr, v. 5964"
3118,446,3,mais,mais,mais,5964,Adv,Adv,C/V\,"GautArrEr, v. 5964"
3119,446,4,bien,bien,bien,5964,Adv,Adv,C/V\,"GautArrEr, v. 5964"
3120,446,5,de,de,de,5964,Pre,Pre,C/(e)\,"GautArrEr, v. 5964"
3121,446,6,tel,tel,tel,5964,Adj,Adj,C/V\,"GautArrEr, v. 5964"
3122,446,7,eage,eage,âge,5964,N,N,/(V)\.'/V\.C/(e)\,"GautArrEr, v. 5964"
3123,447,1,que,que,que,5965,Qux,Qux,C/(e)\,"GautArrEr, v. 5965"
3124,447,2,tu,tu,tu,5965,Prn,Prn$,C/V\,"GautArrEr, v. 5965"
3125,447,3,dois,dois,devoir,5965,Vfin,Vfin,C/V\,"GautArrEr, v. 5965"
3126,447,4,mais,mais,mais,5965,Adv,Adv,C/V\,"GautArrEr, v. 5965"
3127,447,5,bien,bien,bien,5965,Adv,Adv,C/V\,"GautArrEr, v. 5965"
3128,447,6,aperçoivre,aperçoivre,apercevoir,5965,Vfin,Vfin,/V\.C/e\.'C/V\.C/(e)\,"GautArrEr, v. 5965"
3129,448,1,que,que,que,5966,Sub,Sub,C/(e)\,"GautArrEr, v. 5966"
3130,448,2,tu,tu,tu,5966,Prn,Prn$,C/V\,"GautArrEr, v. 5966"
3131,448,3,ne,ne,ne,5966,Neg,Neg$$,C/(e)\,"GautArrEr, v. 5966"
3132,448,4,fais,fais,faire,5966,Vfin,Vfin,C/V\,"GautArrEr, v. 5966"
3133,448,5,el,el,el,5966,Prn,Prn,/V\,"GautArrEr, v. 5966"
3134,448,6,que,que,que,5966,Sub,Sub,C/(e)\,"GautArrEr, v. 5966"
3135,448,7,deçoivre,deçoivre,décevoir,5966,Vinf,Vinf,C/V\.'C/V\.C/(e)\,"GautArrEr, v. 5966"
3136,449,1,toi,toi,toi,5967,Prn,Prn%%,C/V\,"GautArrEr, v. 5967"
3137,449,2,meisme,meisme,même,5967,Adj,Adj,C/(V)\.'/V\.C/(e)\,"GautArrEr, v. 5967"
3138,449,3,et,et,et,5967,Crd,Crd,/V\,"GautArrEr, v. 5967"
3139,449,4,le,le,le,5967,Det,Det,C/(e)\,"GautArrEr, v. 5967"
3140,449,5,tiue,tiue,tien,5967,Adj,Adj,'C/V\./(e)\,"GautArrEr, v. 5967"
3141,449,6,gent,gent,gent,5967,N,N,C/V\,"GautArrEr, v. 5967"
3142,449,7,.,.,.,5967,Pnc,Pnc,,"GautArrEr, v. 5967"
3143,450,1,il,il,il,5968,Prn,Prn$,/V\,"GautArrEr, v. 5968"
3144,450,2,ne,ne,ne,5968,Neg,Neg$$,C/(e)\,"GautArrEr, v. 5968"
3145,450,3,m',m',me,5968,Prn,Prn$$,C/\,"GautArrEr, v. 5968"
3146,450,4,est,est,être,5968,Vfin,Vfin,/V\,"GautArrEr, v. 5968"
3147,450,5,pas,pas,pas,5968,Neg,Neg,C/V\,"GautArrEr, v. 5968"
3148,450,6,ne,ne,ne,5968,Crd,Crd,C/(e)\,"GautArrEr, v. 5968"
3149,450,7,biel,biel,beau,5968,Adj,Adj,C/V\,"GautArrEr, v. 5968"
3150,450,8,ne,ne,ne,5968,Crd,Crd,C/(e)\,"GautArrEr, v. 5968"
3151,450,9,gent,gent,gent,5968,Adj,Adj,C/V\,"GautArrEr, v. 5968"
3152,451,1,que,que,que,5969,Sub,Sub,C/(e)\,"GautArrEr, v. 5969"
3153,451,2,tu,tu,tu,5969,Prn,Prn$,C/V\,"GautArrEr, v. 5969"
3154,451,3,renes,renes,renier,5969,Vfin,Vfin,'C/V\.C/e\,"GautArrEr, v. 5969"
3155,451,4,en,en,en,5969,Pre,Pre,/V\,"GautArrEr, v. 5969"
3156,451,5,tel,tel,tel,5969,Adj,Adj,C/V\,"GautArrEr, v. 5969"
3157,451,6,maniere,maniere,manière,5969,N,N,C/V\.'C/V\.C/(e)\,"GautArrEr, v. 5969"
3158,451,7,.,.,.,5969,Pnc,Pnc,,"GautArrEr, v. 5969"
3159,452,1,car,car,car,5970,Crd,Crd,C/V\,"GautArrEr, v. 5970"
3160,452,2,croi,croi,croire,5970,Vfin,Vfin,C/V\,"GautArrEr, v. 5970"
3161,452,3,en,en,en,5970,Pre,Pre,/V\,"GautArrEr, v. 5970"
3162,452,4,diu,diu,Dieu,5970,N,N,C/V\,"GautArrEr, v. 5970"
3163,452,5,si,si,si,5970,Adv,Adv,C/V\,"GautArrEr, v. 5970"
3164,452,6,met,met,mettre,5970,Vfin,Vfin,C/V\,"GautArrEr, v. 5970"
3165,452,7,ariere,ariere,arrière,5970,PrA,PrA,/V\.'C/V\.C/(e)\,"GautArrEr, v. 5970"
3166,453,1,la,la,le,5971,Det,Det,C/V\,"GautArrEr, v. 5971"
3167,453,2,folie,folie,folie,5971,N,N,C/V\.'C/V\./(e)\,"GautArrEr, v. 5971"
3168,453,3,ou,ou,où,5971,Qux,Qux,/V\,"GautArrEr, v. 5971"
3169,453,4,tu,tu,tu,5971,Prn,Prn$,C/V\,"GautArrEr, v. 5971"
3170,453,5,as,as,avoir,5971,Vfin,Vfin,/V\,"GautArrEr, v. 5971"
3171,453,6,vescu,vescu,vivre,5971,Vpp,Vpp,C/V\.'C/V\,"GautArrEr, v. 5971"
3172,453,7,.,.,.,5971,Pnc,Pnc,,"GautArrEr, v. 5971"
3173,453,8,"""","""","""",5971,Pnc,Pnc,,"GautArrEr, v. 5971"
3174,454,1,cil,cil,cil,5972,Dem,Dem,C/V\,"GautArrEr, v. 5972"
3175,454,2,a,a,avoir,5972,Vfin,Vfin,/V\,"GautArrEr, v. 5972"
3176,454,3,le,le,le,5972,Det,Det,C/(e)\,"GautArrEr, v. 5972"
3177,454,4,cuer,cuer,coeur,5972,N,N,C/V\,"GautArrEr, v. 5972"
3178,454,5,molt,molt,moult,5972,QIs,QIs,C/V\,"GautArrEr, v. 5972"
3179,454,6,irascu,irascu,iraistre,5972,Vpp,Vpp,/V\.C/V\.'C/V\,"GautArrEr, v. 5972"
3180,455,1,et,et,et,5973,Crd,Crd,/V\,"GautArrEr, v. 5973"
3181,455,2,dist,dist,dire,5973,Vfin,Vfin,C/V\,"GautArrEr, v. 5973"
3182,455,3,:,:,:,5973,Pnc,Pnc,,"GautArrEr, v. 5973"
3183,455,4,"""","""","""",5973,Pnc,Pnc,,"GautArrEr, v. 5973"
3184,455,5,por,por,pour,5973,Pre,Pre,C/V\,"GautArrEr, v. 5973"
3185,455,6,coi,coi,quoi,5973,Qux,Qux,C/V\,"GautArrEr, v. 5973"
3186,455,7,me,me,me,5973,Prn,Prn$$,C/(e)\,"GautArrEr, v. 5973"
3187,455,8,dis,dis,dire,5973,Vfin,Vfin,C/V\,"GautArrEr, v. 5973"
3188,455,9,tu,tu,tu,5973,Prn,Prn%,C/V\,"GautArrEr, v. 5973"
3189,455,10,çou,çou,ce,5973,Prn,Prn,C/V\,"GautArrEr, v. 5973"
3190,455,11,?,?,?,5973,Pnc,Pnc,,"GautArrEr, v. 5973"
3191,456,1,est,est,être,5974,Vfin,Vfin,/V\,"GautArrEr, v. 5974"
3192,456,2,il,il,il,5974,Prn,Prn%,/V\,"GautArrEr, v. 5974"
3193,456,3,dont,dont,donc,5974,Adv,Adv,C/V\,"GautArrEr, v. 5974"
3194,456,4,autres,autres,autre,5974,Adj,Adj,'/V\.C/e\,"GautArrEr, v. 5974"
3195,456,5,dius,dius,dieu,5974,N,N,C/V\,"GautArrEr, v. 5974"
3196,456,6,que,que,que,5974,Sub,Sub,C/(e)\,"GautArrEr, v. 5974"
3197,456,7,jou,jou,je,5974,Prn,Prn,C/V\,"GautArrEr, v. 5974"
3198,456,8,?,?,?,5974,Pnc,Pnc,,"GautArrEr, v. 5974"
3199,457,1,je,je,je,5975,Prn,Prn$,C/(e)\,"GautArrEr, v. 5975"
3200,457,2,faiç,faiç,faire,5975,Vfin,Vfin,C/V\,"GautArrEr, v. 5975"
3201,457,3,tout,tout,tout,5975,QIs,QIs,C/V\,"GautArrEr, v. 5975"
3202,457,4,venter,venter,venter,5975,Vinf,Vinf,C/V\.'C/V\,"GautArrEr, v. 5975"
3203,457,5,et,et,et,5975,Crd,Crd,/V\,"GautArrEr, v. 5975"
3204,457,6,negier,negier,neiger,5975,Vinf,Vinf,C/V\.'C/V\,"GautArrEr, v. 5975"
3205,457,7,.,.,.,5975,Pnc,Pnc,,"GautArrEr, v. 5975"
3206,458,1,iés,iés,être,5976,Vfin,Vfin,/V\,"GautArrEr, v. 5976"
3207,458,2,me,me,me,5976,Prn,Prn%%,C/(e)\,"GautArrEr, v. 5976"
3208,458,3,tu,tu,tu,5976,Prn,Prn%,C/V\,"GautArrEr, v. 5976"
3209,458,4,venus,venus,venir,5976,Vpp,Vpp,C/V\.'C/V\,"GautArrEr, v. 5976"
3210,458,5,assaiier,assaiier,essayer,5976,Vinf,Vinf,/V\.C/V\.'C/V\,"GautArrEr, v. 5976"
3211,459,1,el,el,en.le,5977,Pre+Det,Pre+Det,/V\,"GautArrEr, v. 5977"
3212,459,2,grignor,grignor,graindre,5977,Adj,Adj,C/V\.'C/V\,"GautArrEr, v. 5977"
3213,459,3,pooir,pooir,pouvoir,5977,N,N,C/V\.'C/V\,"GautArrEr, v. 5977"
3214,459,4,que,que,que,5977,Sub,Sub,C/(e)\,"GautArrEr, v. 5977"
3215,459,5,j',j',je,5977,Prn,Prn$,C/\,"GautArrEr, v. 5977"
3216,459,6,oi,oi,avoir,5977,Vfin,Vfin,/V\,"GautArrEr, v. 5977"
3217,459,7,onques,onques,onques,5977,Adv,Adv,'/V\.C/e\,"GautArrEr, v. 5977"
