wd_id,line_id,linewd,word,lex_id,pos_nca,syntag,syntag2,syllabified,lemma,ref,tei_right,tei_left
2675,440,5,con,con,CON:subord,Sub,Sub,C/V\,comme,"Coincy, II Mir 23, v. 196",,
2676,440,6,je,je,PRO:pers:suj:1:sg:unb,Prn,Prn$,C/(e)\,je,"Coincy, II Mir 23, v. 196",,
2677,440,7,croi,croi,VER:pres:1:sg,Vfin,Vfin,C/V\,croire,"Coincy, II Mir 23, v. 196",</l>,
2678,441,1,dou,dou,PREDET:de:obj:masc:sg,Pre+Det,Pre+Det,C/V\,de.le,"Coincy, II Mir 23, v. 197",,<l n=&quot;197&quot;>
2679,441,2,grant,grant,ADJ:obj:masc:sg,Adj,Adj,C/V\,grand,"Coincy, II Mir 23, v. 197",,
2680,441,3,seigneur,seigneur,NOM:obj:masc:sg,N,N,C/V\.'C/V\,seigneur,"Coincy, II Mir 23, v. 197",,
2681,441,4,que,que,PROCON,Qux,Qux,C/(e)\,que,"Coincy, II Mir 23, v. 197",,
2682,441,5,dirons,dirons,VER:futu:1:pl,Vfin,Vfin,C/V\.'C/V\,dire,"Coincy, II Mir 23, v. 197",,
2683,441,6,donques,donques,ADV,Adv,Adv,'C/V\.C/e\,donc,"Coincy, II Mir 23, v. 197",</l>,
2684,442,1,n,n,PRO:clit,Neg,Neg$$,C/\,ne,"Coincy, II Mir 23, v. 198",,<l n=&quot;198&quot;>
2685,442,2,est,est,VER:pres:3:sg,Vfin,Vfin,/V\,être,"Coincy, II Mir 23, v. 198",,
2686,442,3,ne,ne,PRO:clit,Crd,Crd,C/(e)\,ne,"Coincy, II Mir 23, v. 198",,
2687,442,4,ja,ja,ADV,Adv,Adv,C/V\,jà,"Coincy, II Mir 23, v. 198",,
2688,442,5,n,n,PRO:clit,Neg,Neg$$,C/\,ne,"Coincy, II Mir 23, v. 198",,
2689,442,6,iert,iert,VER:futu:3:sg,Vfin,Vfin,/V\,être,"Coincy, II Mir 23, v. 198",,
2690,442,7,ne,ne,PRO:clit,Crd,Crd,C/(e)\,ne,"Coincy, II Mir 23, v. 198",,
2691,442,8,ne,ne,PRO:clit,Neg,Neg$$,C/(e)\,ne,"Coincy, II Mir 23, v. 198",,
2692,442,9,fu,fu,VER:simp:3:sg,Vfin,Vfin,C/V\,être,"Coincy, II Mir 23, v. 198",,
2693,442,10,onques,onques,ADV,Adv,Adv,'/V\.C/e\,onques,"Coincy, II Mir 23, v. 198",</l>,
2694,443,1,nus,nus,PRO:ind:suj:masc:sg,QIs,QIs,C/V\,nul,"Coincy, II Mir 23, v. 199",,<l n=&quot;199&quot;>
2695,443,2,qui,qui,PROCON,Qux,Qux,C/V\,qui,"Coincy, II Mir 23, v. 199",,
2696,443,3,sa,sa,DET:poss:obj:femi:sg,Det,Det,C/V\,son,"Coincy, II Mir 23, v. 199",,
2697,443,4,mere,mere,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,mère,"Coincy, II Mir 23, v. 199",,
2698,443,5,amer,amer,VER:infi,Vinf,Vinf,/V\.'C/V\,aimer,"Coincy, II Mir 23, v. 199",,
2699,443,6,peust,peust,VER:subi:3:sg,Vfin,Vfin,C/(V)\.'/V\,pouvoir,"Coincy, II Mir 23, v. 199",</l>,
2700,444,1,autant,autant,ADV,Adv,Adv,/V\.'C/V\,autant,"Coincy, II Mir 23, v. 200",,<l n=&quot;200&quot;>
2701,444,2,con,con,CON:subord,Sub,Sub,C/V\,comme,"Coincy, II Mir 23, v. 200",,
2702,444,3,il,il,PRO:pers:suj:3:masc:sg:unb,Prn,Prn,/V\,il,"Coincy, II Mir 23, v. 200",,
2703,444,4,ne,ne,PRO:clit,Crd,Crd,C/(e)\,ne,"Coincy, II Mir 23, v. 200",,
2704,444,5,ne,ne,PRO:clit,Neg,Neg$$,C/(e)\,ne,"Coincy, II Mir 23, v. 200",,
2705,444,6,seüst,seüst,VER:subi:3:sg,Vfin,Vfin,C/(V)\.'/V\,savoir,"Coincy, II Mir 23, v. 200",</l>,
2706,445,1,quant,quant,ADV,Sub,Sub,C/V\,quand,"Coincy, II Mir 23, v. 201",,<l n=&quot;201&quot;>
2707,445,2,li,li,DET:def:suj:masc:sg,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 201",,
2708,445,3,douz,douz,ADJ:suj:masc:sg,Adj,Adj,C/V\,doux,"Coincy, II Mir 23, v. 201",,
2709,445,4,rois,rois,NOM:suj:masc:sg,N,N,C/V\,roi,"Coincy, II Mir 23, v. 201",,
2710,445,5,li,li,DET:def:suj:masc:sg,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 201",,
2711,445,6,tres,tres,ADV,Adv,Adv,C/V\,très,"Coincy, II Mir 23, v. 201",,
2712,445,7,douz,douz,ADJ:suj:masc:sg,Adj,Adj,C/V\,doux,"Coincy, II Mir 23, v. 201",,
2713,445,8,pere,pere,NOM:suj:masc:sg,N,N,'C/V\.C/(e)\,père,"Coincy, II Mir 23, v. 201",</l>,
2714,446,1,qu,qu,PROCON,Qux,Qux,C/\,que,"Coincy, II Mir 23, v. 202",,<l n=&quot;202&quot;>
2715,446,2,onneur,onneur,NOM:obj:femi:sg,N,N,/V\.'C/V\,honneur,"Coincy, II Mir 23, v. 202",,
2716,446,3,portons,portons,VER:subp:1:pl,Vfin,Vfin,C/V\.'C/V\,porter,"Coincy, II Mir 23, v. 202",,
2717,446,4,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 23, v. 202",,
2718,446,5,pere,pere,NOM:obj:masc:sg,N,N,'C/V\.C/(e)\,père,"Coincy, II Mir 23, v. 202",,
2719,446,6,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 23, v. 202",,
2720,446,7,mere,mere,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,mère,"Coincy, II Mir 23, v. 202",</l>,
2721,447,1,nos,nos,PRO:pers:1:pl,Prn,Prn$$,C/V\,nous,"Coincy, II Mir 23, v. 203",,<l n=&quot;203&quot;>
2722,447,2,dist,dist,VER:pres:3:sg,Vfin,Vfin,C/V\,dire,"Coincy, II Mir 23, v. 203",,
2723,447,3,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 23, v. 203",,
2724,447,4,commande,commande,VER:pres:3:sg,Vfin,Vfin,C/V\.'C/V\.C/(e)\,commander,"Coincy, II Mir 23, v. 203",,
2725,447,5,en,en,PRO:clit,Pre,Pre,/V\,en,"Coincy, II Mir 23, v. 203",,
2726,447,6,la,la,DET:def:obj:femi:sg,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 203",,
2727,447,7,loi,loi,NOM:obj:femi:sg,N,N,C/V\,loi,"Coincy, II Mir 23, v. 203",</l>,
2728,448,1,dont,dont,PRO:invar,Adv,Adv,C/V\,donc,"Coincy, II Mir 23, v. 204",,<l n=&quot;204&quot;>
2729,448,2,seroit,seroit,VER:cond:3:sg,Vfin,Vfin,C/V\.'C/V\,être,"Coincy, II Mir 23, v. 204",,
2730,448,3,ce,ce,PRO:invar,Prn,Prn,C/(e)\,ce,"Coincy, II Mir 23, v. 204",,
2731,448,4,bien,bien,ADV,Adv,Adv,C/V\,bien,"Coincy, II Mir 23, v. 204",,
2732,448,5,a,a,PRE,Pre,Pre,/V\,à,"Coincy, II Mir 23, v. 204",,
2733,448,6,besloi,besloi,NOM:obj:masc:sg,N,N,C/V\.'C/V\,besloi,"Coincy, II Mir 23, v. 204",</l>,
2734,449,1,s,s,PROCON,Sub,Sub,C/\,si,"Coincy, II Mir 23, v. 205",,<l n=&quot;205&quot;>
2735,449,2,il,il,PRO:pers:suj:3:masc:sg:unb,Prn,Prn$,/V\,il,"Coincy, II Mir 23, v. 205",,
2736,449,3,n,n,PRO:clit,Neg,Neg$$,C/\,ne,"Coincy, II Mir 23, v. 205",,
2737,449,4,onneroit,onneroit,VER:impf:3:sg,Vfin,Vfin,/V\.C/e\.'C/V\,honorer,"Coincy, II Mir 23, v. 205",,
2738,449,5,ausi,ausi,ADV,Adv,Adv,/V\.'C/V\,aussi,"Coincy, II Mir 23, v. 205",,
2739,449,6,la,la,DET:def:obj:femi:sg,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 205",,
2740,449,7,siue,siue,PRO:poss:obj:femi:sg,Adj,Adj,'C/V\./(e)\,son,"Coincy, II Mir 23, v. 205",</l>,
2741,450,1,qui,qui,PROCON,Qux,Qux,C/V\,qui,"Coincy, II Mir 23, v. 206",,<l n=&quot;206&quot;>
2742,450,2,plus,plus,ADV,Adv,Adv,C/V\,plus,"Coincy, II Mir 23, v. 206",,
2743,450,3,est,est,VER:pres:3:sg,Vfin,Vfin,/V\,être,"Coincy, II Mir 23, v. 206",,
2744,450,4,douce,douce,ADJ:suj:femi:sg,Adj,Adj,'C/V\.C/(e)\,doux,"Coincy, II Mir 23, v. 206",,
2745,450,5,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 23, v. 206",,
2746,450,6,plus,plus,ADV,Adv,Adv,C/V\,plus,"Coincy, II Mir 23, v. 206",,
2747,450,7,est,est,VER:pres:3:sg,Vfin,Vfin,/V\,être,"Coincy, II Mir 23, v. 206",,
2748,450,8,piue,piue,ADJ:suj:femi:sg,Adj,Adj,'C/V\./(e)\,piu,"Coincy, II Mir 23, v. 206",</l>,
2749,451,1,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 23, v. 207",,<l n=&quot;207&quot;>
2750,451,2,qui,qui,PROCON,Qux,Qux,C/V\,qui,"Coincy, II Mir 23, v. 207",,
2751,451,3,mieuz,mieuz,ADV,Adv,Adv,C/V\,mieux,"Coincy, II Mir 23, v. 207",,
2752,451,4,vaut,vaut,VER:pres:3:sg,Vfin,Vfin,C/V\,valoir,"Coincy, II Mir 23, v. 207",,
2753,451,5,toutes,toutes,PRO:ind:suj:femi:pl,QIs,QIs,'C/V\.C/e\,tout,"Coincy, II Mir 23, v. 207",,
2754,451,6,ne,ne,PRO:clit,Neg,Neg$$,C/(e)\,ne,"Coincy, II Mir 23, v. 207",,
2755,451,7,font,font,VER:pres:3:pl,Vfin,Vfin,C/V\,faire,"Coincy, II Mir 23, v. 207",</l>,
2756,452,1,celles,celles,PRO:demo:suj:femi:pl,Dem,Dem,'C/V\.C/e\,cil,"Coincy, II Mir 23, v. 208",,<l n=&quot;208&quot;>
2757,452,2,qui,qui,PROCON,Qux,Qux,C/V\,qui,"Coincy, II Mir 23, v. 208",,
2758,452,3,furent,furent,VER:simp:3:pl,Vfin,Vfin,'C/V\.C/e\,être,"Coincy, II Mir 23, v. 208",,
2759,452,4,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 23, v. 208",,
2760,452,5,qui,qui,PROCON,Qux,Qux,C/V\,qui,"Coincy, II Mir 23, v. 208",,
2761,452,6,sunt,sunt,VER:pres:3:pl,Vfin,Vfin,C/V\,être,"Coincy, II Mir 23, v. 208",</l>,
2762,453,1,saichiez,saichiez,VER:impe:2:pl,Vfin,Vfin,C/V\.'C/V\,savoir,"Coincy, II Mir 23, v. 209",,<l n=&quot;209&quot;>
2763,453,2,que,que,PROCON,Sub,Sub,C/(e)\,que,"Coincy, II Mir 23, v. 209",,
2764,453,3,diex,diex,NOM:suj:masc:sg,N,N,C/V\,dieu,"Coincy, II Mir 23, v. 209",,
2765,453,4,sanz,sanz,PRE,Pre,Pre,C/V\,sans,"Coincy, II Mir 23, v. 209",,
2766,453,5,nule,nule,DET:ind:obj:femi:sg,QIs,QIs,'C/V\.C/(e)\,nul,"Coincy, II Mir 23, v. 209",,
2767,453,6,doute,doute,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,doute,"Coincy, II Mir 23, v. 209",</l>,
2768,454,1,a,a,PRE,Pre,Pre,/V\,à,"Coincy, II Mir 23, v. 210",,<l n=&quot;210&quot;>
2769,454,2,toz,toz,PRO:ind:obj:masc:pl,QIs,QIs,C/V\,tout,"Coincy, II Mir 23, v. 210",,
2770,454,3,cialz,cialz,PRO:demo:obj:masc:pl,Dem,Dem,C/V\,cil,"Coincy, II Mir 23, v. 210",,
2771,454,4,donne,donne,VER:pres:3:sg,Vfin,Vfin,'C/V\.C/(e)\,donner,"Coincy, II Mir 23, v. 210",,
2772,454,5,s,s,DET:poss:obj:femi:sg,Det,Det,C/\,son,"Coincy, II Mir 23, v. 210",,
2773,454,6,amor,amor,NOM:obj:femi:sg,N,N,/V\.'C/V\,amour,"Coincy, II Mir 23, v. 210",,
2774,454,7,toute,toute,DET:ind:obj:femi:sg,QIs,QIs,'C/V\.C/(e)\,tout,"Coincy, II Mir 23, v. 210",</l>,
2775,455,1,qui,qui,PROCON,Qux,Qux,C/V\,qui,"Coincy, II Mir 23, v. 211",,<l n=&quot;211&quot;>
2776,455,2,honeurent,honeurent,VER:pres:3:pl,Vfin,Vfin,/V\.'C/V\.C/e\,honorer,"Coincy, II Mir 23, v. 211",,
2777,455,3,sa,sa,DET:poss:obj:femi:sg,Det,Det,C/V\,son,"Coincy, II Mir 23, v. 211",,
2778,455,4,douce,douce,ADJ:obj:femi:sg,Adj,Adj,'C/V\.C/(e)\,doux,"Coincy, II Mir 23, v. 211",,
2779,455,5,mere,mere,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,mère,"Coincy, II Mir 23, v. 211",</l>,
2780,456,1,mais,mais,CON:coord,Crd,Crd,C/V\,mais,"Coincy, II Mir 23, v. 212",,<l n=&quot;212&quot;>
2781,456,2,sa,sa,DET:poss:obj:femi:sg,Det,Det,C/V\,son,"Coincy, II Mir 23, v. 212",,
2782,456,3,douceur,douceur,NOM:obj:femi:sg,N,N,C/V\.'C/V\,douceur,"Coincy, II Mir 23, v. 212",,
2783,456,4,li,li,DET:def:suj:masc:sg,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 212",,
2784,456,5,tres,tres,ADV,Adv,Adv,C/V\,très,"Coincy, II Mir 23, v. 212",,
2785,456,6,doz,doz,ADJ:suj:masc:sg,Adj,Adj,C/V\,doux,"Coincy, II Mir 23, v. 212",,
2786,456,7,pere,pere,NOM:suj:masc:sg,N,N,'C/V\.C/(e)\,père,"Coincy, II Mir 23, v. 212",</l>,
2787,457,1,en,en,PRE,Pre,Pre,/V\,en,"Coincy, II Mir 23, v. 213",,<l n=&quot;213&quot;>
2788,457,2,mautalent,mautalent,NOM:obj:masc:sg,N,N,C/V\.C/V\.'C/V\,maltalent,"Coincy, II Mir 23, v. 213",,
2789,457,3,mue,mue,VER:pres:3:sg,Vfin,Vfin,'C/V\./(e)\,muer,"Coincy, II Mir 23, v. 213",,
2790,457,4,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 23, v. 213",,
2791,457,5,en,en,PRE,Pre,Pre,/V\,en,"Coincy, II Mir 23, v. 213",,
2792,457,6,ire,ire,NOM:obj:femi:sg,N,N,'/V\.C/(e)\,ire,"Coincy, II Mir 23, v. 213",</l>,
2793,458,1,tantost,tantost,ADV,Adv,Adv,C/V\.'C/V\,tantôt,"Coincy, II Mir 23, v. 214",,<l n=&quot;214&quot;>
2794,458,2,comme,comme,CON:subord,Sub,Sub,'C/V\.C/(e)\,comme,"Coincy, II Mir 23, v. 214",,
2795,458,3,oit,oit,VER:pres:3:sg,Vfin,Vfin,/V\,ouïr,"Coincy, II Mir 23, v. 214",,
2796,458,4,de,de,PRE,Pre,Pre,C/(e)\,de,"Coincy, II Mir 23, v. 214",,
2797,458,5,li,li,PRO:pers:acc:3:femi:sg:bet,Prn,Prn,C/V\,li,"Coincy, II Mir 23, v. 214",,
2798,458,6,mesdire,mesdire,VER:infi,Vinf,Vinf,C/V\.'C/V\.C/(e)\,médire,"Coincy, II Mir 23, v. 214",</l>,
2799,459,1,puisque,puisque,CON:subord,Sub,Sub,'C/V\.C/(e)\,puisque,"Coincy, II Mir 23, v. 215",,<l n=&quot;215&quot;>
2800,459,2,sa,sa,DET:poss:obj:femi:sg,Det,Det,C/V\,son,"Coincy, II Mir 23, v. 215",,
2801,459,3,mere,mere,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,mère,"Coincy, II Mir 23, v. 215",,
2802,459,4,oit,oit,VER:pres:3:sg,Vfin,Vfin,/V\,ouïr,"Coincy, II Mir 23, v. 215",,
2803,459,5,desmenbrer,desmenbrer,VER:infi,Vinf,Vinf,C/V\.C/V\.'C/V\,démembrer,"Coincy, II Mir 23, v. 215",</l>,
2804,460,1,de,de,PRE,Pre,Pre,C/(e)\,de,"Coincy, II Mir 23, v. 216",,<l n=&quot;216&quot;>
2805,460,2,douceur,douceur,NOM:obj:femi:sg,N,N,C/V\.'C/V\,douceur,"Coincy, II Mir 23, v. 216",,
2806,460,3,ne,ne,PRO:clit,Neg,Neg$$,C/(e)\,ne,"Coincy, II Mir 23, v. 216",,
2807,460,4,li,li,PRO:pers:suj:3:masc:sg:bet,Prn,Prn$$,C/V\,li,"Coincy, II Mir 23, v. 216",,
2808,460,5,puet,puet,VER:pres:3:sg,Vfin,Vfin,C/V\,pouvoir,"Coincy, II Mir 23, v. 216",,
2809,460,6,menbrer,menbrer,VER:infi,Vinf,Vinf,C/V\.'C/V\,membrer,"Coincy, II Mir 23, v. 216",</l>,
2810,461,1,puisque,puisque,CON:subord,Sub,Sub,'C/V\.C/(e)\,puisque,"Coincy, II Mir 23, v. 217",,<l n=&quot;217&quot;>
2811,461,2,sa,sa,DET:poss:obj:femi:sg,Det,Det,C/V\,son,"Coincy, II Mir 23, v. 217",,
2812,461,3,mere,mere,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,mère,"Coincy, II Mir 23, v. 217",,
2813,461,4,oit,oit,VER:pres:3:sg,Vfin,Vfin,/V\,ouïr,"Coincy, II Mir 23, v. 217",,
2814,461,5,depecier,depecier,VER:infi,Vinf,Vinf,C/V\.C/V\.'C/V\,dépecer,"Coincy, II Mir 23, v. 217",</l>,
2815,462,1,il,il,PRO:pers:suj:3:masc:sg:unb,Prn,Prn$,/V\,il,"Coincy, II Mir 23, v. 218",,<l n=&quot;218&quot;>
2816,462,2,le,le,PRO:pers:obj:3:masc:sg:unb,Prn,Prn$$,C/(e)\,le,"Coincy, II Mir 23, v. 218",,
2817,462,3,convient,convient,VER:pres:3:sg,Vfin,Vfin,C/V\.'C/V\,convenir,"Coincy, II Mir 23, v. 218",,
2818,462,4,luëz,luëz,ADV,Adv,Adv,C/V\,luès,"Coincy, II Mir 23, v. 218",,
2819,462,5,correcier,correcier,VER:infi,Vinf,Vinf,C/V\.C/e\.'C/V\,courroucer,"Coincy, II Mir 23, v. 218",</l>,
2820,463,1,il,il,PRO:pers:suj:3:masc:sg:unb,Prn,Prn$,/V\,il,"Coincy, II Mir 23, v. 219",,<l n=&quot;219&quot;>
2821,463,2,sueffre,sueffre,VER:pres:3:sg,Vfin,Vfin,'C/V\.C/(e)\,souffrir,"Coincy, II Mir 23, v. 219",,
2822,463,3,assez,assez,ADV,Adv,Adv,/V\.'C/V\,assez,"Coincy, II Mir 23, v. 219",,
2823,463,4,de,de,PRE,Pre,Pre,C/(e)\,de,"Coincy, II Mir 23, v. 219",,
2824,463,5,lui,lui,PRO:pers:obj:3:masc:sg:bet,Prn,Prn,C/V\,lui,"Coincy, II Mir 23, v. 219",,
2825,463,6,meisme,meisme,ADV,Adv,Adv,C/(V)\.'/V\.C/(e)\,même,"Coincy, II Mir 23, v. 219",</l>,
2826,464,1,mais,mais,CON:coord,Crd,Crd,C/V\,mais,"Coincy, II Mir 23, v. 220",,<pb n=&quot;210&quot;/><l n=&quot;220&quot;>
2827,464,2,a,a,PRE,Pre,Pre,/V\,à,"Coincy, II Mir 23, v. 220",,
2828,464,3,sa,sa,DET:poss:obj:femi:sg,Det,Det,C/V\,son,"Coincy, II Mir 23, v. 220",,
2829,464,4,mere,mere,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,mère,"Coincy, II Mir 23, v. 220",,
2830,464,5,faut,faut,VER:pres:3:sg,Vfin,Vfin,C/V\,faillir,"Coincy, II Mir 23, v. 220",,
2831,464,6,la,la,DET:def:suj:femi:sg,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 220",,
2832,464,7,rime,rime,NOM:suj:femi:sg,N,N,'C/V\.C/(e)\,rime,"Coincy, II Mir 23, v. 220",</l>,
2833,465,1,puisqu,puisqu,CON:subord,Sub,Sub,C/V\,puisque,"Coincy, II Mir 23, v. 221",,<l n=&quot;221&quot;>
2834,465,2,a,a,PRE,Pre,Pre,/V\,à,"Coincy, II Mir 23, v. 221",,
2835,465,3,li,li,PRO:pers:acc:3:femi:sg:bet,Prn,Prn,C/V\,li,"Coincy, II Mir 23, v. 221",,
2836,465,4,vient,vient,VER:pres:3:sg,Vfin,Vfin,C/V\,venir,"Coincy, II Mir 23, v. 221",,
2837,465,5,c',c',PRO:invar,Prn,Prn,C/\,ce,"Coincy, II Mir 23, v. 221",,
2838,465,6,est,est,VER:pres:3:sg,Vfin,Vfin,/V\,être,"Coincy, II Mir 23, v. 221",,
2839,465,7,tot,tot,PRO:ind:obj:masc:sg,QIs,QIs,C/V\,tout,"Coincy, II Mir 23, v. 221",,
2840,465,8,alé,alé,VER:pper:masc:sg,Vpp,Vpp,/V\.'C/V\,aller,"Coincy, II Mir 23, v. 221",</l>,
2841,466,1,tout,tout,PRO:ind:obj:masc:sg,QIs,QIs,C/V\,tout,"Coincy, II Mir 23, v. 222",,<l n=&quot;222&quot;>
2842,466,2,respandu,respandu,VER:pper:masc:sg,Vpp,Vpp,C/V\.C/V\.'C/V\,répandre,"Coincy, II Mir 23, v. 222",,
2843,466,3,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 23, v. 222",,
2844,466,4,tout,tout,PRO:ind:obj:masc:sg,QIs,QIs,C/V\,tout,"Coincy, II Mir 23, v. 222",,
2845,466,5,kalé,kalé,VER:pper:masc:sg,Vpp,Vpp,C/V\.'C/V\,caler,"Coincy, II Mir 23, v. 222",</l>,
2846,467,1,diex,diex,NOM:suj:masc:sg,N,N,C/V\,dieu,"Coincy, II Mir 23, v. 223",,<l n=&quot;223&quot;>
2847,467,2,pour,pour,PRE,Pre,Pre,C/V\,pour,"Coincy, II Mir 23, v. 223",,
2848,467,3,sa,sa,DET:poss:obj:femi:sg,Det,Det,C/V\,son,"Coincy, II Mir 23, v. 223",,
2849,467,4,mere,mere,NOM:obj:femi:sg,N,N,'C/V\.C/(e)\,mère,"Coincy, II Mir 23, v. 223",,
2850,467,5,c',c',PRO:invar,Prn,Prn,C/\,ce,"Coincy, II Mir 23, v. 223",,
2851,467,6,est,est,VER:pres:3:sg,Vfin,Vfin,/V\,être,"Coincy, II Mir 23, v. 223",,
2852,467,7,la,la,DET:def:suj:femi:sg,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 223",,
2853,467,8,somme,somme,NOM:suj:femi:sg,N,N,'C/V\.C/(e)\,somme,"Coincy, II Mir 23, v. 223",</l>,
2854,468,1,si,si,PROCON,Adv,Adv,C/V\,si,"Coincy, II Mir 23, v. 224",,<l n=&quot;224&quot;>
2855,468,2,fort,fort,ADJ:obj:masc:sg,Adj,Adj,C/V\,fort,"Coincy, II Mir 23, v. 224",,
2856,468,3,s,s,PROCON,Prn,Prn$$,C/\,se,"Coincy, II Mir 23, v. 224",,
2857,468,4,aïre,aïre,VER:pres:3:sg,Vfin,Vfin,/(V)\.'/V\.C/(e)\,aïrer,"Coincy, II Mir 23, v. 224",,
2858,468,5,tout,tout,PRO:ind:obj:masc:sg,QIs,QIs,C/V\,tout,"Coincy, II Mir 23, v. 224",,
2859,468,6,assomme,assomme,VER:pres:3:sg,Vfin,Vfin,/V\.'C/V\.C/(e)\,assommer,"Coincy, II Mir 23, v. 224",</l>,
2860,469,1,forsenez,forsenez,VER:pper:masc:pl,Vpp,Vpp,C/V\.C/e\.'C/V\,forcener,"Coincy, II Mir 23, v. 225",,<l n=&quot;225&quot;>
2861,469,2,est,est,VER:pres:3:sg,Vfin,Vfin,/V\,être,"Coincy, II Mir 23, v. 225",,
2862,469,3,qui,qui,PROCON,Qux,Qux,C/V\,qui,"Coincy, II Mir 23, v. 225",,
2863,469,4,li,li,PRO:pers:suj:3:masc:sg:bet,Prn,Prn$$,C/V\,li,"Coincy, II Mir 23, v. 225",,
2864,469,5,mesfait,mesfait,VER:pres:3:sg,Vfin,Vfin,C/V\.'C/V\,méfaire,"Coincy, II Mir 23, v. 225",</l>,
2865,470,1,quar,quar,CON:coord,Crd,Crd,C/V\,car,"Coincy, II Mir 23, v. 226",,<l n=&quot;226&quot;>
2866,470,2,c',c',PRO:invar,Prn,Prn,C/\,ce,"Coincy, II Mir 23, v. 226",,
2867,470,3,est,est,VER:pres:3:sg,Vfin,Vfin,/V\,être,"Coincy, II Mir 23, v. 226",,
2868,470,4,cele,cele,PRO:demo:suj:femi:sg,Dem,Dem,'C/V\.C/(e)\,cil,"Coincy, II Mir 23, v. 226",,
2869,470,5,qui,qui,PROCON,Qux,Qux,C/V\,qui,"Coincy, II Mir 23, v. 226",,
2870,470,6,les,les,DET:def:obj:femi:pl,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 226",,
2871,470,7,pais,pais,NOM:obj:femi:pl,N,N,C/V\,paix,"Coincy, II Mir 23, v. 226",,
2872,470,8,fait,fait,VER:pres:3:sg,Vfin,Vfin,C/V\,faire,"Coincy, II Mir 23, v. 226",</l>,
2873,471,1,entre,entre,PRE,PrA,PrA,'/V\.C/(e)\,entre,"Coincy, II Mir 23, v. 227",,<l n=&quot;227&quot;>
2874,471,2,dieu,dieu,NOM:obj:masc:sg,N,N,C/V\,dieu,"Coincy, II Mir 23, v. 227",,
2875,471,3,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 23, v. 227",,
2876,471,4,home,home,NOM:obj:masc:sg,N,N,'/V\.C/(e)\,homme,"Coincy, II Mir 23, v. 227",,
2877,471,5,est,est,VER:pres:3:sg,Vfin,Vfin,/V\,être,"Coincy, II Mir 23, v. 227",,
2878,471,6,moianne,moianne,ADJ:suj:femi:sg,N,N,C/V\.'C/V\.C/(e)\,moyenne,"Coincy, II Mir 23, v. 227",</l>,
2879,472,1,toutes,toutes,DET:ind:obj:femi:pl,QIs,QIs,'C/V\.C/e\,tout,"Coincy, II Mir 23, v. 228",,<l n=&quot;228&quot;>
2880,472,2,les,les,DET:def:obj:femi:pl,Det,Det,C/V\,le,"Coincy, II Mir 23, v. 228",,
2881,472,3,pais,pais,NOM:obj:femi:pl,N,N,C/V\,paix,"Coincy, II Mir 23, v. 228",,
2882,472,4,fait,fait,VER:pres:3:sg,Vfin,Vfin,C/V\,faire,"Coincy, II Mir 23, v. 228",,
2883,472,5,et,et,CON:coord,Crd,Crd,/V\,et,"Coincy, II Mir 23, v. 228",,
2884,472,6,moianne,moianne,VER:pres:3:sg,Vfin,Vfin,C/V\.'C/V\.C/(e)\,moyenner,"Coincy, II Mir 23, v. 228",</l>,
2885,473,1,qui,qui,PROCON,Qux,Qux,C/V\,qui,"Coincy, II Mir 23, v. 229",,<l n=&quot;229&quot;>
2886,473,2,que,que,PROCON,Sub,Sub,C/(e)\,que,"Coincy, II Mir 23, v. 229",,
2887,473,3,vers,vers,PRE,Pre,Pre,C/V\,vers,"Coincy, II Mir 23, v. 229",,
2888,473,4,dieu,dieu,NOM:obj:masc:sg,N,N,C/V\,dieu,"Coincy, II Mir 23, v. 229",,
2889,473,5,est,est,VER:pres:3:sg,Vfin,Vfin,/V\,être,"Coincy, II Mir 23, v. 229",,
2890,473,6,en,en,PRO:clit,Pre,Pre,/V\,en,"Coincy, II Mir 23, v. 229",,
