wd_id,word,lex_id,tag,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
2991,aighe,aighe,NOM,918,N,N,,'/V\.C/(e)\,NOUN,aige,0
2992,et,et,CON:coord,918,Crd,Crd,et,/V\,CCONJ,et,10
2993,le,le,PRO:pers,918,Prn,Prn$$,le,C/(e)\,PRON,le,10
2994,passe,passe,VER,918,Vfin,Vfin,passer,'C/V\.C/(e)\,VERB,passer,10
2995,une,une,DET:ndf,918,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
2996,autre,autre,ADJ,918,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
2997,fois,fois,NOM,918,N,N,,C/V\,NOUN,fois,3
2998,",",",",PON,918,Pnc,Pnc,,,PUNCT,",",9
2999,puis,puis,ADV,918,PrA,PrA,puis,C/V\,ADV,puis,10
3000,reprent,reprent,VER,919,Vfin,Vfin,reprendre,C/V\.'C/V\,VERB,reprendre,10
3001,son,son,DET:poss,919,Det,Det,son4,C/V\,DET,son,10
3002,escu,escu,NOM,919,N,N,,/V\.'C/V\,NOUN,écu,8
3003,de,de,PRE,919,Pre,Pre,de,C/(e)\,ADP,de,10
3004,son,son,DET:poss,919,Det,Det,son4,C/V\,DET,son,10
3005,esquier,esquier,NOM,919,N,N,,/V\.C/V\.'C/V\,NOUN,écuyer,9
3006,et,et,CON:coord,919,Crd,Crd,et,/V\,CCONJ,et,10
3007,le,le,PRO:pers,919,Prn,Prn$$,le,C/(e)\,PRON,le,10
3008,pent,pent,VER,919,Vfin,Vfin,pendre,C/V\,VERB,pendre,10
3009,a,a,PRE,919,Pre,Pre,à,/V\,ADP,à,10
3010,son,son,DET:poss,919,Det,Det,son4,C/V\,DET,son,10
3011,col,col,NOM,919,N,N,,C/V\,NOUN,cou,3
3012,",",",",PON,919,Pnc,Pnc,,,PUNCT,",",9
3013,dont,dont,PRO:invar,919,Adv,Adv,donc,C/V\,ADV,donc,10
3014,prent,prent,VER,920,Vfin,Vfin,prendre,C/V\,VERB,prendre,10
3015,son,son,DET:poss,920,Det,Det,son4,C/V\,DET,son,10
3016,glaive,glaive,NOM,920,N,N,,'C/V\.C/(e)\,NOUN,glaive,8
3017,",",",",PON,920,Pnc,Pnc,,,PUNCT,",",9
3018,aprés,aprés,ADV,920,PrA,PrA,après,/V\.'C/V\,ADV,après,10
3019,dist,dist,VER,920,Vfin,Vfin,dire,C/V\,VERB,dire,10
3020,au,au,PREDET:a,920,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
3021,chevalier,chevalier,NOM,920,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,8
3022,du,du,PREDET:de,920,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
3023,pont,pont,NOM,920,N,N,,C/V\,NOUN,pont,8
3024,:,:,PON,920,Pnc,Pnc,,,PUNCT,:,9
3025,«,«,PON:cit,920,Pnc,Pnc,,,PUNCT,«,9
3026,Sire,sire,NOM,920,N,N,,'C/V\.C/(e)\,NOUN,sire,3
3027,cevaliers,cevaliers,NOM,921,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9
3028,",",",",PON,921,Pnc,Pnc,,,PUNCT,",",9
3029,or,or,ADV,921,Adv,Adv,or2,/V\,ADV,or,10
3030,quit,quit,VER,921,Vfin,Vfin,cuider,C/V\,VERB,cuider,10
3031,je,je,PRO:pers,921,Prn,Prn%,je,C/(e)\,PRON,je,10
3032,que,que,PROCON,921,Sub,Sub,que,C/(e)\,SCONJ,que,10
3033,je,je,PRO:pers,921,Prn,Prn$,je,C/(e)\,PRON,je,10
3034,passerai,passerai,VER,921,Vfin,Vfin,passer,C/V\.C/e\.'C/V\,VERB,passer,10
3035,le,le,DET:def,921,Det,Det,le,C/(e)\,DET,le,10
3036,pont,pont,NOM,921,N,N,,C/V\,NOUN,pont,8
3037,",",",",PON,921,Pnc,Pnc,,,PUNCT,",",9
3038,voelliés,voelliés,VER,921,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
3039,u,u,PREDET:en,921,Crd,Crd,ou,/V\,CCONJ,ou,10
3040,non,non,NOM,922,NVP,NVP,non,C/V\,ADV,non,10
3041,!,!,PON,922,Pnc,Pnc,,,PUNCT,!,9
3042,Je,je,PRO:pers,922,Prn,Prn$,je,C/(e)\,PRON,je,10
3043,vous,vous,PRO:pers,922,Prn,Prn$$,vous,C/V\,PRON,vous,10
3044,avoie,avoie,VER,922,Vfin,Vfin,avoir,/V\.'C/V\./(e)\,VERB,avoir,10
3045,faite,faite,VER,922,Vpp,Vpp,faire,'C/V\.C/(e)\,VERB,faire,10
3046,assés,assés,VER,922,Adv,Adv,assez,/V\.'C/V\,ADV,assez,10
3047,greigneur,greigneur,ADJ,922,Adj,Adj,graindre,C/V\.'C/V\,ADJ,graindre,10
3048,bonté,bonté,NOM,922,N,N,,C/V\.'C/V\,NOUN,bonté,9
3049,et,et,CON:coord,922,Crd,Crd,et,/V\,CCONJ,et,10
3050,greigneur,greigneur,ADJ,922,Adj,Adj,graindre,C/V\.'C/V\,ADJ,graindre,10
3051,houneur,houneur,NOM,923,N,N,,/V\.'C/V\,NOUN,honneur,9
3052,que,que,PROCON,923,Sub,Sub,que,C/(e)\,SCONJ,que,10
3053,vous,vous,PRO:pers,923,Prn,Prn$,vous,C/V\,PRON,vous,10
3054,ne,ne,PRO:clit,923,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
3055,quidiés,quidiés,VER,923,Vfin,Vfin,cuider,C/V\.'C/V\,VERB,cuider,10
3056,",",",",PON,923,Pnc,Pnc,,,PUNCT,",",9
3057,et,et,CON:coord,923,Crd,Crd,et,/V\,CCONJ,et,10
3058,vous,vous,PRO:pers,923,Prn,Prn$,vous,C/V\,PRON,vous,10
3059,me,me,PRO:pers,923,Prn,Prn$$,me,C/(e)\,PRON,me,10
3060,faisiés,faisiés,VER,923,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
3061,honte,honte,NOM,924,N,N,,'C/V\.C/(e)\,NOUN,honte,8
3062,de,de,PRE,924,Pre,Pre,de,C/(e)\,ADP,de,10
3063,tout,tout,DET:ind,924,QIs,QIs,tout,C/V\,DET,tout,10
3064,vostre,vostre,DET:poss,924,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10
3065,pooir,pooir,NOM,924,N,N,pouvoir,C/V\.'C/V\,NOUN,pouvoir,10
3066,.,.,PON,924,Pnc,Pnc,,,PUNCT,.,9
3067,Force,force,NOM,924,N,N,,'C/V\.C/(e)\,NOUN,force,3
3068,me,me,PRO:pers,924,Prn,Prn$$,me,C/(e)\,PRON,me,10
3069,fait,fait,VER,924,Vfin,Vfin,faire,C/V\,VERB,faire,10
3070,jouster,jouster,VER,924,Vinf,Vinf,,C/V\.'C/V\,VERB,jouter,9
3071,a,a,PRE,924,Pre,Pre,à,/V\,ADP,à,10
3072,vous,vous,PRO:pers,925,Prn,Prn,vous,C/V\,PRON,vous,10
3073,et,et,CON:coord,925,Crd,Crd,et,/V\,CCONJ,et,10
3074,li,li,DET:def,925,Det,Det,le,C/V\,DET,le,10
3075,grans,grans,ADJ,925,Adj,Adj,grand,C/V\,ADJ,grand,10
3076,outrages,outrages,NOM,925,N,N,,/V\.'C/V\.C/e\,NOUN,outrage,8
3077,de,de,PRE,925,Pre,Pre,de,C/(e)\,ADP,de,10
3078,vostre,vostre,DET:poss,925,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10
3079,cuer,cuer,NOM,925,N,N,,C/V\,NOUN,coeur,3
3080,.,.,PON,925,Pnc,Pnc,,,PUNCT,.,9
3081,Ce,ce,PRO:invar,925,Prn,Prn,ce,C/(e)\,PRON,ce,10
3082,poise,poise,VER,925,Vfin,Vfin,peser,'C/V\.C/(e)\,VERB,peser,10
3083,moi,moi,PRO:pers,925,Prn,Prn%%,moi,C/V\,PRON,moi,10
3084,mout,mout,ADV,926,QIs,QIs,moult,C/V\,ADV,moult,10
3085,durement,durement,ADV,926,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,durement,9
3086,",",",",PON,926,Pnc,Pnc,,,PUNCT,",",9
3087,se,se,DET:poss,926,Sub,Sub,si3,C/(e)\,SCONJ,si,10
3088,Diex,diex,NOM,926,N,N,,C/V\,PROPN,Dieu,3
3089,me,me,PRO:pers,926,Prn,Prn$$,me,C/(e)\,PRON,me,10
3090,consaut,consaut,VER,926,Vfin,Vfin,conseiller2,C/V\.'C/V\,VERB,conseiller,10
3091,!,!,PON,926,Pnc,Pnc,,,PUNCT,!,9
3092,»,»,PON:cit,926,Pnc,Pnc,,,PUNCT,»,9
3093,Lors,lors,ADV,1001,Adv,Adv,lors,C/V\,ADV,lors,10
3094,laisse,laisse,VER,1001,Vfin,Vfin,laisser,'C/V\.C/(e)\,VERB,laisser,10
3095,courre,courre,VER,1001,Vinf,Vinf,courir,'C/V\.C/(e)\,VERB,courir,10
3096,au,au,PREDET:a,1001,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
3097,chevalier,chevalier,NOM,1001,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,8
3098,par,par,PRE,1001,Pre,Pre,par,C/V\,ADP,par,10
3099,desus,desus,ADV,1001,PrA,PrA,dessus,C/V\.'C/V\,ADP,dessus,10
3100,le,le,DET:def,1001,Det,Det,le,C/(e)\,DET,le,10
3101,pont,pont,NOM,1001,N,N,,C/V\,NOUN,pont,8
3102,si,si,DET:poss,1002,Adv,Adv,si4,C/V\,ADV,si,10
3103,grant,grant,ADJ,1002,Adj,Adj,grand,C/V\,ADJ,grand,10
3104,oirre,oirre,NOM,1002,N,N,,'/V\.C/(e)\,NOUN,erre,3
3105,que,que,PROCON,1002,Sub,Sub,que,C/(e)\,SCONJ,que,10
3106,se,se,PRO:pers,1002,Sub,Sub,si3,C/(e)\,SCONJ,si,10
3107,on,on,PRO:invar,1002,Prn,Prn$,on,/V\,PRON,on,10
3108,le,le,PRO:pers,1002,Prn,Prn$$,le,C/(e)\,PRON,le,10
3109,cachast,cachast,VER,1002,Vfin,Vfin,,C/V\.'C/V\,VERB,cacher,6
3110,a,a,PRE,1002,Pre,Pre,à,/V\,ADP,à,10
3111,mort,mort,NOM,1002,N,N,,C/V\,NOUN,mort,3
3112,",",",",PON,1002,Pnc,Pnc,,,PUNCT,",",9
3113,et,et,CON:coord,1002,Crd,Crd,et,/V\,CCONJ,et,10
3114,le,le,PRO:pers,1002,Prn,Prn$$,le,C/(e)\,PRON,le,10
3115,fiert,fiert,VER,1002,Vfin,Vfin,férir,C/V\,VERB,férir,10
3116,en,en,PRE,1003,Pre,Pre,en,/V\,ADP,en,10
3117,son,son,DET:poss,1003,Det,Det,son4,C/V\,DET,son,10
3118,venir,venir,VER,1003,Vinf,Vinf,venir,C/V\.'C/V\,VERB,venir,10
3119,si,si,ADV,1003,Adv,Adv,si4,C/V\,ADV,si,10
3120,durement,durement,ADV,1003,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,durement,9
3121,que,que,PROCON,1003,Sub,Sub,que,C/(e)\,SCONJ,que,10
3122,chil,chil,PRO:demo,1003,Dem,Dem,cil,C/V\,PRON,cil,10
3123,n',n',PRO:clit,1003,Neg,Neg$$,ne,C/\,ADV,ne,10
3124,a,a,VER,1003,Vfin,Vfin,avoir,/V\,VERB,avoir,10
3125,tant,tant,ADV,1003,QIs,QIs,tant,C/V\,ADV,tant,10
3126,de,de,PRE,1003,Pre,Pre,de,C/(e)\,ADP,de,10
3127,pooir,pooir,VER,1003,N,N,pouvoir,C/V\.'C/V\,NOUN,pouvoir,10
3128,k',k',PROCON,1003,Sub,Sub,que,C/\,SCONJ,que,10
3129,il,il,PRO:pers,1003,Prn,Prn,il,/V\,PRON,il,10
3130,en,en,PRE,1003,Pre,Pre,en,/V\,ADP,en,10
3131,sele,sele,NOM,1004,N,N,,'C/V\.C/(e)\,NOUN,selle,9
3132,se,se,PRO:pers,1004,Prn,Prn$$,se,C/(e)\,PRON,se,10
3133,tiengne,tiengne,VER,1004,Vfin,Vfin,tenir,'C/V\.C/(e)\,VERB,tenir,10
3134,",",",",PON,1004,Pnc,Pnc,,,PUNCT,",",9
3135,ains,ains,ADV,1004,Crd,Crd,ains,/V\,CCONJ,ains,10
3136,vole,vole,VER,1004,Vfin,Vfin,voler,'C/V\.C/(e)\,VERB,voler,10
3137,des,des,PREDET:de,1004,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
3138,arçons,arçons,NOM,1004,N,N,,/V\.'C/V\,NOUN,arçon,9
3139,a,a,PRE,1004,Pre,Pre,à,/V\,ADP,à,10
3140,tere,tere,NOM,1004,N,N,,'C/V\.C/(e)\,NOUN,terre,8
3141,",",",",PON,1004,Pnc,Pnc,,,PUNCT,",",9
3142,voelle,voelle,VER,1004,Vfin,Vfin,vouloir,'C/V\.C/(e)\,VERB,vouloir,10
3143,u,u,PREDET:en,1004,Crd,Crd,ou,/V\,CCONJ,ou,10
3144,non,non,NOM,1004,NVP,NVP,non,C/V\,ADV,non,10
3145,",",",",PON,1004,Pnc,Pnc,,,PUNCT,",",9
3146,et,et,CON:coord,1005,Crd,Crd,et,/V\,CCONJ,et,10
3147,est,est,VER,1005,Vfin,Vfin,être,/V\,VERB,être,10
3148,auques,auques,ADV,1005,Adv,Adv,auques,'/V\.C/e\,ADV,auques,10
3149,debrisiés,debrisiés,VER,1005,Vpp,Vpp,,C/V\.C/V\.C/<V>\.'/V\,VERB,débriser,9
3150,de,de,PRE,1005,Pre,Pre,de,C/(e)\,ADP,de,10
3151,celui,celui,PRO:demo,1005,Dem,Dem,cil,C/V\.'C/V\,PRON,cil,10
3152,caoir,caoir,VER,1005,Vinf,Vinf,choir,C/(V)\.'/V\,VERB,choir,10
3153,",",",",PON,1005,Pnc,Pnc,,,PUNCT,",",9
3154,car,car,CON:coord,1005,Crd,Crd,car,C/V\,CCONJ,car,10
3155,felenessement,felenessement,ADV,1005,Adv,Adv,,C/V\.C/e\.C/V\.C/e\.'C/V\,ADV,félonessement,9
3156,avoit,avoit,VER,1006,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
3157,esté,esté,VER,1006,Vpp,Vpp,être,/V\.'C/V\,VERB,être,10
3158,abatus,abatus,VER,1006,Vpp,Vpp,abbattre,/V\.C/V\.'C/V\,VERB,abbattre,10
3159,.,.,PON,1006,Pnc,Pnc,,,PUNCT,.,9
3160,Et,et,CON:coord,1006,Crd,Crd,et,/V\,CCONJ,et,10
3161,nonpourquant,nonpourquant,ADV,1006,Adv,Adv,nonpourquant,C/V\.C/V\.'C/V\,ADV,nonpourquant,10
3162,il,il,PRO:pers,1006,Prn,Prn$,il,/V\,PRON,il,10
3163,se,se,PRO:pers,1006,Prn,Prn$$,se,C/(e)\,PRON,se,10
3164,relieve,relieve,VER,1006,Vfin,Vfin,relever,C/V\.'C/V\.C/(e)\,VERB,relever,10
3165,mout,mout,ADV,1006,QIs,QIs,moult,C/V\,ADV,moult,10
3166,vistement,vistement,ADV,1006,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,vitement,9
3167,",",",",PON,1006,Pnc,Pnc,,,PUNCT,",",9
3168,com,com,CON:subord,1007,Sub,Sub,comme,C/V\,SCONJ,comme,10
3169,chil,chil,PRO:demo,1007,Dem,Dem,cil,C/V\,PRON,cil,10
3170,ki,ki,PROCON,1007,Qux,Qux,qui,C/V\,PRON,qui,10
3171,de,de,PRE,1007,Pre,Pre,de,C/(e)\,ADP,de,10
3172,grant,grant,ADJ,1007,Adj,Adj,grand,C/V\,ADJ,grand,10
3173,forche,forche,NOM,1007,N,N,,'C/V\.C/(e)\,NOUN,force,8
3174,estoit,estoit,VER,1007,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
3175,et,et,CON:coord,1007,Crd,Crd,et,/V\,CCONJ,et,10
3176,de,de,PRE,1007,Pre,Pre,de,C/(e)\,ADP,de,10
3177,grant,grant,ADJ,1007,Adj,Adj,grand,C/V\,ADJ,grand,10
3178,pooir,pooir,VER,1008,N,N,pouvoir,C/V\.'C/V\,PROPN|NOUN,pouvoir,10
3179,.,.,PON,1008,Pnc,Pnc,,,PUNCT,.,9
3180,Si,si,ADV,1008,Adv,Adv,si4,C/V\,ADV,si,10
3181,tost,tost,ADV,1008,Adv,Adv,tôt,C/V\,ADV,tôt,10
3182,com,com,CON:subord,1008,Sub,Sub,comme,C/V\,SCONJ,comme,10
3183,chis,chis,PRO:demo,1008,Dem,Dem,cist,C/V\,PRON,cist,10
3184,voit,voit,VER,1008,Vfin,Vfin,voir,C/V\,VERB,voir,10
3185,Lanselot,lanselot,NPR,1008,N,N,,C/V\.C/e\.'C/V\,PROPN,Lancelot,6
3186,",",",",PON,1008,Pnc,Pnc,,,PUNCT,",",9
3187,ki,ki,PROCON,1008,Qux,Qux,qui,C/V\,PRON,qui,10
3188,ja,ja,ADV,1008,Adv,Adv,jà,C/V\,ADV,jà,10
3189,estoit,estoit,VER,1008,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
3190,outre,outre,ADV,1008,PrA,PrA,outre2,'/V\.C/(e)\,ADV,outre,10
3191,passés,passés,VER,1009,Vpp,Vpp,passer,C/V\.'C/V\,VERB,passer,10
3192,ne,ne,PRO:clit,1009,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
3193,ne,ne,PRO:clit,1009,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
3194,baoit,baoit,VER,1009,Vfin,Vfin,béer,C/V\.'C/V\,VERB,béer,10
3195,mie,mie,ADV,1009,Neg,Neg,mie3,'C/V\./(e)\,ADV,mie,10
3196,k',k',PROCON,1009,Sub,Sub,que,C/\,SCONJ,que,10
3197,il,il,PRO:pers,1009,Prn,Prn$,il,/V\,PRON,il,10
3198,retournast,retournast,VER,1009,Vfin,Vfin,retourner,C/V\.C/V\.'C/V\,VERB,retourner,10
3199,a,a,PRE,1009,Pre,Pre,à,/V\,ADP,à,10
3200,cele,cele,DET:demo,1009,Dem,Dem,cil,'C/V\.C/(e)\,DET,cil,10
3201,fois,fois,NOM,1009,N,N,,C/V\,NOUN,fois,3
3202,plus,plus,ADV,1009,Adv,Adv,plus,C/V\,ADV,plus,10
3203,sour,sour,PRE,1009,PrA,PrA,sur,C/V\,ADP,sur,10
3204,le,le,DET:def,1010,Det,Det,le,C/(e)\,DET,le,10
3205,cevalier,cevalier,NOM,1010,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9
3206,",",",",PON,1010,Pnc,Pnc,,,PUNCT,",",9
3207,il,il,PRO:pers,1010,Prn,Prn$,il,/V\,PRON,il,10
3208,li,li,PRO:pers,1010,Prn,Prn$$,li,C/V\,PRON,li,10
3209,crie,crie,VER,1010,Vfin,Vfin,crier,'C/V\./(e)\,VERB,crier,10
3210,tant,tant,ADV,1010,QIs,QIs,tant,C/V\,ADV,tant,10
3211,com,com,CON:subord,1010,Sub,Sub,comme,C/V\,SCONJ,comme,10
3212,il,il,PRO:pers,1010,Prn,Prn$,il,/V\,PRON,il,10
3213,puet,puet,VER,1010,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
3214,:,:,PON,1010,Pnc,Pnc,,,PUNCT,:,9
3215,«,«,PON:cit,1010,Pnc,Pnc,,,PUNCT,«,9
3216,Sire,sire,NOM,1010,N,N,,'C/V\.C/(e)\,NOUN,sire,3
3217,cevaliers,cevaliers,NOM,1010,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9
3218,",",",",PON,1010,Pnc,Pnc,,,PUNCT,",",9
3219,a,a,PRE,1010,Pre,Pre,à,/V\,ADP,à,10
3220,retourner,retourner,VER,1011,Vinf,Vinf,retourner,C/V\.C/V\.'C/V\,VERB,retourner,10
3221,vous,vous,PRO:pers,1011,Prn,Prn$$,vous,C/V\,PRON,vous,10
3222,couvient,couvient,VER,1011,Vfin,Vfin,convenir,C/V\.'C/V\,VERB,convenir,10
3223,!,!,PON,1011,Pnc,Pnc,,,PUNCT,!,9
3224,Vous,vous,PRO:pers,1011,Prn,Prn$,vous,C/V\,PRON,vous,10
3225,ne,ne,PRO:clit,1011,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
3226,vous,vous,PRO:pers,1011,Prn,Prn$$,vous,C/V\,PRON,vous,10
3227,em,em,PRO:clit,1011,Prn,Prn$$,en2,/V\,PRON,en,10
3228,poés,poés,VER,1011,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
3229,pas,pas,NOM,1011,Neg,Neg,pas,C/V\,ADV,pas,10
3230,aler,aler,VER,1011,Vinf,Vinf,aller,/V\.'C/V\,VERB,aller,10
3231,si,si,ADV,1012,Adv,Adv,si4,C/V\,ADV,si,10
3232,quitement,quitement,ADV,1012,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,quittement,9
3233,con,con,NOM,1012,Sub,Sub,comme,C/V\,SCONJ,comme,10
3234,vous,vous,PRO:pers,1012,Prn,Prn$,vous,C/V\,PRON,vous,10
3235,quidiés,quidiés,VER,1012,Vfin,Vfin,cuider,C/V\.'C/V\,VERB,cuider,10
3236,.,.,PON,1012,Pnc,Pnc,,,PUNCT,.,9
3237,Or,or,ADV,1012,Adv,Adv,or2,/V\,ADV,or,10
3238,saciés,saciés,VER,1012,Vfin,Vfin,savoir,C/V\.'C/V\,VERB,savoir,10
3239,tout,tout,PRO:ind,1012,QIs,QIs,tout,C/V\,ADV,tout,10
3240,certainnement,certainnement,ADV,1012,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,certainement,9
3241,k',k',PROCON,1013,Sub,Sub,que,C/\,SCONJ,que,10
3242,il,il,PRO:pers,1013,Prn,Prn$,il,/V\,PRON,il,10
3243,vous,vous,PRO:pers,1013,Prn,Prn$$,vous,C/V\,PRON,vous,10
3244,couvient,couvient,VER,1013,Vfin,Vfin,convenir,C/V\.'C/V\,VERB,convenir,10
3245,a,a,PRE,1013,Pre,Pre,à,/V\,ADP,à,10
3246,moi,moi,PRO:pers,1013,Prn,Prn,moi,C/V\,PRON,moi,10
3247,combatre,combatre,VER,1013,Vinf,Vinf,combattre,C/V\.'C/V\.C/(e)\,VERB,combattre,10
3248,.,.,PON,1013,Pnc,Pnc,,,PUNCT,.,9
3249,Pour,pour,PRE,1013,Pre,Pre,pour,C/V\,ADP,pour,10
3250,ce,ce,PRO:invar,1013,Prn,Prn,ce,C/(e)\,PRON,ce,10
3251,se,se,PRO:pers,1013,Sub,Sub,si3,C/(e)\,SCONJ,si,10
3252,vous,vous,PRO:pers,1013,Prn,Prn$,vous,C/V\,PRON,vous,10
3253,m',m',PRO:pers,1014,Prn,Prn$$,me,C/\,PRON,me,10
3254,avés,avés,VER,1014,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
3255,abatu,abatu,VER,1014,Vpp,Vpp,abbattre,/V\.C/V\.'C/V\,VERB,abbattre,10
3256,si,si,ADV,1014,Adv,Adv,si4,C/V\,ADV,si,10
3257,legierement,legierement,ADV,1014,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,légèrement,9
3258,",",",",PON,1014,Pnc,Pnc,,,PUNCT,",",9
3259,ne,ne,PRO:clit,1014,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
3260,m',m',PRO:pers,1014,Prn,Prn$$,me,C/\,PRON,me,10
3261,avés,avés,VER,1014,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
3262,vous,vous,PRO:pers,1014,Prn,Prn%,vous,C/V\,PRON,vous,10
3263,pas,pas,NOM,1014,Neg,Neg,pas,C/V\,ADV,pas,10
3264,mené,mené,VER,1014,Vpp,Vpp,mener,C/V\.'C/V\,VERB,mener,10
3265,dusc',dusc',ADV,1015,PrA,PrA,dusque,C/V\,ADP,dusque,10
3266,a,a,PRE,1015,Pre,Pre,à,/V\,ADP,à,10
3267,outranche,outranche,NOM,1015,N,N,,/V\.'C/V\.C/(e)\,NOUN,outrance,6
3268,.,.,PON,1015,Pnc,Pnc,,,PUNCT,.,9
3269,Or,or,ADV,1015,Adv,Adv,or2,/V\,ADV,or,10
3270,tost,tost,ADV,1015,Adv,Adv,tôt,C/V\,ADV,tôt,10
3271,",",",",PON,1015,Pnc,Pnc,,,PUNCT,",",9
3272,descendés,descendés,VER,1015,Vfin,Vfin,descendre,C/V\.C/V\.'C/V\,VERB,descendre,10
3273,sour,sour,PRE,1015,PrA,PrA,sur,C/V\,ADP,sur,10
3274,cest,cest,DET:demo,1015,Dem,Dem,cist,C/V\,DET,cist,10
3275,pont,pont,NOM,1015,N,N,,C/V\,NOUN,pont,8
3276,",",",",PON,1015,Pnc,Pnc,,,PUNCT,",",9
3277,si,si,DET:poss,1015,Adv,Adv,si4,C/V\,ADV,si,10
3278,conmençon,conmençon,NOM,1016,Vfin,Vfin,commencer,C/V\.C/V\.'C/V\,VERB,commencer,10
3279,nostre,nostre,DET:poss,1016,Det,Det,notre,'C/V\.C/(e)\,DET,notre,10
3280,bataille,bataille,NOM,1016,N,N,,C/V\.'C/V\.C/(e)\,NOUN,bataille,8
3281,",",",",PON,1016,Pnc,Pnc,,,PUNCT,",",9
3282,car,car,CON:coord,1016,Crd,Crd,car,C/V\,CCONJ,car,10
3283,sans,sans,PRE,1016,Pre,Pre,sans,C/V\,ADP,sans,10
3284,bataille,bataille,NOM,1016,N,N,,C/V\.'C/V\.C/(e)\,NOUN,bataille,8
3285,",",",",PON,1016,Pnc,Pnc,,,PUNCT,",",9
3286,vraiement,vraiement,ADV,1016,Adv,Adv,,C/V\.C/(V)\.'/V\,ADV,vraiment,9
3287,le,le,PRO:pers,1016,Prn,Prn$$,le,C/(e)\,PRON,le,10
3288,sachiés,sachiés,VER,1017,Vfin,Vfin,savoir,C/V\.'C/V\,VERB,savoir,10
3289,vous,vous,PRO:pers,1017,Prn,Prn%,vous,C/V\,PRON,vous,10
3290,",",",",PON,1017,Pnc,Pnc,,,PUNCT,",",9
3291,ne,ne,PRO:clit,1017,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
3292,vous,vous,PRO:pers,1017,Prn,Prn$$,vous,C/V\,PRON,vous,10
3293,poés,poés,VER,1017,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
3294,vous,vous,PRO:pers,1017,Prn,Prn%,vous,C/V\,PRON,vous,10
3295,de,de,PRE,1017,Pre,Pre,de,C/(e)\,ADP,de,10
3296,moi,moi,PRO:pers,1017,Prn,Prn,moi,C/V\,PRON,moi,10
3297,partir,partir,VER,1017,Vinf,Vinf,partir,C/V\.'C/V\,VERB,partir,10
3298,.,.,PON,1017,Pnc,Pnc,,,PUNCT,.,9
3299,—,—,PON,1017,Pnc,Pnc,,,PUNCT,—,9
3300,Sire,sire,NOM,1017,N,N,,'C/V\.C/(e)\,NOUN,sire,3
3301,cevaliers,cevaliers,NOM,1018,N,N,,C/V\.C/V\.'C/V\,NOUN,chevalier,9
3302,",",",",PON,1018,Pnc,Pnc,,,PUNCT,",",9
3303,fait,fait,VER,1018,Vfin,Vfin,faire,C/V\,VERB,faire,10
3304,Lanselos,lanselos,NPR,1018,N,N,,C/V\.C/e\.'C/V\,PROPN,Lancelot,5
3305,",",",",PON,1018,Pnc,Pnc,,,PUNCT,",",9
3306,de,de,PRE,1018,Pre,Pre,de,C/(e)\,ADP,de,10
3307,bataille,bataille,NOM,1018,N,N,,C/V\.'C/V\.C/(e)\,NOUN,bataille,8
3308,ne,ne,PRO:clit,1018,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
3309,de,de,PRE,1018,Pre,Pre,de,C/(e)\,ADP,de,10
