wd_id,line_id,linewd,word,lex_id,tag,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
2809,285,1,por,por,PRE,3046,Pre,Pre,pour,C/V\,ADP,pour,10
2810,285,2,ce,ce,PRO:invar,3046,Prn,Prn,ce,C/(e)\,PRON,ce,10
2811,285,3,q',q',PROCON,3046,Sub,Sub,que,C/\,SCONJ,que,10
2812,285,4,en,en,PRE,3046,Pre,Pre,en,/V\,ADP,en,10
2813,285,5,l',l',DET:def,3046,Det,Det,le,C/\,DET,le,10
2814,285,6,estor,estor,NOM,3046,N,N,,/V\.'C/V\,NOUN,estour,3
2815,285,7,furent,furent,VER,3046,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
2816,285,8,travellié,travellié,VER,3046,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,travailler,9
2817,285,9,et,et,CON:coord,3046,Crd,Crd,et,/V\,CCONJ,et,10
2818,285,10,pené,pené,VER,3046,Vpp,Vpp,pener,C/V\.'C/V\,VERB,pener,10
2819,285,11,",",",",PON,3046,Pnc,Pnc,,,PUNCT,",",9
2820,286,1,se,se,PRO:pers,3047,Prn,Prn$$,se,C/(e)\,PRON,se,10
2821,286,2,sont,sont,VER,3047,Vfin,Vfin,être,C/V\,VERB,être,10
2822,286,3,molt,molt,ADV,3047,QIs,QIs,moult,C/V\,ADV,moult,10
2823,286,4,volentiers,volentiers,ADV,3047,Adv,Adv,volentiers,C/V\.C/V\.'C/V\,ADV,volentiers,10
2824,286,5,quatre,quatre,ADJ:card,3047,QIs,QIs,quatre,'C/V\.C/(e)\,NUM,quatre,10
2825,286,6,jors,jors,NOM,3047,N,N,,C/V\,NOUN,jour,8
2826,286,7,sejorné,sejorné,VER,3047,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,séjourner,9
2827,286,8,.,.,PON,3047,Pnc,Pnc,,,PUNCT,.,9
2828,287,1,a,a,PRE,3048,Pre,Pre,à,/V\,ADP,à,10
2829,287,2,la,la,DET:def,3048,Det,Det,le,C/V\,DET,le,10
2830,287,3,mere,mere,NOM,3048,N,N,,'C/V\.C/(e)\,NOUN,mère,3
2831,287,4,au,au,PREDET:a,3048,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2832,287,5,roi,roi,NOM,3048,N,N,,C/V\,NOUN,roi,8
2833,287,6,dayre,dayre,VER,3048,N,N,,'C/V\.C/(e)\,PROPN|NOUN,UNKNOWN,-10
2834,287,7,vienent,vienent,VER,3048,Vfin,Vfin,venir,'C/V\.C/e\,VERB,venir,10
2835,287,8,dui,dui,ADJ:card,3048,QIs,QIs,deux,C/V\,NUM,deux,10
2836,287,9,si,si,DET:poss,3048,Det,Det,son4,C/V\,DET,son,10
2837,287,10,privé,privé,VER,3048,Vpp,Vpp,,C/V\.'C/V\,VERB,priver,8
2838,288,1,si,si,ADV,3049,Adv,Adv,si4,C/V\,ADV,si,10
2839,288,2,li,li,PRO:pers,3049,Prn,Prn$$,li,C/V\,PRON,li,10
2840,288,3,ont,ont,VER,3049,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2841,288,4,conseillié,conseillié,VER,3049,Vpp,Vpp,conseiller2,C/V\.C/V\.'C/V\,VERB,conseiller,10
2842,288,5,belement,belement,ADV,3049,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,bellement,8
2843,288,6,a,a,PRE,3049,Pre,Pre,à,/V\,ADP,à,10
2844,288,7,celé,celé,VER,3049,Vpp,Vpp,celer,C/V\.'C/V\,VERB,celer,10
2845,289,1,que,que,PROCON,3050,Sub,Sub,que,C/(e)\,SCONJ,que,10
2846,289,2,la,la,ADV,3050,Adv,Adv,là,C/V\,ADV,là,10
2847,289,3,hors,hors,ADV,3050,PrA,PrA,hors,C/V\,ADV,hors,10
2848,289,4,de,de,PRE,3050,Pre,Pre,de,C/(e)\,ADP,de,10
2849,289,5,la,la,DET:def,3050,Det,Det,le,C/V\,DET,le,10
2850,289,6,vile,vile,NOM,3050,N,N,,'C/V\.C/(e)\,NOUN,ville,8
2851,289,7,sont,sont,VER,3050,Vfin,Vfin,être,C/V\,VERB,être,10
2852,289,8,troi,troi,ADJ:card,3050,QIs,QIs,trois,C/V\,NUM,trois,10
2853,289,9,baron,baron,NOM,3050,N,N,,C/V\.'C/V\,NOUN,baron,8
2854,289,10,trové,trové,VER,3050,Vpp,Vpp,trouver,C/V\.'C/V\,VERB,trouver,10
2855,290,1,qui,qui,PROCON,3051,Qux,Qux,qui,C/V\,PRON,qui,10
2856,290,2,estoient,estoient,VER,3051,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10
2857,290,3,haut,haut,ADJ,3051,Adj,Adj,haut,C/V\,ADJ,haut,10
2858,290,4,home,home,NOM,3051,N,N,,'/V\.C/(e)\,NOUN,homme,8
2859,290,5,et,et,CON:coord,3051,Crd,Crd,et,/V\,CCONJ,et,10
2860,290,6,de,de,PRE,3051,Pre,Pre,de,C/(e)\,ADP,de,10
2861,290,7,son,son,DET:poss,3051,Det,Det,son4,C/V\,DET,son,10
2862,290,8,parenté,parenté,NOM,3051,N,N,,C/V\.C/V\.'C/V\,NOUN,parenté,9
2863,291,1,et,et,CON:coord,3052,Crd,Crd,et,/V\,CCONJ,et,10
2864,291,2,furent,furent,VER,3052,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
2865,291,3,ens,ens,ADV,3052,PrA,PrA,ens,/V\,ADP,ens,10
2866,291,4,l',l',DET:def,3052,Det,Det,le,C/\,DET,le,10
2867,291,5,estor,estor,NOM,3052,N,N,,/V\.'C/V\,NOUN,estour,3
2868,291,6,ocis,ocis,VER,3052,Vpp,Vpp,occire,/V\.'C/V\,VERB,occire,10
2869,291,7,et,et,CON:coord,3052,Crd,Crd,et,/V\,CCONJ,et,10
2870,291,8,decopé,decopé,VER,3052,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,découper,9
2871,291,9,.,.,PON,3052,Pnc,Pnc,,,PUNCT,.,9
2872,292,1,"""","""",PON:cit,3053,Pnc,Pnc,,,PUNCT,"""",9
2873,292,2,si,si,ADV,3053,Adv,Adv,si4,C/V\,ADV,si,10
2874,292,3,requier,requier,VER,3053,Vfin,Vfin,requérir,C/V\.'C/V\,VERB,requérir,10
2875,292,4,alixandre,alixandre,NPR,3053,N,N,,/V\.C/V\.'C/V\.C/(e)\,PROPN|NOUN,alixandre|Alexandre,-1
2876,292,5,par,par,PRE,3053,Pre,Pre,par,C/V\,ADP,par,10
2877,292,6,grant,grant,ADJ,3053,Adj,Adj,grand,C/V\,ADJ,grand,10
2878,292,7,humilité,humilité,NOM,3053,N,N,,/V\.C/V\.C/V\.'C/V\,NOUN,humilité,8
2879,293,1,q',q',PROCON,3054,Sub,Sub,que,C/\,SCONJ,que,10
2880,293,2,il,il,PRO:pers,3054,Prn,Prn$,il,/V\,PRON,il,10
2881,293,3,te,te,PRO:pers,3054,Prn,Prn$$,te,C/(e)\,PRON,te,10
2882,293,4,donast,donast,VER,3054,Vfin,Vfin,donner,C/V\.'C/V\,VERB,donner,10
2883,293,5,congié,congié,VER,3054,N,N,,C/V\.'C/V\,NOUN,congé,9
2884,293,6,qu',qu',PROCON,3054,Sub,Sub,que,C/\,SCONJ,que,10
2885,293,7,il,il,PRO:pers,3054,Prn,Prn$,il,/V\,PRON,il,10
2886,293,8,fuissent,fuissent,VER,3054,Vfin,Vfin,être,'C/V\.C/e\,VERB,être,10
2887,293,9,enterré,enterré,VER,3054,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,enterrer,9
2888,293,10,",",",",PON,3054,Pnc,Pnc,,,PUNCT,",",9
2889,293,11,"""","""",PON:cit,3054,Pnc,Pnc,,,PUNCT,"""",9
2890,294,1,et,et,CON:coord,3055,Crd,Crd,et,/V\,CCONJ,et,10
2891,294,2,la,la,DET:def,3055,Det,Det,le,C/V\,DET,le,10
2892,294,3,dame,dame,NOM,3055,N,N,,'C/V\.C/(e)\,NOUN,dame,8
2893,294,4,respont,respont,VER,3055,Vfin,Vfin,répondre,C/V\.'C/V\,VERB,répondre,10
2894,294,5,",",",",PON,3055,Pnc,Pnc,,,PUNCT,",",9
2895,294,6,qui,qui,PROCON,3055,Qux,Qux,qui,C/V\,PRON,qui,10
2896,294,7,le,le,DET:def,3055,Det,Det,le,C/(e)\,DET,le,10
2897,294,8,cuer,cuer,NOM,3055,N,N,,C/V\,NOUN,coeur,3
2898,294,9,ot,ot,VER,3055,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2899,294,10,sené,sené,VER,3055,Vpp,Vpp,,C/V\.'C/V\,VERB,sené,8
2900,294,11,:,:,PON,3055,Pnc,Pnc,,,PUNCT,:,9
2901,295,1,"""","""",PON:cit,3056,Pnc,Pnc,,,PUNCT,"""",9
2902,295,2,li,li,DET:def,3056,Det,Det,le,C/V\,DET,le,10
2903,295,3,vainquierres,vainquierres,NOM,3056,N,N,,C/V\.'C/V\.C/e\,NOUN,vainqueur,0
2904,295,4,du,du,PREDET:de,3056,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2905,295,5,mont,mont,NOM,3056,N,N,,C/V\,NOUN,monde,3
2906,295,6,fait,fait,VER,3056,Vfin,Vfin,faire,C/V\,VERB,faire,10
2907,295,7,tant,tant,ADV,3056,QIs,QIs,tant,C/V\,ADV,tant,10
2908,295,8,ma,ma,DET:poss,3056,Det,Det,mon,C/V\,DET,mon,10
2909,295,9,volenté,volenté,NOM,3056,N,N,,C/V\.C/V\.'C/V\,NOUN,volonté,8
2910,296,1,que,que,PROCON,3057,Sub,Sub,que,C/(e)\,SCONJ,que,10
2911,296,2,ne,ne,PRO:clit,3057,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2912,296,3,li,li,PRO:pers,3057,Prn,Prn$$,li,C/V\,PRON,li,10
2913,296,4,os,os,VER,3057,Vfin,Vfin,oser,/V\,VERB,oser,10
2914,296,5,requerre,requerre,VER,3057,Vinf,Vinf,requérir,C/V\.'C/V\.C/(e)\,VERB,requérir,10
2915,296,6,noient,noient,ADV,3057,Prn,Prn,nïent,C/V\.'C/V\,PRON,nïent,10
2916,296,7,outre,outre,ADV,3057,PrA,PrA,outre2,'/V\.C/(e)\,ADP,outre,10
2917,296,8,son,son,DET:poss,3057,Det,Det,son4,C/V\,DET,son,10
2918,296,9,gré,gré,NOM,3057,N,N,,C/V\,NOUN,gré,5
2919,296,10,.,.,PON,3057,Pnc,Pnc,,,PUNCT,.,9
2920,296,11,"""","""",PON:cit,3057,Pnc,Pnc,,,PUNCT,"""",9
2921,297,1,mais,mais,CON:coord,3058,Crd,Crd,mais,C/V\,CCONJ,mais,10
2922,297,2,cil,cil,PRO:demo,3058,Dem,Dem,cil,C/V\,PRON,cil,10
2923,297,3,li,li,PRO:pers,3058,Prn,Prn$$,li,C/V\,PRON,li,10
2924,297,4,ont,ont,VER,3058,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2925,297,5,tant,tant,ADV,3058,QIs,QIs,tant,C/V\,ADV,tant,10
2926,297,6,dit,dit,VER,3058,Vpp,Vpp,dire,C/V\,VERB,dire,10
2927,297,7,et,et,CON:coord,3058,Crd,Crd,et,/V\,CCONJ,et,10
2928,297,8,proié,proié,VER,3058,Vpp,Vpp,prier,C/V\.'C/V\,VERB,prier,10
2929,297,9,et,et,CON:coord,3058,Crd,Crd,et,/V\,CCONJ,et,10
2930,297,10,mostré,mostré,VER,3058,Vpp,Vpp,montrer,C/V\.'C/V\,VERB,montrer,10
2931,298,1,qu',qu',PROCON,3059,Sub,Sub,que,C/\,SCONJ,que,10
2932,298,2,ele,ele,PRO:pers,3059,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
2933,298,3,en,en,PRO:clit,3059,Prn,Prn$$,en2,/V\,PRON,en,10
2934,298,4,a,a,VER,3059,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2935,298,5,alixandre,alixandre,NPR,3059,N,N,,/V\.C/V\.'C/V\.C/(e)\,PROPN|NOUN,alixandre|Alexandre,-1
2936,298,6,le,le,DET:def,3059,Det,Det,le,C/(e)\,DET,le,10
2937,298,7,congié,congié,NOM,3059,N,N,,C/V\.'C/V\,NOUN,congé,9
2938,298,8,demandé,demandé,VER,3059,Vpp,Vpp,demander,C/V\.C/V\.'C/V\,VERB,demander,10
2939,298,9,.,.,PON,3059,Pnc,Pnc,,,PUNCT,.,9
2940,299,1,et,et,CON:coord,3060,Crd,Crd,et,/V\,CCONJ,et,10
2941,299,2,li,li,DET:def,3060,Det,Det,le,C/V\,DET,le,10
2942,299,3,rois,rois,NOM,3060,N,N,,C/V\,NOUN,roi,3
2943,299,4,li,li,PRO:pers,3060,Prn,Prn$$,li,C/V\,PRON,li,10
2944,299,5,respont,respont,VER,3060,Vfin,Vfin,répondre,C/V\.'C/V\,VERB,répondre,10
2945,299,6,bonement,bonement,ADV,3060,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,bonnement,9
2946,299,7,et,et,CON:coord,3060,Crd,Crd,et,/V\,CCONJ,et,10
2947,299,8,de,de,PRE,3060,Pre,Pre,de,C/(e)\,ADP,de,10
2948,299,9,gré,gré,NOM,3060,N,N,,C/V\,NOUN,gré,5
2949,299,10,:,:,PON,3060,Pnc,Pnc,,,PUNCT,:,9
2950,300,1,"""","""",PON:cit,3061,Pnc,Pnc,,,PUNCT,"""",9
2951,300,2,por,por,PRE,3061,Pre,Pre,pour,C/V\,ADP,pour,10
2952,300,3,la,la,DET:def,3061,Det,Det,le,C/V\,DET,le,10
2953,300,4,vostre,vostre,ADJ:poss,3061,Adj,Adj,votre,'C/V\.C/(e)\,ADJ,votre,10
2954,300,5,amor,amor,NOM,3061,N,N,,/V\.'C/V\,NOUN,amour,8
2955,300,6,",",",",PON,3061,Pnc,Pnc,,,PUNCT,",",9
2956,300,7,dame,dame,NOM,3061,N,N,,'C/V\.C/(e)\,NOUN,dame,8
2957,300,8,",",",",PON,3061,Pnc,Pnc,,,PUNCT,",",9
2958,300,9,ne,ne,PRO:clit,3061,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2959,300,10,vos,vos,PRO:pers,3061,Prn,Prn$$,vous,C/V\,PRON,vous,10
2960,300,11,iert,iert,VER,3061,Vfin,Vfin,être,/V\,VERB,être,10
2961,300,12,ja,ja,ADV,3061,Adv,Adv,jà,C/V\,ADV,jà,10
2962,300,13,veé,veé,VER,3061,Vpp,Vpp,véer,C/(V)\.'/V\,VERB,véer,10
2963,300,14,.,.,PON,3061,Pnc,Pnc,,,PUNCT,.,9
2964,301,1,faites,faites,VER,3062,Vfin,Vfin,faire,'C/V\.C/e\,VERB,faire,10
2965,301,2,prendre,prendre,VER,3062,Vinf,Vinf,prendre,'C/V\.C/(e)\,VERB,prendre,10
2966,301,3,des,des,PREDET:de,3062,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2967,301,4,mors,mors,NOM,3062,Vpp,Vpp,mourir,C/V\,VERB,mourir,10
2968,301,5,a,a,PRE,3062,Pre,Pre,à,/V\,ADP,à,10
2969,301,6,vostre,vostre,DET:poss,3062,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10
2970,301,7,volenté,volenté,NOM,3062,N,N,,C/V\.C/V\.'C/V\,NOUN,volonté,8
2971,302,1,et,et,CON:coord,3063,Crd,Crd,et,/V\,CCONJ,et,10
2972,302,2,soient,soient,VER,3063,Vfin,Vfin,être,'C/V\./e\,VERB,être,10
2973,302,3,par,par,PRE,3063,Pre,Pre,par,C/V\,ADP,par,10
2974,302,4,mes,mes,DET:poss,3063,Det,Det,mon,C/V\,DET,mon,10
2975,302,5,homes,homes,NOM,3063,N,N,,'/V\.C/e\,NOUN,homme,8
2976,302,6,hautement,hautement,ADV,3063,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,hautement,9
2977,302,7,honoré,honoré,VER,3063,Vpp,Vpp,honorer,/V\.C/V\.'C/V\,VERB,honorer,10
2978,302,8,.,.,PON,3063,Pnc,Pnc,,,PUNCT,.,9
2979,302,9,"""","""",PON:cit,3063,Pnc,Pnc,,,PUNCT,"""",9
2980,303,1,puis,puis,ADV,3064,PrA,PrA,puis,C/V\,ADV,puis,10
2981,303,2,li,li,PRO:pers,3064,Prn,Prn$$,li,C/V\,PRON,li,10
2982,303,3,a,a,VER,3064,Vfin,Vfin,avoir,/V\,VERB,avoir,10
2983,303,4,cuitement,cuitement,NOM,3064,N,N,,C/V\.C/e\.'C/V\,PROPN|NOUN,UNKNOWN,-10
2984,303,5,rendue,rendue,VER,3064,Vpp,Vpp,rendre,C/V\.'C/V\./(e)\,VERB,rendre,10
2985,303,6,la,la,DET:def,3064,Det,Det,le,C/V\,DET,le,10
2986,303,7,cité,cité,NOM,3064,N,N,,C/V\.'C/V\,NOUN,cité,8
2987,304,1,si,si,ADV,3065,Adv,Adv,si4,C/V\,ADV,si,10
2988,304,2,c',c',PROCON,3065,Sub,Sub,que,C/\,SCONJ,que,10
2989,304,3,onques,onques,ADV,3065,Adv,Adv,onques,'/V\.C/e\,ADV,onques,10
2990,304,4,n',n',PRO:clit,3065,Neg,Neg$$,ne,C/\,ADV,ne,10
2991,304,5,en,en,PRO:clit,3065,Prn,Prn$$,en2,/V\,PRON,en,10
2992,304,6,retint,retint,VER,3065,Vfin,Vfin,retenir,C/V\.'C/V\,VERB,retenir,10
2993,304,7,ne,ne,PRO:clit,3065,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
2994,304,8,tour,tour,NOM,3065,N,N,,C/V\,NOUN,tour,8
2995,304,9,ne,ne,PRO:clit,3065,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
2996,304,10,fremeté,fremeté,NOM,3065,N,N,,C/V\.C/e\.'C/V\,NOUN,fermeté,6
2997,304,11,.,.,PON,3065,Pnc,Pnc,,,PUNCT,.,9
2998,305,1,molt,molt,ADV,3066,QIs,QIs,moult,C/V\,ADV,moult,10
2999,305,2,par,par,PRE,3066,Adv,Adv,par2,C/V\,ADV,par,10
3000,305,3,fist,fist,VER,3066,Vfin,Vfin,faire,C/V\,VERB,faire,10
3001,305,4,alixandres,alixandres,NPR,3066,N,N,,/V\.C/V\.'C/V\.C/e\,PROPN|NOUN,Alexandre,8
3002,305,5,que,que,PROCON,3066,Sub,Sub,que,C/(e)\,SCONJ,que,10
3003,305,6,frans,frans,ADJ,3066,Adj,Adj,franc2,C/V\,ADJ,franc,10
3004,305,7,rois,rois,NOM,3066,N,N,,C/V\,NOUN,roi,3
3005,305,8,de,de,PRE,3066,Pre,Pre,de,C/(e)\,ADP,de,10
3006,305,9,bon,bon,ADJ,3066,Adj,Adj,bon,C/V\,ADJ,bon,10
3007,305,10,aire,aire,NOM,3066,N,N,,'/V\.C/(e)\,NOUN,aire,3
3008,305,11,",",",",PON,3066,Pnc,Pnc,,,PUNCT,",",9
3009,306,1,qant,qant,ADV,3067,Sub,Sub,quand,C/V\,SCONJ,quand,10
3010,306,2,il,il,PRO:pers,3067,Prn,Prn$,il,/V\,PRON,il,10
3011,306,3,ot,ot,VER,3067,Vfin,Vfin,avoir,/V\,VERB,avoir,10
3012,306,4,la,la,DET:def,3067,Det,Det,le,C/V\,DET,le,10
3013,306,5,bataille,bataille,NOM,3067,N,N,,C/V\.'C/V\.C/(e)\,NOUN,bataille,8
3014,306,6,vaincue,vaincue,VER,3067,Vpp,Vpp,vaincre,C/V\.'C/V\./(e)\,VERB,vaincre,10
3015,306,7,es,es,VER,3067,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10
3016,306,8,pres,pres,ADV,3067,N,N,,C/V\,NOUN,pré,3
3017,306,9,de,de,PRE,3067,Pre,Pre,de,C/(e)\,ADP,de,10
3018,306,10,paile,paile,NOM,3067,N,N,,'C/V\.C/(e)\,NOUN,poêle,3
3019,306,11,",",",",PON,3067,Pnc,Pnc,,,PUNCT,",",9
3020,307,1,q',q',PROCON,3068,Crd,Crd,que,C/\,CCONJ,que,10
3021,307,2,il,il,PRO:pers,3068,Prn,Prn$,il,/V\,PRON,il,10
3022,307,3,rendi,rendi,VER,3068,Vfin,Vfin,rendre,C/V\.'C/V\,VERB,rendre,10
3023,307,4,la,la,DET:def,3068,Det,Det,le,C/V\,DET,le,10
3024,307,5,cité,cité,NOM,3068,N,N,,C/V\.'C/V\,NOUN,cité,8
3025,307,6,a,a,PRE,3068,Pre,Pre,à,/V\,ADP,à,10
3026,307,7,la,la,DET:def,3068,Det,Det,le,C/V\,DET,le,10
3027,307,8,mere,mere,NOM,3068,N,N,,'C/V\.C/(e)\,NOUN,mère,3
3028,307,9,au,au,PREDET:a,3068,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
3029,307,10,roi,roi,NOM,3068,N,N,,C/V\,NOUN,roi,8
3030,307,11,dayre,dayre,VER,3068,N,N,,'C/V\.C/(e)\,PROPN|NOUN,UNKNOWN,-10
3031,307,12,.,.,PON,3068,Pnc,Pnc,,,PUNCT,.,9
3032,308,1,mais,mais,CON:coord,3069,Crd,Crd,mais,C/V\,CCONJ,mais,10
3033,308,2,sa,sa,DET:poss,3069,Det,Det,son4,C/V\,DET,son,10
3034,308,3,fille,fille,NOM,3069,N,N,,'C/V\.C/(e)\,NOUN,fille,3
3035,308,4,estoit,estoit,VER,3069,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
3036,308,5,bele,bele,ADJ,3069,Adj,Adj,beau,'C/V\.C/(e)\,ADJ,beau,10
3037,308,6,et,et,CON:coord,3069,Crd,Crd,et,/V\,CCONJ,et,10
3038,308,7,ot,ot,VER,3069,Vfin,Vfin,avoir,/V\,VERB,avoir,10
3039,308,8,cler,cler,ADJ,3069,Adj,Adj,clair,C/V\,ADJ,clair,10
3040,308,9,le,le,DET:def,3069,Det,Det,le,C/(e)\,DET,le,10
3041,308,10,viaire,viaire,NOM,3069,N,N,,C/V\.'C/V\.C/(e)\,NOUN,viaire,3
3042,308,11,",",",",PON,3069,Pnc,Pnc,,,PUNCT,",",9
3043,309,1,sa,sa,DET:poss,3070,Det,Det,son4,C/V\,DET,son,10
3044,309,2,colour,colour,NOM,3070,N,N,,C/V\.'C/V\,NOUN,couleur,9
3045,309,3,samble,samble,VER,3070,Vfin,Vfin,sembler,'C/V\.C/(e)\,VERB,sembler,10
3046,309,4,rose,rose,NOM,3070,N,N,,'C/V\.C/(e)\,NOUN,rose,8
3047,309,5,et,et,CON:coord,3070,Crd,Crd,et,/V\,CCONJ,et,10
3048,309,6,soleil,soleil,NOM,3070,N,N,,C/V\.'C/V\,NOUN,soleil,8
3049,309,7,qui,qui,PROCON,3070,Qux,Qux,qui,C/V\,PRON,qui,10
3050,309,8,esclaire,esclaire,VER,3070,Vinf,Vinf,,/V\.'C/V\.C/(e)\,VERB,éclairer,8
3051,309,9,;,;,PON,3070,Pnc,Pnc,,,PUNCT,;,9
3052,310,1,aveuc,aveuc,PRE,3071,PrA,PrA,avec,/V\.'C/V\,ADP,avec,10
3053,310,2,soi,soi,PRO:pers,3071,Prn,Prn,soi,C/V\,PRON,soi,10
3054,310,3,l',l',PRO:pers,3071,Prn,Prn$$,le,C/\,PRON,le,10
3055,310,4,en,en,PRO:clit,3071,Prn,Prn$$,en2,/V\,PRON,en,10
3056,310,5,mena,mena,VER,3071,Vfin,Vfin,mener,C/V\.'C/V\,VERB,mener,10
3057,310,6,",",",",PON,3071,Pnc,Pnc,,,PUNCT,",",9
3058,310,7,q',q',PROCON,3071,Qux,Qux,que,C/\,PRON,que,10
3059,310,8,en,en,PRO:clit,3071,Prn,Prn$$,en2,/V\,PRON,en,10
3060,310,9,deust,deust,VER,3071,Vfin,Vfin,devoir2,C/(V)\.'/V\,VERB,devoir,10
3061,310,10,il,il,PRO:pers,3071,Prn,Prn%,il,/V\,PRON,il,10
3062,310,11,el,el,PRO:pers,3071,Prn,Prn,el,/V\,PRON,el,10
3063,310,12,faire,faire,VER,3071,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
3064,310,13,?,?,PON,3071,Pnc,Pnc,,,PUNCT,?,9
3065,311,1,d',d',PRE,3072,Pre,Pre,de,C/\,ADP,de,10
3066,311,2,aler,aler,VER,3072,Vinf,Vinf,aller,/V\.'C/V\,VERB,aller,10
3067,311,3,aprés,aprés,ADV,3072,PrA,PrA,après,/V\.'C/V\,ADP,après,10
3068,311,4,dayron,dayron,NOM,3072,N,N,,C/V\.'C/V\,NOUN,daron,-10
3069,311,5,ne,ne,PRO:clit,3072,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
3070,311,6,tardera,tardera,VER,3072,Vfin,Vfin,,C/V\.C/e\.'C/V\,VERB,tarder,9
3071,311,7,mais,mais,CON:coord,3072,Adv,Adv,mais,C/V\,ADV,mais,10
3072,311,8,gaire,gaire,ADV,3072,Adv,Adv,guère,'C/V\.C/(e)\,ADV,guère,10
3073,311,9,",",",",PON,3072,Pnc,Pnc,,,PUNCT,",",9
3074,312,1,ne,ne,PRO:clit,3073,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
3075,312,2,li,li,PRO:pers,3073,Prn,Prn$$,li,C/V\,PRON,li,10
3076,312,3,vaura,vaura,VER,3073,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
3077,312,4,laissier,laissier,VER,3073,Vinf,Vinf,laisser,C/V\.'C/V\,VERB,laisser,10
3078,312,5,ne,ne,PRO:clit,3073,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
3079,312,6,chastel,chastel,NOM,3073,N,N,,C/V\.'C/V\,NOUN,château,3
3080,312,7,ne,ne,PRO:clit,3073,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10
3081,312,8,repaire,repaire,VER,3073,N,N,,C/V\.'C/V\.C/(e)\,NOUN,repaire,8
3082,312,9,.,.,PON,3073,Pnc,Pnc,,,PUNCT,.,9
3083,313,1,au,au,PREDET:a,3074,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
3084,313,2,quint,quint,ADJ:ord,3074,Adj,Adj,,C/V\,ADJ,quint,9
3085,313,3,jor,jor,NOM,3074,N,N,,C/V\,NOUN,jour,8
3086,313,4,est,est,VER,3074,Vfin,Vfin,être,/V\,VERB,être,10
3087,313,5,meüs,meüs,VER,3074,Vpp,Vpp,mouvoir,C/(V)\.'/V\,VERB,mouvoir,10
3088,313,6,si,si,DET:poss,3074,Adv,Adv,si4,C/V\,ADV,si,10
3089,313,7,fait,fait,VER,3074,Vfin,Vfin,faire,C/V\,VERB,faire,10
3090,313,8,son,son,DET:poss,3074,Det,Det,son4,C/V\,DET,son,10
3091,313,9,ator,ator,NOM,3074,N,N,,/V\.'C/V\,NOUN,atour,8
3092,313,10,faire,faire,VER,3074,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
3093,313,11,.,.,PON,3074,Pnc,Pnc,,,PUNCT,.,9
3094,314,1,qant,qant,ADV,3075,Sub,Sub,quand,C/V\,SCONJ,quand,10
3095,314,2,li,li,DET:def,3075,Det,Det,le,C/V\,DET,le,10
3096,314,3,rois,rois,NOM,3075,N,N,,C/V\,NOUN,roi,3
3097,314,4,ot,ot,VER,3075,Vfin,Vfin,avoir,/V\,VERB,avoir,10
3098,314,5,conquis,conquis,VER,3075,Vfin,Vfin,conquérir,C/V\.'C/V\,VERB,conquérir,10
3099,314,6,sulie,sulie,NPR,3075,N,N,,C/V\.'C/V\./(e)\,NOUN,solie,-10
3100,314,7,et,et,CON:coord,3075,Crd,Crd,et,/V\,CCONJ,et,10
3101,314,8,les,les,DET:def,3075,Det,Det,le,C/V\,DET,le,10
3102,314,9,cités,cités,NOM,3075,N,N,,C/V\.'C/V\,NOUN,cité,8
