wd_id,word,lex_id,pos_nca,chapter_id,textlineid,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
1854,et,et,CON:coord,7,194,Crd,Crd,et,/V\,CCONJ,et,10
1855,aloit,aloit,VER:impf:3:sg,7,194,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
1856,clochant,clochant,VER:ppre,7,194,Vprs,Vprs,,C/V\.'C/V\,VERB,clocher,8
1857,",",",",PON,7,194,Pnc,Pnc,,,PUNCT,",",9
1858,et,et,CON:coord,7,194,Crd,Crd,et,/V\,CCONJ,et,10
1859,einsi,einsi,ADV,7,194,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
1860,fu,fu,VER:simp:3:sg,7,194,Vfin,Vfin,être,C/V\,VERB,être,10
1861,il,il,PRO:pers:suj:3:masc:sg:unb,7,194,Prn,Prn%,il,/V\,PRON,il,10
1862,un,un,DET:ndf:obj:masc:sg,7,194,QIs,QIs,un,/V\,DET,un,10
1863,an,an,NOM:obj:masc:sg,7,194,N,N,,/V\,NOUN,an,3
1864,.,.,PON,7,194,Pnc,Pnc,,,PUNCT,.,9
1865,et,et,CON:coord,7,195,Crd,Crd,et,/V\,CCONJ,et,10
1866,comme,comme,CON:subord,7,195,Sub,Sub,comme,'C/V\.C/(e)\,SCONJ,comme,10
1867,le,le,DET:def:suj:masc:sg,7,195,Det,Det,le,C/(e)\,DET,le,10
1868,dit,dit,VER:pper:masc:sg,7,195,Vpp,Vpp,dire,C/V\,VERB,dire,10
1869,guillot,guillot,NPR:suj:masc:sg,7,195,N,N,,C/V\.'C/V\,NOUN,Guillot,2
1870,ne,ne,PRO:clit,7,195,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1871,fust,fust,VER:subi:3:sg,7,195,Vfin,Vfin,être,C/V\,VERB,être,10
1872,pas,pas,NOM:obj:masc:pl,7,195,Neg,Neg,pas,C/V\,ADV,pas,10
1873,delivré,delivré,VER:pper:masc:sg,7,195,Vpp,Vpp,,C/V\.C/V\.'C/V\,VERB,délivrer,9
1874,",",",",PON,7,195,Pnc,Pnc,,,PUNCT,",",9
1875,il,il,PRO:pers:suj:3:masc:sg:unb,7,195,Prn,Prn$,il,/V\,PRON,il,10
1876,demanda,demanda,VER:simp:3:sg,7,195,Vfin,Vfin,demander,C/V\.C/V\.'C/V\,VERB,demander,10
1877,et,et,CON:coord,7,195,Crd,Crd,et,/V\,CCONJ,et,10
1878,quist,quist,VER:simp:3:sg,7,195,Vfin,Vfin,quérir,C/V\,VERB,quérir,10
1879,conseill,conseill,NOM:obj:masc:sg,7,195,N,N,,C/V\.'C/V\,NOUN,conseil,9
1880,des,des,PREDET:de:obj:masc:pl,7,195,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1881,mires,mires,NOM:obj:masc:pl,7,195,N,N,,'C/V\.C/e\,NOUN,mire,8
1882,",",",",PON,7,195,Pnc,Pnc,,,PUNCT,",",9
1883,qui,qui,PROCON,7,195,Qux,Qux,qui,C/V\,PRON,qui,10
1884,li,li,PRO:pers:suj:3:masc:sg:bet,7,195,Prn,Prn$$,li,C/V\,PRON,li,10
1885,distrent,distrent,VER:simp:3:pl,7,195,Vfin,Vfin,dire,'C/V\.C/e\,VERB,dire,10
1886,que,que,PROCON,7,195,Sub,Sub,que,C/(e)\,SCONJ,que,10
1887,il,il,PRO:pers:suj:3:masc:sg:unb,7,195,Prn,Prn$,il,/V\,PRON,il,10
1888,couvendroit,couvendroit,VER:cond:3:sg,7,195,Vfin,Vfin,convenir,C/V\.C/V\.'C/V\,VERB,convenir,10
1889,trenchier,trenchier,VER:infi,7,195,Vinf,Vinf,,C/V\.'C/V\,VERB,trancher,9
1890,son,son,DET:poss:obj:masc:sg,7,195,Det,Det,son4,C/V\,DET,son,10
1891,pie,pié,NOM:obj:masc:sg,7,195,N,N,,C/V\,NOUN,pied,3
1892,de,de,PRE,7,195,Pre,Pre,de,C/(e)\,ADP,de,10
1893,chascune,chascune,DET:ind:obj:femi:sg,7,195,QIs,QIs,chacun,C/V\.'C/V\.C/(e)\,DET,chacun,10
1894,partie,partie,NOM:obj:femi:sg,7,195,N,N,,C/V\.'C/V\./(e)\,NOUN,partie,8
1895,pour,pour,PRE,7,195,Pre,Pre,pour,C/V\,ADP,pour,10
1896,la,la,DET:def:obj:femi:sg,7,195,Det,Det,le,C/V\,DET,le,10
1897,maladie,maladie,NOM:obj:femi:sg,7,195,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,maladie,8
1898,qui,qui,PROCON,7,195,Qux,Qux,qui,C/V\,PRON,qui,10
1899,ilecques,ilecques,ADV,7,195,Adv,Adv,illuec,/V\.'C/V\.C/e\,ADV,illuec,10
1900,s,s,PROCON,7,195,Prn,Prn$$,se,C/\,PRON,se,10
1901,estoit,estoit,VER:impf:3:sg,7,195,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10
1902,concueillie,concueillie,VER:pper:femi:sg,7,195,Vpp,Vpp,concueillir,C/V\.C/V\.'C/V\./(e)\,VERB,concueillir,10
1903,et,et,CON:coord,7,195,Crd,Crd,et,/V\,CCONJ,et,10
1904,aunee,aunee,VER:pper:femi:sg,7,195,Vpp,Vpp,,/(V)\./V\.'C/V\./(e)\,VERB,auner,8
1905,.,.,PON,7,195,Pnc,Pnc,,,PUNCT,.,9
1906,et,et,CON:coord,7,196,Crd,Crd,et,/V\,CCONJ,et,10
1907,einsi,einsi,ADV,7,196,Adv,Adv,ainsi,/V\.'C/V\,ADV,ainsi,10
1908,mestre,mestre,NOM:suj:masc:sg,7,196,N,N,,'C/V\.C/(e)\,NOUN,maître,8
1909,henri,henri,NPR:suj:masc:sg,7,196,N,N,,C/V\.'C/V\,PROPN|NOUN,Henri,8
1910,du,du,PREDET:de:obj:masc:sg,7,196,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1911,perche,perche,NPR:obj:masc:sg,7,196,N,N,,'C/V\.C/(e)\,NOUN,perche,8
1912,qui,qui,PROCON,7,196,Qux,Qux,qui,C/V\,PRON,qui,10
1913,demouroit,demouroit,VER:impf:3:sg,7,196,Vfin,Vfin,demeurer,C/V\.C/V\.'C/V\,VERB,demeurer,10
1914,a,a,PRE,7,196,Pre,Pre,à,/V\,ADP,à,10
1915,paris,paris,NPR:obj:masc:sg,7,196,N,N,,C/V\.'C/V\,NOUN,Paris,5
1916,",",",",PON,7,196,Pnc,Pnc,,,PUNCT,",",9
1917,cyrurgien,cyrurgien,NOM:suj:masc:sg,7,196,N,N,,C/V\.C/V\.C/{V}\.'/V\,NOUN,chirurgien,6
1918,",",",",PON,7,196,Pnc,Pnc,,,PUNCT,",",9
1919,trencha,trencha,VER:simp:3:sg,7,196,Vfin,Vfin,,C/V\.'C/V\,VERB,trancher,9
1920,le,le,DET:def:obj:masc:sg,7,196,Det,Det,le,C/(e)\,DET,le,10
1921,pie,pié,NOM:obj:masc:sg,7,196,N,N,,C/V\,NOUN,pied,3
1922,du,du,PREDET:de:obj:masc:sg,7,196,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
1923,dit,dit,VER:pper:masc:sg,7,196,Vpp,Vpp,dire,C/V\,VERB,dire,10
1924,guillot,guillot,NPR:obj:masc:sg,7,196,N,N,,C/V\.'C/V\,NOUN,Guillot,2
1925,en,en,PRE,7,196,Pre,Pre,en,/V\,ADP,en,10
1926,trois,trois,ADJ:card,7,196,QIs,QIs,trois,C/V\,NUM,trois,10
1927,liex,liex,NOM:obj:masc:pl,7,196,N,N,,C/V\,NOUN,lieu,9
1928,souz,souz,PRE,7,196,PrA,PrA,sous,C/V\,ADP,sous,10
1929,la,la,DET:def:obj:femi:sg,7,196,Det,Det,le,C/V\,DET,le,10
1930,cheville,cheville,NOM:obj:femi:sg,7,196,N,N,,C/V\.'C/V\.C/(e)\,NOUN,cheville,8
1931,dedenz,dedenz,ADV,7,196,PrA,PrA,dedans,C/V\.'C/V\,ADV,dedans,10
1932,et,et,CON:coord,7,196,Crd,Crd,et,/V\,CCONJ,et,10
1933,dehors,dehors,ADV,7,196,PrA,PrA,dehors,C/V\.'C/V\,ADV,dehors,10
1934,",",",",PON,7,196,Pnc,Pnc,,,PUNCT,",",9
1935,et,et,CON:coord,7,196,Crd,Crd,et,/V\,CCONJ,et,10
1936,ot,ot,VER:simp:3:sg,7,196,Vfin,Vfin,avoir,/V\,VERB,avoir,10
1937,le,le,DET:def:obj:masc:sg,7,196,Det,Det,le,C/(e)\,DET,le,10
1938,dit,dit,VER:pper:masc:sg,7,196,Vpp,Vpp,dire,C/V\,VERB,dire,10
1939,guillot,guillot,NPR:obj:masc:sg,7,196,N,N,,C/V\.'C/V\,NOUN,Guillot,2
1940,apres,aprés,PRE,7,196,PrA,PrA,après,/V\.'C/V\,ADP,après,10
1941,ce,ce,PRO:invar,7,196,Prn,Prn,ce,C/(e)\,PRON,ce,10
1942,par,par,PRE,7,196,Pre,Pre,par,C/V\,ADP,par,10
1943,dis,dis,ADJ:card,7,196,QIs,QIs,dix,C/V\,NUM,dix,10
1944,semaines,semaines,NOM:obj:femi:pl,7,196,N,N,,C/V\.'C/V\.C/e\,NOUN,semaine,9
1945,.,.,PON,7,196,Pnc,Pnc,,,PUNCT,.,9
1946,mes,mes,CON:subord,7,197,Crd,Crd,mais,C/V\,CCONJ,mais,10
1947,ce,ce,PRO:invar,7,197,Prn,Prn,ce,C/(e)\,PRON,ce,10
1948,ne,ne,PRO:clit,7,197,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
1949,li,li,PRO:pers:suj:3:masc:sg:bet,7,197,Prn,Prn$$,li,C/V\,PRON,li,10
1950,proufitoit,proufitoit,VER:impf:3:sg,7,197,Vfin,Vfin,,C/V\.C/V\.'C/V\,VERB,profiter,0
1951,riens,riens,ADV,7,197,N,N,rien,C/V\,PROPN|NOUN,rien,10
1952,",",",",PON,7,197,Pnc,Pnc,,,PUNCT,",",9
1953,aincois,aincois,ADV,7,197,Adv,Adv,ainçois,/V\.'C/V\,ADV,ainçois,10
1954,sembloit,sembloit,VER:impf:3:sg,7,197,Vfin,Vfin,sembler,C/V\.'C/V\,VERB,sembler,10
1955,que,que,PROCON,7,197,Sub,Sub,que,C/(e)\,SCONJ,que,10
1956,ce,ce,PRO:invar,7,197,Prn,Prn,ce,C/(e)\,PRON,ce,10
1957,li,li,PRO:pers:suj:3:masc:sg:bet,7,197,Prn,Prn$$,li,C/V\,PRON,li,10
1958,neust,neust,VER:subi:3:sg,7,197,Vfin,Vfin,nuire,C/(V)\.'/V\,VERB,nuire,10
1959,que,que,PROCON,7,197,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10
1960,li,li,DET:def:suj:masc:sg,7,197,Det,Det,le,C/V\,DET,le,10
1961,mires,mires,NOM:suj:masc:sg,7,197,N,N,,'C/V\.C/e\,NOUN,mire,8
1962,li,li,PRO:pers:suj:3:masc:sg:bet,7,197,Prn,Prn$$,li,C/V\,PRON,li,10
1963,fesoit,fesoit,VER:impf:3:sg,7,197,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
1964,.,.,PON,7,197,Pnc,Pnc,,,PUNCT,.,9
1965,et,et,CON:coord,7,198,Crd,Crd,et,/V\,CCONJ,et,10
1966,adonques,adonques,ADV,7,198,Adv,Adv,adonc,/V\.'C/V\.C/e\,ADV,adonc,10
1967,quant,quant,ADV,7,198,Sub,Sub,quand,C/V\,SCONJ,quand,10
1968,li,li,DET:def:suj:masc:sg,7,198,Det,Det,le,C/V\,DET,le,10
1969,dit,dit,VER:pper:masc:sg,7,198,Vpp,Vpp,dire,C/V\,VERB,dire,10
1970,mires,mires,NOM:suj:masc:sg,7,198,N,N,,'C/V\.C/e\,NOUN,mire,8
1971,s,s,PROCON,7,198,Prn,Prn$$,se,C/\,PRON,se,10
1972,averti,averti,VER:simp:3:sg,7,198,Vfin,Vfin,,/V\.C/V\.'C/V\,VERB,avertir,9
1973,de,de,PRE,7,198,Pre,Pre,de,C/(e)\,ADP,de,10
1974,ce,ce,PRO:invar,7,198,Prn,Prn,ce,C/(e)\,PRON,ce,10
1975,",",",",PON,7,198,Pnc,Pnc,,,PUNCT,",",9
1976,il,il,PRO:pers:suj:3:masc:sg:unb,7,198,Prn,Prn$,il,/V\,PRON,il,10
1977,conseilla,conseilla,VER:simp:3:sg,7,198,Vfin,Vfin,conseiller2,C/V\.C/V\.'C/V\,VERB,conseiller,10
1978,au,au,PREDET:a:obj:masc:sg,7,198,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
1979,dit,dit,VER:pper:masc:sg,7,198,Vpp,Vpp,dire,C/V\,VERB,dire,10
1980,guillot,guillot,NPR:obj:masc:sg,7,198,N,N,,C/V\.'C/V\,NOUN,Guillot,2
1981,que,que,PROCON,7,198,Sub,Sub,que,C/(e)\,SCONJ,que,10
1982,il,il,PRO:pers:suj:3:masc:sg:unb,7,198,Prn,Prn$,il,/V\,PRON,il,10
1983,alast,alast,VER:subi:3:sg,7,198,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
1984,a,a,PRE,7,198,Pre,Pre,à,/V\,ADP,à,10
1985,saint,saint,ADJ:obj:masc:sg,7,198,Adj,Adj,saint,C/V\,ADJ,saint,10
1986,eloy,eloy,NPR:obj:masc:sg,7,198,N,N,,/V\.'C/V\,NOUN,Eloy,2
1987,en,en,PRE,7,198,Pre,Pre,en,/V\,ADP,en,10
1988,pelerinage,pelerinage,NOM:obj:masc:sg,7,198,N,N,,C/V\.C/e\.C/V\.'C/V\.C/(e)\,NOUN,pèlerinage,8
1989,et,et,CON:coord,7,198,Crd,Crd,et,/V\,CCONJ,et,10
1990,que,que,PROCON,7,198,Sub,Sub,que,C/(e)\,SCONJ,que,10
1991,il,il,PRO:pers:suj:3:masc:sg:unb,7,198,Prn,Prn$,il,/V\,PRON,il,10
1992,priast,priast,VER:subi:3:sg,7,198,Vfin,Vfin,prier,C/V\.'C/V\,VERB,prier,10
1993,ilecques,ilecques,ADV,7,198,Adv,Adv,illuec,/V\.'C/V\.C/e\,ADV,illuec,10
1994,a,a,PRE,7,198,Pre,Pre,à,/V\,ADP,à,10
1995,dieu,dieu,NOM:obj:masc:sg,7,198,N,N,,C/V\,NOUN,dieu,3
1996,que,que,PROCON,7,198,Sub,Sub,que,C/(e)\,SCONJ,que,10
1997,par,par,PRE,7,198,Pre,Pre,par,C/V\,ADP,par,10
1998,les,les,DET:def:obj:masc:pl,7,198,Det,Det,le,C/V\,DET,le,10
1999,merites,merites,NOM:obj:masc:pl,7,198,N,N,,C/V\.'C/V\.C/e\,NOUN,mérite,8
2000,de,de,PRE,7,198,Pre,Pre,de,C/(e)\,ADP,de,10
2001,saint,saint,ADJ:obj:masc:sg,7,198,Adj,Adj,saint,C/V\,ADJ,saint,10
2002,eloy,eloy,NPR:obj:masc:sg,7,198,N,N,,/V\.'C/V\,NOUN,Eloy,2
2003,il,il,PRO:pers:suj:3:masc:sg:unb,7,198,Prn,Prn$,il,/V\,PRON,il,10
2004,le,le,PRO:pers:obj:3:masc:sg:unb,7,198,Prn,Prn$$,le,C/(e)\,PRON,le,10
2005,vosist,vosist,VER:subi:3:sg,7,198,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
2006,delivrer,delivrer,VER:infi,7,198,Vinf,Vinf,,C/V\.C/V\.'C/V\,VERB,délivrer,9
2007,de,de,PRE,7,198,Pre,Pre,de,C/(e)\,ADP,de,10
2008,la,la,DET:def:obj:femi:sg,7,198,Det,Det,le,C/V\,DET,le,10
2009,maladie,maladie,NOM:obj:femi:sg,7,198,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,maladie,8
2010,devant,devant,PRE,7,198,PrA,PrA,devant,C/V\.'C/V\,ADV,devant,10
2011,dite,dite,VER:pper:femi:sg,7,198,Vpp,Vpp,dire,'C/V\.C/(e)\,VERB,dire,10
2012,",",",",PON,7,198,Pnc,Pnc,,,PUNCT,",",9
2013,quar,quar,CON:coord,7,198,Crd,Crd,car,C/V\,CCONJ,car,10
2014,il,il,PRO:pers:suj:3:masc:sg:unb,7,198,Prn,Prn$,il,/V\,PRON,il,10
2015,ne,ne,PRO:clit,7,198,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2016,creoit,creoit,VER:impf:3:sg,7,198,Vfin,Vfin,croire,C/(V)\.'/V\,VERB,croire,10
2017,pas,pas,NOM:obj:masc:pl,7,198,Neg,Neg,pas,C/V\,ADV,pas,10
2018,que,que,PROCON,7,198,Sub,Sub,que,C/(e)\,SCONJ,que,10
2019,par,par,PRE,7,198,Pre,Pre,par,C/V\,ADP,par,10
2020,oevre,oevre,NOM:obj:femi:sg,7,198,N,N,,'/V\.C/e\,NOUN,oeuvre,8
2021,d,d',PRE,7,198,Pre,Pre,de,C/\,ADP,de,10
2022,omme,omme,NOM:obj:masc:sg,7,198,N,N,,'/V\.C/(e)\,NOUN,homme,9
2023,ou,ou,PROCON,7,198,Crd,Crd,ou,/V\,CCONJ,ou,10
2024,par,par,PRE,7,198,Pre,Pre,par,C/V\,ADP,par,10
2025,medicine,medicine,NOM:obj:femi:sg,7,198,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,médecine,8
2026,il,il,PRO:pers:suj:3:masc:sg:unb,7,198,Prn,Prn$,il,/V\,PRON,il,10
2027,peust,peust,VER:subi:3:sg,7,198,Vfin,Vfin,pouvoir2,C/(V)\.'/V\,VERB,pouvoir,10
2028,estre,estre,VER:infi,7,198,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
2029,gueri,gueri,VER:pper:masc:sg,7,198,Vpp,Vpp,guérir,C/V\.'C/V\,VERB,guérir,10
2030,",",",",PON,7,198,Pnc,Pnc,,,PUNCT,",",9
2031,ce,ce,PRO:invar,7,198,Prn,Prn,ce,C/(e)\,PRON,ce,10
2032,disoit,disoit,VER:impf:3:sg,7,198,Vfin,Vfin,dire,C/V\.'C/V\,VERB,dire,10
2033,il,il,PRO:pers:suj:3:masc:sg:unb,7,198,Prn,Prn%,il,/V\,PRON,il,10
2034,au,au,PREDET:a:obj:masc:sg,7,198,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
2035,dit,dit,VER:pper:masc:sg,7,198,Vpp,Vpp,dire,C/V\,VERB,dire,10
2036,guillot,guillot,NPR:obj:masc:sg,7,198,N,N,,C/V\.'C/V\,NOUN,Guillot,2
2037,.,.,PON,7,198,Pnc,Pnc,,,PUNCT,.,9
2038,pour,pour,PRE,7,199,Pre,Pre,pour,C/V\,ADP,pour,10
2039,la,la,DET:def:obj:femi:sg,7,199,Det,Det,le,C/V\,DET,le,10
2040,quele,quele,ADJ:obj:femi:sg,7,199,Qux,Qux,quel,'C/V\.C/(e)\,DET,quel,10
2041,chose,chose,NOM:obj:femi:sg,7,199,N,N,,'C/V\.C/(e)\,NOUN,chose,8
2042,le,le,DET:def:suj:masc:sg,7,199,Det,Det,le,C/(e)\,DET,le,10
2043,dit,dit,VER:pper:masc:sg,7,199,Vpp,Vpp,dire,C/V\,VERB,dire,10
2044,guillot,guillot,NPR:suj:masc:sg,7,199,N,N,,C/V\.'C/V\,NOUN,Guillot,2
2045,fu,fu,VER:simp:3:sg,7,199,Vfin,Vfin,être,C/V\,VERB,être,10
2046,dolent,dolent,ADJ:suj:masc:sg,7,199,Adj,Adj,dolent,C/V\.'C/V\,ADJ,dolent,10
2047,et,et,CON:coord,7,199,Crd,Crd,et,/V\,CCONJ,et,10
2048,angoisseus,angoisseus,ADJ:suj:masc:sg,7,199,Adj,Adj,,/V\.C/V\.'C/V\,ADJ,angoisseux,9
2049,pour,pour,PRE,7,199,Pre,Pre,pour,C/V\,ADP,pour,10
2050,la,la,DET:def:obj:femi:sg,7,199,Det,Det,le,C/V\,DET,le,10
2051,maladie,maladie,NOM:obj:femi:sg,7,199,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,maladie,8
2052,et,et,CON:coord,7,199,Crd,Crd,et,/V\,CCONJ,et,10
2053,pour,pour,PRE,7,199,Pre,Pre,pour,C/V\,ADP,pour,10
2054,ce,ce,PRO:invar,7,199,Prn,Prn,ce,C/(e)\,PRON,ce,10
2055,que,que,PROCON,7,199,Sub,Sub,que,C/(e)\,SCONJ,que,10
2056,il,il,PRO:pers:suj:3:masc:sg:unb,7,199,Prn,Prn$,il,/V\,PRON,il,10
2057,ne,ne,PRO:clit,7,199,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2058,creoit,creoit,VER:impf:3:sg,7,199,Vfin,Vfin,croire,C/(V)\.'/V\,VERB,croire,10
2059,pas,pas,NOM:obj:masc:pl,7,199,Neg,Neg,pas,C/V\,ADV,pas,10
2060,que,que,PROCON,7,199,Sub,Sub,que,C/(e)\,SCONJ,que,10
2061,il,il,PRO:pers:suj:3:masc:sg:unb,7,199,Prn,Prn$,il,/V\,PRON,il,10
2062,peust,peust,VER:subi:3:sg,7,199,Vfin,Vfin,pouvoir2,C/(V)\.'/V\,VERB,pouvoir,10
2063,soufrir,soufrir,VER:infi,7,199,Vinf,Vinf,souffrir,C/V\.'C/V\,VERB,souffrir,10
2064,le,le,DET:def:obj:masc:sg,7,199,Det,Det,le,C/(e)\,DET,le,10
2065,travail,travail,NOM:obj:masc:sg,7,199,N,N,,C/V\.'C/V\,NOUN,travail,8
2066,de,de,PRE,7,199,Pre,Pre,de,C/(e)\,ADP,de,10
2067,si,si,PROCON,7,199,Adv,Adv,si4,C/V\,ADV,si,10
2068,grant,grant,ADJ:obj:masc:sg,7,199,Adj,Adj,grand,C/V\,ADJ,grand,10
2069,voiage,voiage,NOM:obj:masc:sg,7,199,N,N,,C/V\.'C/V\.C/(e)\,NOUN,voyage,8
2070,",",",",PON,7,199,Pnc,Pnc,,,PUNCT,",",9
2071,meesmement,meesmement,ADV,7,199,Adv,Adv,,C/(V)\./V\.C/e\.'C/V\,ADV,mêmement,9
2072,en,en,PRE,7,199,Pre,Pre,en,/V\,ADP,en,10
2073,alant,alant,VER:ppre,7,199,Vprs,Vprs,aller,/V\.'C/V\,VERB,aller,10
2074,a,a,PRE,7,199,Pre,Pre,à,/V\,ADP,à,10
2075,potences,potences,NOM:obj:femi:pl,7,199,N,N,,C/V\.'C/V\.C/e\,NOUN,potence,8
2076,si,si,PROCON,7,199,Adv,Adv,si4,C/V\,ADV,si,10
2077,com,com,CON:subord,7,199,Sub,Sub,comme,C/V\,SCONJ,comme,10
2078,il,il,PRO:pers:suj:3:masc:sg:unb,7,199,Prn,Prn$,il,/V\,PRON,il,10
2079,aloit,aloit,VER:impf:3:sg,7,199,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
2080,et,et,CON:coord,7,199,Crd,Crd,et,/V\,CCONJ,et,10
2081,avoit,avoit,VER:impf:3:sg,7,199,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
2082,alé,alé,VER:pper:masc:sg,7,199,Vpp,Vpp,aller,/V\.'C/V\,VERB,aller,10
2083,du,du,PREDET:de:obj:masc:sg,7,199,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10
2084,tens,tens,NOM:obj:masc:sg,7,199,N,N,,C/V\,NOUN,temps,8
2085,que,que,PROCON,7,199,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10
2086,son,son,DET:poss:suj:masc:sg,7,199,Det,Det,son4,C/V\,DET,son,10
2087,pie,pié,NOM:suj:masc:sg,7,199,N,N,,C/V\,NOUN,pied,3
2088,avoit,avoit,VER:impf:3:sg,7,199,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
2089,esté,esté,VER:pper:masc:sg,7,199,Vpp,Vpp,être,/V\.'C/V\,VERB,être,10
2090,trenchié,trenchié,VER:pper:masc:sg,7,199,Vpp,Vpp,,C/V\.'C/V\,VERB,trancher,9
2091,.,.,PON,7,199,Pnc,Pnc,,,PUNCT,.,9
2092,toutevoies,toutevoies,ADV,7,200,Adv,Adv,totevoies,C/V\.C/e\.'C/V\./e\,ADV,totevoies,10
2093,il,il,PRO:pers:suj:3:masc:sg:unb,7,200,Prn,Prn$,il,/V\,PRON,il,10
2094,emprist,emprist,VER:simp:3:sg,7,200,Vfin,Vfin,emprendre,/V\.'C/V\,VERB,emprendre,10
2095,le,le,DET:def:obj:masc:sg,7,200,Det,Det,le,C/(e)\,DET,le,10
2096,voiage,voiage,NOM:obj:masc:sg,7,200,N,N,,C/V\.'C/V\.C/(e)\,NOUN,voyage,8
2097,et,et,CON:coord,7,200,Crd,Crd,et,/V\,CCONJ,et,10
2098,ala,ala,VER:simp:3:sg,7,200,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
2099,a,a,PRE,7,200,Pre,Pre,à,/V\,ADP,à,10
2100,saint,saint,ADJ:obj:masc:sg,7,200,Adj,Adj,saint,C/V\,ADJ,saint,10
2101,eloy,eloy,NPR:obj:masc:sg,7,200,N,N,,/V\.'C/V\,NOUN,Eloy,2
2102,a,a,PRE,7,200,Pre,Pre,à,/V\,ADP,à,10
2103,noion,noion,NPR:obj:masc:sg,7,200,N,N,,C/V\.'C/V\,NOUN,Noyon,5
2104,",",",",PON,7,200,Pnc,Pnc,,,PUNCT,",",9
2105,non,non,ADV,7,200,Neg,Neg,ne,C/V\,ADV,ne,10
2106,pas,pas,NOM:obj:masc:pl,7,200,Neg,Neg,pas,C/V\,ADV,pas,10
2107,sanz,sanz,PRE,7,200,Pre,Pre,sans,C/V\,ADP,sans,10
2108,mout,mout,ADV,7,200,QIs,QIs,moult,C/V\,ADV,moult,10
2109,d,d',PRE,7,200,Pre,Pre,de,C/\,ADP,de,10
2110,angoisse,angoisse,NOM:obj:femi:sg,7,200,N,N,,/V\.'C/V\.C/(e)\,NOUN,angoisse,8
2111,et,et,CON:coord,7,200,Crd,Crd,et,/V\,CCONJ,et,10
2112,de,de,PRE,7,200,Pre,Pre,de,C/(e)\,ADP,de,10
2113,douleur,douleur,NOM:obj:femi:sg,7,200,N,N,,C/V\.'C/V\,NOUN,douleur,8
2114,.,.,PON,7,200,Pnc,Pnc,,,PUNCT,.,9
2115,et,et,CON:coord,7,201,Crd,Crd,et,/V\,CCONJ,et,10
2116,nonpourquant,nonpourquant,ADV,7,201,Adv,Adv,nonpourquant,C/V\.C/V\.'C/V\,ADV,nonpourquant,10
2117,il,il,PRO:pers:suj:3:masc:sg:unb,7,201,Prn,Prn$,il,/V\,PRON,il,10
2118,fu,fu,VER:simp:3:sg,7,201,Vfin,Vfin,être,C/V\,VERB,être,10
2119,porté,porté,VER:pper:masc:sg,7,201,Vpp,Vpp,porter,C/V\.'C/V\,VERB,porter,10
2120,aucune,aucune,DET:ind:obj:femi:sg,7,201,QIs,QIs,aucun,/V\.'C/V\.C/(e)\,DET,aucun,10
2121,foiz,foiz,NOM:obj:femi:sg,7,201,N,N,,C/V\,NOUN,fois,3
2122,par,par,PRE,7,201,Pre,Pre,par,C/V\,ADP,par,10
2123,autre,autre,ADJ:obj:masc:sg,7,201,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
2124,",",",",PON,7,201,Pnc,Pnc,,,PUNCT,",",9
2125,car,car,CON:coord,7,201,Crd,Crd,car,C/V\,CCONJ,car,10
2126,il,il,PRO:pers:suj:3:masc:sg:unb,7,201,Prn,Prn$,il,/V\,PRON,il,10
2127,ne,ne,PRO:clit,7,201,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
2128,pouoit,pouoit,VER:impf:3:sg,7,201,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10
2129,aler,aler,VER:infi,7,201,Vinf,Vinf,aller,/V\.'C/V\,VERB,aller,10
