wd_id,line_id,linewd,word,lex_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score
3425,528,1,vostre,vostre,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10
3426,528,2,venue,venue,N,N,,C/V\.'C/V\./(e)\,NOUN,venue,8
3427,528,3,.,.,Pnc,Pnc,,,PUNCT,.,9
3428,529,1,bien,bien,Adv,Adv,bien,C/V\,ADV,bien,10
3429,529,2,sui,sui,Vfin,Vfin,être,C/V\,VERB,être,10
3430,529,3,fole,fole,Adj,Adj,fou,'C/V\.C/(e)\,ADJ,fou,10
3431,529,4,quant,quant,Sub,Sub,quand,C/V\,SCONJ,quand,10
3432,529,5,tant,tant,QIs,QIs,tant,C/V\,ADV,tant,10
3433,529,6,tenue,tenue,Vpp,Vpp,tenir,C/V\.'C/V\./(e)\,VERB,tenir,10
3434,530,1,me,me,Prn,Prn$$,me,C/(e)\,PRON,me,10
3435,530,2,sui,sui,Vfin,Vfin,être,C/V\,VERB,être,10
3436,530,3,a,a,Pre,Pre,à,/V\,ADP,à,10
3437,530,4,servir,servir,Vinf,Vinf,servir,C/V\.'C/V\,VERB,servir,10
3438,530,5,ceste,ceste,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10
3439,530,6,ymage,ymage,N,N,,/V\.'C/V\.C/(e)\,NOUN,image,8
3440,531,1,qui,qui,Qux,Qux,qui,C/V\,PRON,qui,10
3441,531,2,deux,deux,QIs,QIs,deux,C/V\,NUM,deux,10
3442,531,3,foiz,foiz,N,N,,C/V\,NOUN,fois,3
3443,531,4,m',m',Prn,Prn$$,me,C/\,PRON,me,10
3444,531,5,a,a,Vfin,Vfin,avoir,/V\,VERB,avoir,10
3445,531,6,fait,fait,Vpp,Vpp,faire,C/V\,VERB,faire,10
3446,531,7,tel,tel,Adj,Adj,tel,C/V\,ADJ,tel,10
3447,531,8,hontage,hontage,N,N,,C/V\.'C/V\.C/(e)\,NOUN,hontage,9
3448,532,1,que,que,Sub,Sub,que,C/(e)\,SCONJ,que,10
3449,532,2,le,le,Det,Det,le,C/(e)\,DET,le,10
3450,532,3,passer,passer,Vinf,Vinf,passer,C/V\.'C/V\,VERB,passer,10
3451,532,4,m',m',Prn,Prn$$,me,C/\,PRON,me,10
3452,532,5,a,a,Vfin,Vfin,avoir,/V\,VERB,avoir,10
3453,532,6,deffendu,deffendu,Vpp,Vpp,défendre,C/V\.C/V\.'C/V\,VERB,défendre,10
3454,533,1,par,par,Pre,Pre,par,C/V\,ADP,par,10
3455,533,2,cy,cy,Adv,Adv,ci,C/V\,ADV,ci,10
3456,533,3,",",",",Pnc,Pnc,,,PUNCT,",",9
3457,533,4,dont,dont,Qux,Qux,dont,C/V\,PRON,dont,10
3458,533,5,le,le,Det,Det,le,C/(e)\,DET,le,10
3459,533,6,cuer,cuer,N,N,,C/V\,NOUN,coeur,3
3460,533,7,ay,ay,Vfin,Vfin,avoir,/V\,VERB,avoir,10
3461,533,8,fondu,fondu,Vpp,Vpp,fondre,C/V\.'C/V\,VERB,fondre,10
3462,534,1,tout,tout,QIs,QIs,tout,C/V\,ADV,tout,10
3463,534,2,en,en,Pre,Pre,en,/V\,ADP,en,10
3464,534,3,douleur,douleur,N,N,,C/V\.'C/V\,NOUN,douleur,8
3465,534,4,",",",",Pnc,Pnc,,,PUNCT,",",9
3466,534,5,c',c',Prn,Prn,ce,C/\,PRON,ce,10
3467,534,6,est,est,Vfin,Vfin,être,/V\,VERB,être,10
3468,534,7,bien,bien,Adv,Adv,bien,C/V\,ADV,bien,10
3469,534,8,droiture,droiture,N,N,,C/V\.'C/V\.C/(e)\,NOUN,droiture,8
3470,534,9,.,.,Pnc,Pnc,,,PUNCT,.,9
3471,535,1,mais,mais,Crd,Crd,mais,C/V\,CCONJ,mais,10
3472,535,2,pour,pour,Pre,Pre,pour,C/V\,ADP,pour,10
3473,535,3,nient,nient,Prn,Prn,nïent,C/{V}\.'/V\,PRON,nïent,10
3474,535,4,prent,prent,Vfin,Vfin,prendre,C/V\,VERB,prendre,10
3475,535,5,ci,ci,Adv,Adv,ci,C/V\,ADV,ci,10
3476,535,6,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
3477,535,7,moy,moy,Prn,Prn,moi,C/V\,PRON,moi,10
3478,535,8,cure,cure,N,N,,'C/V\.C/(e)\,NOUN,cure,3
3479,535,9,",",",",Pnc,Pnc,,,PUNCT,",",9
3480,536,1,car,car,Crd,Crd,car,C/V\,CCONJ,car,10
3481,536,2,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
3482,536,3,touz,touz,QIs,QIs,tout,C/V\,DET,tout,10
3483,536,4,poins,poins,N,N,,C/V\,NOUN,point,3
3484,536,5,certes,certes,Adv,Adv,certes,'C/V\.C/e\,ADV,certes,10
3485,536,6,lairay,lairay,Vfin,Vfin,laisser,C/V\.'C/V\,VERB,laisser,10
3486,537,1,son,son,Det,Det,son4,C/V\,DET,son,10
3487,537,2,service,service,N,N,,C/V\.'C/V\.C/(e)\,NOUN,service,8
3488,537,3,;,;,Pnc,Pnc,,,PUNCT,;,9
3489,537,4,plus,plus,Adv,Adv,plus,C/V\,ADV,plus,10
3490,537,5,n',n',Neg,Neg$$,ne,C/\,ADV,ne,10
3491,537,6,en,en,Prn,Prn$$,en2,/V\,PRON,en,10
3492,537,7,feray,feray,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
3493,537,8,.,.,Pnc,Pnc,,,PUNCT,.,9
3494,538,1,trop,trop,Adv,Adv,trop,C/V\,ADV,trop,10
3495,538,2,long,long,Adj,Adj,long,C/V\,ADJ,long,10
3496,538,3,temps,temps,N,N,,C/V\,NOUN,temps,8
3497,538,4,en,en,Pre,Pre,en,/V\,ADP,en,10
3498,538,5,cloistre,cloistre,N,N,,'C/V\.C/(e)\,NOUN,cloître,9
3499,538,6,ay,ay,Vfin,Vfin,avoir,/V\,VERB,avoir,10
3500,538,7,musé,musé,Vpp,Vpp,,C/V\.'C/V\,VERB,muser,9
3501,539,1,et,et,Crd,Crd,et,/V\,CCONJ,et,10
3502,539,2,mon,mon,Det,Det,mon,C/V\,DET,mon,10
3503,539,3,corps,corps,N,N,,C/V\,NOUN,corps,3
3504,539,4,en,en,Pre,Pre,en,/V\,ADP,en,10
3505,539,5,penance,penance,N,N,,C/V\.'C/V\.C/(e)\,NOUN,penance,9
3506,539,6,usé,usé,Vpp,Vpp,user,/V\.'C/V\,VERB,user,10
3507,539,7,:,:,Pnc,Pnc,,,PUNCT,:,9
3508,540,1,plus,plus,Adv,Adv,plus,C/V\,ADV,plus,10
3509,540,2,n',n',Neg,Neg$$,ne,C/\,ADV,ne,10
3510,540,3,en,en,Prn,Prn$$,en2,/V\,PRON,en,10
3511,540,4,feray,feray,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10
3512,540,5,;,;,Pnc,Pnc,,,PUNCT,;,9
3513,540,6,j',j',Prn,Prn$,je,C/\,PRON,je,10
3514,540,7,en,en,Prn,Prn$$,en2,/V\,PRON,en,10
3515,540,8,sui,sui,Vfin,Vfin,être,C/V\,VERB,être,10
3516,540,9,a,a,Pre,Pre,à,/V\,ADP,à,10
3517,540,10,fin,fin,N,N,,C/V\,NOUN,fin,3
3518,540,11,.,.,Pnc,Pnc,,,PUNCT,.,9
3519,541,1,ains,ains,PrA,PrA,ains,/V\,ADV,ains,10
3520,541,2,qu',qu',Sub,Sub,que,C/\,SCONJ,que,10
3521,541,3,il,il,Prn,Prn$,il,/V\,PRON,il,10
3522,541,4,soit,soit,Vfin,Vfin,être,C/V\,VERB,être,10
3523,541,5,demain,demain,Adv,Adv,demain,C/V\.'C/V\,ADV,demain,10
3524,541,6,au,au,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10
3525,541,7,matin,matin,N,N,,C/V\.'C/V\,NOUN,matin,3
3526,542,1,pense,pense,Vfin,Vfin,penser,'C/V\.C/(e)\,VERB,penser,10
3527,542,2,j',j',Prn,Prn%,je,C/\,PRON,je,10
3528,542,3,estre,estre,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
3529,542,4,en,en,Pre,Pre,en,/V\,ADP,en,10
3530,542,5,autre,autre,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10
3531,542,6,harnoys,harnoys,N,N,,C/V\.'C/V\,NOUN,harnais,9
3532,542,7,.,.,Pnc,Pnc,,,PUNCT,.,9
3533,543,1,avecques,avecques,PrA,PrA,avec,/V\.'C/V\.C/e\,ADP,avec,10
3534,543,2,l',l',Det,Det,le,C/\,DET,le,10
3535,543,3,abbesse,abbesse,N,N,,/V\.'C/V\.C/(e)\,NOUN,abbesse,9
3536,543,4,m',m',Prn,Prn$$,me,C/\,PRON,me,10
3537,543,5,en,en,Prn,Prn$$,en2,/V\,PRON,en,10
3538,543,6,vois,vois,Vfin,Vfin,aller,C/V\,VERB,aller,10
3539,544,1,qui,qui,Qux,Qux,qui,C/V\,PRON,qui,10
3540,544,2,m',m',Prn,Prn$$,me,C/\,PRON,me,10
3541,544,3,atent,atent,Vfin,Vfin,attendre,/V\.'C/V\,VERB,attendre,10
3542,544,4,la,la,Adv,Adv,là,C/V\,ADV,là,10
3543,544,5,.,.,Pnc,Pnc,,,PUNCT,.,9
3544,545,1,bien,bien,Adv,Adv,bien,C/V\,ADV,bien,10
3545,545,2,veigniez,veigniez,Vfin,Vfin,venir,C/V\.'C/V\,VERB,venir,10
3546,545,3,",",",",Pnc,Pnc,,,PUNCT,",",9
3547,545,4,belle,belle,Adj,Adj,beau,'C/V\.C/(e)\,ADJ,beau,10
3548,545,5,suer,suer,N,N,,C/V\,NOUN,soeur,8
3549,545,6,;,;,Pnc,Pnc,,,PUNCT,;,9
3550,545,7,or,or,Adv,Adv,or2,/V\,ADV,or,10
3551,545,8,sa,sa,Adv,Adv,çà,C/V\,ADV,çà,10
3552,545,9,",",",",Pnc,Pnc,,,PUNCT,",",9
3553,546,1,avez,avez,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
3554,546,2,dit,dit,Vpp,Vpp,dire,C/V\,VERB,dire,10
3555,546,3,tout,tout,QIs,QIs,tout,C/V\,PRON,tout,10
3556,546,4,?,?,Pnc,Pnc,,,PUNCT,?,9
3557,547,1,oïl,oïl,NVP,NVP,oui,/{V}\.'/V\,ADV,oui,10
3558,547,2,",",",",Pnc,Pnc,,,PUNCT,",",9
3559,547,3,j',j',Prn,Prn$,je,C/\,PRON,je,10
3560,547,4,ay,ay,Vfin,Vfin,avoir,/V\,VERB,avoir,10
3561,547,5,tout,tout,QIs,QIs,tout,C/V\,PRON,tout,10
3562,547,6,mis,mis,Vpp,Vpp,mettre,C/V\,VERB,mettre,10
3563,547,7,sus,sus,PrA,PrA,sus,C/V\,ADP,sus,10
3564,547,8,le,le,Det,Det,le,C/(e)\,DET,le,10
3565,547,9,bout,bout,N,N,,C/V\,NOUN,bout,8
3566,548,1,jusqu',jusqu',PrA,PrA,jusque,C/V\,ADP,jusque,10
3567,548,2,a,a,Pre,Pre,à,/V\,ADP,à,10
3568,548,3,demain,demain,Adv,Adv,demain,C/V\.'C/V\,ADV,demain,10
3569,548,4,",",",",Pnc,Pnc,,,PUNCT,",",9
3570,549,1,c',c',Prn,Prn,ce,C/\,PRON,ce,10
3571,549,2,est,est,Vfin,Vfin,être,/V\,VERB,être,10
3572,549,3,bien,bien,Adv,Adv,bien,C/V\,ADV,bien,10
3573,549,4,fait,fait,Vpp,Vpp,faire,C/V\,VERB,faire,10
3574,549,5,;,;,Pnc,Pnc,,,PUNCT,;,9
3575,549,6,mettez,mettez,Vfin,Vfin,mettre,C/V\.'C/V\,VERB,mettre,10
3576,549,7,ci,ci,Adv,Adv,ci,C/V\,ADV,ci,10
3577,549,8,la,la,Det,Det,le,C/V\,DET,le,10
3578,549,9,main,main,N,N,,C/V\,NOUN,main,8
3579,549,10,",",",",Pnc,Pnc,,,PUNCT,",",9
3580,550,1,belle,belle,Adj,Adj,beau,'C/V\.C/(e)\,ADJ,beau,10
3581,550,2,suer,suer,N,N,,C/V\,NOUN,soeur,8
3582,550,3,",",",",Pnc,Pnc,,,PUNCT,",",9
3583,550,4,avec,avec,PrA,PrA,avec,/V\.'C/V\,ADP,avec,10
3584,550,5,nous,nous,Prn,Prn$$,nous,C/V\,PRON,nous,10
3585,550,6,mengiez,mengiez,Vfin,Vfin,manger,C/V\.'C/V\,VERB,manger,10
3586,550,7,.,.,Pnc,Pnc,,,PUNCT,.,9
3587,551,1,tenez,tenez,Vfin,Vfin,tenir,C/V\.'C/V\,VERB,tenir,10
3588,551,2,:,:,Pnc,Pnc,,,PUNCT,:,9
3589,551,3,ceste,ceste,Dem,Dem,cist,'C/V\.C/(e)\,DET,cist,10
3590,551,4,cuisse,cuisse,N,N,,'C/V\.C/(e)\,NOUN,cuisse,9
3591,551,5,rungiez,rungiez,Vpp,Vpp,,C/V\.'C/V\,VERB,ronger,9
3592,552,1,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
3593,552,2,ce,ce,Dem,Dem,cist,C/(e)\,DET,cist,10
3594,552,3,poucin,poucin,N,N,,C/V\.'C/V\,NOUN,poussin,9
3595,552,4,.,.,Pnc,Pnc,,,PUNCT,.,9
3596,553,1,voulentiers,voulentiers,Adv,Adv,volentiers,C/V\.C/V\.'C/V\,ADV,volentiers,10
3597,553,2,",",",",Pnc,Pnc,,,PUNCT,",",9
3598,553,3,dame,dame,N,N,,'C/V\.C/(e)\,NOUN,dame,8
3599,553,4,",",",",Pnc,Pnc,,,PUNCT,",",9
3600,553,5,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
3601,553,6,cuer,cuer,N,N,,C/V\,NOUN,coeur,3
3602,553,7,fin,fin,Adj,Adj,fin2,C/V\,ADJ,fin,10
3603,554,1,quant,quant,Sub,Sub,quand,C/V\,SCONJ,quand,10
3604,554,2,le,le,Prn,Prn$$,le,C/(e)\,PRON,le,10
3605,554,3,voulez,voulez,Vfin,Vfin,vouloir,C/V\.'C/V\,VERB,vouloir,10
3606,554,4,.,.,Pnc,Pnc,,,PUNCT,.,9
3607,555,1,ma,ma,Det,Det,mon,C/V\,DET,mon,10
3608,555,2,chiere,chiere,Adj,Adj,cher,'C/V\.C/(e)\,ADJ,cher,10
3609,555,3,dame,dame,N,N,,'C/V\.C/(e)\,NOUN,dame,8
3610,555,4,",",",",Pnc,Pnc,,,PUNCT,",",9
3611,555,5,or,or,Adv,Adv,or2,/V\,ADV,or,10
3612,555,6,m',m',Prn,Prn$$,me,C/\,PRON,me,10
3613,555,7,entendez,entendez,Vfin,Vfin,entendre,/V\.C/V\.'C/V\,VERB,entendre,10
3614,555,8,.,.,Pnc,Pnc,,,PUNCT,.,9
3615,556,1,nous,nous,Prn,Prn$,nous,C/V\,PRON,nous,10
3616,556,2,avons,avons,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10
3617,556,3,mengié,mengié,Vpp,Vpp,manger,C/V\.'C/V\,VERB,manger,10
3618,556,4,a,a,Pre,Pre,à,/V\,ADP,à,10
3619,556,5,foison,foison,N,N,,C/V\.'C/V\,NOUN,foison,9
3620,556,6,.,.,Pnc,Pnc,,,PUNCT,.,9
3621,557,1,il,il,Prn,Prn$,il,/V\,PRON,il,10
3622,557,2,est,est,Vfin,Vfin,être,/V\,VERB,être,10
3623,557,3,d',d',Pre,Pre,de,C/\,ADP,de,10
3624,557,4,aler,aler,Vinf,Vinf,aller,/V\.'C/V\,VERB,aller,10
3625,557,5,couchier,couchier,Vinf,Vinf,,C/V\.'C/V\,VERB,coucher,8
3626,557,6,saison,saison,N,N,,C/V\.'C/V\,NOUN,saison,8
3627,557,7,",",",",Pnc,Pnc,,,PUNCT,",",9
3628,558,1,si,si,Adv,Adv,si4,C/V\,ADV,si,10
3629,558,2,com,com,Sub,Sub,comme,C/V\,SCONJ,comme,10
3630,558,3,me,me,Prn,Prn$$,me,C/(e)\,PRON,me,10
3631,558,4,semble,semble,Vfin,Vfin,sembler,'C/V\.C/(e)\,VERB,sembler,10
3632,558,5,.,.,Pnc,Pnc,,,PUNCT,.,9
3633,559,1,c',c',Prn,Prn,ce,C/\,PRON,ce,10
3634,559,2,est,est,Vfin,Vfin,être,/V\,VERB,être,10
3635,559,3,voirs,voirs,Adj,Adj,voir2,C/V\,ADJ,voir,10
3636,559,4,;,;,Pnc,Pnc,,,PUNCT,;,9
3637,559,5,alons,alons,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
3638,559,6,nous,nous,Prn,Prn%,nous,C/V\,PRON,nous,10
3639,559,7,trois,trois,QIs,QIs,trois,C/V\,NUM,trois,10
3640,559,8,ensemble,ensemble,Adv,Adv,ensemble,/V\.'C/V\.C/(e)\,ADV,ensemble,10
3641,559,9,.,.,Pnc,Pnc,,,PUNCT,.,9
3642,560,1,demain,demain,Adv,Adv,demain,C/V\.'C/V\,ADV,demain,10
3643,560,2,lever,lever,Vinf,Vinf,lever,C/V\.'C/V\,VERB,lever,10
3644,560,3,nous,nous,Prn,Prn$$,nous,C/V\,PRON,nous,10
3645,560,4,convenra,convenra,Vfin,Vfin,convenir,C/V\.C/V\.'C/V\,VERB,convenir,10
3646,561,1,matin,matin,Adv,Adv,,C/V\.'C/V\,ADV,matin,8
3647,561,2,",",",",Pnc,Pnc,,,PUNCT,",",9
3648,561,3,pour,pour,Pre,Pre,pour,C/V\,ADP,pour,10
3649,561,4,ce,ce,Prn,Prn,ce,C/(e)\,PRON,ce,10
3650,561,5,que,que,Sub,Sub,que,C/(e)\,SCONJ,que,10
3651,561,6,l',l',Det,Det,le,C/\,DET,le,10
3652,561,7,en,en,Prn,Prn$,on,/V\,PRON,on,10
3653,561,8,tenra,tenra,Vfin,Vfin,tenir,C/V\.'C/V\,VERB,tenir,10
3654,562,1,ceens,ceens,Adv,Adv,céans,C/(V)\.'/V\,ADV,céans,10
3655,562,2,chapitre,chapitre,N,N,,C/V\.'C/V\.C/(e)\,NOUN,chapitre,5
3656,562,3,.,.,Pnc,Pnc,,,PUNCT,.,9
3657,563,1,alons,alons,Vfin,Vfin,aller,/V\.'C/V\,VERB,aller,10
3658,563,2,donc,donc,Adv,Adv,donc,C/V\,ADV,donc,10
3659,563,3,:,:,Pnc,Pnc,,,PUNCT,:,9
3660,563,4,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
3661,563,5,ne,ne,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
3662,563,6,vueil,vueil,Vfin,Vfin,vouloir,C/V\,VERB,vouloir,10
3663,563,7,pas,pas,Neg,Neg,pas,C/V\,ADV,pas,10
3664,563,8,istre,istre,Vinf,Vinf,issir,'/V\.C/(e)\,VERB,issir,10
3665,564,1,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
3666,564,2,vostre,vostre,Det,Det,votre,'C/V\.C/(e)\,DET,votre,10
3667,564,3,accort,accort,N,N,,/V\.'C/V\,NOUN,accord,8
3668,564,4,.,.,Pnc,Pnc,,,PUNCT,.,9
3669,565,1,perrotin,perrotin,N,N,,C/V\.C/V\.'C/V\,PROPN|NOUN,UNKNOWN,-10
3670,565,2,",",",",Pnc,Pnc,,,PUNCT,",",9
3671,565,3,il,il,Prn,Prn$,il,/V\,PRON,il,10
3672,565,4,m',m',Prn,Prn$$,me,C/\,PRON,me,10
3673,565,5,est,est,Vfin,Vfin,être,/V\,VERB,être,10
3674,565,6,moult,moult,QIs,QIs,moult,C/V\,ADV,moult,10
3675,565,7,a,a,Pre,Pre,à,/V\,ADP,à,10
3676,565,8,fort,fort,Adj,Adj,fort,C/V\,ADJ,fort,10
3677,566,1,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
3678,566,2,ce,ce,Prn,Prn,ce,C/(e)\,PRON,ce,10
3679,566,3,qu',qu',Sub,Sub,que,C/\,SCONJ,que,10
3680,566,4,estre,estre,Vinf,Vinf,être,'/V\.C/(e)\,VERB,être,10
3681,566,5,autrement,autrement,Adv,Adv,,/V\.C/e\.'C/V\,ADV,autrement,9
3682,566,6,ne,ne,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
3683,566,7,peut,peut,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
3684,566,8,:,:,Pnc,Pnc,,,PUNCT,:,9
3685,567,1,grant,grant,Adj,Adj,grand,C/V\,ADJ,grand,10
3686,567,2,chose,chose,N,N,,'C/V\.C/(e)\,NOUN,chose,8
3687,567,3,a,a,Vfin,Vfin,avoir,/V\,VERB,avoir,10
3688,567,4,en,en,Pre,Pre,en,/V\,ADP,en,10
3689,567,5,«,«,Pnc,Pnc,,,PUNCT,«,9
3690,567,6,faire,faire,Vinf,Vinf,faire,'C/V\.C/(e)\,VERB,faire,10
3691,567,7,l',l',Prn,Prn$$,le,C/\,PRON,le,10
3692,567,8,esteut,esteut,Vfin,Vfin,estovoir,/V\.'C/V\,VERB,estovoir,10
3693,567,9,»,»,Pnc,Pnc,,,PUNCT,»,9
3694,567,10,.,.,Pnc,Pnc,,,PUNCT,.,9
3695,568,1,doulz,doulz,Adj,Adj,doux,C/V\,ADJ,doux,10
3696,568,2,amis,amis,N,N,,/V\.'C/V\,NOUN,ami,3
3697,568,3,",",",",Pnc,Pnc,,,PUNCT,",",9
3698,568,4,a,a,Pre,Pre,à,/V\,ADP,à,10
3699,568,5,toy,toy,Prn,Prn,toi,C/V\,PRON,toi,10
3700,568,6,me,me,Prn,Prn$$,me,C/(e)\,PRON,me,10
3701,568,7,complaing,complaing,Vfin,Vfin,complaindre,C/V\.'C/V\,VERB,complaindre,10
3702,568,8,.,.,Pnc,Pnc,,,PUNCT,.,9
3703,569,1,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
3704,569,2,vieng,vieng,Vfin,Vfin,venir,C/V\,VERB,venir,10
3705,569,3,de,de,Pre,Pre,de,C/(e)\,ADP,de,10
3706,569,4,celle,celle,Dem,Dem,cil,'C/V\.C/(e)\,PRON,cil,10
3707,569,5,que,que,Qux,Qux,que,C/(e)\,PRON,que,10
3708,569,6,tant,tant,QIs,QIs,tant,C/V\,ADV,tant,10
3709,569,7,aing,aing,Vfin,Vfin,aimer,/V\,VERB,aimer,10
3710,569,8,",",",",Pnc,Pnc,,,PUNCT,",",9
3711,570,1,a,a,Pre,Pre,à,/V\,ADP,à,10
3712,570,2,qui,qui,Qux,Qux,qui,C/V\,PRON,qui,10
3713,570,3,j',j',Prn,Prn$,je,C/\,PRON,je,10
3714,570,4,ay,ay,Vfin,Vfin,avoir,/V\,VERB,avoir,10
3715,570,5,parlé,parlé,Vpp,Vpp,parler,C/V\.'C/V\,VERB,parler,10
3716,570,6,longuement,longuement,Adv,Adv,,C/V\.C/e\.'C/V\,ADV,longuement,8
3717,571,1,et,et,Crd,Crd,et,/V\,CCONJ,et,10
3718,571,2,si,si,Adv,Adv,si4,C/V\,ADV,si,10
3719,571,3,li,li,Prn,Prn$$,li,C/V\,PRON,li,10
3720,571,4,ay,ay,Vfin,Vfin,avoir,/V\,VERB,avoir,10
3721,571,5,monstré,monstré,Vpp,Vpp,montrer,C/V\.'C/V\,VERB,montrer,10
3722,571,6,conment,conment,Qux,Qux,comment,C/V\.'C/V\,ADV,comment,10
3723,572,1,deux,deux,QIs,QIs,deux,C/V\,NUM,deux,10
3724,572,2,nuiz,nuiz,N,N,,C/V\,NOUN,nuit,8
3725,572,3,elle,elle,Prn,Prn$,elle,'/V\.C/(e)\,PRON,elle,10
3726,572,4,m',m',Prn,Prn$$,me,C/\,PRON,me,10
3727,572,5,a,a,Vfin,Vfin,avoir,/V\,VERB,avoir,10
3728,572,6,fait,fait,Vpp,Vpp,faire,C/V\,VERB,faire,10
3729,572,7,attendre,attendre,Vinf,Vinf,attendre,/V\.'C/V\.C/(e)\,VERB,attendre,10
3730,572,8,;,;,Pnc,Pnc,,,PUNCT,;,9
3731,573,1,et,et,Crd,Crd,et,/V\,CCONJ,et,10
3732,573,2,elle,elle,Prn,Prn,elle,'/V\.C/(e)\,PRON,elle,10
3733,573,3,d',d',Pre,Pre,de,C/\,ADP,de,10
3734,573,4,umble,umble,Adj,Adj,,'/V\.C/(e)\,ADJ,humble,6
3735,573,5,cuer,cuer,N,N,,C/V\,NOUN,coeur,3
3736,573,6,et,et,Crd,Crd,et,/V\,CCONJ,et,10
3737,573,7,tendre,tendre,Adj,Adj,,'C/V\.C/(e)\,ADJ,tendre,8
3738,574,1,m',m',Prn,Prn$$,me,C/\,PRON,me,10
3739,574,2,a,a,Vfin,Vfin,avoir,/V\,VERB,avoir,10
3740,574,3,prié,prié,Vpp,Vpp,prier,C/V\.'C/V\,VERB,prier,10
3741,574,4,que,que,Sub,Sub,que,C/(e)\,SCONJ,que,10
3742,574,5,je,je,Prn,Prn$,je,C/(e)\,PRON,je,10
3743,574,6,li,li,Prn,Prn$$,li,C/V\,PRON,li,10
3744,574,7,pardoingne,pardoingne,Vfin,Vfin,pardonner,C/V\.'C/V\.C/(e)\,VERB,pardonner,10
3745,574,8,",",",",Pnc,Pnc,,,PUNCT,",",9
3746,575,1,car,car,Crd,Crd,car,C/V\,CCONJ,car,10
3747,575,2,il,il,Prn,Prn$,il,/V\,PRON,il,10
3748,575,3,li,li,Prn,Prn$$,li,C/V\,PRON,li,10
3749,575,4,sourdi,sourdi,Vfin,Vfin,sourdre,C/V\.'C/V\,VERB,sourdre,10
3750,575,5,une,une,QIs,QIs,un,'/V\.C/(e)\,DET,un,10
3751,575,6,essoine,essoine,N,N,,/V\.'C/V\.C/(e)\,NOUN,essoine,9
3752,576,1,par,par,Pre,Pre,par,C/V\,ADP,par,10
3753,576,2,quoy,quoy,Qux,Qux,que,C/V\,PRON,que,10
3754,576,3,a,a,Pre,Pre,à,/V\,ADP,à,10
3755,576,4,moy,moy,Prn,Prn,moi,C/V\,PRON,moi,10
3756,576,5,ne,ne,Neg,Neg$$,ne,C/(e)\,ADV,ne,10
3757,576,6,pot,pot,Vfin,Vfin,pouvoir2,C/V\,VERB,pouvoir,10
3758,576,7,venir,venir,Vinf,Vinf,venir,C/V\.'C/V\,VERB,venir,10
3759,576,8,",",",",Pnc,Pnc,,,PUNCT,",",9
3760,577,1,mais,mais,Adv,Adv,mais,C/V\,ADV,mais,10
3761,577,2,que,que,Sub,Sub,que,C/(e)\,SCONJ,que,10
3762,577,3,ja,ja,Adv,Adv,jà,C/V\,ADV,jà,10
3763,577,4,venra,venra,Vfin,Vfin,venir,C/V\.'C/V\,VERB,venir,10
3764,577,5,sanz,sanz,Pre,Pre,sans,C/V\,ADP,sans,10
3765,577,6,faillir,faillir,Vinf,Vinf,faillir,C/V\.'C/V\,VERB,faillir,10
3766,577,7,;,;,Pnc,Pnc,,,PUNCT,;,9
3767,578,1,que,que,Qux,Qux,que,C/(e)\,PRON,que,10
3768,578,2,m',m',Prn,Prn$$,me,C/\,PRON,me,10
3769,578,3,en,en,Prn,Prn$$,en2,/V\,PRON,en,10
3770,578,4,diz,diz,Vfin,Vfin,dire,C/V\,VERB,dire,10
3771,578,5,tu,tu,Prn,Prn%,tu,C/V\,PRON,tu,10
3772,578,6,?,?,Pnc,Pnc,,,PUNCT,?,9
3773,579,1,mon,mon,Det,Det,mon,C/V\,DET,mon,10
3774,579,2,seigneur,seigneur,N,N,,C/V\.'C/V\,NOUN,seigneur,8
3775,579,3,",",",",Pnc,Pnc,,,PUNCT,",",9
3776,579,4,par,par,Pre,Pre,par,C/V\,ADP,par,10
3777,579,5,le,le,Det,Det,le,C/(e)\,DET,le,10
3778,579,6,roy,roy,N,N,,C/V\,NOUN,roi,8
3779,579,7,jhesu,jhesu,N,N,,C/V\.'C/V\,PROPN,Jésus,8
3780,579,8,",",",",Pnc,Pnc,,,PUNCT,",",9
