wd_id,word,lex_id,chapter_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR
2027,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2028,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
2029,pont,pont,1.6,N,N,,C/V\,NOUN,pont,8,
2030,fut,fut,1.6,Vfin,Vfin,être,C/V\,VERB,être,10,
2031,dressé,dressé,1.6,Vpp,Vpp,,C/V\.'C/V\,VERB,dresser,9,
2032,jusques,jusques,1.6,PrA,PrA,jusque,'C/V\.C/e\,ADP,jusque,10,
2033,à,a,1.6,Pre,Pre,à,/V\,ADP,à,10,
2034,l',l',1.6,Det,Det,le,C/\,DET,le,10,
2035,autre,autre,1.6,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10,
2036,part,part,1.6,N,N,,C/V\,NOUN,part,3,
2037,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2038,la,la,1.6,Det,Det,le,C/V\,DET,le,10,
2039,rivière,riviere,1.6,N,N,,C/V\.'C/V\.C/(e)\,NOUN,rivière,9,
2040,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
2041,Et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2042,incontinent,incontinent,1.6,Adv,Adv,incontinent,/V\.C/V\.C/V\.'C/V\,ADV,incontinent,10,
2043,passa,passa,1.6,Vfin,Vfin,passer,C/V\.'C/V\,VERB,passer,10,
2044,ledict,ledict,1.6,Dem,Dem,ledit,C/e\.'C/V\,DET,ledit,10,
2045,conte,conte,1.6,N,N,,'C/V\.C/(e)\,NOUN,comte,3,
2046,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2047,Charroloys,charroloys,1.6,N,N,,C/V\.C/V\.'C/V\,PROPN,Charolais,-10,Charolais
2048,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2049,l',l',1.6,Det,Det,le,C/\,DET,le,10,
2050,autre,autre,1.6,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10,
2051,costé,costé,1.6,N,N,,C/V\.'C/V\,NOUN,côté,8,
2052,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2053,y,y,1.6,Prn,Prn$$,y2,/V\,PRON,y,10,
2054,fist,fist,1.6,Vfin,Vfin,faire,C/V\,VERB,faire,10,
2055,tendre,tendre,1.6,Vinf,Vinf,tendre,'C/V\.C/(e)\,VERB,tendre,10,
2056,ses,ses,1.6,Det,Det,son4,C/V\,DET,son,10,
2057,pavillons,pavillons,1.6,N,N,,C/V\.C/V\.'C/V\,NOUN,pavillon,9,
2058,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2059,dont,dont,1.6,Qux,Qux,dont,C/V\,PRON,dont,10,
2060,il,il,1.6,Prn,Prn$,il,/V\,PRON,il,10,
2061,y,y,1.6,Prn,Prn$$,y2,/V\,PRON,y,10,
2062,avoit,avoit,1.6,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,
2063,grant,grant,1.6,Adj,Adj,grand,C/V\,ADJ,grand,10,
2064,nombre,nombre,1.6,N,N,,'C/V\.C/(e)\,NOUN,nombre,8,
2065,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
2066,Et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2067,fist,fist,1.6,Vfin,Vfin,faire,C/V\,VERB,faire,10,
2068,passer,passer,1.6,Vinf,Vinf,passer,C/V\.'C/V\,VERB,passer,10,
2069,tout,tout,1.6,QIs,QIs,tout,C/V\,DET,tout,10,
2070,son,son,1.6,Det,Det,son4,C/V\,DET,son,10,
2071,ost,ost,1.6,N,N,,/V\,NOUN,ost,8,
2072,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2073,toute,toute,1.6,QIs,QIs,tout,'C/V\.C/(e)\,DET,tout,10,
2074,son,son,1.6,Det,Det,son4,C/V\,DET,son,10,
2075,artillerie,artillerie,1.6,N,N,,/V\.C/V\.C/e\.'C/V\./(e)\,NOUN,artillerie,8,
2076,par,par,1.6,Pre,Pre,par,C/V\,ADP,par,10,
2077,dessus,dessus,1.6,PrA,PrA,dessus,C/V\.'C/V\,ADP,dessus,10,
2078,ledict,ledict,1.6,Dem,Dem,ledit,C/e\.'C/V\,DET,ledit,10,
2079,pont,pont,1.6,N,N,,C/V\,NOUN,pont,8,
2080,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2081,se,se,1.6,Prn,Prn$$,se,C/(e)\,PRON,se,10,
2082,logea,logea,1.6,Vfin,Vfin,,C/V\.'C/V\,VERB,loger,9,
2083,à,a,1.6,Pre,Pre,à,/V\,ADP,à,10,
2084,ung,ung,1.6,QIs,QIs,un,/V\,DET,un,10,
2085,coustau,coustau,1.6,N,N,,C/V\.'C/V\,NOUN,couteau,6,
2086,pendant,pendant,1.6,Vprs,Vprs,pendre,C/V\.'C/V\,VERB,pendre,10,
2087,devers,devers,1.6,PrA,PrA,devers,C/V\.'C/V\,ADP,devers,10,
2088,la,la,1.6,Det,Det,le,C/V\,DET,le,10,
2089,rivière,riviere,1.6,N,N,,C/V\.'C/V\.C/(e)\,NOUN,rivière,9,
2090,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2091,y,y,1.6,Prn,Prn$$,y2,/V\,PRON,y,10,
2092,faisoit,faisoit,1.6,Vfin,Vfin,faire,C/V\.'C/V\,VERB,faire,10,
2093,très,tres,1.6,Adv,Adv,très,C/V\,ADV,très,10,
2094,beau,beau,1.6,Adj,Adj,beau,C/V\,ADJ,beau,10,
2095,veoir,veoir,1.6,Vinf,Vinf,voir,C/(V)\.'/V\,VERB,voir,10,
2096,son,son,1.6,Det,Det,son4,C/V\,DET,son,10,
2097,ost,ost,1.6,N,N,,/V\,NOUN,ost,8,
2098,pour,pour,1.6,Pre,Pre,pour,C/V\,ADP,pour,10,
2099,ceulx,ceulx,1.6,Dem,Dem,cil,C/V\,PRON,cil,10,
2100,qui,qui,1.6,Qux,Qux,qui,C/V\,PRON,qui,10,
2101,estoient,estoient,1.6,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10,
2102,encores,encores,1.6,Adv,Adv,encore,/V\.'C/V\.C/e\,ADV,encore,10,
2103,derrière,derriere,1.6,PrA,PrA,derrière,C/V\.'C/V\.C/(e)\,ADV,derrière,10,
2104,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
2105,Tout,tout,1.6,QIs,QIs,tout,C/V\,DET,tout,10,
2106,ce,ce,1.6,Dem,Dem,cist,C/(e)\,DET,cist,10,
2107,jour,jour,1.6,N,N,,C/V\,NOUN,jour,8,
2108,ne,ne,1.6,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,
2109,peurent,peurent,1.6,Vfin,Vfin,pouvoir2,C/(V)\.'/V\.C/e\,VERB,pouvoir,10,
2110,passer,passer,1.6,Vinf,Vinf,passer,C/V\.'C/V\,VERB,passer,10,
2111,que,que,1.6,Sub,Sub,que,C/(e)\,SCONJ,que,10,
2112,ses,ses,1.6,Det,Det,son4,C/V\,DET,son,10,
2113,gens,gens,1.6,N,N,,C/V\,NOUN,gent,11,
2114,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
2115,Le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
2116,lendemain,lendemain,1.6,N,N,,C/V\.C/e\.'C/V\,NOUN,lendemain,9,
2117,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2118,à,a,1.6,Pre,Pre,à,/V\,ADP,à,10,
2119,l',l',1.6,Det,Det,le,C/\,DET,le,10,
2120,aube,aube,1.6,N,N,,'/V\.C/(e)\,NOUN,aube,9,
2121,du,du,1.6,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
2122,jour,jour,1.6,N,N,,C/V\,NOUN,jour,8,
2123,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2124,passèrent,passerent,1.6,Vfin,Vfin,passer,C/V\.'C/V\.C/e\,VERB,passer,10,
2125,les,les,1.6,Det,Det,le,C/V\,DET,le,10,
2126,ducz,ducz,1.6,N,N,,C/V\,NOUN,duc,9,
2127,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2128,Bretaigne,bretaigne,1.6,N,N,,C/V\.'C/V\.C/(e)\,PROPN,Bretagne,8,
2129,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2130,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2131,Berry,berry,1.6,N,N,,C/V\.'C/V\,PROPN,Berry,9,
2132,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2133,tout,tout,1.6,QIs,QIs,tout,C/V\,DET,tout,10,
2134,leur,leur,1.6,Det,Det,leur2,C/V\,DET,leur,10,
2135,ost,ost,1.6,N,N,,/V\,NOUN,ost,8,
2136,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2137,qui,qui,1.6,Qux,Qux,qui,C/V\,PRON,qui,10,
2138,trouvèrent,trouverent,1.6,Vfin,Vfin,trouver,C/V\.'C/V\.C/e\,VERB,trouver,10,
2139,ce,ce,1.6,Dem,Dem,cist,C/(e)\,DET,cist,10,
2140,pont,pont,1.6,N,N,,C/V\,NOUN,pont,8,
2141,très,tres,1.6,Adv,Adv,très,C/V\,ADV,très,10,
2142,beau,beau,1.6,Adj,Adj,beau,C/V\,ADJ,beau,10,
2143,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2144,fait,fait,1.6,Vpp,Vpp,faire,C/V\,VERB,faire,10,
2145,en,en,1.6,Pre,Pre,en,/V\,ADP,en,10,
2146,grande,grande,1.6,Adj,Adj,grand,'C/V\.C/(e)\,ADJ,grand,10,
2147,diligence,diligence,1.6,N,N,,C/V\.C/V\.'C/V\.C/(e)\,NOUN,diligence,8,
2148,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2149,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2150,passèrent,passerent,1.6,Vfin,Vfin,passer,C/V\.'C/V\.C/e\,VERB,passer,10,
2151,ung,ung,1.6,QIs,QIs,un,/V\,DET,un,10,
2152,peu,peu,1.6,N,N,peu,C/V\,PROPN|NOUN,peu,10,
2153,oultre,oultre,1.6,PrA,PrA,outre2,'/V\.C/(e)\,ADV,outre,10,
2154,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2155,se,se,1.6,Prn,Prn$$,se,C/(e)\,PRON,se,10,
2156,logèrent,logerent,1.6,Vfin,Vfin,,C/V\.'C/V\.C/e\,VERB,loger,9,
2157,sur,sur,1.6,PrA,PrA,sur,C/V\,ADP,sur,10,
2158,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
2159,hault,hault,1.6,Adj,Adj,haut,C/V\,ADJ,haut,10,
2160,pareillement,pareillement,1.6,Adv,Adv,,C/V\.C/V\.C/e\.'C/V\,ADV,pareillement,9,
2161,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
2162,Dès,dés,1.6,Pre,Pre,dès,C/V\,ADP,dès,10,
2163,que,que,1.6,Sub,Sub,que,C/(e)\,SCONJ,que,10,
2164,la,la,1.6,Det,Det,le,C/V\,DET,le,10,
2165,nuyt,nuyt,1.6,N,N,,C/V\,NOUN,nuit,8,
2166,fut,fut,1.6,Vfin,Vfin,être,C/V\,VERB,être,10,
2167,venue,venue,1.6,Vpp,Vpp,venir,C/V\.'C/V\./(e)\,VERB,venir,10,
2168,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2169,nous,nous,1.6,Prn,Prn$,nous,C/V\,PRON,nous,10,
2170,commenceasmes,commenceasmes,1.6,Vfin,Vfin,commencer,C/V\.C/V\.'C/V\.C/e\,VERB,commencer,10,
2171,à,a,1.6,Pre,Pre,à,/V\,ADP,à,10,
2172,appercevoir,appercevoir,1.6,Vinf,Vinf,apercevoir,/V\.C/V\.C/e\.'C/V\,VERB,apercevoir,10,
2173,grant,grant,1.6,Adj,Adj,grand,C/V\,ADJ,grand,10,
2174,nombre,nombre,1.6,N,N,,'C/V\.C/(e)\,NOUN,nombre,8,
2175,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2176,feux,feux,1.6,N,N,,C/V\,NOUN,feu,8,
2177,bien,bien,1.6,Adv,Adv,bien,C/V\,ADV,bien,10,
2178,loing,loing,1.6,Adv,Adv,loin,C/V\,ADV,loin,10,
2179,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2180,nous,nous,1.6,Prn,Prn,nous,C/V\,PRON,nous,10,
2181,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2182,autant,autant,1.6,Adv,Adv,autant,/V\.'C/V\,ADV,autant,10,
2183,que,que,1.6,Sub,Sub,que,C/(e)\,SCONJ,que,10,
2184,la,la,1.6,Det,Det,le,C/V\,DET,le,10,
2185,veue,veue,1.6,N,N,,C/(V)\.'/V\./(e)\,NOUN,vue,8,
2186,povoit,povoit,1.6,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10,
2187,porter,porter,1.6,Vinf,Vinf,porter,C/V\.'C/V\,VERB,porter,10,
2188,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
2189,Aucuns,aucuns,1.6,QIs,QIs,aucun,/V\.'C/V\,PRON,aucun,10,
2190,cuydoient,cuydoient,1.6,Vfin,Vfin,cuider,C/V\.'C/V\./e\,VERB,cuider,10,
2191,que,que,1.6,Sub,Sub,que,C/(e)\,SCONJ,que,10,
2192,fust,fust,1.6,Vfin,Vfin,être,C/V\,VERB,être,10,
2193,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
2194,roy,roy,1.6,N,N,,C/V\,NOUN,roi,8,
2195,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
2196,Toutesfois,toutesfois,1.6,Adv,Adv,toutefois,C/V\.C/e\.'C/V\,ADV,toutefois,10,
2197,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2198,avant,avant,1.6,PrA,PrA,avant,/V\.'C/V\,ADP,avant,10,
2199,que,que,1.6,Sub,Sub,que,C/(e)\,SCONJ,que,10,
2200,fust,fust,1.6,Vfin,Vfin,être,C/V\,VERB,être,10,
2201,mynuyt,mynuyt,1.6,N,N,,C/V\.'C/V\,NOUN,minuit,9,
2202,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2203,on,on,1.6,Prn,Prn$,on,/V\,PRON,on,10,
2204,fut,fut,1.6,Vfin,Vfin,être,C/V\,VERB,être,10,
2205,adverty,adverty,1.6,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,avertir,9,
2206,que,que,1.6,Sub,Sub,que,C/(e)\,SCONJ,que,10,
2207,c',c',1.6,Prn,Prn,ce,C/\,PRON,ce,10,
2208,estoit,estoit,1.6,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,
2209,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
2210,duc,duc,1.6,N,N,,C/V\,NOUN,duc,8,
2211,Jehan,jehan,1.6,N,N,,C/(V)\.'/V\,PROPN,Jean,8,
2212,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2213,Calabre,calabre,1.6,N,N,,C/V\.'C/V\.C/(e)\,PROPN,Calabre,8,
2214,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2215,seul,seul,1.6,Adj,Adj,seul,C/V\,ADJ,seul,10,
2216,filz,filz,1.6,N,N,,C/V\,NOUN,fils,3,
2217,du,du,1.6,Pre+Det,Pre+Det,de.le,C/V\,ADP.DET,de.le,10,
2218,roy,roy,1.6,N,N,,C/V\,NOUN,roi,8,
2219,René,rené,1.6,N,N,,C/V\.'C/V\,PROPN,René,8,
2220,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2221,Cecille,cecille,1.6,N,N,,C/V\.'C/V\.C/(e)\,PROPN,Cécile,5,
2222,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2223,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2224,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2225,avec,avec,1.6,PrA,PrA,avec,/V\.'C/V\,ADP,avec,10,
2226,luy,luy,1.6,Prn,Prn,lui,C/V\,PRON,lui,10,
2227,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2228,bien,bien,1.6,Adv,Adv,bien,C/V\,ADV,bien,10,
2229,neuf,neuf,1.6,QIs,QIs,neuf,C/V\,NUM,neuf,10,
2230,cens,cens,1.6,QIs,QIs,cent,C/V\,NUM,cent,10,
2231,hommes,hommes,1.6,N,N,,'/V\.C/e\,NOUN,homme,8,
2232,d',d',1.6,Pre,Pre,de,C/\,ADP,de,10,
2233,armes,armes,1.6,N,N,,'/V\.C/e\,NOUN,arme,3,
2234,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2235,la,la,1.6,Det,Det,le,C/V\,DET,le,10,
2236,duché,duché,1.6,N,N,,C/V\.'C/V\,NOUN,duché,9,
2237,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2238,conté,conté,1.6,N,N,,C/V\.'C/V\,NOUN,comté,8,
2239,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2240,Bourgongne,bourgongne,1.6,N,N,,C/V\.'C/V\.C/(e)\,PROPN,Bourgogne,9,
2241,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2242,bien,bien,1.6,Adv,Adv,bien,C/V\,ADV,bien,10,
2243,accompaigné,accompaigné,1.6,Vpp,Vpp,,/V\.C/V\.C/V\.'C/V\,VERB,accompagner,9,
2244,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2245,gens,gens,1.6,N,N,,C/V\,NOUN,gent,11,
2246,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2247,cheval,cheval,1.6,N,N,,C/V\.'C/V\,NOUN,cheval,8,
2248,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2249,mais,mais,1.6,Crd,Crd,mais,C/V\,CCONJ,mais,10,
2250,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2251,gens,gens,1.6,N,N,,C/V\,NOUN,gent,11,
2252,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2253,pied,pied,1.6,N,N,,C/V\,NOUN,pied,9,
2254,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2255,pou,pou,1.6,N,N,peu,C/V\,PROPN|NOUN,peu,10,
2256,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
2257,Pour,pour,1.6,Pre,Pre,pour,C/V\,ADP,pour,10,
2258,ce,ce,1.6,Prn,Prn,ce,C/(e)\,PRON,ce,10,
2259,petit,petit,1.6,Adj,Adj,petit,C/V\.'C/V\,ADJ,petit,10,
2260,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2261,gens,gens,1.6,N,N,,C/V\,NOUN,gent,11,
2262,que,que,1.6,Qux,Qux,que,C/(e)\,PRON,que,10,
2263,avoit,avoit,1.6,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,
2264,ledit,ledit,1.6,Dem,Dem,ledit,C/e\.'C/V\,DET,ledit,10,
2265,duc,duc,1.6,N,N,,C/V\,NOUN,duc,8,
2266,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2267,je,je,1.6,Prn,Prn$,je,C/(e)\,PRON,je,10,
2268,ne,ne,1.6,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,
2269,vey,vey,1.6,Vfin,Vfin,voir,C/V\,VERB,voir,10,
2270,jamais,jamais,1.6,Adv,Adv,jamais,C/V\.'C/V\,ADV,jamais,10,
2271,si,si,1.6,Adv,Adv,si4,C/V\,ADV,si,10,
2272,belle,belle,1.6,Adj,Adj,beau,'C/V\.C/(e)\,ADJ,beau,10,
2273,compaignie,compaignie,1.6,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,compagnie,8,
2274,ne,ne,1.6,Crd,Crd,ne2,C/(e)\,CCONJ,ne,10,
2275,qui,qui,1.6,Qux,Qux,qui,C/V\,PRON,qui,10,
2276,semblassent,semblassent,1.6,Vfin,Vfin,sembler,C/V\.'C/V\.C/e\,VERB,sembler,10,
2277,myeulx,myeulx,1.6,Adv,Adv,mieux,C/V\,ADV,mieux,10,
2278,hommes,hommes,1.6,N,N,,'/V\.C/e\,NOUN,homme,8,
2279,excercitéz,excercitez,1.6,Vpp,Vpp,,/V\.C/V\.C/V\.'C/V\,VERB,exerciter,8,
2280,ou,ou,1.6,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10,
2281,fait,fait,1.6,N,N,,C/V\,NOUN,fait,8,
2282,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2283,la,la,1.6,Det,Det,le,C/V\,DET,le,10,
2284,guerre,guerre,1.6,N,N,,'C/V\.C/(e)\,NOUN,guerre,8,
2285,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
2286,Il,il,1.6,Prn,Prn$,il,/V\,PRON,il,10,
2287,povoit,povoit,1.6,Vfin,Vfin,pouvoir2,C/V\.'C/V\,VERB,pouvoir,10,
2288,bien,bien,1.6,Adv,Adv,bien,C/V\,ADV,bien,10,
2289,avoir,avoir,1.6,Vinf,Vinf,avoir,/V\.'C/V\,VERB,avoir,10,
2290,quelques,quelques,1.6,QIs,QIs,quelque,'C/V\.C/e\,DET,quelque,10,
2291,six,six,1.6,QIs,QIs,six,C/V\,NUM,six,10,
2292,vingtz,vingtz,1.6,QIs,QIs,vingt,C/V\,NUM,vingt,10,
2293,hommes,hommes,1.6,N,N,,'/V\.C/e\,NOUN,homme,8,
2294,d',d',1.6,Pre,Pre,de,C/\,ADP,de,10,
2295,armes,armes,1.6,N,N,,'/V\.C/e\,NOUN,arme,3,
2296,bardéz,bardez,1.6,Vpp,Vpp,,C/V\.'C/V\,VERB,barder,9,
2297,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2298,tous,tous,1.6,QIs,QIs,tout,C/V\,PRON,tout,10,
2299,Italiens,italiens,1.6,N,N,,/V\.C/V\.'C/V\,PROPN,italien,4,
2300,ou,ou,1.6,Crd,Crd,ou,/V\,CCONJ,ou,10,
2301,autres,autres,1.6,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10,
2302,nourriz,nourriz,1.6,Vpp,Vpp,,C/V\.'C/V\,VERB,nourrir,9,
2303,en,en,1.6,Pre,Pre,en,/V\,ADP,en,10,
2304,ses,ses,1.6,Det,Det,son4,C/V\,DET,son,10,
2305,guerres,guerres,1.6,N,N,,'C/V\.C/e\,NOUN,guerre,8,
2306,d',d',1.6,Pre,Pre,de,C/\,ADP,de,10,
2307,Italie,italie,1.6,N,N,,/V\.C/V\.'C/V\./(e)\,PROPN,Italie,9,
2308,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
2309,Entre,entre,1.6,PrA,PrA,entre,'/V\.C/(e)\,ADP,entre,10,
2310,lesquelz,lesquelz,1.6,Qux,Qux,lequel,C/V\.'C/V\,PRON,lequel,10,
2311,estoit,estoit,1.6,Vfin,Vfin,être,/V\.'C/V\,VERB,être,10,
2312,Jacques,jacques,1.6,N,N,,'C/V\.C/e\,PROPN,Jacques,8,
2313,Galiot,galiot,1.6,N,N,,C/V\.C/V\.'C/V\,PROPN,galiot,2,
2314,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2315,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
2316,conte,conte,1.6,N,N,,'C/V\.C/(e)\,NOUN,comte,3,
2317,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2318,Campobache,campobache,1.6,N,N,,C/V\.C/V\.'C/V\.C/(e)\,PROPN,Campobasso,-10,Campobache
2319,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2320,autres,autres,1.6,Adj,Adj,autre,'/V\.C/e\,ADJ,autre,10,
2321,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2322,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
2323,seigneur,seigneur,1.6,N,N,,C/V\.'C/V\,NOUN,seigneur,8,
2324,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2325,Baudricourt,baudricourt,1.6,N,N,,C/V\.C/V\.'C/V\,PROPN,Baudricourt,9,
2326,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2327,pour,pour,1.6,Pre,Pre,pour,C/V\,ADP,pour,10,
2328,le,le,1.6,Det,Det,le,C/(e)\,DET,le,10,
2329,present,present,1.6,N,N,,C/V\.'C/V\,PROPN|NOUN,présent,8,
2330,gouverneur,gouverneur,1.6,N,N,,C/V\.C/V\.'C/V\,NOUN,gouverneur,9,
2331,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2332,Bourgongne,bourgongne,1.6,N,N,,C/V\.'C/V\.C/(e)\,PROPN,Bourgogne,9,
2333,;,;,1.6,Pnc,Pnc,,,PUNCT,;,9,
2334,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2335,estoient,estoient,1.6,Vfin,Vfin,être,/V\.'C/V\./e\,VERB,être,10,
2336,ses,ses,1.6,Det,Det,son4,C/V\,DET,son,10,
2337,hommmes,hommmes,1.6,N,N,,'/V\.C/e\,NOUN,homme,0,
2338,d',d',1.6,Pre,Pre,de,C/\,ADP,de,10,
2339,armes,armes,1.6,N,N,,'/V\.C/e\,NOUN,arme,3,
2340,fort,fort,1.6,Adv,Adv,fort,C/V\,ADV,fort,10,
2341,adroitz,adroitz,1.6,Adj,Adj,,/V\.'C/V\,ADJ,adroit,9,
2342,et,et,1.6,Crd,Crd,et,/V\,CCONJ,et,10,
2343,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2344,pour,pour,1.6,Pre,Pre,pour,C/V\,ADP,pour,10,
2345,dire,dire,1.6,Vinf,Vinf,dire,'C/V\.C/(e)\,VERB,dire,10,
2346,la,la,1.6,Det,Det,le,C/V\,DET,le,10,
2347,verité,verité,1.6,N,N,,C/V\.C/V\.'C/V\,NOUN,vérité,8,
2348,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2349,presque,presque,1.6,Adv,Adv,presque,'C/V\.C/(e)\,ADV,presque,10,
2350,la,la,1.6,Det,Det,le,C/V\,DET,le,10,
2351,fleur,fleur,1.6,N,N,,C/V\,NOUN,fleur,9,
2352,de,de,1.6,Pre,Pre,de,C/(e)\,ADP,de,10,
2353,nostre,nostre,1.6,Det,Det,notre,'C/V\.C/(e)\,DET,notre,10,
2354,ost,ost,1.6,N,N,,/V\,NOUN,ost,8,
2355,",",",",1.6,Pnc,Pnc,,,PUNCT,",",9,
2356,au,au,1.6,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,
2357,moins,moins,1.6,N,N,,C/V\,PROPN|NOUN,moins,-1,moins
2358,tant,tant,1.6,QIs,QIs,tant,C/V\,ADV,tant,10,
2359,pour,pour,1.6,Pre,Pre,pour,C/V\,ADP,pour,10,
2360,tant,tant,1.6,QIs,QIs,tant,C/V\,ADV,tant,10,
2361,.,.,1.6,Pnc,Pnc,,,PUNCT,.,9,
2362,Il,il,1.6,Prn,Prn$,il,/V\,PRON,il,10,
2363,avoit,avoit,1.6,Vfin,Vfin,avoir,/V\.'C/V\,VERB,avoir,10,
2364,quatre,quatre,1.6,QIs,QIs,quatre,'C/V\.C/(e)\,NUM,quatre,10,
2365,cens,cens,1.6,QIs,QIs,cent,C/V\,NUM,cent,10,
2366,cranequiniers,cranequiniers,1.6,N,N,,C/V\.C/e\.C/V\.'C/V\,NOUN,cranequinier,9,
