wd_id,word,lex_id,para_id,ch_id,verse_id,syntag,syntag2,lemma,syllabified,pos,lemma_ofl,lemma_score,Vorschlag_IR,Erklärung_IR
2220,glorifierai,glorifierai,8,2,30,Vfin,Vfin,,C/V\.C/V\.C/V\.C/e\.'C/V\,VERB,glorifier,9,,
2221,",",",",8,2,30,Pnc,Pnc,,,PUNCT,",",9,,
2222,é,e,8,2,31,Crd,Crd,et,/V\,CCONJ,et,10,,
2223,ki,ki,8,2,31,Qux,Qux,qui,C/V\,PRON,qui,10,,
2224,mei,mei,8,2,31,Prn,Prn$$,moi,C/V\,PRON,moi,10,,
2225,despirra,despirra,8,2,31,Vfin,Vfin,dépire,C/V\.C/V\.'C/V\,VERB,dépire,10,,
2226,",",",",8,2,31,Pnc,Pnc,,,PUNCT,",",9,,
2227,jol,jol,8,2,31,Prn+Prn,Prn$+Prn$$,je.le,C/V\,PRON.PRON,je.le,10,,
2228,metrai,metrai,8,2,31,Vfin,Vfin,mettre,C/V\.'C/V\,VERB,mettre,10,,
2229,en,en,8,2,31,Pre,Pre,en,/V\,ADP,en,10,,
2230,despit,despit,8,2,31,N,N,,C/V\.'C/V\,NOUN,dépit,3,,
2231,.,.,8,2,31,Pnc,Pnc,,,PUNCT,.,9,,
2232,Ja,ja,8,2,31,Adv,Adv,jà,C/V\,ADV,jà,10,,
2233,vendrad,vendrad,8,2,31,Vfin,Vfin,venir,C/V\.'C/V\,VERB,venir,10,,
2234,uns,uns,8,2,31,QIs,QIs,un,/V\,DET,un,10,,
2235,tens,tens,8,2,31,N,N,,C/V\,NOUN,temps,8,,
2236,",",",",8,2,31,Pnc,Pnc,,,PUNCT,",",9,,
2237,é,e,8,2,31,Crd,Crd,et,/V\,CCONJ,et,10,,
2238,colperai,colperai,8,2,31,Vfin,Vfin,,C/V\.C/e\.'C/V\,VERB,couper,0,,
2239,tun,tun,8,2,31,Det,Det,ton2,C/V\,DET,ton,10,,
2240,braz,braz,8,2,31,N,N,,C/V\,NOUN,bras,3,,
2241,é,e,8,2,31,Crd,Crd,et,/V\,CCONJ,et,10,,
2242,le,le,8,2,31,Det,Det,le,C/(e)\,DET,le,10,,
2243,braz,braz,8,2,31,N,N,,C/V\,NOUN,bras,3,,
2244,de,de,8,2,31,Pre,Pre,de,C/(e)\,ADP,de,10,,
2245,la,la,8,2,31,Det,Det,le,C/V\,DET,le,10,,
2246,maignéé,maignee,8,2,31,N,N,,C/V\.'C/V\./(e)\,NOUN,maignée,-10,maisnie,DMF
2247,tun,tun,8,2,31,Det,Det,ton2,C/V\,DET,ton,10,,
2248,pere,pere,8,2,31,N,N,,'C/V\.C/(e)\,NOUN,père,3,,
2249,.,.,8,2,31,Pnc,Pnc,,,PUNCT,.,9,,
2250,_,[,8,2,31,Pnc,Pnc,,,PUNCT,UNKNOWN,-10,_,
2251,Le,le,8,2,31,Det,Det,le,C/(e)\,DET,le,10,,
2252,braz,braz,8,2,31,N,N,,C/V\,NOUN,bras,3,,
2253,apele,apele,8,2,31,Vfin,Vfin,appeler,/V\.'C/V\.C/(e)\,VERB,appeler,10,,
2254,l',l',8,2,31,Det,Det,le,C/\,DET,le,10,,
2255,arche,arche,8,2,31,N,N,,'/V\.C/(e)\,NOUN,arche,3,,
2256,é,e,8,2,31,Crd,Crd,et,/V\,CCONJ,et,10,,
2257,la,la,8,2,31,Det,Det,le,C/V\,DET,le,10,,
2258,dignete,digneté,8,2,31,N,N,,C/V\.C/e\.'C/V\,NOUN,dignité,6,,
2259,de,de,8,2,31,Pre,Pre,de,C/(e)\,ADP,de,10,,
2260,pruverage,pruverage,8,2,31,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,provurage,-10,prouver,DMF
2261,.,.,8,2,31,Pnc,Pnc,,,PUNCT,.,9,,
2262,__,],8,2,31,Pnc,Pnc,,,PUNCT,UNKNOWN,-10,_,
2263,É,e,8,2,31,Crd,Crd,et,/V\,CCONJ,et,10,,
2264,ne,ne,8,2,31,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
2265,remaindra,remaindra,8,2,31,Vfin,Vfin,remanoir,C/V\.C/V\.'C/V\,VERB,remanoir,10,,
2266,hoem,hoem,8,2,31,N,N,,C/V\,NOUN,homme,8,,
2267,antif,antif,8,2,31,Adj,Adj,,/V\.'C/V\,ADJ,antif,9,,
2268,en,en,8,2,31,Pre,Pre,en,/V\,ADP,en,10,,
2269,ta,ta,8,2,31,Det,Det,ton2,C/V\,DET,ton,10,,
2270,maisun,maisun,8,2,31,N,N,,C/V\.'C/V\,NOUN,maison,8,,
2271,ki,ki,8,2,31,Qux,Qux,qui,C/V\,PRON,qui,10,,
2272,evesche,evesche,8,2,31,N,N,,/V\.'C/V\.C/(e)\,NOUN,évêche,3,,
2273,seit,seit,8,2,31,Vfin,Vfin,être,C/V\,VERB,être,10,,
2274,é,e,8,2,31,Crd,Crd,et,/V\,CCONJ,et,10,,
2275,de,de,8,2,31,Pre,Pre,de,C/(e)\,ADP,de,10,,
2276,la,la,8,2,31,Det,Det,le,C/V\,DET,le,10,,
2277,lei,lei,8,2,31,N,N,,C/V\,NOUN,loi,3,,
2278,chevel,chevel,8,2,31,N,N,,C/V\.'C/V\,NOUN,cheveu,3,,
2279,.,.,8,2,31,Pnc,Pnc,,,PUNCT,.,9,,
2280,É,e,8,2,32,Crd,Crd,et,/V\,CCONJ,et,10,,
2281,tú,tu,8,2,32,Prn,Prn,tu,C/V\,PRON,tu,10,,
2282,ú,u,8,2,32,Crd,Crd,ou,/V\,CCONJ,ou,10,,
2283,li,li,8,2,32,Det,Det,le,C/V\,DET,le,10,,
2284,tuen,tuen,8,2,32,Adj,Adj,ton2,C/V\,ADJ,ton,10,,
2285,verrunt,verrunt,8,2,32,Vfin,Vfin,voir,C/V\.'C/V\,VERB,voir,10,,
2286,lur,lur,8,2,32,Det,Det,leur2,C/V\,DET,leur,10,,
2287,adversarie,adversarie,8,2,32,N,N,,/V\.C/V\.'C/V\./(e)\,NOUN,adversaire,0,,
2288,el,el,8,2,32,Pre+Det,Pre+Det,en.le,/V\,ADP.DET,en.le,10,,
2289,temple,temple,8,2,32,N,N,,'C/V\.C/(e)\,NOUN,temple,3,,
2290,en,en,8,2,32,Pre,Pre,en,/V\,ADP,en,10,,
2291,tutes,tutes,8,2,32,QIs,QIs,tout,'C/V\.C/e\,DET,tout,10,,
2292,les,les,8,2,32,Det,Det,le,C/V\,DET,le,10,,
2293,prosperitez,prosperitez,8,2,32,N,N,,C/V\.C/e\.C/V\.'C/V\,NOUN,prospérité,9,,
2294,de,de,8,2,32,Pre,Pre,de,C/(e)\,ADP,de,10,,
2295,Israel,israel,8,2,32,N,N,,/V\.C/V\.'C/V\,PROPN,Israël,8,,
2296,",",",",8,2,32,Pnc,Pnc,,,PUNCT,",",9,,
2297,é,e,8,2,32,Crd,Crd,et,/V\,CCONJ,et,10,,
2298,nen,nen,8,2,32,Neg,Neg$$,ne,C/V\,ADV,ne,10,,
2299,iért,iert,8,2,32,Vfin,Vfin,être,/V\,VERB,être,10,,
2300,nuls,nuls,8,2,32,QIs,QIs,nul,C/V\,DET,nul,10,,
2301,evesches,evesches,8,2,32,N,N,,/V\.'C/V\.C/e\,NOUN,évêché,6,,
2302,mais,mais,8,2,32,Adv,Adv,mais,C/V\,ADV,mais,10,,
2303,de,de,8,2,32,Pre,Pre,de,C/(e)\,ADP,de,10,,
2304,tun,tun,8,2,32,Det,Det,ton2,C/V\,DET,ton,10,,
2305,lignage,lignage,8,2,32,N,N,,C/V\.'C/V\.C/(e)\,NOUN,lignage,9,,
2306,.,.,8,2,32,Pnc,Pnc,,,PUNCT,.,9,,
2307,É,e,8,2,33,Crd,Crd,et,/V\,CCONJ,et,10,,
2308,ne,ne,8,2,33,Neg,Neg$$,ne,C/(e)\,ADV,ne,10,,
2309,remuerai,remuerai,8,2,33,Vfin,Vfin,remuer,C/V\.C/V\.C/e\.'C/V\,VERB,remuer,10,,
2310,pas,pas,8,2,33,Neg,Neg,pas,C/V\,ADV,pas,10,,
2311,tut,tut,8,2,33,QIs,QIs,tout,C/V\,DET,tout,10,,
2312,tun,tun,8,2,33,Det,Det,ton2,C/V\,DET,ton,10,,
2313,lignage,lignage,8,2,33,N,N,,C/V\.'C/V\.C/(e)\,NOUN,lignage,9,,
2314,de,de,8,2,33,Pre,Pre,de,C/(e)\,ADP,de,10,,
2315,mun,mun,8,2,33,Det,Det,mon,C/V\,DET,mon,10,,
2316,autel,autel,8,2,33,N,N,,/V\.'C/V\,NOUN,autel,8,,
2317,",",",",8,2,33,Pnc,Pnc,,,PUNCT,",",9,,
2318,mais,mais,8,2,33,Crd,Crd,mais,C/V\,CCONJ,mais,10,,
2319,çó,ço,8,2,33,Prn,Prn,ce,C/V\,PRON,ce,10,,
2320,iert,iert,8,2,33,Vfin,Vfin,être,/V\,VERB,être,10,,
2321,á,a,8,2,33,Pre,Pre,à,/V\,ADP,à,10,,
2322,lur,lur,8,2,33,Det,Det,leur2,C/V\,DET,leur,10,,
2323,cunfusiun,cunfusiun,8,2,33,N,N,,C/V\.C/V\.C/{V}\.'/V\,NOUN,confusion,0,,
2324,que,que,8,2,33,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
2325,les,les,8,2,33,Det,Det,le,C/V\,DET,le,10,,
2326,oilz,oilz,8,2,33,N,N,,/V\,NOUN,oeil,8,,
2327,lur,lur,8,2,33,Prn,Prn$$,leur,C/V\,PRON,leur,10,,
2328,defaillent,defaillent,8,2,33,Vfin,Vfin,défaillir,C/V\.'C/V\.C/e\,VERB,défaillir,10,,
2329,par,par,8,2,33,Pre,Pre,par,C/V\,ADP,par,10,,
2330,plur,plur,8,2,33,N,N,,C/V\,NOUN,pleur,9,,
2331,é,e,8,2,33,Crd,Crd,et,/V\,CCONJ,et,10,,
2332,muirgent,muirgent,8,2,33,Vfin,Vfin,mourir,'C/V\.C/e\,VERB,mourir,10,,
2333,de,de,8,2,33,Pre,Pre,de,C/(e)\,ADP,de,10,,
2334,duel,duel,8,2,33,N,N,,C/V\,NOUN,deuil,8,,
2335,quant,quant,8,2,33,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
2336,verrunt,verrunt,8,2,33,Vfin,Vfin,voir,C/V\.'C/V\,VERB,voir,10,,
2337,altre,altre,8,2,33,Adj,Adj,autre,'/V\.C/(e)\,ADJ,autre,10,,
2338,aveir,aveir,8,2,33,Vinf,Vinf,avoir,/V\.'C/V\,VERB,avoir,10,,
2339,la,la,8,2,33,Det,Det,le,C/V\,DET,le,10,,
2340,seignurie,seignurie,8,2,33,N,N,,C/V\.C/V\.'C/V\./(e)\,NOUN,seigneurie,9,,
2341,qu',qu',8,2,33,Qux,Qux,que,C/\,ADJ|ADV|DET|PRON,que,10,,
2342,il,il,8,2,33,Prn,Prn$,il,/V\,PRON,il,10,,
2343,n',n',8,2,33,Neg,Neg$$,ne,C/\,ADV,ne,10,,
2344,averunt,averunt,8,2,33,Vfin,Vfin,avoir,/V\.C/e\.'C/V\,VERB,avoir,10,,
2345,mie,mie,8,2,33,Neg,Neg,mie3,'C/V\./(e)\,ADV,mie,10,,
2346,.,.,8,2,33,Pnc,Pnc,,,PUNCT,.,9,,
2347,É,e,8,2,33,Crd,Crd,et,/V\,CCONJ,et,10,,
2348,grant,grant,8,2,33,Adj,Adj,grand,C/V\,ADJ,grand,10,,
2349,partie,partie,8,2,33,N,N,,C/V\.'C/V\./(e)\,NOUN,partie,8,,
2350,de,de,8,2,33,Pre,Pre,de,C/(e)\,ADP,de,10,,
2351,ta,ta,8,2,33,Det,Det,ton2,C/V\,DET,ton,10,,
2352,meisun,meisun,8,2,33,N,N,,C/V\.'C/V\,NOUN,maison,0,,
2353,murrunt,murrunt,8,2,33,Vfin,Vfin,mourir,C/V\.'C/V\,VERB,mourir,10,,
2354,quant,quant,8,2,33,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
2355,á,a,8,2,33,Pre,Pre,à,/V\,ADP,à,10,,
2356,age,age,8,2,33,N,N,,'/V\.C/(e)\,NOUN,âge,3,,
2357,vendrunt,vendrunt,8,2,33,Vfin,Vfin,venir,C/V\.'C/V\,VERB,venir,10,,
2358,.,.,8,2,33,Pnc,Pnc,,,PUNCT,.,9,,
2359,_,[,8,2,33,Pnc,Pnc,,,PUNCT,UNKNOWN,-10,_,
2360,Içó,iço,8,2,33,Prn,Prn,ce,/V\.'C/V\,PRON,ce,10,,
2361,fud,fud,8,2,33,Vfin,Vfin,être,C/V\,VERB,être,10,,
2362,ácumpli,acumpli,8,2,33,Vpp,Vpp,,/V\.C/V\.'C/V\,VERB,complir,0,,
2363,quant,quant,8,2,33,Sub,Sub,quand,C/V\,SCONJ,quand,10,,
2364,Saül,saül,8,2,33,N,N,,C/V\.'C/V\,PROPN,Saül,9,,
2365,fist,fist,8,2,33,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
2366,ocire,ocire,8,2,33,Vinf,Vinf,occire,/V\.'C/V\.C/(e)\,VERB,occire,10,,
2367,en,en,8,2,33,Pre,Pre,en,/V\,ADP,en,10,,
2368,un,un,8,2,33,QIs,QIs,un,/V\,DET,un,10,,
2369,jur,jur,8,2,33,N,N,,C/V\,NOUN,jour,8,,
2370,quatre,quatre,8,2,33,QIs,QIs,quatre,'C/V\.C/(e)\,NUM,quatre,10,,
2371,vinz,vinz,8,2,33,QIs,QIs,vingt,C/V\,NUM,vingt,10,,
2372,pruveires,pruveires,8,2,33,N,N,,C/V\.'C/V\.C/e\,NOUN,provoire,0,,
2373,de,de,8,2,33,Pre,Pre,de,C/(e)\,ADP,de,10,,
2374,sun,sun,8,2,33,Det,Det,son4,C/V\,DET,son,10,,
2375,parente,parenté,8,2,33,N,N,,C/V\.C/V\.'C/V\,NOUN,parente,3,,
2376,é,e,8,2,33,Crd,Crd,et,/V\,CCONJ,et,10,,
2377,lur,lur,8,2,33,Det,Det,leur2,C/V\,DET,leur,10,,
2378,femmes,femmes,8,2,33,N,N,,'C/V\.C/e\,NOUN,femme,8,,
2379,é,e,8,2,33,Crd,Crd,et,/V\,CCONJ,et,10,,
2380,lur,lur,8,2,33,Det,Det,leur2,C/V\,DET,leur,10,,
2381,enfanz,enfanz,8,2,33,N,N,,/V\.'C/V\,NOUN,enfant,8,,
2382,.,.,8,2,33,Pnc,Pnc,,,PUNCT,.,9,,
2383,__,],8,2,33,Pnc,Pnc,,,PUNCT,UNKNOWN,-10,_,
2384,E,e,8,2,34,Crd,Crd,et,/V\,CCONJ,et,10,,
2385,par,par,8,2,34,Pre,Pre,par,C/V\,ADP,par,10,,
2386,ces,ces,8,2,34,Dem,Dem,cist,C/V\,DET,cist,10,,
2387,enseignes,enseignes,8,2,34,N,N,,/V\.'C/V\.C/e\,NOUN,enseigne,8,,
2388,que,que,8,2,34,Qux,Qux,que,C/(e)\,ADJ|ADV|DET|PRON,que,10,,
2389,ambdui,ambdui,8,2,34,QIs,QIs,ambedeux,/V\.'C/V\,NUM,ambedeux,10,,
2390,tes,tes,8,2,34,Det,Det,ton2,C/V\,DET,ton,10,,
2391,fiz,fiz,8,2,34,N,N,,C/V\,NOUN,fils,8,,
2392,en,en,8,2,34,Pre,Pre,en,/V\,ADP,en,10,,
2393,un,un,8,2,34,QIs,QIs,un,/V\,DET,un,10,,
2394,jur,jur,8,2,34,N,N,,C/V\,NOUN,jour,8,,
2395,murrunt,murrunt,8,2,34,Vfin,Vfin,mourir,C/V\.'C/V\,VERB,mourir,10,,
2396,.,.,8,2,34,Pnc,Pnc,,,PUNCT,.,9,,
2397,É,e,8,2,35,Crd,Crd,et,/V\,CCONJ,et,10,,
2398,jo,jo,8,2,35,Prn,Prn$,je,C/V\,PRON,je,10,,
2399,susciterai,susciterai,8,2,35,Vfin,Vfin,,C/V\.C/V\.C/e\.'C/V\,VERB,susciter,9,,
2400,a,a,8,2,35,Pre,Pre,à,/V\,ADP,à,10,,
2401,mun,mun,8,2,35,Det,Det,mon,C/V\,DET,mon,10,,
2402,oes,oes,8,2,35,N,N,,/V\,NOUN,ues,3,,
2403,pruveire,pruveire,8,2,35,N,N,,C/V\.'C/V\.C/(e)\,NOUN,provoire,0,,
2404,fedeil,fedeil,8,2,35,Adj,Adj,,C/V\.'C/V\,ADJ,féal,6,,
2405,ki,ki,8,2,35,Qux,Qux,qui,C/V\,PRON,qui,10,,
2406,sulunc,sulunc,8,2,35,PrA,PrA,selon,C/V\.'C/V\,ADP,selon,10,,
2407,mun,mun,8,2,35,Det,Det,mon,C/V\,DET,mon,10,,
2408,quer,quer,8,2,35,N,N,,C/V\,NOUN,coeur,3,,
2409,se,se,8,2,35,Prn,Prn$$,se,C/(e)\,PRON,se,10,,
2410,deduirra,deduirra,8,2,35,Vfin,Vfin,déduire,C/V\.C/V\.'C/V\,VERB,déduire,10,,
2411,.,.,8,2,35,Pnc,Pnc,,,PUNCT,.,9,,
2412,_,[,8,2,35,Pnc,Pnc,,,PUNCT,UNKNOWN,-10,_,
2413,Içó,iço,8,2,35,Prn,Prn,ce,/V\.'C/V\,PRON,ce,10,,
2414,fud,fud,8,2,35,Vfin,Vfin,être,C/V\,VERB,être,10,,
2415,dit,dit,8,2,35,Vpp,Vpp,dire,C/V\,VERB,dire,10,,
2416,de,de,8,2,35,Pre,Pre,de,C/(e)\,ADP,de,10,,
2417,Jesu,jesu,8,2,35,N,N,,C/V\.'C/V\,PROPN,Jésus,9,,
2418,-,-,8,2,35,Pnc,Pnc,,,PUNCT,-,9,,
2419,Crist,crist,8,2,35,N,N,,C/V\,PROPN,Christ,8,,
2420,",",",",8,2,35,Pnc,Pnc,,,PUNCT,",",9,,
2421,ki,ki,8,2,35,Qux,Qux,qui,C/V\,PRON,qui,10,,
2422,de,de,8,2,35,Pre,Pre,de,C/(e)\,ADP,de,10,,
2423,sei,sei,8,2,35,Prn,Prn,soi,C/V\,PRON,soi,10,,
2424,meïmes,meimes,8,2,35,Adv,Adv,même,C/(V)\.'/V\.C/e\,ADV,même,10,,
2425,dist,dist,8,2,35,Vfin,Vfin,dire,C/V\,VERB,dire,10,,
2426,:,:,8,2,35,Pnc,Pnc,,,PUNCT,:,9,,
2427,‘,‘,8,2,35,Pnc,Pnc,,,PUNCT,‘,9,,
2428,Jo,jo,8,2,35,Prn,Prn$,je,C/V\,PRON,je,10,,
2429,faz,faz,8,2,35,Vfin,Vfin,faire,C/V\,VERB,faire,10,,
2430,tuz,tuz,8,2,35,QIs,QIs,tout,C/V\,DET,tout,10,,
2431,jurs,jurs,8,2,35,N,N,,C/V\,NOUN,jour,8,,
2432,íçó,iço,8,2,35,Prn,Prn,ce,/V\.'C/V\,PRON,ce,10,,
2433,que,que,8,2,35,Qux,Qux,que,C/(e)\,PRON,que,10,,
2434,á,a,8,2,35,Pre,Pre,à,/V\,ADP,à,10,,
2435,mun,mun,8,2,35,Det,Det,mon,C/V\,DET,mon,10,,
2436,pere,pere,8,2,35,N,N,,'C/V\.C/(e)\,NOUN,père,3,,
2437,plaist,plaist,8,2,35,Vfin,Vfin,plaire,C/V\,VERB,plaire,10,,
2438,.,.,8,2,35,Pnc,Pnc,,,PUNCT,.,9,,
2439,’,’,8,2,35,Pnc,Pnc,,,PUNCT,’,9,,
2440,A,a,8,2,35,Pre,Pre,à,/V\,ADP,à,10,,
2441,sun,sun,8,2,35,Det,Det,son4,C/V\,DET,son,10,,
2442,oes,oes,8,2,35,N,N,,/V\,NOUN,ues,3,,
2443,edifia,edifia,8,2,35,Vfin,Vfin,,/V\.C/V\.C/V\.'C/V\,VERB,édifier,9,,
2444,Deu,deu,8,2,35,N,N,,C/V\,PROPN,Dieu,3,,
2445,le,le,8,2,35,Det,Det,le,C/(e)\,DET,le,10,,
2446,pere,pere,8,2,35,N,N,,'C/V\.C/(e)\,NOUN,père,3,,
2447,maisun,maisun,8,2,35,N,N,,C/V\.'C/V\,NOUN,maison,8,,
2448,de,de,8,2,35,Pre,Pre,de,C/(e)\,ADP,de,10,,
2449,lealte,lealté,8,2,35,N,N,,C/V\.C/V\.'C/V\,NOUN,loyaute,-10,loyauté,DMF
2450,",",",",8,2,35,Pnc,Pnc,,,PUNCT,",",9,,
2451,çó,ço,8,2,35,Prn,Prn,ce,C/V\,PRON,ce,10,,
2452,est,est,8,2,35,Vfin,Vfin,être,/V\,VERB,être,10,,
2453,Sainte,sainte,8,2,35,Adj,Adj,saint,'C/V\.C/(e)\,ADJ,saint,10,,
2454,Eglise,eglise,8,2,35,N,N,,/V\.'C/V\.C/(e)\,NOUN,église,8,,
2455,",",",",8,2,35,Pnc,Pnc,,,PUNCT,",",9,,
2456,ki,ki,8,2,35,Qux,Qux,qui,C/V\,PRON,qui,10,,
2457,tuz,tuz,8,2,35,QIs,QIs,tout,C/V\,DET,tout,10,,
2458,jurs,jurs,8,2,35,N,N,,C/V\,NOUN,jour,8,,
2459,devant,devant,8,2,35,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10,,
2460,Jesu,jesu,8,2,35,N,N,,C/V\.'C/V\,PROPN,Jésus,9,,
2461,-,-,8,2,35,Pnc,Pnc,,,PUNCT,-,9,,
2462,Crist,crist,8,2,35,N,N,,C/V\,NOUN,christ,3,,
2463,serra,serra,8,2,35,Vfin,Vfin,être,C/V\.'C/V\,VERB,être,10,,
2464,é,e,8,2,35,Crd,Crd,et,/V\,CCONJ,et,10,,
2465,en,en,8,2,35,Pre,Pre,en,/V\,ADP,en,10,,
2466,prosperite,prosperité,8,2,35,N,N,,C/V\.C/V\.C/V\.'C/V\,NOUN,prospérité,6,,
2467,cunversera,cunversera,8,2,35,Vfin,Vfin,,C/V\.C/V\.C/e\.'C/V\,VERB,converser,0,,
2468,.,.,8,2,35,Pnc,Pnc,,,PUNCT,.,9,,
2469,__,],8,2,35,Pnc,Pnc,,,PUNCT,UNKNOWN,-10,_,
2470,É,e,8,2,36,Crd,Crd,et,/V\,CCONJ,et,10,,
2471,si,si,8,2,36,Adv,Adv,si4,C/V\,ADV,si,10,,
2472,est,est,8,2,36,Vfin,Vfin,être,/V\,VERB,être,10,,
2473,á,a,8,2,36,Pre,Pre,à,/V\,ADP,à,10,,
2474,venir,venir,8,2,36,Vinf,Vinf,venir,C/V\.'C/V\,VERB,venir,10,,
2475,que,que,8,2,36,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
2476,cil,cil,8,2,36,Dem,Dem,cil,C/V\,PRON,cil,10,,
2477,ki,ki,8,2,36,Qux,Qux,qui,C/V\,PRON,qui,10,,
2478,remaindra,remaindra,8,2,36,Vfin,Vfin,remanoir,C/V\.C/V\.'C/V\,VERB,remanoir,10,,
2479,de,de,8,2,36,Pre,Pre,de,C/(e)\,ADP,de,10,,
2480,ta,ta,8,2,36,Det,Det,ton2,C/V\,DET,ton,10,,
2481,maisun,maisun,8,2,36,N,N,,C/V\.'C/V\,NOUN,maison,8,,
2482,vienge,vienge,8,2,36,Vfin,Vfin,venir,'C/V\.C/(e)\,VERB,venir,10,,
2483,que,que,8,2,36,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
2484,l',l',8,2,36,Det,Det,le,C/\,DET,le,10,,
2485,um,um,8,2,36,Prn,Prn$,on,/V\,PRON,on,10,,
2486,prit,prit,8,2,36,Vfin,Vfin,prendre,C/V\,VERB,prendre,10,,
2487,pur,pur,8,2,36,Pre,Pre,pour,C/V\,ADP,pour,10,,
2488,lui,lui,8,2,36,Prn,Prn,lui,C/V\,PRON,lui,10,,
2489,e,e,8,2,36,Crd,Crd,et,/V\,CCONJ,et,10,,
2490,face,face,8,2,36,Vfin,Vfin,faire,'C/V\.C/(e)\,VERB,faire,10,,
2491,offerende,offerende,8,2,36,N,N,,/V\.C/e\.'C/V\.C/(e)\,NOUN,offrande,9,,
2492,é,e,8,2,36,Crd,Crd,et,/V\,CCONJ,et,10,,
2493,present,present,8,2,36,N,N,,C/V\.'C/V\,NOUN,présent,8,,
2494,é,e,8,2,36,Crd,Crd,et,/V\,CCONJ,et,10,,
2495,de,de,8,2,36,Pre,Pre,de,C/(e)\,ADP,de,10,,
2496,pain,pain,8,2,36,N,N,,C/V\,NOUN,pain,8,,
2497,é,e,8,2,36,Crd,Crd,et,/V\,CCONJ,et,10,,
2498,d',d',8,2,36,Pre,Pre,de,C/\,ADP,de,10,,
2499,argent,argent,8,2,36,N,N,,/V\.'C/V\,NOUN,argent,8,,
2500,ke,ke,8,2,36,Sub,Sub,que,C/(e)\,SCONJ,que,10,,
2501,il,il,8,2,36,Prn,Prn$,il,/V\,PRON,il,10,,
2502,seit,seit,8,2,36,Vfin,Vfin,être,C/V\,VERB,être,10,,
2503,en,en,8,2,36,Pre,Pre,en,/V\,ADP,en,10,,
2504,alcune,alcune,8,2,36,QIs,QIs,aucun,/V\.'C/V\.C/(e)\,DET,aucun,10,,
2505,partie,partie,8,2,36,N,N,,C/V\.'C/V\./(e)\,NOUN,partie,8,,
2506,receü,receu,8,2,36,Vpp,Vpp,recevoir,C/V\.C/(V)\.'/V\,VERB,recevoir,10,,
2507,al,al,8,2,36,Pre+Det,Pre+Det,à.le,/V\,ADP.DET,à.le,10,,
2508,servise,servise,8,2,36,N,N,,C/V\.'C/V\.C/(e)\,NOUN,service,8,,
2509,de,de,8,2,36,Pre,Pre,de,C/(e)\,ADP,de,10,,
2510,pruverage,pruverage,8,2,36,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,provurage,-10,prouver,DMF
2511,k',k',8,2,36,Sub,Sub,que,C/\,SCONJ,que,10,,
2512,il,il,8,2,36,Prn,Prn$,il,/V\,PRON,il,10,,
2513,en,en,8,2,36,Prn,Prn$$,en2,/V\,PRON,en,10,,
2514,ait,ait,8,2,36,Vfin,Vfin,avoir,/V\,VERB,avoir,10,,
2515,la,la,8,2,36,Det,Det,le,C/V\,DET,le,10,,
2516,sustenance,sustenance,8,2,36,N,N,,C/V\.C/e\.'C/V\.C/(e)\,NOUN,soutenance,9,,
2517,.,.,8,2,36,Pnc,Pnc,,,PUNCT,.,9,,
2518,»,»,8,2,36,Pnc,Pnc,,,PUNCT,»,9,,
2519,’,’,8,2,36,Pnc,Pnc,,,PUNCT,’,9,,
2520,Li,li,9,3,1,Det,Det,le,C/V\,DET,le,10,,
2521,emfes,emfes,9,3,1,N,N,,'/V\.C/e\,NOUN,enfant,0,,
2522,Samuel,samuel,9,3,1,N,N,,C/V\.C/V\.'C/V\,PROPN,Samuel,8,,
2523,serveit,serveit,9,3,1,Vfin,Vfin,servir,C/V\.'C/V\,VERB,servir,10,,
2524,á,a,9,3,1,Pre,Pre,à,/V\,ADP,à,10,,
2525,Deu,deu,9,3,1,N,N,,C/V\,PROPN,Dieu,3,,
2526,devant,devant,9,3,1,PrA,PrA,devant,C/V\.'C/V\,ADP,devant,10,,
2527,Hely,hely,9,3,1,N,N,,/V\.'C/V\,PROPN,Hely,5,,
2528,",",",",9,3,1,Pnc,Pnc,,,PUNCT,",",9,,
2529,é,e,9,3,1,Crd,Crd,et,/V\,CCONJ,et,10,,
2530,la,la,9,3,1,Det,Det,le,C/V\,DET,le,10,,
2531,parole,parole,9,3,1,N,N,,C/V\.'C/V\.C/(e)\,NOUN,parole,8,,
2532,Deu,deu,9,3,1,N,N,,C/V\,PROPN,Dieu,3,,
2533,rélment,relment,9,3,1,Adv,Adv,,C/V\.'C/V\,ADV,rélement,-10,réellement,DMF
2534,fud,fud,9,3,1,Vfin,Vfin,être,C/V\,VERB,être,10,,
2535,óïé,oïe,9,3,1,Vpp,Vpp,ouïr,/V\.'C/V\./(e)\,VERB,ouïr,10,,
2536,",",",",9,3,1,Pnc,Pnc,,,PUNCT,",",9,,
2537,é,e,9,3,1,Crd,Crd,et,/V\,CCONJ,et,10,,
