wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,syllabified,ref,pos,lemma_ofl,lemma_score
266,31,11,!,!,1047,Pnc,Pnc,,,"Rol, v. 1047",PUNCT,!,9
267,32,1,ja,ja,1048,Adv,Adv,jà,C/V\,"Rol, v. 1048",ADV,jà,10
268,32,2,pur,pur,1048,Pre,Pre,pour,C/V\,"Rol, v. 1048",ADP,pour,10
269,32,3,murir,murir,1048,Vinf,Vinf,mourir,C/V\.'C/V\,"Rol, v. 1048",VERB,mourir,10
270,32,4,ne,ne,1048,Neg,Neg$$,ne,C/(e)\,"Rol, v. 1048",ADV,ne,10
271,32,5,vus,vus,1048,Prn,Prn$$,vous,C/V\,"Rol, v. 1048",PRON,vous,10
272,32,6,en,en,1048,Prn,Prn$$,en,/V\,"Rol, v. 1048",PRON,en,10
273,32,7,faldrat,faldrat,1048,Vfin,Vfin,faillir,C/V\.'C/V\,"Rol, v. 1048",VERB,faillir,10
274,32,8,uns,uns,1048,QIs,QIs,un,/V\,"Rol, v. 1048",PRON,un,10
275,32,9,.,.,1048,Pnc,Pnc,,,"Rol, v. 1048",PUNCT,.,9
276,32,10,"""","""",1048,Pnc,Pnc,,,"Rol, v. 1048",PUNCT,"""",9
277,32,11,aoi,aoi,1048,Exc,Exc,,,"Rol, v. 1048",INTJ,aoi,8
278,32,12,.,.,1048,Pnc,Pnc,,,"Rol, v. 1048",PUNCT,.,9
279,33,1,dist,dist,1049,Vfin,Vfin,dire,C/V\,"Rol, v. 1049",VERB,dire,10
280,33,2,oliver,oliver,1049,N,N,,/V\.C/V\.'C/V\,"Rol, v. 1049",NOUN,olivier,8
281,33,3,:,:,1049,Pnc,Pnc,,,"Rol, v. 1049",PUNCT,:,9
282,33,4,"""","""",1049,Pnc,Pnc,,,"Rol, v. 1049",PUNCT,"""",9
283,33,5,paien,paien,1049,N,N,,C/V\.'C/V\,"Rol, v. 1049",NOUN,païen,8
284,33,6,unt,unt,1049,Vfin,Vfin,avoir,/V\,"Rol, v. 1049",VERB,avoir,10
285,33,7,grant,grant,1049,Adj,Adj,grand,C/V\,"Rol, v. 1049",ADJ,grand,10
286,33,8,esforz,esforz,1049,N,N,,/V\.'C/V\,"Rol, v. 1049",NOUN,effort,8
287,33,9,;,;,1049,Pnc,Pnc,,,"Rol, v. 1049",PUNCT,;,3
288,34,1,de,de,1050,Pre,Pre,de,C/(e)\,"Rol, v. 1050",ADP,de,10
289,34,2,noz,noz,1050,Det,Det,notre,C/V\,"Rol, v. 1050",DET,notre,10
290,34,3,franceis,franceis,1050,Adj,Adj,français,C/V\.'C/V\,"Rol, v. 1050",ADJ,français,10
291,34,4,m',m',1050,Prn,Prn$$,me,C/\,"Rol, v. 1050",PRON,me,10
292,34,5,i,i,1050,Prn,Prn$$,y,/V\,"Rol, v. 1050",PRON,y,10
293,34,6,semblet,semblet,1050,Vfin,Vfin,sembler,'C/V\.C/(e)\,"Rol, v. 1050",VERB,sembler,10
294,34,7,aveir,aveir,1050,Vinf,Vinf,avoir,/V\.'C/V\,"Rol, v. 1050",VERB,avoir,10
295,34,8,mult,mult,1050,QIs,QIs,moult,C/V\,"Rol, v. 1050",ADV,moult,10
296,34,9,poi,poi,1050,N,N,,C/V\,"Rol, v. 1050",PROPN|NOUN,peu,0
297,34,10,!,!,1050,Pnc,Pnc,,,"Rol, v. 1050",PUNCT,!,9
298,35,1,cumpaign,cumpaign,1051,N,N,,C/V\.'C/V\,"Rol, v. 1051",NOUN,compagnon,9
299,35,2,rollant,rollant,1051,N,N,,C/V\.'C/V\,"Rol, v. 1051",PROPN|NOUN,Roland,5
300,35,3,",",",",1051,Pnc,Pnc,,,"Rol, v. 1051",PUNCT,",",9
301,35,4,kar,kar,1051,Crd,Crd,car,C/V\,"Rol, v. 1051",CCONJ,car,10
302,35,5,sunez,sunez,1051,Vfin,Vfin,sonner,C/V\.'C/V\,"Rol, v. 1051",VERB,sonner,10
303,35,6,vostre,vostre,1051,Det,Det,votre,'C/V\.C/(e)\,"Rol, v. 1051",DET,votre,10
304,35,7,corn,corn,1051,N,N,,C/V\,"Rol, v. 1051",NOUN,cor,3
305,35,8,:,:,1051,Pnc,Pnc,,,"Rol, v. 1051",PUNCT,:,9
306,36,1,si,si,1052,Adv,Adv,si,C/V\,"Rol, v. 1052",ADV,si,10
307,36,2,l',l',1052,Prn,Prn$$,le,C/\,"Rol, v. 1052",PRON,le,10
308,36,3,orrat,orrat,1052,Vfin,Vfin,ouïr,/V\.'C/V\,"Rol, v. 1052",VERB,ouïr,10
309,36,4,carles,carles,1052,N,N,,'C/V\.C/e\,"Rol, v. 1052",NOUN,Charles,5
310,36,5,",",",",1052,Pnc,Pnc,,,"Rol, v. 1052",PUNCT,",",9
311,36,6,si,si,1052,Adv,Adv,si,C/V\,"Rol, v. 1052",ADV,si,10
312,36,7,returnerat,returnerat,1052,Vfin,Vfin,retourner,C/V\.C/V\.C/e\.'C/V\,"Rol, v. 1052",VERB,retourner,10
313,36,8,l',l',1052,Det,Det,le,C/\,"Rol, v. 1052",DET,le,10
314,36,9,ost,ost,1052,N,N,,/V\,"Rol, v. 1052",NOUN,ost,8
315,36,10,.,.,1052,Pnc,Pnc,,,"Rol, v. 1052",PUNCT,.,9
316,36,11,"""","""",1052,Pnc,Pnc,,,"Rol, v. 1052",PUNCT,"""",9
317,37,1,respunt,respunt,1053,Vfin,Vfin,répondre,C/V\.'C/V\,"Rol, v. 1053",VERB,répondre,10
318,37,2,rollant,rollant,1053,N,N,,C/V\.'C/V\,"Rol, v. 1053",PROPN|NOUN,Roland,5
319,37,3,:,:,1053,Pnc,Pnc,,,"Rol, v. 1053",PUNCT,:,9
320,37,4,"""","""",1053,Pnc,Pnc,,,"Rol, v. 1053",PUNCT,"""",9
321,37,5,jo,jo,1053,Prn,Prn$,je,C/V\,"Rol, v. 1053",PRON,je,10
322,37,6,fereie,fereie,1053,Vfin,Vfin,faire,C/V\.'C/V\./(e)\,"Rol, v. 1053",VERB,faire,10
323,37,7,que,que,1053,Sub,Sub,que,C/(e)\,"Rol, v. 1053",SCONJ,que,10
324,37,8,fols,fols,1053,Adj,Adj,fou,C/V\,"Rol, v. 1053",ADJ,fou,10
325,37,9,!,!,1053,Pnc,Pnc,,,"Rol, v. 1053",PUNCT,!,9
326,38,1,en,en,1054,Pre,Pre,en,/V\,"Rol, v. 1054",ADP,en,10
327,38,2,dulce,dulce,1054,Adj,Adj,doux,'C/V\.C/(e)\,"Rol, v. 1054",ADJ,doux,10
328,38,3,france,france,1054,N,N,,'C/V\.C/(e)\,"Rol, v. 1054",NOUN,France,5
329,38,4,en,en,1054,Prn,Prn$$,en,/V\,"Rol, v. 1054",PRON,en,10
330,38,5,perdreie,perdreie,1054,Vfin,Vfin,perdre,C/V\.'C/V\./(e)\,"Rol, v. 1054",VERB,perdre,10
331,38,6,mun,mun,1054,Det,Det,mon,C/V\,"Rol, v. 1054",DET,mon,10
332,38,7,los,los,1054,N,N,,C/V\,"Rol, v. 1054",NOUN,los,3
333,38,8,.,.,1054,Pnc,Pnc,,,"Rol, v. 1054",PUNCT,.,9
334,39,1,sempres,sempres,1055,Adv,Adv,sempres,'C/V\.C/e\,"Rol, v. 1055",ADV,sempres,10
335,39,2,ferrai,ferrai,1055,Vfin,Vfin,férir,C/V\.'C/V\,"Rol, v. 1055",VERB,férir,10
336,39,3,de,de,1055,Pre,Pre,de,C/(e)\,"Rol, v. 1055",ADP,de,10
337,39,4,durendal,durendal,1055,N,N,,C/V\.C/V\.'C/V\,"Rol, v. 1055",NOUN,Durandal,5
338,39,5,granz,granz,1055,Adj,Adj,grand,C/V\,"Rol, v. 1055",ADJ,grand,10
339,39,6,colps,colps,1055,N,N,,C/V\,"Rol, v. 1055",NOUN,coup,3
340,39,7,;,;,1055,Pnc,Pnc,,,"Rol, v. 1055",PUNCT,;,3
341,40,1,sanglant,sanglant,1056,Adj,Adj,,C/V\.'C/V\,"Rol, v. 1056",ADJ,sanglant,8
342,40,2,en,en,1056,Prn,Prn$$,en,/V\,"Rol, v. 1056",PRON,en,10
343,40,3,ert,ert,1056,Vfin,Vfin,être,/V\,"Rol, v. 1056",VERB,être,10
344,40,4,li,li,1056,Det,Det,le,C/V\,"Rol, v. 1056",DET,le,10
345,40,5,branz,branz,1056,N,N,,C/V\,"Rol, v. 1056",NOUN,brant,9
346,40,6,entresqu',entresqu',1056,Adv,Adv,entresque,/V\.'C/V\,"Rol, v. 1056",ADV,entresque,10
347,40,7,a,a,1056,Pre,Pre,à,/V\,"Rol, v. 1056",ADP,à,10
348,40,8,l',l',1056,Det,Det,le,C/\,"Rol, v. 1056",DET,le,10
349,40,9,or,or,1056,N,N,,/V\,"Rol, v. 1056",NOUN,or,8
350,40,10,.,.,1056,Pnc,Pnc,,,"Rol, v. 1056",PUNCT,.,9
351,41,1,felun,felun,1057,Adj,Adj,félon,C/V\.'C/V\,"Rol, v. 1057",ADJ,félon,10
352,41,2,paien,paien,1057,N,N,,C/V\.'C/V\,"Rol, v. 1057",NOUN,païen,8
353,41,3,mar,mar,1057,Adv,Adv,mar,C/V\,"Rol, v. 1057",ADV,mar,10
354,41,4,i,i,1057,Prn,Prn$$,y,/V\,"Rol, v. 1057",PRON,y,10
355,41,5,vindrent,vindrent,1057,Vfin,Vfin,venir,'C/V\.C/e\,"Rol, v. 1057",VERB,venir,10
356,41,6,as,as,1057,Pre+Det,Pre+Det,à.le,/V\,"Rol, v. 1057",ADP.DET,à.le,10
357,41,7,porz,porz,1057,N,N,,C/V\,"Rol, v. 1057",NOUN,port,8
358,41,8,:,:,1057,Pnc,Pnc,,,"Rol, v. 1057",PUNCT,:,9
359,42,1,jo,jo,1058,Prn,Prn$,je,C/V\,"Rol, v. 1058",PRON,je,10
360,42,2,vos,vos,1058,Prn,Prn$$,vous,C/V\,"Rol, v. 1058",PRON,vous,10
361,42,3,plevis,plevis,1058,Vfin,Vfin,,C/V\.'C/V\,"Rol, v. 1058",VERB,plevir,9
362,42,4,",",",",1058,Pnc,Pnc,,,"Rol, v. 1058",PUNCT,",",9
363,42,5,tuz,tuz,1058,QIs,QIs,tout,C/V\,"Rol, v. 1058",PRON,tout,10
364,42,6,sunt,sunt,1058,Vfin,Vfin,être,C/V\,"Rol, v. 1058",VERB,être,10
365,42,7,jugez,jugez,1058,Vpp,Vpp,,C/V\.'C/V\,"Rol, v. 1058",VERB,juger,8
366,42,8,a,a,1058,Pre,Pre,à,/V\,"Rol, v. 1058",ADP,à,10
367,42,9,mort,mort,1058,N,N,,C/V\,"Rol, v. 1058",NOUN,mort,3
368,42,10,.,.,1058,Pnc,Pnc,,,"Rol, v. 1058",PUNCT,.,9
369,42,11,"""","""",1058,Pnc,Pnc,,,"Rol, v. 1058",PUNCT,"""",9
370,42,12,aoi,aoi,1058,Exc,Exc,,,"Rol, v. 1058",INTJ,aoi,8
371,42,13,.,.,1058,Pnc,Pnc,,,"Rol, v. 1058",PUNCT,.,9
372,43,1,"""","""",1059,Pnc,Pnc,,,"Rol, v. 1059",PUNCT,"""",9
373,43,2,cumpainz,cumpainz,1059,N,N,,C/V\.'C/V\,"Rol, v. 1059",NOUN,compagnon,9
374,43,3,rollant,rollant,1059,N,N,,C/V\.'C/V\,"Rol, v. 1059",PROPN|NOUN,Roland,5
375,43,4,",",",",1059,Pnc,Pnc,,,"Rol, v. 1059",PUNCT,",",9
376,43,5,l',l',1059,Det,Det,le,C/\,"Rol, v. 1059",DET,le,10
377,43,6,olifan,olifan,1059,N,N,,/V\.C/V\.'C/V\,"Rol, v. 1059",NOUN,olifant,3
378,43,7,car,car,1059,Crd,Crd,car,C/V\,"Rol, v. 1059",CCONJ,car,10
379,43,8,sunez,sunez,1059,Vfin,Vfin,sonner,C/V\.'C/V\,"Rol, v. 1059",VERB,sonner,10
380,43,9,",",",",1059,Pnc,Pnc,,,"Rol, v. 1059",PUNCT,",",9
381,44,1,si,si,1060,Adv,Adv,si,C/V\,"Rol, v. 1060",ADV,si,10
382,44,2,l',l',1060,Prn,Prn$$,le,C/\,"Rol, v. 1060",PRON,le,10
383,44,3,orrat,orrat,1060,Vfin,Vfin,ouïr,/V\.'C/V\,"Rol, v. 1060",VERB,ouïr,10
384,44,4,carles,carles,1060,N,N,,'C/V\.C/e\,"Rol, v. 1060",NOUN,Charles,5
385,44,5,",",",",1060,Pnc,Pnc,,,"Rol, v. 1060",PUNCT,",",9
386,44,6,ferat,ferat,1060,Vfin,Vfin,faire,C/V\.'C/V\,"Rol, v. 1060",VERB,faire,10
387,44,7,l',l',1060,Det,Det,le,C/\,"Rol, v. 1060",DET,le,10
388,44,8,ost,ost,1060,N,N,,/V\,"Rol, v. 1060",NOUN,ost,8
389,44,9,returner,returner,1060,Vinf,Vinf,retourner,C/V\.C/V\.'C/V\,"Rol, v. 1060",VERB,retourner,10
390,44,10,",",",",1060,Pnc,Pnc,,,"Rol, v. 1060",PUNCT,",",9
391,45,1,succurrat,succurrat,1061,Vfin,Vfin,secourir,C/V\.C/V\.'C/V\,"Rol, v. 1061",VERB,secourir,10
392,45,2,nos,nos,1061,Prn,Prn%,nous,C/V\,"Rol, v. 1061",PRON,nous,10
393,45,3,li,li,1061,Det,Det,le,C/V\,"Rol, v. 1061",DET,le,10
394,45,4,reis,reis,1061,N,N,,C/V\,"Rol, v. 1061",NOUN,roi,3
395,45,5,od,od,1061,Pre,Pre,o,/V\,"Rol, v. 1061",ADP,o,10
396,45,6,sun,sun,1061,Det,Det,son,C/V\,"Rol, v. 1061",DET,son,10
397,45,7,barnét,barnét,1061,N,N,,C/V\.'C/V\,"Rol, v. 1061",NOUN,barné,0
398,45,8,.,.,1061,Pnc,Pnc,,,"Rol, v. 1061",PUNCT,.,9
399,45,9,"""","""",1061,Pnc,Pnc,,,"Rol, v. 1061",PUNCT,"""",9
400,46,1,respont,respont,1062,Vfin,Vfin,répondre,C/V\.'C/V\,"Rol, v. 1062",VERB,répondre,10
401,46,2,rollant,rollant,1062,N,N,,C/V\.'C/V\,"Rol, v. 1062",PROPN|NOUN,Roland,5
402,46,3,:,:,1062,Pnc,Pnc,,,"Rol, v. 1062",PUNCT,:,9
403,46,4,"""","""",1062,Pnc,Pnc,,,"Rol, v. 1062",PUNCT,"""",9
404,46,5,ne,ne,1062,Neg,Neg$$,ne,C/(e)\,"Rol, v. 1062",ADV,ne,10
405,46,6,placet,placet,1062,Vfin,Vfin,plaire,'C/V\.C/(e)\,"Rol, v. 1062",VERB,plaire,10
406,46,7,damnedeu,damnedeu,1062,N,N,,C/V\.C/e\.'C/V\,"Rol, v. 1062",PROPN,Damedieu,3
407,47,1,que,que,1063,Sub,Sub,que,C/(e)\,"Rol, v. 1063",SCONJ,que,10
408,47,2,mi,mi,1063,Det,Det,mon,C/V\,"Rol, v. 1063",DET,mon,10
409,47,3,parent,parent,1063,N,N,,C/V\.'C/V\,"Rol, v. 1063",NOUN,parent,3
410,47,4,pur,pur,1063,Pre,Pre,pour,C/V\,"Rol, v. 1063",ADP,pour,10
411,47,5,mei,mei,1063,Prn,Prn$$,moi,C/V\,"Rol, v. 1063",PRON,moi,10
412,47,6,seient,seient,1063,Vfin,Vfin,être,'C/V\./e\,"Rol, v. 1063",VERB,être,10
413,47,7,blasmét,blasmét,1063,Vpp,Vpp,,C/V\.'C/V\,"Rol, v. 1063",VERB,blâmer,0
414,48,1,ne,ne,1064,Crd,Crd,ne2,C/(e)\,"Rol, v. 1064",CCONJ,ne,10
415,48,2,france,france,1064,N,N,,'C/V\.C/(e)\,"Rol, v. 1064",PROPN|NOUN,France,5
416,48,3,dulce,dulce,1064,Adj,Adj,doux,'C/V\.C/(e)\,"Rol, v. 1064",ADJ,doux,10
417,48,4,ja,ja,1064,Adv,Adv,jà,C/V\,"Rol, v. 1064",ADV,jà,10
418,48,5,cheet,cheet,1064,Vfin,Vfin,choir,'C/V\./(e)\,"Rol, v. 1064",VERB,choir,10
419,48,6,en,en,1064,Pre,Pre,en,/V\,"Rol, v. 1064",ADP,en,10
420,48,7,viltét,viltét,1064,N,N,,C/V\.'C/V\,"Rol, v. 1064",NOUN,vileté,0
421,48,8,!,!,1064,Pnc,Pnc,,,"Rol, v. 1064",PUNCT,!,9
422,49,1,einz,einz,1065,Crd,Crd,ains,/V\,"Rol, v. 1065",CCONJ,ains,10
423,49,2,i,i,1065,Prn,Prn$$,y,/V\,"Rol, v. 1065",PRON,y,10
424,49,3,ferrai,ferrai,1065,Vfin,Vfin,férir,C/V\.'C/V\,"Rol, v. 1065",VERB,férir,10
425,49,4,de,de,1065,Pre,Pre,de,C/(e)\,"Rol, v. 1065",ADP,de,10
426,49,5,durendal,durendal,1065,N,N,,C/V\.C/V\.'C/V\,"Rol, v. 1065",NOUN,Durandal,5
427,49,6,asez,asez,1065,Adv,Adv,assez,/V\.'C/V\,"Rol, v. 1065",ADV,assez,10
428,49,7,",",",",1065,Pnc,Pnc,,,"Rol, v. 1065",PUNCT,",",9
429,50,1,ma,ma,1066,Det,Det,mon,C/V\,"Rol, v. 1066",DET,mon,10
430,50,2,bone,bone,1066,Adj,Adj,bon,'C/V\.C/(e)\,"Rol, v. 1066",ADJ,bon,10
431,50,3,espee,espee,1066,N,N,,/V\.'C/V\./(e)\,"Rol, v. 1066",NOUN,épée,3
432,50,4,que,que,1066,Qux,Qux,que,C/(e)\,"Rol, v. 1066",PRON,que,10
433,50,5,ai,ai,1066,Vfin,Vfin,avoir,/V\,"Rol, v. 1066",VERB,avoir,10
434,50,6,ceint,ceint,1066,Vpp,Vpp,ceindre,C/V\,"Rol, v. 1066",VERB,ceindre,10
435,50,7,al,al,1066,Pre+Det,Pre+Det,à.le,/V\,"Rol, v. 1066",ADP.DET,à.le,10
436,50,8,costét,costét,1066,Adj,Adj,,C/V\.'C/V\,"Rol, v. 1066",ADJ,côté,0
437,50,9,;,;,1066,Pnc,Pnc,,,"Rol, v. 1066",PUNCT,;,3
438,51,1,tut,tut,1067,QIs,QIs,tout,C/V\,"Rol, v. 1067",ADV,tout,10
439,51,2,en,en,1067,Prn,Prn$$,en,/V\,"Rol, v. 1067",PRON,en,10
440,51,3,verrez,verrez,1067,Vfin,Vfin,voir,C/V\.'C/V\,"Rol, v. 1067",VERB,voir,10
441,51,4,le,le,1067,Det,Det,le,C/(e)\,"Rol, v. 1067",DET,le,10
442,51,5,brant,brant,1067,N,N,,C/V\,"Rol, v. 1067",NOUN,brant,8
443,51,6,ensanglentét,ensanglentét,1067,Vpp,Vpp,,/V\.C/V\.C/V\.'C/V\,"Rol, v. 1067",VERB,ensanglanter,0
444,51,7,.,.,1067,Pnc,Pnc,,,"Rol, v. 1067",PUNCT,.,9
445,52,1,felun,felun,1068,Adj,Adj,félon,C/V\.'C/V\,"Rol, v. 1068",ADJ,félon,10
446,52,2,paien,paien,1068,N,N,,C/V\.'C/V\,"Rol, v. 1068",NOUN,païen,8
447,52,3,mar,mar,1068,Adv,Adv,mar,C/V\,"Rol, v. 1068",ADV,mar,10
448,52,4,i,i,1068,Prn,Prn$$,y,/V\,"Rol, v. 1068",PRON,y,10
449,52,5,sunt,sunt,1068,Vfin,Vfin,être,C/V\,"Rol, v. 1068",VERB,être,10
450,52,6,asemblez,asemblez,1068,Vpp,Vpp,assembler,/V\.C/V\.'C/V\,"Rol, v. 1068",VERB,assembler,10
451,52,7,:,:,1068,Pnc,Pnc,,,"Rol, v. 1068",PUNCT,:,9
452,53,1,jo,jo,1069,Prn,Prn$,je,C/V\,"Rol, v. 1069",PRON,je,10
453,53,2,vos,vos,1069,Prn,Prn$$,vous,C/V\,"Rol, v. 1069",PRON,vous,10
454,53,3,plevis,plevis,1069,Vfin,Vfin,,C/V\.'C/V\,"Rol, v. 1069",VERB,plevir,9
455,53,4,",",",",1069,Pnc,Pnc,,,"Rol, v. 1069",PUNCT,",",9
456,53,5,tuz,tuz,1069,QIs,QIs,tout,C/V\,"Rol, v. 1069",PRON,tout,10
457,53,6,sunt,sunt,1069,Vfin,Vfin,être,C/V\,"Rol, v. 1069",VERB,être,10
458,53,7,a,a,1069,Pre,Pre,à,/V\,"Rol, v. 1069",ADP,à,10
459,53,8,mort,mort,1069,N,N,,C/V\,"Rol, v. 1069",NOUN,mort,3
460,53,9,livrez,livrez,1069,Vpp,Vpp,,C/V\.'C/V\,"Rol, v. 1069",VERB,livrer,8
461,53,10,.,.,1069,Pnc,Pnc,,,"Rol, v. 1069",PUNCT,.,9
462,53,11,"""","""",1069,Pnc,Pnc,,,"Rol, v. 1069",PUNCT,"""",9
463,53,12,aoi,aoi,1069,Exc,Exc,,,"Rol, v. 1069",INTJ,aoi,8
464,53,13,.,.,1069,Pnc,Pnc,,,"Rol, v. 1069",PUNCT,.,9
465,54,1,"""","""",1070,Pnc,Pnc,,,"Rol, v. 1070",PUNCT,"""",9
466,54,2,cumpainz,cumpainz,1070,N,N,,C/V\.'C/V\,"Rol, v. 1070",NOUN,compagnon,9
467,54,3,rollant,rollant,1070,N,N,,C/V\.'C/V\,"Rol, v. 1070",PROPN|NOUN,Roland,5
468,54,4,",",",",1070,Pnc,Pnc,,,"Rol, v. 1070",PUNCT,",",9
469,54,5,sunez,sunez,1070,Vfin,Vfin,sonner,C/V\.'C/V\,"Rol, v. 1070",VERB,sonner,10
470,54,6,vostre,vostre,1070,Det,Det,votre,'C/V\.C/(e)\,"Rol, v. 1070",DET,votre,10
471,54,7,olifan,olifan,1070,N,N,,/V\.C/V\.'C/V\,"Rol, v. 1070",NOUN,olifant,3
472,54,8,",",",",1070,Pnc,Pnc,,,"Rol, v. 1070",PUNCT,",",9
473,55,1,si,si,1071,Adv,Adv,si,C/V\,"Rol, v. 1071",ADV,si,10
474,55,2,l',l',1071,Prn,Prn$$,le,C/\,"Rol, v. 1071",PRON,le,10
475,55,3,orrat,orrat,1071,Vfin,Vfin,ouïr,/V\.'C/V\,"Rol, v. 1071",VERB,ouïr,10
476,55,4,carles,carles,1071,N,N,,'C/V\.C/e\,"Rol, v. 1071",PROPN,Charles,5
477,55,5,",",",",1071,Pnc,Pnc,,,"Rol, v. 1071",PUNCT,",",9
478,55,6,ki,ki,1071,Qux,Qux,qui,C/V\,"Rol, v. 1071",PRON,qui,10
479,55,7,est,est,1071,Vfin,Vfin,être,/V\,"Rol, v. 1071",VERB,être,10
480,55,8,as,as,1071,Pre+Det,Pre+Det,à.le,/V\,"Rol, v. 1071",ADP.DET,à.le,10
481,55,9,porz,porz,1071,N,N,,C/V\,"Rol, v. 1071",NOUN,port,8
482,55,10,passant,passant,1071,Vprs,Vprs,passer,C/V\.'C/V\,"Rol, v. 1071",VERB,passer,10
483,55,11,.,.,1071,Pnc,Pnc,,,"Rol, v. 1071",PUNCT,.,9
484,56,1,je,je,1072,Prn,Prn$,je,C/(e)\,"Rol, v. 1072",PRON,je,10
485,56,2,vos,vos,1072,Prn,Prn$$,vous,C/V\,"Rol, v. 1072",PRON,vous,10
486,56,3,plevis,plevis,1072,Vfin,Vfin,,C/V\.'C/V\,"Rol, v. 1072",VERB,plevir,9
487,56,4,",",",",1072,Pnc,Pnc,,,"Rol, v. 1072",PUNCT,",",9
488,56,5,ja,ja,1072,Adv,Adv,jà,C/V\,"Rol, v. 1072",ADV,jà,10
489,56,6,returnerunt,returnerunt,1072,Vfin,Vfin,retourner,C/V\.C/V\.C/e\.'C/V\,"Rol, v. 1072",VERB,retourner,10
490,56,7,franc,franc,1072,Adj,Adj,franc2,C/V\,"Rol, v. 1072",ADJ,franc,10
491,56,8,.,.,1072,Pnc,Pnc,,,"Rol, v. 1072",PUNCT,.,9
492,57,1,-,-,1073,Pnc,Pnc,,,"Rol, v. 1073",PUNCT,-,9
493,57,2,ne,ne,1073,Neg,Neg$$,ne,C/(e)\,"Rol, v. 1073",ADV,ne,10
494,57,3,placet,placet,1073,Vfin,Vfin,plaire,'C/V\.C/(e)\,"Rol, v. 1073",VERB,plaire,10
495,57,4,deu,deu,1073,N,N,,C/V\,"Rol, v. 1073",PROPN,Dieu,3
496,57,5,",",",",1073,Pnc,Pnc,,,"Rol, v. 1073",PUNCT,",",9
497,57,6,ço,ço,1073,Prn,Prn,ce,C/V\,"Rol, v. 1073",PRON,ce,10
498,57,7,li,li,1073,Prn,Prn$$,le,C/V\,"Rol, v. 1073",PRON,le,10
499,57,8,respunt,respunt,1073,Vfin,Vfin,répondre,C/V\.'C/V\,"Rol, v. 1073",VERB,répondre,10
500,57,9,rollant,rollant,1073,N,N,,C/V\.'C/V\,"Rol, v. 1073",PROPN|NOUN,Roland,5
501,57,10,",",",",1073,Pnc,Pnc,,,"Rol, v. 1073",PUNCT,",",9
502,58,1,que,que,1074,Sub,Sub,que,C/(e)\,"Rol, v. 1074",SCONJ,que,10
503,58,2,ço,ço,1074,Prn,Prn,ce,C/V\,"Rol, v. 1074",PRON,ce,10
504,58,3,seit,seit,1074,Vfin,Vfin,être,C/V\,"Rol, v. 1074",VERB,être,10
505,58,4,dit,dit,1074,Vpp,Vpp,dire,C/V\,"Rol, v. 1074",VERB,dire,10
506,58,5,de,de,1074,Pre,Pre,de,C/(e)\,"Rol, v. 1074",ADP,de,10
507,58,6,nul,nul,1074,QIs,QIs,nul,C/V\,"Rol, v. 1074",DET,nul,10
508,58,7,hume,hume,1074,N,N,,'/V\.C/(e)\,"Rol, v. 1074",NOUN,homme,8
509,58,8,vivant,vivant,1074,Vprs,Vprs,vivre,C/V\.'C/V\,"Rol, v. 1074",VERB,vivre,10
510,58,9,",",",",1074,Pnc,Pnc,,,"Rol, v. 1074",PUNCT,",",9
511,59,1,ne,ne,1075,Crd,Crd,ne2,C/(e)\,"Rol, v. 1075",CCONJ,ne,10
512,59,2,pur,pur,1075,Pre,Pre,pour,C/V\,"Rol, v. 1075",ADP,pour,10
513,59,3,paien,paien,1075,N,N,,C/V\.'C/V\,"Rol, v. 1075",NOUN,païen,8
514,59,4,",",",",1075,Pnc,Pnc,,,"Rol, v. 1075",PUNCT,",",9
515,59,5,que,que,1075,Sub,Sub,que,C/(e)\,"Rol, v. 1075",SCONJ,que,10
516,59,6,ja,ja,1075,Adv,Adv,jà,C/V\,"Rol, v. 1075",ADV,jà,10
517,59,7,seie,seie,1075,Vfin,Vfin,être,'C/V\./(e)\,"Rol, v. 1075",VERB,être,10
518,59,8,cornant,cornant,1075,Vprs,Vprs,,C/V\.'C/V\,"Rol, v. 1075",VERB,corner,8
519,59,9,!,!,1075,Pnc,Pnc,,,"Rol, v. 1075",PUNCT,!,9
520,60,1,ja,ja,1076,Adv,Adv,jà,C/V\,"Rol, v. 1076",ADV,jà,10
521,60,2,n',n',1076,Neg,Neg$$,ne,C/\,"Rol, v. 1076",ADV,ne,10
522,60,3,en,en,1076,Prn,Prn$$,en,/V\,"Rol, v. 1076",PRON,en,10
523,60,4,avrunt,avrunt,1076,Vfin,Vfin,avoir,/V\.'C/V\,"Rol, v. 1076",VERB,avoir,10
524,60,5,reproece,reproece,1076,N,N,,C/V\.'C/V\.C/(e)\,"Rol, v. 1076",NOUN,reproche,8
525,60,6,mi,mi,1076,Det,Det,mon,C/V\,"Rol, v. 1076",DET,mon,10
526,60,7,parent,parent,1076,N,N,,C/V\.'C/V\,"Rol, v. 1076",NOUN,parent,3
527,60,8,.,.,1076,Pnc,Pnc,,,"Rol, v. 1076",PUNCT,.,9
528,61,1,quant,quant,1077,Sub,Sub,quand,C/V\,"Rol, v. 1077",SCONJ,quand,10
529,61,2,jo,jo,1077,Prn,Prn$,je,C/V\,"Rol, v. 1077",PRON,je,10
530,61,3,serai,serai,1077,Vfin,Vfin,être,C/V\.'C/V\,"Rol, v. 1077",VERB,être,10
