wd_id,line_id,linewd,word,lex_id,textlineid,syntag,syntag2,lemma,verstype,subtype,syllabified,ref,pos,lemma_ofl,lemma_score
2261,274,10,.,.,540,Pnc,Pnc,,mix,---,,"ConBeth, chanson 5, v. 40",PUNCT,.,9
2262,275,1,qui,qui,541,Qux,Qux,qui,mix,---,C/V\,"ConBeth, chanson 5, v. 41",PRON,qui,10
2263,275,2,ces,ces,541,Dem,Dem,cist,mix,---,C/V\,"ConBeth, chanson 5, v. 41",DET,cist,10
2264,275,3,barons,barons,541,N,N,,mix,---,C/V\.'C/V\,"ConBeth, chanson 5, v. 41",NOUN,baron,8
2265,275,4,empiriés,empiriés,541,Vpp,Vpp,empirer,mix,---,/V\.C/V\.'C/V\,"ConBeth, chanson 5, v. 41",VERB,empirer,10
2266,276,1,sert,sert,542,Vfin,Vfin,servir,mix,---,C/V\,"ConBeth, chanson 5, v. 42",VERB,servir,10
2267,276,2,sans,sans,542,Pre,Pre,sans,mix,---,C/V\,"ConBeth, chanson 5, v. 42",ADP,sans,10
2268,276,3,eur,eur,542,N,N,,mix,---,/(V)\.'/V\,"ConBeth, chanson 5, v. 42",NOUN,heur,3
2269,276,4,",",",",542,Pnc,Pnc,,mix,---,,"ConBeth, chanson 5, v. 42",PUNCT,",",9
2270,276,5,ja,ja,542,Adv,Adv,jà,mix,---,C/V\,"ConBeth, chanson 5, v. 42",ADV,jà,10
2271,276,6,n',n',542,Neg,Neg,ne,mix,---,C/\,"ConBeth, chanson 5, v. 42",ADV,ne,10
2272,276,7,ara,ara,542,Vfin,Vfin,avoir,mix,---,/V\.'C/V\,"ConBeth, chanson 5, v. 42",VERB,avoir,10
2273,276,8,tant,tant,542,QIs,QIs,tant,mix,---,C/V\,"ConBeth, chanson 5, v. 42",ADV,tant,10
2274,276,9,servi,servi,542,Vpp,Vpp,servir,mix,---,C/V\.'C/V\,"ConBeth, chanson 5, v. 42",VERB,servir,10
2275,277,1,k',k',543,Sub,Sub,que,mix,---,C/\,"ConBeth, chanson 5, v. 43",SCONJ,que,10
2276,277,2,il,il,543,Prn,Prn$,il,mix,---,/V\,"ConBeth, chanson 5, v. 43",PRON,il,10
2277,277,3,lor,lor,543,Prn,Prn$$,leur,mix,---,C/V\,"ConBeth, chanson 5, v. 43",PRON,leur,10
2278,277,4,em,em,543,Prn,Prn$$,en,mix,---,/V\,"ConBeth, chanson 5, v. 43",PRON,en,10
2279,277,5,prenge,prenge,543,Vfin,Vfin,prendre,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 5, v. 43",VERB,prendre,10
2280,277,6,pitiés,pitiés,543,N,N,,mix,---,C/V\.'C/V\,"ConBeth, chanson 5, v. 43",NOUN,pitié,8
2281,277,7,;,;,543,Pnc,Pnc,,mix,---,,"ConBeth, chanson 5, v. 43",PUNCT,;,3
2282,278,1,pour,pour,544,Pre,Pre,pour,mix,---,C/V\,"ConBeth, chanson 5, v. 44",ADP,pour,10
2283,278,2,çou,çou,544,Prn,Prn,ce,mix,---,C/V\,"ConBeth, chanson 5, v. 44",PRON,ce,10
2284,278,3,fait,fait,544,Vfin,Vfin,faire,mix,---,C/V\,"ConBeth, chanson 5, v. 44",VERB,faire,10
2285,278,4,boin,boin,544,Adj,Adj,bon,mix,---,C/V\,"ConBeth, chanson 5, v. 44",ADJ,bon,10
2286,278,5,dieu,dieu,544,N,N,,mix,---,C/V\,"ConBeth, chanson 5, v. 44",NOUN,dieu,8
2287,278,6,servir,servir,544,Vinf,Vinf,servir,mix,---,C/V\.'C/V\,"ConBeth, chanson 5, v. 44",VERB,servir,10
2288,278,7,",",",",544,Pnc,Pnc,,mix,---,,"ConBeth, chanson 5, v. 44",PUNCT,",",9
2289,278,8,ke,ke,544,Sub,Sub,que,mix,---,C/(e)\,"ConBeth, chanson 5, v. 44",SCONJ,que,10
2290,278,9,je,je,544,Prn,Prn$,je,mix,---,C/(e)\,"ConBeth, chanson 5, v. 44",PRON,je,10
2291,278,10,di,di,544,Vfin,Vfin,dire,mix,---,C/V\,"ConBeth, chanson 5, v. 44",VERB,dire,10
2292,279,1,qu',qu',545,Sub,Sub,que,mix,---,C/\,"ConBeth, chanson 5, v. 45",SCONJ,que,10
2293,279,2,en,en,545,Pre,Pre,en,mix,---,/V\,"ConBeth, chanson 5, v. 45",ADP,en,10
2294,279,3,lui,lui,545,Prn,Prn,lui,mix,---,C/V\,"ConBeth, chanson 5, v. 45",PRON,lui,10
2295,279,4,n',n',545,Neg,Neg,ne,mix,---,C/\,"ConBeth, chanson 5, v. 45",ADV,ne,10
2296,279,5,afiert,afiert,545,Vfin,Vfin,afférir,mix,---,/V\.'C/V\,"ConBeth, chanson 5, v. 45",VERB,afférir,10
2297,279,6,ne,ne,545,Crd,Crd,ne2,mix,---,C/(e)\,"ConBeth, chanson 5, v. 45",CCONJ,ne,10
2298,279,7,eur,eur,545,N,N,,mix,---,/(V)\.'/V\,"ConBeth, chanson 5, v. 45",NOUN,heur,3
2299,279,8,ne,ne,545,Crd,Crd,ne2,mix,---,C/(e)\,"ConBeth, chanson 5, v. 45",CCONJ,ne,10
2300,279,9,kaance,kaance,545,N,N,,mix,---,C/(V)\.'/V\.C/(e)\,"ConBeth, chanson 5, v. 45",NOUN,chance,0
2301,279,10,;,;,545,Pnc,Pnc,,mix,---,,"ConBeth, chanson 5, v. 45",PUNCT,;,3
2302,280,1,mais,mais,546,Crd,Crd,mais,mix,---,C/V\,"ConBeth, chanson 5, v. 46",CCONJ,mais,10
2303,280,2,ki,ki,546,Qux,Qux,qui,mix,---,C/V\,"ConBeth, chanson 5, v. 46",PRON,qui,10
2304,280,3,mieus,mieus,546,Adv,Adv,mieux,mix,---,C/V\,"ConBeth, chanson 5, v. 46",ADV,mieux,10
2305,280,4,sert,sert,546,Vfin,Vfin,servir,mix,---,C/V\,"ConBeth, chanson 5, v. 46",VERB,servir,10
2306,280,5,",",",",546,Pnc,Pnc,,mix,---,,"ConBeth, chanson 5, v. 46",PUNCT,",",9
2307,280,6,et,et,546,Crd,Crd,et,mix,---,/V\,"ConBeth, chanson 5, v. 46",CCONJ,et,10
2308,280,7,mieus,mieus,546,Adv,Adv,mieux,mix,---,C/V\,"ConBeth, chanson 5, v. 46",ADV,mieux,10
2309,280,8,li,li,546,Prn,Prn$$,le,mix,---,C/V\,"ConBeth, chanson 5, v. 46",PRON,le,10
2310,280,9,est,est,546,Vfin,Vfin,être,mix,---,/V\,"ConBeth, chanson 5, v. 46",VERB,être,10
2311,280,10,meri,meri,546,Vpp,Vpp,mérir,mix,---,C/V\.'C/V\,"ConBeth, chanson 5, v. 46",VERB,mérir,10
2312,280,11,.,.,546,Pnc,Pnc,,mix,---,,"ConBeth, chanson 5, v. 46",PUNCT,.,9
2313,281,1,pleust,pleust,547,Vfin,Vfin,plaire,mix,---,C/(V)\.'/V\,"ConBeth, chanson 5, v. 47",VERB,plaire,10
2314,281,2,a,a,547,Pre,Pre,à,mix,---,/V\,"ConBeth, chanson 5, v. 47",ADP,à,10
2315,281,3,dieu,dieu,547,N,N,,mix,---,C/V\,"ConBeth, chanson 5, v. 47",NOUN,dieu,8
2316,281,4,k',k',547,Sub,Sub,que,mix,---,C/\,"ConBeth, chanson 5, v. 47",SCONJ,que,10
2317,281,5,amors,amors,547,N,N,,mix,---,/V\.'C/V\,"ConBeth, chanson 5, v. 47",NOUN,amour,3
2318,281,6,fesist,fesist,547,Vfin,Vfin,faire,mix,---,C/V\.'C/V\,"ConBeth, chanson 5, v. 47",VERB,faire,10
2319,281,7,ausi,ausi,547,Adv,Adv,aussi,mix,---,/V\.'C/V\,"ConBeth, chanson 5, v. 47",ADV,aussi,10
2320,282,1,ensvers,ensvers,548,PrA,PrA,envers,mix,---,/V\.'C/V\,"ConBeth, chanson 5, v. 48",ADP,envers,10
2321,282,2,tos,tos,548,QIs,QIs,tout,mix,---,C/V\,"ConBeth, chanson 5, v. 48",DET,tout,10
2322,282,3,ceaus,ceaus,548,Dem,Dem,cil,mix,---,C/V\,"ConBeth, chanson 5, v. 48",PRON,cil,10
2323,282,4,qui,qui,548,Qux,Qux,qui,mix,---,C/V\,"ConBeth, chanson 5, v. 48",PRON,qui,10
2324,282,5,ens,ens,548,PrA,PrA,ens,mix,---,/V\,"ConBeth, chanson 5, v. 48",ADP,ens,10
2325,282,6,li,li,548,Prn,Prn,li,mix,---,C/V\,"ConBeth, chanson 5, v. 48",PRON,li,10
2326,282,7,ont,ont,548,Vfin,Vfin,avoir,mix,---,/V\,"ConBeth, chanson 5, v. 48",VERB,avoir,10
2327,282,8,fiance,fiance,548,N,N,,mix,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 5, v. 48",NOUN,fiance,3
2328,282,9,.,.,548,Pnc,Pnc,,mix,---,,"ConBeth, chanson 5, v. 48",PUNCT,.,9
2329,283,1,or,or,549,Adv,Adv,or,mix,---,/V\,"ConBeth, chanson 5, v. 49",ADV,or,10
2330,283,2,vos,vos,549,Prn,Prn$$,vous,mix,---,C/V\,"ConBeth, chanson 5, v. 49",PRON,vous,10
2331,283,3,ai,ai,549,Vfin,Vfin,avoir,mix,---,/V\,"ConBeth, chanson 5, v. 49",VERB,avoir,10
2332,283,4,dit,dit,549,Vpp,Vpp,dire,mix,---,C/V\,"ConBeth, chanson 5, v. 49",VERB,dire,10
2333,283,5,des,des,549,Pre+Det,Pre+Det,de.le,mix,---,C/V\,"ConBeth, chanson 5, v. 49",ADP.DET,de.le,10
2334,283,6,barons,barons,549,N,N,,mix,---,C/V\.'C/V\,"ConBeth, chanson 5, v. 49",NOUN,baron,8
2335,283,7,ma,ma,549,Det,Det,mon,mix,---,C/V\,"ConBeth, chanson 5, v. 49",DET,mon,10
2336,283,8,sanblance,sanblance,549,N,N,,mix,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 5, v. 49",NOUN,semblance,9
2337,283,9,;,;,549,Pnc,Pnc,,mix,---,,"ConBeth, chanson 5, v. 49",PUNCT,;,3
2338,284,1,si,si,550,Adv,Adv,si,mix,---,C/V\,"ConBeth, chanson 5, v. 50",ADV,si,10
2339,284,2,lor,lor,550,Prn,Prn$$,leur,mix,---,C/V\,"ConBeth, chanson 5, v. 50",PRON,leur,10
2340,284,3,an,an,550,Prn,Prn$$,en,mix,---,/V\,"ConBeth, chanson 5, v. 50",PRON,en,10
2341,284,4,poise,poise,550,Vfin,Vfin,peser,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 5, v. 50",VERB,peser,10
2342,284,5,de,de,550,Pre,Pre,de,mix,---,C/(e)\,"ConBeth, chanson 5, v. 50",ADP,de,10
2343,284,6,ceu,ceu,550,Prn,Prn,ce,mix,---,C/V\,"ConBeth, chanson 5, v. 50",PRON,ce,10
2344,284,7,que,que,550,Qux,Qux,que,mix,---,C/(e)\,"ConBeth, chanson 5, v. 50",PRON,que,10
2345,284,8,je,je,550,Prn,Prn$,je,mix,---,C/(e)\,"ConBeth, chanson 5, v. 50",PRON,je,10
2346,284,9,di,di,550,Vfin,Vfin,dire,mix,---,C/V\,"ConBeth, chanson 5, v. 50",VERB,dire,10
2347,284,10,",",",",550,Pnc,Pnc,,mix,---,,"ConBeth, chanson 5, v. 50",PUNCT,",",9
2348,285,1,si,si,551,Adv,Adv,si,mix,---,C/V\,"ConBeth, chanson 5, v. 51",ADV,si,10
2349,285,2,s',s',551,Prn,Prn$$,se,mix,---,C/\,"ConBeth, chanson 5, v. 51",PRON,se,10
2350,285,3,an,an,551,Prn,Prn$$,en,mix,---,/V\,"ConBeth, chanson 5, v. 51",PRON,en,10
2351,285,4,praingnent,praingnent,551,Vfin,Vfin,prendre,mix,---,'C/V\.C/e\,"ConBeth, chanson 5, v. 51",VERB,prendre,10
2352,285,5,a,a,551,Pre,Pre,à,mix,---,/V\,"ConBeth, chanson 5, v. 51",ADP,à,10
2353,285,6,mon,mon,551,Det,Det,mon,mix,---,C/V\,"ConBeth, chanson 5, v. 51",DET,mon,10
2354,285,7,mastre,mastre,551,N,N,,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 5, v. 51",NOUN,mâtre,-10
2355,285,8,d',d',551,Pre,Pre,de,mix,---,C/\,"ConBeth, chanson 5, v. 51",ADP,de,10
2356,285,9,oissi,oissi,551,N,N,,mix,---,/V\.'C/V\,"ConBeth, chanson 5, v. 51",NOUN,issir,-1
2357,285,10,",",",",551,Pnc,Pnc,,mix,---,,"ConBeth, chanson 5, v. 51",PUNCT,",",9
2358,286,1,qui,qui,552,Qux,Qux,qui,mix,---,C/V\,"ConBeth, chanson 5, v. 52",PRON,qui,10
2359,286,2,m',m',552,Prn,Prn$$,me,mix,---,C/\,"ConBeth, chanson 5, v. 52",PRON,me,10
2360,286,3,at,at,552,Vfin,Vfin,avoir,mix,---,/V\,"ConBeth, chanson 5, v. 52",VERB,avoir,10
2361,286,4,apris,apris,552,Vpp,Vpp,apprendre,mix,---,/V\.'C/V\,"ConBeth, chanson 5, v. 52",VERB,apprendre,10
2362,286,5,a,a,552,Pre,Pre,à,mix,---,/V\,"ConBeth, chanson 5, v. 52",ADP,à,10
2363,286,6,chanter,chanter,552,Vinf,Vinf,chanter,mix,---,C/V\.'C/V\,"ConBeth, chanson 5, v. 52",VERB,chanter,10
2364,286,7,tres,tres,552,PrA,PrA,très,mix,---,C/V\,"ConBeth, chanson 5, v. 52",ADP,très,10
2365,286,8,m',m',552,Det,Det,mon,mix,---,C/\,"ConBeth, chanson 5, v. 52",DET,mon,10
2366,286,9,anfance,anfance,552,N,N,,mix,---,/V\.'C/V\.C/(e)\,"ConBeth, chanson 5, v. 52",NOUN,enfance,9
2367,286,10,.,.,552,Pnc,Pnc,,mix,---,,"ConBeth, chanson 5, v. 52",PUNCT,.,9
2368,287,1,belle,belle,701,Adj,Adj,beau,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 7, v. 1",ADJ,beau,10
2369,287,2,doce,doce,701,Adj,Adj,doux,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 7, v. 1",ADJ,doux,10
2370,287,3,dame,dame,701,N,N,,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 7, v. 1",NOUN,dame,8
2371,287,4,chiere,chiere,701,Adj,Adj,cher,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 7, v. 1",ADJ,cher,10
2372,287,5,",",",",701,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 1",PUNCT,",",9
2373,288,1,vostre,vostre,702,Det,Det,votre,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 7, v. 2",DET,votre,10
2374,288,2,grans,grans,702,Adj,Adj,grand,mix,---,C/V\,"ConBeth, chanson 7, v. 2",ADJ,grand,10
2375,288,3,beautés,beautés,702,N,N,,mix,---,C/V\.'C/V\,"ConBeth, chanson 7, v. 2",NOUN,beauté,9
2376,288,4,entiere,entiere,702,Adj,Adj,,mix,---,/V\.'C/V\.C/(e)\,"ConBeth, chanson 7, v. 2",ADJ,entier,9
2377,289,1,m',m',703,Prn,Prn$$,me,mix,---,C/\,"ConBeth, chanson 7, v. 3",PRON,me,10
2378,289,2,a,a,703,Vfin,Vfin,avoir,mix,---,/V\,"ConBeth, chanson 7, v. 3",VERB,avoir,10
2379,289,3,si,si,703,Adv,Adv,si,mix,---,C/V\,"ConBeth, chanson 7, v. 3",ADV,si,10
2380,289,4,pris,pris,703,Vpp,Vpp,prendre,mix,---,C/V\,"ConBeth, chanson 7, v. 3",VERB,prendre,10
2381,290,1,ke,ke,704,Sub,Sub,que,mix,---,C/(e)\,"ConBeth, chanson 7, v. 4",SCONJ,que,10
2382,290,2,",",",",704,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 4",PUNCT,",",9
2383,290,3,se,se,704,Sub,Sub,si3,mix,---,C/(e)\,"ConBeth, chanson 7, v. 4",SCONJ,si,10
2384,290,4,iere,iere,704,Vfin,Vfin,être,mix,---,'/V\.C/(e)\,"ConBeth, chanson 7, v. 4",VERB,être,10
2385,290,5,em,em,704,Pre,Pre,en,mix,---,/V\,"ConBeth, chanson 7, v. 4",ADP,en,10
2386,290,6,paradis,paradis,704,N,N,,mix,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 7, v. 4",NOUN,paradis,8
2387,290,7,",",",",704,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 4",PUNCT,",",9
2388,291,1,si,si,705,Adv,Adv,si,mix,---,C/V\,"ConBeth, chanson 7, v. 5",ADV,si,10
2389,291,2,revenroie,revenroie,705,Vfin,Vfin,revenir,mix,---,C/V\.C/V\.'C/V\./(e)\,"ConBeth, chanson 7, v. 5",VERB,revenir,10
2390,291,3,je,je,705,Prn,Prn%,je,mix,---,C/(e)\,"ConBeth, chanson 7, v. 5",PRON,je,10
2391,291,4,arriere,arriere,705,PrA,PrA,arrière,mix,---,/V\.'C/V\.C/(e)\,"ConBeth, chanson 7, v. 5",ADV,arrière,10
2392,291,5,",",",",705,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 5",PUNCT,",",9
2393,292,1,por,por,706,Pre,Pre,pour,mix,---,C/V\,"ConBeth, chanson 7, v. 6",ADP,pour,10
2394,292,2,convent,convent,706,N,N,,mix,---,C/V\.'C/V\,"ConBeth, chanson 7, v. 6",NOUN,couvent,3
2395,292,3,ke,ke,706,Sub,Sub,que,mix,---,C/(e)\,"ConBeth, chanson 7, v. 6",SCONJ,que,10
2396,292,4,ma,ma,706,Det,Det,mon,mix,---,C/V\,"ConBeth, chanson 7, v. 6",DET,mon,10
2397,292,5,proiere,proiere,706,N,N,,mix,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 7, v. 6",NOUN,prière,8
2398,293,1,m',m',707,Prn,Prn$$,me,mix,---,C/\,"ConBeth, chanson 7, v. 7",PRON,me,10
2399,293,2,eust,eust,707,Vfin,Vfin,avoir,mix,---,/(V)\.'/V\,"ConBeth, chanson 7, v. 7",VERB,avoir,10
2400,293,3,mis,mis,707,Vpp,Vpp,mettre,mix,---,C/V\,"ConBeth, chanson 7, v. 7",VERB,mettre,10
2401,294,1,la,la,708,Adv,Adv,là,mix,---,C/V\,"ConBeth, chanson 7, v. 8",ADV,là,10
2402,294,2,ou,ou,708,Qux,Qux,où,mix,---,/V\,"ConBeth, chanson 7, v. 8",PRON,où,10
2403,294,3,fuisse,fuisse,708,Vfin,Vfin,être,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 7, v. 8",VERB,être,10
2404,294,4,vostre,vostre,708,Det,Det,votre,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 7, v. 8",DET,votre,10
2405,294,5,amis,amis,708,N,N,,mix,---,/V\.'C/V\,"ConBeth, chanson 7, v. 8",NOUN,ami,3
2406,295,1,ne,ne,709,Crd,Crd,ne2,mix,---,C/(e)\,"ConBeth, chanson 7, v. 9",CCONJ,ne,10
2407,295,2,vers,vers,709,Pre,Pre,vers,mix,---,C/V\,"ConBeth, chanson 7, v. 9",ADP,vers,10
2408,295,3,moi,moi,709,Prn,Prn,moi,mix,---,C/V\,"ConBeth, chanson 7, v. 9",PRON,moi,10
2409,295,4,ne,ne,709,Neg,Neg,ne,mix,---,C/(e)\,"ConBeth, chanson 7, v. 9",ADV,ne,10
2410,295,5,fuissiés,fuissiés,709,Vfin,Vfin,être,mix,---,C/V\.'C/V\,"ConBeth, chanson 7, v. 9",VERB,être,10
2411,295,6,fiere,fiere,709,Adj,Adj,fier,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 7, v. 9",ADJ,fier,10
2412,295,7,",",",",709,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 9",PUNCT,",",9
2413,296,1,car,car,710,Crd,Crd,car,mix,---,C/V\,"ConBeth, chanson 7, v. 10",CCONJ,car,10
2414,296,2,ainc,ainc,710,Adv,Adv,onques,mix,---,/V\,"ConBeth, chanson 7, v. 10",ADV,onques,10
2415,296,3,ens,ens,710,PrA,PrA,ens,mix,---,/V\,"ConBeth, chanson 7, v. 10",ADV,ens,10
2416,296,4,nule,nule,710,QIs,QIs,nul,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 7, v. 10",DET,nul,10
2417,296,5,maniere,maniere,710,N,N,,mix,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 7, v. 10",NOUN,manière,8
2418,297,1,ne,ne,711,Neg,Neg,ne,mix,---,C/(e)\,"ConBeth, chanson 7, v. 11",ADV,ne,10
2419,297,2,forfis,forfis,711,Vfin,Vfin,forfaire,mix,---,C/V\.'C/V\,"ConBeth, chanson 7, v. 11",VERB,forfaire,10
2420,298,1,par,par,712,Pre,Pre,par,mix,---,C/V\,"ConBeth, chanson 7, v. 12",ADP,par,10
2421,298,2,coi,coi,712,Qux,Qux,que,mix,---,C/V\,"ConBeth, chanson 7, v. 12",PRON,que,10
2422,298,3,fuissiés,fuissiés,712,Vfin,Vfin,être,mix,---,C/V\.'C/V\,"ConBeth, chanson 7, v. 12",VERB,être,10
2423,298,4,ma,ma,712,Det,Det,mon,mix,---,C/V\,"ConBeth, chanson 7, v. 12",DET,mon,10
2424,298,5,guerriere,guerriere,712,N,N,,mix,---,C/V\.'C/V\.C/(e)\,"ConBeth, chanson 7, v. 12",NOUN,guerrier,6
2425,298,6,.,.,712,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 12",PUNCT,.,9
2426,299,1,ne,ne,713,Neg,Neg,ne,mix,---,C/(e)\,"ConBeth, chanson 7, v. 13",ADV,ne,10
2427,299,2,lairai,lairai,713,Vfin,Vfin,laisser,mix,---,C/V\.'C/V\,"ConBeth, chanson 7, v. 13",VERB,laisser,10
2428,299,3,ke,ke,713,Sub,Sub,que,mix,---,C/(e)\,"ConBeth, chanson 7, v. 13",SCONJ,que,10
2429,299,4,je,je,713,Prn,Prn$,je,mix,---,C/(e)\,"ConBeth, chanson 7, v. 13",PRON,je,10
2430,299,5,ne,ne,713,Neg,Neg,ne,mix,---,C/(e)\,"ConBeth, chanson 7, v. 13",ADV,ne,10
2431,299,6,die,die,713,Vfin,Vfin,dire,mix,---,'C/V\./(e)\,"ConBeth, chanson 7, v. 13",VERB,dire,10
2432,300,1,de,de,714,Pre,Pre,de,mix,---,C/(e)\,"ConBeth, chanson 7, v. 14",ADP,de,10
2433,300,2,mes,mes,714,Det,Det,mon,mix,---,C/V\,"ConBeth, chanson 7, v. 14",DET,mon,10
2434,300,3,maus,maus,714,N,N,mal,mix,---,C/V\,"ConBeth, chanson 7, v. 14",NOUN,mal,10
2435,300,4,une,une,714,QIs,QIs,un,mix,---,'/V\.C/(e)\,"ConBeth, chanson 7, v. 14",DET,un,10
2436,300,5,partie,partie,714,N,N,,mix,---,C/V\.'C/V\./(e)\,"ConBeth, chanson 7, v. 14",NOUN,partie,8
2437,301,1,come,come,715,Sub,Sub,comme,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 7, v. 15",SCONJ,comme,10
2438,301,2,irous,irous,715,Adj,Adj,,mix,---,/V\.'C/V\,"ConBeth, chanson 7, v. 15",ADJ,ireux,9
2439,301,3,.,.,715,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 15",PUNCT,.,9
2440,302,1,dehaiz,dehaiz,716,N,N,,mix,---,C/V\.'C/V\,"ConBeth, chanson 7, v. 16",NOUN,dehé,6
2441,302,2,ait,ait,716,Vfin,Vfin,avoir,mix,---,/V\,"ConBeth, chanson 7, v. 16",VERB,avoir,10
2442,302,3,cuers,cuers,716,N,N,,mix,---,C/V\,"ConBeth, chanson 7, v. 16",NOUN,coeur,3
2443,302,4,covoitos,covoitos,716,Adj,Adj,,mix,---,C/V\.C/V\.'C/V\,"ConBeth, chanson 7, v. 16",ADJ,convoiteux,9
2444,302,5,",",",",716,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 16",PUNCT,",",9
2445,303,1,fausse,fausse,717,Adj,Adj,,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 7, v. 17",ADJ,faux,8
2446,303,2,",",",",717,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 17",PUNCT,",",9
2447,303,3,plus,plus,717,Adv,Adv,plus,mix,---,C/V\,"ConBeth, chanson 7, v. 17",ADV,plus,10
2448,303,4,vaire,vaire,717,Adj,Adj,,mix,---,'C/V\.C/(e)\,"ConBeth, chanson 7, v. 17",ADJ,vair,3
2449,303,5,ke,ke,717,Sub,Sub,que,mix,---,C/(e)\,"ConBeth, chanson 7, v. 17",SCONJ,que,10
2450,303,6,pie,pie,717,N,N,,mix,---,'C/V\./e\,"ConBeth, chanson 7, v. 17",NOUN,pied,3
2451,303,7,",",",",717,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 17",PUNCT,",",9
2452,304,1,ki,ki,718,Qux,Qux,qui,mix,---,C/V\,"ConBeth, chanson 7, v. 18",PRON,qui,10
2453,304,2,m',m',718,Prn,Prn$$,me,mix,---,C/\,"ConBeth, chanson 7, v. 18",PRON,me,10
2454,304,3,envoia,envoia,718,Vfin,Vfin,envoyer,mix,---,/V\.C/V\.'C/V\,"ConBeth, chanson 7, v. 18",VERB,envoyer,10
2455,304,4,en,en,718,Pre,Pre,en,mix,---,/V\,"ConBeth, chanson 7, v. 18",ADP,en,10
2456,304,5,surie,surie,718,N,N,,mix,---,C/V\.'C/V\./(e)\,"ConBeth, chanson 7, v. 18",NOUN,suerie,5
2457,304,6,!,!,718,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 18",PUNCT,!,9
2458,305,1,ja,ja,719,Adv,Adv,jà,mix,---,C/V\,"ConBeth, chanson 7, v. 19",ADV,jà,10
2459,305,2,por,por,719,Pre,Pre,pour,mix,---,C/V\,"ConBeth, chanson 7, v. 19",ADP,pour,10
2460,305,3,vous,vous,719,Prn,Prn,vous,mix,---,C/V\,"ConBeth, chanson 7, v. 19",PRON,vous,10
2461,306,1,n',n',720,Neg,Neg,ne,mix,---,C/\,"ConBeth, chanson 7, v. 20",ADV,ne,10
2462,306,2,avrai,avrai,720,Vfin,Vfin,avoir,mix,---,/V\.'C/V\,"ConBeth, chanson 7, v. 20",VERB,avoir,10
2463,306,3,mais,mais,720,Adv,Adv,mais,mix,---,C/V\,"ConBeth, chanson 7, v. 20",ADV,mais,10
2464,306,4,les,les,720,Det,Det,le,mix,---,C/V\,"ConBeth, chanson 7, v. 20",DET,le,10
2465,306,5,ieus,ieus,720,N,N,,mix,---,/V\,"ConBeth, chanson 7, v. 20",NOUN,oeil,5
2466,306,6,plorous,plorous,720,Adj,Adj,,mix,---,C/V\.'C/V\,"ConBeth, chanson 7, v. 20",ADJ,pleureux,9
2467,306,7,.,.,720,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 20",PUNCT,.,9
2468,307,1,fous,fous,721,Adj,Adj,fou,mix,---,C/V\,"ConBeth, chanson 7, v. 21",ADJ,fou,10
2469,307,2,est,est,721,Vfin,Vfin,être,mix,---,/V\,"ConBeth, chanson 7, v. 21",VERB,être,10
2470,307,3,ki,ki,721,Qux,Qux,qui,mix,---,C/V\,"ConBeth, chanson 7, v. 21",PRON,qui,10
2471,307,4,en,en,721,Pre,Pre,en,mix,---,/V\,"ConBeth, chanson 7, v. 21",ADP,en,10
2472,307,5,vous,vous,721,Prn,Prn,vous,mix,---,C/V\,"ConBeth, chanson 7, v. 21",PRON,vous,10
2473,307,6,se,se,721,Prn,Prn$$,se,mix,---,C/(e)\,"ConBeth, chanson 7, v. 21",PRON,se,10
2474,307,7,fie,fie,721,Vfin,Vfin,fier,mix,---,'C/V\./(e)\,"ConBeth, chanson 7, v. 21",VERB,fier,10
2475,307,8,",",",",721,Pnc,Pnc,,mix,---,,"ConBeth, chanson 7, v. 21",PUNCT,",",9
